link_id,road_name,road_rank,length_km,accident_cnt,epdo_total,epdo_avg,ALL_AADT_total,exposure,epdo_rate,epdo_rank,accident_uids
477144242,버들로191번길,107,0.377,1,69.0,69.0,979.0,369.083,186949.8189,293,2024
571668598,탄천동로,104,0.041,3,85.0,28.3333,11096.0,454.936,186839.4675,294,2024|2024|2024
571540385,성남대로43번길,107,0.046,2,77.0,38.5,8981.5,413.149,186373.4391,295,2024|2024
572662739,위례광장로2길,104,0.05,3,85.0,28.3333,9168.0,458.4,185427.5742,296,2024|2024|2024
571376757,동탄기흥로,106,0.032,1,69.0,69.0,11680.5,373.776,184602.5427,297,2024
571742190,,104,0.043,2,77.0,38.5,9727.5,418.2825,184086.114,298,2024|2024
572710149,신평로,107,0.338,25,597.0,23.88,9648.0,3261.024,183071.3297,299,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
571739298,오금로,104,0.034,5,101.0,20.2,16278.0,553.452,182490.9839,300,2024|2024|2024|2024|2024
572672387,,104,0.033,1,69.0,69.0,11491.0,379.203,181960.5858,301,2024
478340634,푸른들판로,107,0.058,1,69.0,69.0,6605.5,383.119,180100.6998,302,2024
571765184,,104,0.007,1,6.0,6.0,4772.5,33.4075,179600.3891,303,2024
571350580,떡전골로,107,0.055,1,69.0,69.0,6987.0,384.285,179554.2371,304,2024
572672326,둔촌대로,107,0.034,2,77.0,38.5,12619.0,429.046,179467.9358,305,2024|2024
478249528,향남로,103,0.042,1,69.0,69.0,9164.0,384.888,179272.9313,306,2024
571369854,동탄대로,107,0.065,7,235.0,33.5714,20221.5,1314.3975,178789.141,307,2024|2024|2024|2024|2024|2024|2024
572542809,야탑로245번길,107,0.063,1,69.0,69.0,6166.5,388.4895,177610.9779,308,2024
571254772,동탄순환대로3길,107,0.115,1,69.0,69.0,3379.0,388.585,177567.3276,309,2024
571648549,송파대로28길,104,0.049,1,69.0,69.0,7955.5,389.8195,177004.9985,310,2024
571352152,동탄중앙로,107,0.041,2,77.0,38.5,10672.0,437.552,175979.0836,311,2024|2024
571770889,,104,0.048,1,69.0,69.0,8178.0,392.544,175776.4735,312,2024
571540314,내정로,107,0.04,5,94.0,18.8,13439.5,537.58,174857.6956,313,2024|2024|2024|2024|2024
571723765,석촌호수로,104,0.084,8,172.0,21.5,11719.5,984.438,174718.9767,314,2024|2024|2024|2024|2024|2024|2024|2024
477461662,수노을2로,107,0.09,1,69.0,69.0,4414.0,397.26,173689.775,315,2024
571702695,도곡로,104,0.02,1,69.0,69.0,19875.0,397.5,173584.9057,316,2024
478242641,서촌길21번길,107,0.267,2,77.0,38.5,1661.5,443.6205,173571.7804,317,2024|2024
478349128,화성로2239번길,107,0.228,2,70.0,35.0,1769.0,403.332,173554.2927,318,2024|2024
572647666,거마로,104,0.031,1,69.0,69.0,12867.5,398.8925,172978.9354,319,2024
571501395,성남대로,107,0.034,2,138.0,69.0,23512.5,799.425,172624.0736,320,2024|2024
571552058,,107,0.073,4,86.0,21.5,6859.0,500.707,171757.1354,321,2024|2024|2024|2024
572611053,광명로,107,0.384,25,426.0,17.04,6477.5,2487.36,171265.9205,322,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
572767489,올림픽로,104,0.026,2,77.0,38.5,17313.0,450.138,171058.6531,323,2024|2024
572644566,산성대로405번길,107,0.082,1,69.0,69.0,4928.5,404.137,170734.1817,324,2024
572746332,덕풍공원로,107,0.111,2,138.0,69.0,7287.0,808.857,170611.1216,325,2024|2024
571372020,떡전골로,107,0.097,2,77.0,38.5,4658.0,451.826,170419.5863,326,2024|2024
571370412,봉영로,107,0.006,1,8.0,8.0,7828.0,46.968,170328.7345,327,2024
477457962,,107,0.047,1,69.0,69.0,8627.0,405.469,170173.3055,328,2024
572710436,위례성대로16길,104,0.089,3,85.0,28.3333,5625.5,500.6695,169772.6744,329,2024|2024|2024
571704569,오금로,104,0.036,5,101.0,20.2,16556.5,596.034,169453.4204,330,2024|2024|2024|2024|2024
572610768,수정로,107,0.339,22,774.0,35.1818,13549.5,4593.2805,168507.018,331,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
572672382,산성대로,107,0.015,1,69.0,69.0,27332.0,409.98,168300.8927,332,2024
571344215,병점로,107,0.08,1,69.0,69.0,5162.5,413.0,167070.2179,333,2024
571652363,충민로,104,0.037,1,69.0,69.0,11175.5,413.4935,166870.8214,334,2024
572647225,성남대로1390번길,107,0.068,1,69.0,69.0,6091.0,414.188,166591.0166,335,2024
571350600,떡전골로,107,0.117,4,93.0,23.25,4793.5,560.8395,165822.8424,336,2024|2024|2024|2024
571541880,황새울로312번길,107,0.045,2,77.0,38.5,10320.0,464.4,165805.3402,337,2024|2024
571772796,도곡로62길,104,0.008,1,8.0,8.0,6052.0,48.416,165234.6332,338,2024
478350978,삼천병마로,107,0.023,2,70.0,35.0,18431.5,423.9245,165123.7426,339,2024|2024
572651956,중대로,104,0.034,3,85.0,28.3333,15149.0,515.066,165027.3945,340,2024|2024|2024
571540325,정자로,107,0.036,2,77.0,38.5,12962.5,466.65,165005.8931,341,2024|2024
571366804,동탄영천로,107,0.032,3,77.0,25.6667,14588.0,466.816,164947.2169,342,2024|2024|2024
571350471,동탄솔빛로,107,0.059,1,69.0,69.0,7093.0,418.487,164879.6737,343,2024
571540943,성남대로172번길,107,0.084,3,78.0,26.0,5642.0,473.928,164581.9618,344,2024|2024|2024
571500277,황새울로330번길,107,0.071,1,69.0,69.0,5917.5,420.1425,164229.9934,345,2024
571356024,동탄지성로,107,0.072,1,69.0,69.0,5841.0,420.552,164070.0793,346,2024
571361624,큰재봉길,107,0.057,1,69.0,69.0,7378.5,420.5745,164061.3019,347,2024
571367756,동탄대로시범길,107,0.151,2,138.0,69.0,5574.5,841.7495,163944.2613,348,2024|2024
572655486,노을길,107,0.047,1,69.0,69.0,8980.0,422.06,163483.8649,349,2024
572666180,헌릉로,107,0.032,2,75.0,37.5,14407.0,461.024,162681.3355,350,2024|2024
571345611,병점3로,107,0.063,1,69.0,69.0,6733.5,424.2105,162655.0969,351,2024
571380273,효행로,105,0.03,3,78.0,26.0,15989.5,479.685,162606.7107,352,2024|2024|2024
478252340,발안공단로,107,0.033,1,69.0,69.0,12861.0,424.413,162577.4894,353,2024
478354630,,107,0.013,1,8.0,8.0,3789.5,49.2635,162392.0347,354,2024
572541692,성남대로,107,0.031,2,138.0,69.0,27423.0,850.113,162331.3607,355,2024|2024
572661550,위례대로,107,0.025,2,77.0,38.5,19063.5,476.5875,161565.2949,356,2024|2024
571362566,동탄산단10길,107,0.096,1,69.0,69.0,4451.5,427.344,161462.4284,357,2024
571344298,10용사로,107,0.066,1,69.0,69.0,6490.0,428.34,161086.987,358,2024
571700555,삼전로,104,0.049,1,69.0,69.0,8792.0,430.808,160164.1567,359,2024
571382965,,107,0.058,4,93.0,23.25,10017.0,580.986,160072.704,360,2024|2024|2024|2024
571557800,판교역로,107,0.052,1,69.0,69.0,8291.5,431.158,160034.1406,361,2024
572672477,성남대로,107,0.028,3,138.0,46.0,30797.0,862.316,160034.1406,362,2024|2024|2024
572603063,산성대로,107,0.018,2,77.0,38.5,26791.0,482.238,159672.1951,363,2024|2024
478343930,샘마을길,107,0.092,1,69.0,69.0,4708.5,433.182,159286.3969,364,2024
572647698,오금로,104,0.095,5,94.0,18.8,6234.5,592.2775,158709.3888,365,2024|2024|2024|2024|2024
572768960,,107,0.055,1,69.0,69.0,7923.5,435.7925,158332.2338,366,2024
571370432,화산중앙로,107,0.097,3,78.0,26.0,5079.0,492.663,158323.2352,367,2024|2024|2024
571367282,동탄청계로,107,0.043,5,101.0,20.2,14888.0,640.184,157767.1419,368,2024|2024|2024|2024|2024
478341034,언창길,107,0.019,1,8.0,8.0,2675.0,50.825,157402.8529,369,2024
572768188,미사강변중앙로31번길,107,0.122,2,138.0,69.0,7201.5,878.583,157071.102,370,2024|2024
571548298,운중로225번길,107,0.073,1,69.0,69.0,6018.0,439.314,157063.0574,371,2024
571369952,동탄대로시범길,107,0.181,5,162.0,32.4,5719.0,1035.139,156500.7212,372,2024|2024|2024|2024|2024
572642034,거마로,104,0.038,1,69.0,69.0,11660.5,443.099,155721.4076,373,2024
572501125,성남대로,107,0.037,6,162.0,27.0,28232.0,1044.584,155085.6609,374,2024|2024|2024|2024|2024|2024
571561010,경부고속도로,108,0.041,1,8.0,8.0,1259.0,51.619,154981.6928,375,2024
478343846,상봉길,107,0.081,2,77.0,38.5,6141.0,497.421,154798.4504,376,2024|2024
572610778,탄리로,107,0.672,26,657.0,25.2692,6321.5,4248.048,154659.2694,377,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
571650570,양재대로62길,104,0.195,2,138.0,69.0,4578.5,892.8075,154568.594,378,2024|2024
478353632,세자로,107,0.219,1,391.0,391.0,11572.0,2534.268,154285.1822,379,2024
571611316,송파대로28길,104,0.083,2,77.0,38.5,6033.5,500.7805,153759.9807,380,2024|2024
571367154,동탄순환대로26길,107,0.064,2,77.0,38.5,7830.0,501.12,153655.811,381,2024|2024
571343710,병점중앙로,107,0.066,3,83.0,27.6667,8198.5,541.101,153390.9566,382,2024|2024|2024
572643000,성내천로,104,0.539,13,473.0,36.3846,5733.0,3090.087,153070.1239,383,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
571540332,금곡로,107,0.029,1,69.0,69.0,15597.0,452.313,152549.2303,384,2024
477140519,문두골길,107,0.113,1,8.0,8.0,464.5,52.4885,152414.3384,385,2024
572644121,남문로,107,0.26,8,247.0,30.875,6238.0,1621.88,152292.4014,386,2024|2024|2024|2024|2024|2024|2024|2024
571610058,삼전로,104,0.018,1,69.0,69.0,25242.5,454.365,151860.2885,387,2024
571371113,동탄산척로,107,0.027,2,77.0,38.5,18790.0,507.33,151774.9788,388,2024|2024
572778971,하남대로,103,0.031,1,69.0,69.0,14689.0,455.359,151528.7938,389,2024
571354542,10용사로,107,0.049,2,77.0,38.5,10423.0,510.727,150765.4774,390,2024|2024
572542691,매화로,107,0.063,1,69.0,69.0,7265.5,457.7265,150745.041,391,2024
572541831,구미로173번길,107,0.051,2,77.0,38.5,10019.0,510.969,150694.0734,392,2024|2024
571367448,동탄치동천로,107,0.035,3,76.0,25.3333,14490.0,507.15,149857.0443,393,2024|2024|2024
571772208,올림픽로,104,0.068,5,99.0,19.8,9768.5,664.258,149038.476,394,2024|2024|2024|2024|2024
571603327,양재대로62길,104,0.096,1,69.0,69.0,4836.0,464.256,148624.8966,395,2024
478354802,최루백로,107,0.02,1,8.0,8.0,2695.0,53.9,148423.0056,396,2024
571544425,불정로,107,0.034,1,69.0,69.0,13782.0,468.588,147250.8899,397,2024
571375336,,107,0.11,2,77.0,38.5,4771.0,524.81,146719.7652,398,2024|2024
571368492,,107,0.02,2,16.0,8.0,5463.0,109.26,146439.6852,399,2024|2024
571648606,중대로8길,104,0.065,1,69.0,69.0,7256.0,471.64,146298.0239,400,2024
476340468,사강로,107,0.127,3,85.0,28.3333,4576.0,581.152,146261.2191,401,2024|2024|2024
571370248,,107,0.104,1,69.0,69.0,4544.5,472.628,145992.1968,402,2024
572752015,역말로15번길,107,0.069,2,77.0,38.5,7685.5,530.2995,145200.9666,403,2024|2024
572782337,양재대로,104,0.024,1,69.0,69.0,19849.0,476.376,144843.5689,404,2024
571501296,구미로,107,0.043,1,69.0,69.0,11093.5,477.0205,144647.8715,405,2024
571701541,올림픽로,104,0.033,6,95.0,15.8333,19907.0,656.931,144611.839,406,2024|2024|2024|2024|2024|2024
478248664,발안서로,107,0.085,1,69.0,69.0,5626.5,478.2525,144275.2521,407,2024
476345570,전곡산단로,107,0.199,1,69.0,69.0,2404.0,478.396,144231.9752,408,2024
477242062,금의당골길,107,0.034,1,8.0,8.0,1633.0,55.522,144087.0286,409,2024
572500518,돌마로356번길,107,0.075,1,69.0,69.0,6404.0,480.3,143660.2124,410,2024
572660520,산성대로516번길,107,0.088,1,69.0,69.0,5461.5,480.612,143566.9521,411,2024
571350907,화산중앙로,107,0.093,1,69.0,69.0,5191.5,482.8095,142913.5094,412,2024
572766386,미사강변한강로,107,0.06,1,69.0,69.0,8063.5,483.81,142617.9699,413,2024
572602094,동남로12길,104,0.053,1,69.0,69.0,9136.0,484.208,142500.7435,414,2024
572768226,미사대로,107,0.053,2,77.0,38.5,10217.0,541.501,142197.3367,415,2024|2024
572647931,산성대로341번길,107,0.101,2,77.0,38.5,5375.5,542.9255,141824.2466,416,2024|2024
572651005,산성대로437번길,107,0.076,1,69.0,69.0,6407.5,486.97,141692.5067,417,2024
571714929,올림픽로4길,104,0.119,1,69.0,69.0,4094.5,487.2455,141612.3905,418,2024
572549876,희망로,107,0.007,1,8.0,8.0,8084.0,56.588,141372.7292,419,2024
571367140,동탄순환대로28길,107,0.109,4,93.0,23.25,6042.5,658.6325,141201.6565,420,2024|2024|2024|2024
477146310,포승향남로,103,0.308,1,391.0,391.0,9015.0,2776.62,140818.6932,421,2024
571557470,분당내곡로,107,0.032,2,77.0,38.5,17093.0,546.976,140774.0011,422,2024|2024
572765090,동남로,104,0.053,1,69.0,69.0,9278.0,491.734,140319.7664,423,2024
572752204,덕풍천서로,107,0.073,1,69.0,69.0,6736.5,491.7645,140311.0635,424,2024
572610120,마천로,104,0.055,1,69.0,69.0,8957.0,492.635,140063.1299,425,2024
571648506,,104,0.014,1,8.0,8.0,4087.0,57.218,139816.1418,426,2024
572541824,,107,0.067,2,77.0,38.5,8238.0,551.946,139506.401,427,2024|2024
571342349,용주로,107,0.118,2,77.0,38.5,4686.0,552.948,139253.6007,428,2024|2024
571709343,올림픽로32길,104,0.332,16,234.0,14.625,5064.0,1681.248,139182.3217,429,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
572653204,송파대로8길,104,0.071,1,69.0,69.0,6998.0,496.858,138872.6759,430,2024
476242068,매화3길,107,0.028,1,8.0,8.0,2061.0,57.708,138628.9596,431,2024
571362680,경기대로,103,0.148,1,391.0,391.0,19060.0,2820.88,138609.2283,432,2024
572500654,중앙공원로32번길,107,0.083,1,69.0,69.0,6006.0,498.498,138415.8011,433,2024
572540593,탄천로,107,0.06,2,77.0,38.5,9283.5,557.01,138238.0927,434,2024|2024
572611573,광명로,107,0.145,6,170.0,28.3333,8528.5,1236.6325,137470.1053,435,2024|2024|2024|2024|2024|2024
477350658,시청로32번길,107,0.162,1,69.0,69.0,3114.0,504.468,136777.754,436,2024
572661588,위례대로,107,0.034,1,69.0,69.0,14861.5,505.291,136554.9753,437,2024
477241904,장안공단2길,107,0.278,1,69.0,69.0,1820.0,505.96,136374.4169,438,2024
478253578,발안로,107,0.029,1,8.0,8.0,2025.0,58.725,136228.1822,439,2024
571682117,설개로2번길,107,0.018,2,16.0,8.0,6534.5,117.621,136030.1307,440,2024|2024
571772278,오금로,104,0.033,3,85.0,28.3333,18944.5,625.1685,135963.3443,441,2024|2024|2024
571343663,병점동로164번길,107,0.069,2,70.0,35.0,7486.0,516.534,135518.6687,442,2024|2024
571558140,돌마로,107,0.006,1,8.0,8.0,9900.0,59.4,134680.1347,443,2024
572672240,성남대로,103,0.147,2,397.0,198.5,20095.0,2953.965,134395.6343,444,2024|2024
571611324,동남로,104,0.031,1,69.0,69.0,16742.0,519.002,132947.4646,445,2024
572667289,,107,0.012,1,8.0,8.0,5025.0,60.3,132669.9834,446,2024
2024002426,영종로,107,0.106,1,69.0,69.0,4907.5,520.195,132642.5667,447,2024
571772447,석촌호수로,104,0.041,3,78.0,26.0,14348.0,588.268,132592.6278,448,2024|2024|2024
571716514,오금로,104,0.032,2,70.0,35.0,16510.5,528.336,132491.4448,449,2024|2024
477341474,마도공단로1길,107,0.222,1,69.0,69.0,2348.5,521.367,132344.3946,450,2024
572602658,거마로,104,0.039,2,70.0,35.0,13639.0,531.921,131598.4892,451,2024|2024
571354552,문시로,107,0.031,3,76.0,25.3333,18633.5,577.6385,131570.1775,452,2024|2024|2024
571371561,효행로,105,0.041,1,69.0,69.0,12792.5,524.4925,131555.742,453,2024
571370433,동탄순환대로,107,0.038,6,88.0,14.6667,17660.0,671.08,131131.9068,454,2024|2024|2024|2024|2024|2024
572782673,위례성대로,104,0.079,2,138.0,69.0,13441.0,1061.839,129963.2053,455,2024|2024
478255248,발안로,105,0.038,1,69.0,69.0,13981.5,531.297,129870.8632,456,2024
478246806,행정남로,103,0.196,5,162.0,32.4,6384.5,1251.362,129458.9415,457,2024|2024|2024|2024|2024
477340725,화성로,103,0.036,4,93.0,23.25,19961.0,718.596,129419.0338,458,2024|2024|2024|2024
572542810,,107,0.084,1,69.0,69.0,6355.0,533.82,129257.0529,459,2024
571364804,화산북로,107,0.124,1,69.0,69.0,4307.0,534.068,129197.0311,460,2024
572657554,산성대로,107,0.102,5,154.0,30.8,11732.0,1196.664,128691.0946,461,2024|2024|2024|2024|2024
572668868,둔촌대로,107,0.013,3,24.0,8.0,14356.0,186.628,128598.0667,462,2024|2024|2024
571768868,,104,0.033,4,30.0,7.5,7077.0,233.541,128457.1018,463,2024|2024|2024|2024
571545553,,107,0.09,2,77.0,38.5,6661.5,599.535,128432.8688,464,2024|2024
478342709,융건로,107,0.098,1,69.0,69.0,5496.0,538.608,128108.0118,465,2024
571773305,백제고분로,104,0.066,2,77.0,38.5,9117.0,601.722,127966.0707,466,2024|2024
478341965,와우안길,107,0.242,4,154.0,38.5,4977.0,1204.434,127860.8874,467,2024|2024|2024|2024
571546779,미금일로90번길,107,0.089,1,69.0,69.0,6076.0,540.764,127597.2513,468,2024
572500296,돌마로,107,0.09,1,69.0,69.0,6009.5,540.855,127575.7828,469,2024
571772679,,104,0.134,3,85.0,28.3333,4973.5,666.449,127541.6423,470,2024|2024|2024
571366926,동탄치동천로,107,0.056,3,85.0,28.3333,11911.0,667.016,127433.225,471,2024|2024|2024
571772665,올림픽로,104,0.029,1,69.0,69.0,18687.0,541.923,127324.3616,472,2024
477351050,남양중앙로,107,0.019,2,16.0,8.0,6618.5,125.7515,127235.0628,473,2024|2024
571347806,동탄공원로2길,107,0.029,3,22.0,7.3333,5971.0,173.159,127050.8608,474,2024|2024|2024
571386520,화산남로55번길,107,0.123,1,69.0,69.0,4434.5,545.4435,126502.5617,475,2024
571545870,,107,0.09,2,69.0,34.5,6097.0,548.73,125744.9019,476,2024|2024
2024002425,,107,0.062,1,8.0,8.0,1030.0,63.86,125274.037,477,2024
476345446,전곡산단로,107,0.032,2,16.0,8.0,4000.0,128.0,125000.0,478,2024|2024
478344043,효행로,107,0.132,3,78.0,26.0,4731.0,624.492,124901.52,479,2024|2024|2024
572710217,신장로,107,0.544,22,677.0,30.7727,9969.0,5423.136,124835.5195,480,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
572642863,오금로,104,0.038,4,78.0,19.5,16447.0,624.986,124802.7956,481,2024|2024|2024|2024
571367402,동탄순환대로,107,0.026,1,69.0,69.0,21264.5,552.877,124801.719,482,2024
571369540,병점1로,107,0.049,1,69.0,69.0,11284.5,552.9405,124787.3867,483,2024
571349289,동탄문화센터로,107,0.1,1,69.0,69.0,5542.0,554.2,124503.7892,484,2024
571370450,동탄순환대로,107,0.034,3,78.0,26.0,18473.5,628.099,124184.2448,485,2024|2024|2024
572501292,수내로,107,0.04,1,69.0,69.0,13925.5,557.02,123873.4695,486,2024
572651842,거마로,104,0.049,3,85.0,28.3333,14023.0,687.127,123703.4784,487,2024|2024|2024
571349383,동탄중심상가1길,107,0.099,3,85.0,28.3333,6942.5,687.3075,123670.9915,488,2024|2024|2024
572781762,위례성대로,104,0.065,1,69.0,69.0,8586.0,558.09,123635.9727,489,2024
571659486,,104,0.038,1,8.0,8.0,1709.0,64.942,123186.8436,490,2024
572610217,제일로,107,0.038,3,85.0,28.3333,18171.5,690.517,123096.1729,491,2024|2024|2024
571367278,동탄청계로,107,0.042,4,93.0,23.25,18043.0,757.806,122722.7021,492,2024|2024|2024|2024
571350748,병점3로,107,0.068,1,69.0,69.0,8275.5,562.734,122615.6586,493,2024
571774400,송파대로,103,0.018,1,69.0,69.0,31430.0,565.74,121964.1531,494,2024
572651376,희망로,107,0.057,4,93.0,23.25,13382.5,762.8025,121918.8453,495,2024|2024|2024|2024
571542177,,107,0.104,1,69.0,69.0,5455.5,567.372,121613.3331,496,2024
571500582,황새울로,107,0.084,1,69.0,69.0,6767.0,568.428,121387.4053,497,2024
571372130,,107,0.027,2,16.0,8.0,4882.0,131.814,121383.1611,498,2024|2024
571370296,동탄대로10길,107,0.138,3,85.0,28.3333,5078.5,700.833,121284.2432,499,2024|2024|2024
571720984,오금로31길,104,0.126,2,77.0,38.5,5050.0,636.3,121012.1012,500,2024|2024
477353649,시청로,106,0.233,1,391.0,391.0,13883.0,3234.739,120875.2855,501,2024
572670508,,107,0.016,2,9.0,4.5,4670.5,74.728,120436.7841,502,2024|2024
571554854,분당수서간고속화도로,102,0.039,1,69.0,69.0,14728.0,574.392,120127.0213,503,2024
478340536,,107,0.379,1,69.0,69.0,1517.5,575.1325,119972.3542,504,2024
476340455,사강로,107,0.138,1,69.0,69.0,4183.0,577.254,119531.4368,505,2024
571651876,,104,0.207,6,231.0,38.5,9338.5,1933.0695,119499.0661,506,2024|2024|2024|2024|2024|2024
571371118,동탄대로,107,0.032,3,85.0,28.3333,22230.0,711.36,119489.4287,507,2024|2024|2024
571254752,동탄대로,107,0.036,1,69.0,69.0,16045.0,577.62,119455.6975,508,2024
571370441,동탄순환대로,107,0.028,1,69.0,69.0,20636.0,577.808,119416.8305,509,2024
572782533,하남대로,103,0.036,1,69.0,69.0,16052.0,577.872,119403.605,510,2024
572769484,올림픽대로,108,0.037,1,8.0,8.0,1812.0,67.044,119324.6226,511,2024
571711008,백제고분로,104,0.036,1,69.0,69.0,16120.5,580.338,118896.2294,512,2024
572662315,둔촌대로,107,0.172,4,154.0,38.5,7541.0,1297.052,118730.7833,513,2024|2024|2024|2024
477143136,버들로,106,0.027,1,8.0,8.0,2502.5,67.5675,118400.1184,514,2024
571443640,성남대로,107,0.057,5,162.0,32.4,24030.0,1369.71,118273.2111,515,2024|2024|2024|2024|2024
477352566,화성로,106,0.19,1,391.0,391.0,17406.0,3307.14,118229.0438,516,2024
571557528,분당내곡로,107,0.007,1,8.0,8.0,9693.0,67.851,117905.4104,517,2024
571384910,태안로,107,0.085,1,69.0,69.0,6895.0,586.075,117732.3721,518,2024
572541837,,107,0.108,1,69.0,69.0,5429.0,586.332,117680.7679,519,2024
571551036,동판교로,107,0.15,3,146.0,48.6667,8311.5,1246.725,117106.8199,520,2024|2024|2024
572672177,성남대로,103,0.186,22,806.0,36.6364,37058.0,6892.788,116933.8155,521,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
572662323,,107,0.238,3,146.0,48.6667,5249.0,1249.262,116868.9995,522,2024|2024|2024
478242947,발안로,105,0.031,4,25.0,6.25,6908.0,214.148,116741.6927,523,2024|2024|2024|2024
