﻿bis_id,stn_nm,lon,lat,grid_gid,link_id
GGB233002809,청원교회,126.7583333,37.18895,다사341102,477310159
GGB233002810,슬항1리.절골,126.7640667,37.1935,다사346107,477340850
GGB233002811,슬항1리.절골,126.7642167,37.1935333,다사346107,477340850
GGB233002812,세종슈퍼앞,126.7618333,37.1891833,다사344102,477341995
GGB233002813,세종슈퍼앞,126.76195,37.1892,다사344103,477341995
GGB233002814,청원1리마을회관,126.7591667,37.18595,다사342099,477310151
GGB233002815,청원1리마을회관,126.75925,37.186,다사342099,477310151
GGB233002816,마도소방서,126.7730833,37.20675,다사354122,477340988
GGB233002817,신남3통,126.7978,37.1763333,다사376088,2023002402
GGB233002818,신남3통,126.7979167,37.1763333,다사376088,2023002402
GGB233002819,신남2통,126.79955,37.1836,다사378096,477345462
GGB233002820,신남2통,126.79965,37.1834833,다사378096,477344496
GGB233002821,신남3통마을회관,126.8012167,37.1731833,다사379084,2023002402
GGB233002822,장덕1리.잡재기,126.80695,37.1628833,다사384073,477210093
GGB233002823,갈담,126.9363,37.1761167,다사499087,478346878
GGB233002824,신남4리.외만리,126.81905,37.18255,다사395095,477346898
GGB233002825,신남3통.돌문안,126.8062333,37.17475,다사384086,477341760
GGB233002826,기산,126.9371,37.1768333,다사500088,478354349
GGB233002827,신남3통.돌문안,126.8063167,37.1746833,다사384086,477341760
GGB233002828,안석2리동녘회관,126.8185333,37.1772,다사395089,477346896
GGB233002829,안석2리마을회관,126.8225333,37.1710833,다사398082,477253441
GGB233002830,안석1리,126.8251667,37.1701333,다사400081,477253441
GGB233002831,안석1리마을회관,126.8274,37.1723,다사402083,477253441
GGB233002832,활초삼거리,126.8294333,37.1786167,다사404090,477356700
GGB233002833,활초교회,126.8397,37.1778167,다사413089,477341082
GGB233002834,활초리마을회관,126.8340667,37.1763667,다사408088,477341082
GGB233002835,활초리마을회관,126.8343167,37.1762833,다사409088,477341082
GGB233002836,온석2리,126.8468833,37.1705333,다사420081,477341082
GGB233002837,온석2리,126.8470667,37.1705833,다사420081,477341082
GGB233002838,살곶이,126.8347167,37.1679,다사409078,477254931
GGB233002839,노하산업단지,126.8473167,37.1551333,다사420064,477247500
GGB233002840,노하산업단지,126.8472,37.15515,다사420064,477247500
GGB233002841,노하할인마트,126.8491667,37.1578,다사422067,477245836
GGB233002842,노하할인마트,126.8490167,37.1578167,다사421067,477242870
GGB233002843,현대연구소입구,126.8462167,37.1624667,다사419072,477246060
GGB233002844,현대연구소입구,126.8452333,37.16295,다사418073,477248104
GGB233002845,기천1리,126.9091667,37.1775,다사475089,478350540
GGB233002846,선일화학.에디스,126.8869833,37.0999667,다사455003,478242534
GGB233002847,기천1리,126.9092167,37.1774333,다사475089,478350540
GGB233002848,주유소앞,126.8495833,37.1660333,다사422076,477242319
GGB233002849,주유소앞,126.8500333,37.1663333,다사422077,477242319
GGB233002850,온석1동,126.8626833,37.1747333,다사434086,477353211
GGB233002851,사창2리.주석골,126.9647667,37.10575,다사524009,928241793
GGB233002853,벧엘기도원,126.80535,37.1597667,다사383070,477210093
GGB233002854,장덕1리.잡재기,126.8069833,37.16275,다사384073,477210093
GGB233002855,장덕리,126.8030167,37.1583,다사381068,477210093
GGB233002856,장덕리,126.8030167,37.1582167,다사381068,477210093
GGB233002857,마도소방서,126.7732833,37.20665,다사355122,477340988
GGB233002858,벧엘기도원,126.8054667,37.1597667,다사383070,477210093
GGB233002859,현대수산,126.8037333,37.1547333,다사381064,477249380
GGB233002860,현대수산,126.8040333,37.15465,다사382064,477249380
GGB233002861,장덕동수라청,126.7982333,37.1555667,다사376065,477210071
GGB233002862,장덕동수라청,126.7983167,37.1555333,다사376065,477210071
GGB233002863,석포6리(마파지),126.8164333,37.1431833,다사392051,2023002403
GGB233002864,사창2리.주석골,126.9648333,37.1057667,다사524009,928241793
GGB233002865,주곡1리.박우물,126.81205,37.1340833,다사388041,477240676
GGB233002866,주곡리,126.8155333,37.1277833,다사392034,477240676
GGB233002868,매바위,126.7952833,37.1538833,다사374063,477210071
GGB233002869,구장산업단지,126.9054333,37.1700667,다사472080,478243674
GGB233002870,마곡산업단지,126.9052,37.1699833,다사471080,478243674
GGB233002871,해문1리,126.7446667,37.2036,다사329119,476340952
GGB233002872,해문1리,126.7444833,37.2037167,다사329119,476340952
GGB233002873,해문1리.질고개,126.7406333,37.2051,다사326120,476340952
GGB233002874,삼존2리마을회관,126.75225,37.2158833,다사336132,477348524
GGB233002875,사강종점,126.7375667,37.2140333,다사323130,476340465
GGB233002876,사강종점,126.7377333,37.2140833,다사323130,476341359
GGB233002877,사강3리.양짓말,126.71815,37.2227833,다사306140,476340055
GGB233002878,사강3리.양짓말,126.7181333,37.2229167,다사306140,476340055
GGB233002879,인애농원앞,126.7152333,37.2248167,다사303142,476340055
GGB233002880,인애농원앞,126.7151167,37.225,다사303143,476340055
GGB233002881,각골입구,126.7098167,37.2276333,다사299146,476340055
GGB233000441,화당리,126.8652167,37.1216667,다사436027,477244868
GGB233000442,해창리,126.878,37.1124333,다사447017,478243132
GGB233000443,서근리,126.8575,37.12615,다사429032,477241320
GGB233000444,서근리,126.85235,37.12745,다사424033,477242146
GGB233000445,석포삼거리,126.8436167,37.1307167,다사416037,477247672
GGB233000446,석포초등학교,126.8401167,37.1300167,다사413036,477240383
GGB233000447,석포2리,126.8375167,37.1291167,다사411035,477240869
GGB233000448,석포2리,126.8351333,37.1264,다사409032,477240869
GGB233000449,석포3리,126.83185,37.12125,다사406027,477244954
GGB233000450,금의3리,126.8278,37.11715,다사402022,477246018
GGB233000451,주곡1리,126.8195333,37.1163167,다사395021,477242632
GGB233000452,화수사거리,126.8020667,37.1097667,다사379014,477240396
GGB233000453,만세길방문자센터.화수2리,126.7997,37.1090833,다사377013,477210108
GGB233000454,원안3리,126.7910333,37.1004,다사370004,477241750
GGB233000455,원안2리,126.7861833,37.1005667,다사365004,477242878
GGB233000456,금의2리,126.81645,37.1166167,다사392022,477240398
GGB233000457,주곡1리,126.8249833,37.11765,다사400023,477242188
GGB233000458,금의3리,126.8277667,37.11735,다사402022,477246018
GGB233000459,석포3리,126.8308833,37.1206167,다사405026,477244954
GGB233000460,석포2리,126.8372167,37.1292667,다사411036,477240869
GGB233000461,석포4리,126.8395833,37.13005,다사413036,477240383
GGB233000462,화당리,126.8648333,37.1220167,다사435027,477252681
GGB233000463,월문초등학교,126.8715167,37.1179,다사441023,477244868
GGB233000464,월문온천,126.87755,37.1144333,다사446019,478242685
GGB233000465,문학2리,126.96855,37.1587833,다사528068,928251964
GGB233000466,노진리종점,126.8193,37.03425,다바394930,477141248
GGB233000467,노진5리,126.8156,37.0419167,다바391939,477144234
GGB233000468,이화2리앞,126.7976833,37.0422167,다바375939,477140813
GGB233000469,이화3리입구,126.8002167,37.0404333,다바377937,477142013
GGB233000470,애덕가정,126.8023667,37.03285,다바379929,477142013
GGB233000471,슈마타운,126.8035167,37.0361,다바380932,477142013
GGB233000473,석천1리포도원,126.7937833,37.0580333,다바372957,477140691
GGB233000474,건농골교차로,126.8502667,37.2567167,다사423177,477469778
GGB233000475,매향4리,126.7703,37.03945,다바351936,477146044
GGB233000476,사곡1리,126.80925,37.0689,다바385969,477140483
GGB233000477,기아생활관,126.7958833,37.0643,다바374964,477140495
GGB233000478,석천2리입구,126.7812,37.0563333,다바360955,477150623
GGB233000479,매향2리,126.7683333,37.0502833,다바349948,477150605
GGB233000480,양지편,126.7653167,37.0484,다바346946,477145854
GGB233000481,고온리종점,126.7486833,37.0370833,다바331934,477142658
GGB233000482,매향,126.7515167,37.0403833,다바334937,477142658
GGB233000484,모즐저수지입구,126.7058333,37.2009833,다사295116,476342108
GGB233000485,기아생활관,126.7957667,37.06445,다바373964,477140495
GGB233000486,장안여자중학교,126.8154333,37.0786,다바391979,477140716
GGB233000487,사곡사거리,126.81535,37.0749167,다바391975,477146512
GGB233000488,사곡5리,126.8162333,37.0682333,다바392968,477141690
GGB233000489,사곡2리,126.8154,37.0645333,다바391964,477141690
GGB233000490,노진리,126.8145333,37.0534,다바390952,477141690
GGB233000491,노진초등학교,126.8096333,37.0524667,다바386951,477141690
GGB233000492,이화4리,126.806,37.0468,다바382944,477141653
GGB233000493,노진4리,126.81435,37.0535333,다바390952,477141690
GGB233000494,사곡2리,126.8152167,37.0645333,다바391964,477141690
GGB233000495,사곡5리,126.816,37.0681167,다바391968,477141690
GGB233000496,사곡사거리,126.8152167,37.0748333,다바391975,477146512
GGB233000497,어은4리,126.8283667,37.0818,다바403983,477143048
GGB233000498,장안면행정복지센터,126.8305667,37.0788167,다바404980,477140456
GGB233000499,사랑리,126.83425,37.0734167,다바408974,477142022
GGB233000500,덕다2리앞(구래),126.8377167,37.0694167,다바411969,477142022
GGB233000501,덕다리입구,126.8393833,37.0668333,다바412966,477140488
GGB233000502,독정1리,126.8459667,37.06685,다바418966,477142586
GGB233000503,독정삼거리,126.8494667,37.0703,다바421970,477146222
GGB233000504,독정2리,126.85365,37.0719167,다바425972,477145472
GGB233000505,감드러지.독정3리,126.8569167,37.0774833,다바428978,477141481
GGB233000506,독정3리.거묵골,126.8590833,37.07985,다바430981,477141067
GGB233000507,독정4리,126.8609833,37.0819667,다바432983,477141067
GGB233000508,용당골,126.8619,37.0887167,다바432990,477145604
GGB233000509,꽃밭.식염온천,126.8618833,37.0929667,다바432995,477240573
GGB233000510,꽃밭.식염온천,126.8619,37.0931,다바432995,477240573
GGB233000511,독정4리,126.8610833,37.0818833,다바432983,477141067
GGB233000512,독정3리,126.8591667,37.0798,다바430981,477141067
GGB233000513,독정삼거리,126.8495,37.07015,다바421970,477146222
GGB233000514,사랑리,126.834,37.0734333,다바407974,477142022
GGB233000515,어은4리,126.8282,37.0817667,다바402983,477143048
GGB233000516,팔탄면행정복지센터,126.9041833,37.1622667,다사470072,478253494
GGB233000517,팔탄초등학교,126.9031833,37.1596333,다사470069,478241709
GGB233000518,건농골교차로,126.85005,37.2568667,다사423177,477469433
GGB233000519,덕우저수지,126.9227833,37.1650333,다사487075,478243169
GGB233000520,소동촌,126.90795,37.1607167,다사474070,478241817
GGB233000521,팔탄초등학교,126.90325,37.1594833,다사470069,478241709
GGB233000522,우림아파트.화성노인회관,126.9021167,37.1281333,다사468034,478248666
GGB233001581,상기리입구,126.9409167,37.1998833,다사503113,478348590
GGB233001582,유앤아이.화성청소년수련관,127.03295,37.2038833,다사585117,571380317
GGB233001583,이화1리마을회관,126.7897667,37.0427667,다바368940,477146320
GGB233001584,이화1리,126.7951,37.0469833,다바373945,477146360
GGB233001586,공단입구,126.8444,37.1038667,다사417007,477246998
GGB233001587,금호어울림2차,127.1006333,37.16095,다사645069,571255248
GGB233001588,공단사거리,126.8419167,37.1068167,다사415011,477241910
GGB233001589,파카.3M,126.8395167,37.1100667,다사413014,477248633
GGB233001590,향남주공1단지,126.9135,37.1195833,다사478024,478252310
GGB233001591,존슨메티,126.83775,37.1122,다사411017,477241123
GGB233001592,노루오토코팅,126.8399667,37.11395,다사413019,477240559
GGB233001593,마하리,126.9457833,37.1755,다사508086,478345588
GGB233001594,마하리앞,126.94575,37.1755833,다사507086,478345588
GGB233001595,정승마을앞,126.9515167,37.1705667,다사513081,478349810
GGB233001596,정승마을앞,126.9515333,37.1707,다사513081,478349810
GGB233001597,백2리앞,126.9553667,37.1674167,다사516077,478242176
GGB233001598,백2리앞,126.9553833,37.1674833,다사516077,478242176
GGB233001599,백1리,126.95805,37.1664333,다사518076,478242176
GGB233001600,오일리,126.9682833,37.1665167,다사527076,478255679
GGB233001601,오일리,126.9682,37.1664167,다사527076,478255679
GGB233001602,금호어울림2차,127.1008,37.1611333,다사645070,571255248
GGB233001603,정남중학교,126.978,37.1664833,다사536076,478242225
GGB233001604,문학4리,126.9718,37.1514833,다사530059,478241725
GGB233001605,동오첨단산업단지,126.9601667,37.1455,다사520053,478258362
GGB233001606,동오첨단산업단지,126.9608,37.1467667,다사521054,928255274
GGB233001607,동오리종점,126.9535167,37.13195,다사514038,478256315
GGB233001608,서희스타힐스.단독주택,127.12,37.1734833,다사662083,571379153
GGB233001609,한백고등학교,127.1143333,37.2077833,다사657121,571367146
GGB233001610,상봉초등학교,126.9539667,37.2182333,다사515134,478343849
GGB233001612,동화휴먼시아6단지,126.9599833,37.2151,다사520130,478343800
GGB233001613,동화중학교.동화초등학교,126.96165,37.2143833,다사522129,478342273
GGB233001614,한신더휴,127.1237833,37.1865167,다사666098,572350268
GGB233001615,동화휴먼시아2단지,126.9600833,37.2175833,다사520133,478343804
GGB233001616,동화마을1단지.화성고용센터,126.9585833,37.2177333,다사519133,478343690
GGB233001617,동문아파트.협성대학교.봉담중고교,126.9523833,37.2173833,다사514133,478343846
GGB233001618,동탄이마트.한림대병원,127.0779333,37.2140333,다사625128,571348932
GGB233001619,동탄이마트.한림대병원,127.0778333,37.2144833,다사625129,571348934
GGB233001620,힐스테이트.호반5차,127.1229667,37.1847833,다사665096,571371456
GGB233001621,구봉산근린공원,127.0442167,37.2036167,다사595117,571346258
GGB233001622,센트럴허브시티,127.04195,37.2035167,다사593117,571344727
GGB233001623,동원로얄듀크2차.목동초,127.1233,37.18875,다사665100,572350268
GGB233001624,동화초중교,126.96215,37.2147,다사522130,478342273
GGB233001625,반도5차.파라곤,127.0930167,37.1964167,다사638109,571369786
GGB233001626,석포6리(마파지),126.81655,37.1432833,다사393051,2023002403
GGB233001627,구봉산근린공원,127.04445,37.20365,다사595117,571346258
GGB233001628,반도5차.파라곤,127.0925167,37.1964,다사638109,571369786
GGB233001629,반도유보라6차,127.0925333,37.2037167,다사638117,571376760
GGB233001630,수작이교차로,126.8164167,37.2134333,다사393129,477349248
GGB233001631,반도유보라6차,127.0930333,37.2039167,다사638117,571376760
