﻿inst_purp,cam_cnt,inst_ym,lon,lat,grid_gid,link_id
생활방범,4,201704,127.2213179,37.54448924,다사753494,572768479
교통단속,1,201412,127.193056,37.54986,다사728501,572768174
생활방범,5,201908,127.191688,37.550134,다사727501,572783302
생활방범,4,201202,127.2307779,37.50654903,다사762452,572710268
교통단속,1,201310,127.191775,37.56109,다사727513,572766696
생활방범,3,201111,127.2125614,37.54325242,다사746493,572752206
생활방범,4,201311,127.2064084,37.53739837,다사740487,572710146
재난재해,1,,127.2038,37.5342,다사738483,572710431
생활방범,5,201908,127.192535,37.56326851,다사728515,572775141
생활방범,4,201311,127.2075658,37.53995088,다사741489,572778972
생활방범,5,201806,127.1905257,37.55514407,다사726506,572769499
생활방범,5,201506,127.2237768,37.51944535,다사755467,572753538
교통단속,1,201310,127.148959,37.477672,다사689421,572661212
생활방범,3,201311,127.1989898,37.55152715,다사734502,572755365
생활방범,3,201111,127.202856,37.53365393,다사737483,572710277
생활방범,5,201612,127.152008,37.47537081,다사692418,572661520
생활방범,4,201806,127.1949719,37.57137618,다사730524,572765018
생활방범,4,201808,127.2030223,37.54466998,다사737495,572782532
생활방범,2,201612,127.184633,37.559637,다사721511,572767593
재난재해,1,,127.2038,37.5342,다사738483,572710431
교통단속,1,200911,127.190545,37.562613,다사726515,572768626
생활방범,4,201704,127.223252,37.54368198,다사755494,572767183
생활방범,3,201811,127.172209,37.5246239,다사710473,572769006
생활방범,3,202307,127.2047144,37.54653365,다사739497,572767484
쓰레기단속,1,201701,127.1832,37.53942,다사720489,572753002
생활방범,3,201704,127.2207422,37.54512652,다사753495,572767179
쓰레기단속,1,202112,127.1743912,37.53028472,다사712479,572752752
생활방범,4,202309,127.2051459,37.55714268,다사739509,572774244
생활방범,3,201411,127.2328273,37.53849313,다사763488,572752981
생활방범,3,201908,127.194271,37.54427046,다사729494,572781281
생활방범,4,201111,127.1719241,37.54491618,다사710495,572752844
재난재해,1,,127.197,37.5111,다사732458,572748343
생활방범,5,201806,127.1968523,37.55883079,다사732510,572775509
생활방범,4,201806,127.1924926,37.56037367,다사728512,572766712
교통단속,1,201910,127.21245,37.53973,다사745489,572758378
생활방범,3,202307,127.190325,37.578609,다사726532,572765566
생활방범,3,202307,127.176309,37.577455,다사714531,572760740
생활방범,3,202307,127.180888,37.578379,다사718532,572757043
쓰레기단속,1,202112,127.2094501,37.56215129,다사743514,572753342
재난재해,1,,127.2501,37.5385,다사779488,572750421
교통단속,1,202011,127.18974,37.54868,다사725499,572780312
생활방범,3,202105,127.1712991,37.53642625,다사709486,572752449
생활방범,4,202311,127.1941904,37.53882592,다사729488,572762348
생활방범,4,201612,127.189568,37.550523,다사725501,572772827
교통단속,1,201506,127.186926,37.554863,다사723506,572780039
생활방범,4,202206,127.1807342,37.57676686,다사718530,572757059
생활방범,4,202105,127.2714562,37.52673277,다사798475,573711523
생활방범,4,201906,127.2322353,37.5445204,다사763494,572703474
재난재해,1,,127.1832,37.5684,다사720521,572766628
교통단속,1,200607,127.188725,37.566859,다사725519,572766758
생활방범,4,202206,127.2072709,37.53603384,다사741485,572710160
쓰레기단속,1,201701,127.1616,37.48963,다사700434,572666153
생활방범,4,201704,127.2100186,37.54435353,다사743494,572752541
생활방범,3,201311,127.1973979,37.53437496,다사732483,572752009
쓰레기단속,1,201701,127.2007,37.54749,다사735498,572757734
쓰레기단속,1,201701,127.227572,37.511326,다사759458,572703070
생활방범,5,201908,127.1839292,37.5520477,다사720503,572774972
생활방범,5,201806,127.1968524,37.5588308,다사732510,572775509
생활방범,4,201606,127.212074,37.5385772,다사745488,572778975
생활방범,5,201806,127.1915726,37.57866668,다사727532,572763986
생활방범,5,201811,127.1731142,37.5267805,다사711475,572769006
생활방범,3,201906,127.2075386,37.51880172,다사741466,572753527
생활방범,4,201311,127.203945,37.575718,다사738529,572750196
쓰레기단속,1,201701,127.1994,37.54006,다사734490,572742219
생활방범,4,201609,127.214001,37.54648415,다사747497,572767381
생활방범,4,202206,127.1891093,37.55647047,다사725508,572768966
생활방범,5,201908,127.1891093,37.55647048,다사725508,572768966
쓰레기단속,2,201701,127.2006,37.53932,다사735489,572710217
생활방범,4,,127.1860328,37.54650077,다사722497,572760790
시설물관리,1,202206,127.1732,37.5288,다사711477,572769015
생활방범,5,201806,127.2029141,37.55710397,다사737509,572767290
생활방범,4,201401,127.22083,37.53761619,다사753487,572769159
생활방범,5,,127.1825943,37.56277359,다사719515,572766990
생활방범,5,202304,127.2139,37.5587,다사747510,572753342
생활방범,4,202309,127.1749892,37.53492891,다사712484,572753475
쓰레기단속,1,202306,127.204562,37.541983,다사739492,572780515
생활방범,4,201606,127.2012435,37.5564844,다사736508,572754709
생활방범,7,201806,127.1965452,37.55539989,다사731507,572782286
생활방범,3,201606,127.2200269,37.5392259,다사752489,572702435
생활방범,3,,127.1846833,37.5631526,다사721515,572766990
교통단속,1,202201,127.18786,37.55627,다사724508,572772707
교통단속,1,202305,127.16565,37.5297,다사704478,572767135
교통단속,1,201105,127.184906,37.553493,다사721505,572766920
생활방범,6,201606,127.2129662,37.54115329,다사746491,572753023
생활방범,4,201706,127.1468781,37.51303311,다사687460,572772668
생활방범,3,201311,127.171449,37.51501442,다사709462,2024002596
생활방범,5,202007,127.1594597,37.51981875,다사699467,572753615
교통단속,1,202011,127.15528,37.50742,다사695454,572774744
생활방범,4,202206,127.2192217,37.54200183,다사751492,572752222
쓰레기단속,1,201701,127.197,37.51264,다사732459,572748343
쓰레기단속,2,201901,127.1956,37.50807,다사730454,572753535
생활방범,2,201608,127.2001889,37.55589523,다사735507,572756077
생활방범,3,202105,127.1509907,37.51978684,다사691467,572760862
쓰레기단속,1,201701,127.2057,37.5663,다사740519,572753342
생활방범,4,201202,127.2010187,37.57045427,다사735523,572750196
생활방범,4,201707,127.2198571,37.54235042,다사752492,572750213
교통단속,1,202004,127.187824,37.573296,다사724527,572767609
생활방범,7,201202,127.2067308,37.53841824,다사740488,572752037
쓰레기단속,2,201701,127.1876,37.54097,다사724491,572704457
교통단속,1,202105,127.182277,37.572865,다사719526,572767252
생활방범,3,202206,127.1770432,37.54145409,다사714491,572752994
재난재해,1,,127.1832,37.5684,다사720521,572766628
생활방범,4,201808,127.2019123,37.55296781,다사736504,572769118
생활방범,4,201906,127.2322353,37.54452041,다사763494,572703474
생활방범,4,201508,127.1743874,37.544089,다사712494,572710601
쓰레기단속,1,201701,127.1626,37.4925,다사701437,572666153
생활방범,3,201606,127.2143771,37.53787971,다사747487,572781910
생활방범,4,201506,127.2120386,37.52918599,다사745478,572742130
생활방범,5,201806,127.2029141,37.55710397,다사737509,572767290
쓰레기단속,1,201701,127.2039,37.53918,다사738489,572710217
생활방범,5,201401,127.2086221,37.54865366,다사742499,572765670
생활방범,4,,127.207597,37.54150883,다사741491,572782311
재난재해,1,,127.229,37.539,다사760488,572742653
쓰레기단속,1,202112,127.1607612,37.54159389,다사700491,572769541
생활방범,5,202105,127.1873376,37.54970928,다사723500,572783084
쓰레기단속,1,201701,127.207563,37.540545,다사741490,572778972
생활방범,5,201806,127.1936121,37.56101174,다사729513,572765156
생활방범,5,,127.1843047,37.55623902,다사721508,572767032
쓰레기단속,1,201701,127.2292,37.50234,다사760448,572642221
재난재해,1,,127.2198,37.531,다사752480,572756713
생활방범,4,201311,127.2275322,37.52420259,다사759472,572768112
생활방범,4,201704,127.2131206,37.54396,다사746494,572752206
생활방범,4,201808,127.161176,37.48989651,다사700434,572666153
생활방범,5,,127.1570496,37.50686761,다사696453,922772948
생활방범,4,201111,127.2017378,37.54219794,다사736492,572752712
생활방범,5,202304,127.2128376,37.56000296,다사746512,572753342
생활방범,3,201401,127.1955107,37.5356058,다사730485,572752009
쓰레기단속,1,201701,127.232323,37.495955,다사763441,572611437
생활방범,4,202206,127.1807342,37.57676685,다사718530,572757059
생활방범,5,201704,127.2077546,37.54367102,다사741494,572759548
생활방범,3,202206,127.1992323,37.53867541,다사734488,572742219
생활방범,4,201111,127.2011394,37.5371804,다사735486,572746412
생활방범,4,201202,127.202171,37.53341922,다사736482,572710277
교통단속,1,202305,127.156379,37.484515,다사696428,572668797
쓰레기단속,1,201801,127.1973,37.54304,다사732493,572752511
생활방범,5,202105,127.2192217,37.54200184,다사751492,572752222
교통단속,1,201910,127.19864,37.56315,다사733515,572769248
차량방범,2,201005,127.2208689,37.52641002,다사753474,572742709
생활방범,3,201111,127.2125614,37.54325241,다사746493,572752206
생활방범,5,201012,127.2105601,37.53906292,다사744488,572746801
생활방범,2,201412,127.2379572,37.54229985,다사768492,572768077
생활방범,4,201111,127.1704769,37.5385405,다사708488,572767493
생활방범,4,202307,127.1825943,37.56277359,다사719515,572766990
교통단속,1,201910,127.181657,37.555552,다사718507,572772701
생활방범,3,201612,127.1554303,37.47549459,다사695418,572661730
생활방범,5,202007,127.2142251,37.5368532,다사747486,572704256
생활방범,5,,127.1514386,37.50470556,다사691451,572781387
생활방범,3,201612,127.1480099,37.48198168,다사688425,572668765
생활방범,3,202206,127.1957133,37.51878302,다사731466,572710312
생활방범,3,202206,127.1910048,37.56393024,다사727516,572765002
재난재해,1,,127.2339,37.5449,다사764495,572767515
생활방범,5,201707,127.1916134,37.57207684,다사727525,572776827
생활방범,3,202005,127.1491781,37.51912509,다사689467,572783051
생활방범,6,201411,127.224278,37.53353182,다사756482,572710113
생활방범,6,201311,127.2131104,37.54145961,다사746491,572753023
교통단속,1,200506,127.219425,37.543534,다사752493,572767390
생활방범,4,201710,127.2116454,37.54696508,다사745497,572761724
생활방범,6,201706,127.2090023,37.5359372,다사742485,572746762
생활방범,5,201409,127.2006995,37.51559279,다사735462,572764386
생활방범,4,201806,127.1924926,37.56037367,다사728512,572766712
쓰레기단속,1,201701,127.1552,37.51271,다사695459,572774527
생활방범,5,201506,127.2237768,37.51944536,다사755467,572753538
생활방범,4,201111,127.2197306,37.54310854,다사752493,572767823
교통단속,1,202406,127.20544,37.55517,다사739506,572772733
생활방범,4,,127.1547368,37.50952909,다사694456,572778981
쓰레기단속,1,202206,127.169412,37.537721,다사707487,572767495
시설물관리,11,202011,127.2359314,37.53862527,다사766488,572753524
생활방범,5,201908,127.190703,37.557376,다사726509,572767245
생활방범,4,201704,127.2263719,37.54478731,다사758495,572767447
생활방범,3,202206,127.1910048,37.56393024,다사727516,572765002
생활방범,3,201111,127.2021517,37.53396751,다사736483,572710277
생활방범,5,201806,127.1884905,37.57784853,다사724532,572765562
생활방범,3,201401,127.1955107,37.53560581,다사730485,572752009
생활방범,4,202206,127.1975778,37.53700666,다사732486,572752032
교통단속,1,202105,127.187824,37.573296,다사724527,572767609
생활방범,4,201606,127.1709659,37.53425764,다사709483,572752449
생활방범,4,202105,127.2132296,37.55362591,다사746505,572782003
생활방범,4,201707,127.1813329,37.56653464,다사718519,572767017
생활방범,3,202307,127.178796,37.576239,다사716530,572768596
생활방범,5,202309,127.204861,37.553657,다사739505,572769113
쓰레기단속,1,201701,127.2007,37.53536,다사735484,572746412
쓰레기단속,2,202001,127.1985,37.54182,다사733492,572746332
재난재해,1,,127.2369,37.5425,다사767492,572768081
생활방범,4,201806,127.1981655,37.56398733,다사733516,572768275
교통단속,1,201912,127.223897,37.522555,다사756470,572751878
생활방범,3,201606,127.1977407,37.54000584,다사732490,572742219
생활방범,3,201806,127.1943994,37.55668532,다사730508,572767631
차량방범,3,201805,127.1650117,37.52931669,다사704478,572767267
쓰레기단속,1,201701,127.1981,37.53157,다사733480,572704418
생활방범,5,201612,127.190272,37.56178,다사726514,572768626
생활방범,5,201707,127.1932764,37.57091724,다사729524,572765912
생활방범,3,201406,127.182855,37.5474266,다사719498,572742473
쓰레기단속,1,201701,127.207563,37.540545,다사741490,572778972
생활방범,4,202005,127.2383218,37.542459,다사768492,572768076
생활방범,3,202206,127.1770432,37.54145409,다사714491,572752994
쓰레기단속,1,201701,127.2004,37.54333,다사735493,572746609
생활방범,5,201908,127.1938687,37.56953713,다사729522,572766354
생활방범,3,202307,127.196743,37.534496,다사732483,572752009
생활방범,5,,127.1614222,37.50544148,다사700451,572774890
생활방범,4,201311,127.2000793,37.53230196,다사735481,572752001
생활방범,4,201311,127.1674954,37.52657789,다사706475,572768908
생활방범,5,201806,127.1915726,37.57866668,다사727532,572763986
생활방범,4,,127.1531708,37.50906909,다사693455,572778979
생활방범,4,,127.2055843,37.54217439,다사739492,572781192
생활방범,5,202206,127.2128622,37.53855919,다사746488,572775030
생활방범,5,201806,127.1843047,37.55623902,다사721508,572767032
생활방범,5,201012,127.2096114,37.53974558,다사743489,572743214
생활방범,3,202307,127.1838365,37.56884199,다사720522,572766626
차량방범,2,200805,127.1609754,37.51436904,다사700461,572742619
생활방범,3,201012,127.2327131,37.4962742,다사763441,572611258
교통단속,1,201105,127.218854,37.540766,다사751490,572752229
생활방범,3,202105,127.187913,37.52272039,다사724470,572748310
생활방범,3,,127.215742,37.53670373,다사748486,572710279
생활방범,3,201409,127.1929969,37.5054811,다사728451,572753535
