grid_gid,accident_cnt,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,kindergarten_child_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,speedbump_cnt,speedbump_hght_nan,speedbump_hght_below,speedbump_hght_above
다사648299,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사687304,4,0,0,0,0,0,0,1,0,0,1,1,0,0
다사645336,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사651328,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사671349,4,1,0,0,0,0,0,4,0,0,0,0,0,0
다사657266,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사655328,4,0,0,0,0,0,1,0,1,5,0,0,0,0
다사669348,4,0,0,0,0,0,0,1,1,3,0,0,0,0
다사661326,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사673341,4,0,0,0,0,0,0,1,0,0,0,0,0,0
다사653297,4,0,0,0,0,0,0,2,2,6,0,0,0,0
다사675310,4,0,0,0,0,0,0,0,0,0,6,6,0,0
다사685350,4,0,0,0,0,0,0,1,1,3,0,0,0,0
다사669397,4,1,0,0,0,0,0,2,0,0,0,0,0,0
다사669388,4,1,0,0,0,0,0,0,0,0,0,0,0,0
다사684384,4,0,0,0,0,0,2,2,2,4,1,1,0,0
다사671379,4,0,0,0,0,0,0,1,2,5,0,0,0,0
다사680383,4,0,0,0,0,0,0,0,2,5,0,0,0,0
다사666363,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사690396,4,0,0,0,0,0,0,0,2,6,0,0,0,0
다사670383,4,0,0,0,0,0,0,1,1,1,0,0,0,0
다사683378,4,0,0,0,0,0,0,0,1,5,1,1,0,0
다사647358,4,0,0,0,0,0,0,2,0,0,0,0,0,0
다사690383,4,1,0,0,0,0,0,0,1,4,0,0,0,0
다사642348,4,0,0,0,0,0,0,2,0,0,0,0,0,0
다사702398,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사640366,4,1,0,0,0,0,0,0,2,5,0,0,0,0
다사687379,4,0,0,0,0,0,0,2,0,0,0,0,0,0
다사669394,4,0,0,0,0,0,0,3,0,0,0,0,0,0
다사670381,4,0,0,0,0,0,0,2,0,0,1,1,0,0
다사688380,4,0,0,0,0,0,0,1,1,4,0,0,0,0
다사682383,4,0,0,0,0,0,0,0,1,3,0,0,0,0
다사690416,4,4,0,0,0,0,0,1,0,0,0,0,0,0
다사693382,4,1,0,0,0,0,0,0,2,6,0,0,0,0
다사690412,4,0,0,0,0,0,0,0,0,0,1,1,0,0
다사689416,4,1,0,0,0,0,1,1,0,0,0,0,0,0
다사673372,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사682417,4,2,0,0,0,0,0,0,0,0,0,0,0,0
다사677367,4,1,0,0,0,0,0,0,0,0,0,0,0,0
다사680374,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사715374,4,1,0,0,0,0,0,0,0,0,0,0,0,0
다사676369,4,0,0,0,0,0,0,0,0,0,1,1,0,0
다사701383,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사716365,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사679367,4,0,0,0,0,0,0,0,2,2,0,0,0,0
다사695382,4,1,0,0,0,0,0,1,3,13,0,0,0,0
다사671356,4,0,0,0,0,0,0,3,0,0,1,1,0,0
다사673367,4,1,0,0,0,0,0,1,1,5,0,0,0,0
다사703378,4,0,0,0,0,0,0,2,0,0,1,1,0,0
다사703386,4,0,0,0,0,0,0,0,1,4,0,0,0,0
다사697383,4,1,0,0,0,0,0,0,2,8,0,0,0,0
다사699384,4,1,1,0,1,93,0,0,2,9,1,1,0,0
다사668365,4,0,0,0,0,0,0,2,1,3,0,0,0,0
다사685366,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사673370,4,0,0,0,0,0,0,0,1,4,1,1,0,0
다사667430,4,0,0,0,0,0,0,0,1,3,0,0,0,0
다사638452,4,0,0,0,0,0,0,0,0,0,1,0,1,0
다사668426,4,2,0,0,0,0,0,1,0,0,1,0,1,0
다사660437,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사655479,4,4,0,0,0,0,0,1,3,6,0,0,0,0
다사654463,4,2,0,0,0,0,0,0,2,7,0,0,0,0
다사671458,4,4,0,0,0,0,0,1,1,3,1,0,1,0
다사654474,4,5,0,0,0,0,0,0,0,0,0,0,0,0
다사654447,4,2,0,0,0,0,0,2,1,1,0,0,0,0
다사668412,4,2,0,0,0,0,0,0,1,3,0,0,0,0
다사662474,4,4,0,0,0,0,0,0,0,0,0,0,0,0
다사666488,4,2,0,0,0,0,0,0,4,12,0,0,0,0
다사643453,4,1,0,0,0,0,0,0,0,0,0,0,0,0
다사654453,4,3,0,0,0,0,1,3,2,5,0,0,0,0
다사652452,4,1,0,0,0,0,0,0,1,2,0,0,0,0
다사689442,4,2,1,0,0,0,1,1,2,4,2,0,2,0
다사644457,4,2,0,0,0,0,0,0,0,0,0,0,0,0
다사662423,4,2,0,0,0,0,0,0,0,0,0,0,0,0
다사665452,4,4,0,0,0,0,0,2,1,5,0,0,0,0
다사650455,4,2,0,0,0,0,0,0,0,0,0,0,0,0
다사669416,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사669430,4,5,0,0,0,0,0,0,0,0,0,0,0,0
다사653459,4,3,0,0,0,0,0,0,1,4,0,0,0,0
다사644453,4,3,0,0,0,0,0,1,1,3,0,0,0,0
다사647453,4,1,0,0,0,0,0,0,1,4,0,0,0,0
다사656476,4,1,0,0,0,0,0,0,0,0,0,0,0,0
다사661463,4,0,0,0,0,0,0,0,1,3,0,0,0,0
다사654441,4,6,0,0,0,0,0,0,1,5,0,0,0,0
다사687438,4,2,0,0,0,0,0,0,2,6,0,0,0,0
다사663439,4,7,0,0,0,0,0,0,2,5,1,0,1,0
다사648445,4,4,0,0,0,0,0,0,2,5,1,0,1,0
다사667488,4,2,0,0,0,0,0,0,0,0,0,0,0,0
다사664435,4,1,0,0,0,0,0,2,0,0,1,0,1,0
다사661473,4,3,0,0,0,0,0,2,0,0,0,0,0,0
다사664428,4,0,0,0,0,0,1,2,0,0,0,0,0,0
다사669455,4,5,0,0,0,0,0,2,1,3,0,0,0,0
다사648462,4,1,0,0,0,0,0,0,0,0,0,0,0,0
다사675418,4,0,0,0,0,0,0,0,2,8,0,0,0,0
다사669415,4,0,0,0,0,0,0,1,0,0,0,0,0,0
다사648465,4,7,0,0,0,0,0,1,0,0,0,0,0,0
다사652458,4,2,0,0,0,0,0,2,1,4,0,0,0,0
다사642453,4,3,0,0,0,0,0,0,2,5,0,0,0,0
다사658468,4,2,0,0,0,0,0,1,1,1,0,0,0,0
다사684434,4,2,0,0,0,0,0,0,1,2,0,0,0,0
다사677443,4,2,0,0,0,0,0,2,1,3,0,0,0,0
다사649450,4,7,0,0,0,0,0,0,3,6,1,0,1,0
다사686440,4,3,0,0,0,0,0,0,1,1,0,0,0,0
다사684439,4,0,0,0,0,0,0,2,0,0,4,0,4,0
다사669419,4,1,0,0,0,0,0,0,3,3,0,0,0,0
다사669414,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사634448,4,0,0,0,0,0,1,0,1,3,0,0,0,0
다사659464,4,0,0,0,0,0,0,1,0,0,0,0,0,0
다사654459,4,1,0,0,0,0,0,0,0,0,0,0,0,0
다사675431,4,4,0,0,0,0,0,1,0,0,1,0,1,0
다사651453,4,3,0,0,0,0,0,4,1,1,0,0,0,0
다사671447,4,3,0,0,0,0,0,2,1,4,1,0,1,0
다사638445,4,2,0,0,0,0,0,1,1,4,4,0,4,0
다사643465,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사653463,4,0,0,0,0,0,0,0,1,3,0,0,0,0
다사686444,4,5,0,0,0,0,0,0,1,3,0,0,0,0
다사653467,4,5,0,0,0,0,4,0,0,0,0,0,0,0
다사669449,4,6,0,0,0,0,0,2,1,3,0,0,0,0
다사635450,4,2,0,0,0,0,0,2,1,3,0,0,0,0
다사658466,4,1,0,0,0,0,0,1,0,0,0,0,0,0
다사656435,4,6,0,0,0,0,0,0,1,3,0,0,0,0
다사642448,4,4,0,0,0,0,0,0,1,4,0,0,0,0
다사637454,4,1,0,0,0,0,0,4,0,0,0,0,0,0
다사740490,4,2,0,0,0,0,0,2,1,1,0,0,0,0
다사719519,4,3,0,0,0,0,0,0,2,2,0,0,0,0
다사728534,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사739487,4,4,0,0,0,0,0,1,2,12,4,0,0,4
다사743490,4,1,0,0,0,0,0,3,0,0,3,0,0,3
다사733495,4,3,0,0,0,0,0,1,3,9,1,0,0,1
다사737512,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사690463,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사747490,4,7,0,0,0,0,0,2,1,1,0,0,0,0
다사726515,4,0,0,0,0,0,0,0,1,1,0,0,0,0
다사688424,4,3,0,0,0,0,0,0,2,6,0,0,0,0
다사726483,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사742501,4,4,0,0,0,0,0,0,1,4,0,0,0,0
다사706495,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사727517,4,1,0,0,0,0,0,0,2,10,0,0,0,0
다사687464,4,0,0,0,0,0,0,0,2,10,0,0,0,0
다사742486,4,1,0,0,0,0,0,1,0,0,0,0,0,0
다사689464,4,0,0,0,0,0,0,0,8,29,0,0,0,0
다사719525,4,4,0,0,0,0,0,0,0,0,0,0,0,0
다사726517,4,4,0,0,0,0,0,0,0,0,0,0,0,0
다사590129,4,5,0,0,0,0,0,0,18,18,0,0,0,0
다사528132,4,5,0,0,0,0,0,0,0,0,0,0,0,0
다사316132,4,5,0,0,0,0,0,1,3,3,0,0,0,0
다사480036,4,0,0,0,0,0,0,0,4,4,0,0,0,0
다사612126,4,2,0,0,0,0,1,0,4,4,0,0,0,0
다사570119,4,4,0,0,0,0,0,0,6,6,0,0,0,0
다사478021,4,3,0,0,0,0,0,0,3,3,0,0,0,0
다사501103,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사455079,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사610153,4,0,0,0,0,0,0,0,9,9,0,0,0,0
다사663061,4,0,0,0,0,0,0,3,0,0,0,0,0,0
다사634123,4,3,0,0,0,0,0,0,2,2,0,0,0,0
다사635114,4,3,0,0,0,0,0,0,0,0,0,0,0,0
다사614149,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사633074,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사604126,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사628107,4,3,0,0,0,0,0,0,3,3,0,0,0,0
다사616147,4,1,0,0,0,0,0,2,0,0,0,0,0,0
다사633082,4,3,0,0,0,0,0,0,5,5,0,0,0,0
다사477042,4,5,0,0,0,0,0,1,0,0,0,0,0,0
다사588122,4,1,0,0,0,0,0,2,8,8,0,0,0,0
다사621121,4,2,0,0,0,0,0,0,5,5,0,0,0,0
다사636123,4,0,0,0,0,0,0,0,6,6,0,0,0,0
다사651123,4,3,0,0,0,0,0,0,6,6,0,0,0,0
다사479029,4,0,0,0,0,0,0,0,4,4,0,0,0,0
다사612127,4,0,0,0,0,0,0,0,5,5,0,0,0,0
다사545142,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사614126,4,1,0,0,0,0,0,1,0,0,0,0,0,0
다사612140,4,1,0,0,0,0,0,0,3,3,0,0,0,0
다사512162,4,1,0,0,0,0,0,0,1,1,0,0,0,0
다사602147,4,0,0,0,0,0,0,1,1,1,0,0,0,0
다사656063,4,0,0,0,0,0,0,0,6,6,0,0,0,0
다사596123,4,2,0,0,0,0,2,0,4,4,0,0,0,0
다사661080,4,3,0,0,0,0,0,0,0,0,0,0,0,0
다사666059,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사648123,4,2,0,0,0,0,0,1,0,0,0,0,0,0
다사611120,4,3,0,0,0,0,0,0,8,8,0,0,0,0
다사641092,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사597144,4,0,0,0,0,0,0,2,5,5,0,0,0,0
다사474038,4,1,0,0,0,0,0,0,10,10,1,0,0,1
다사473038,4,1,0,0,0,0,0,0,30,30,0,0,0,0
다사598131,4,2,0,0,0,0,0,0,0,0,0,0,0,0
다사634118,4,8,0,0,0,0,0,0,0,0,0,0,0,0
다사588129,4,1,0,0,0,0,0,1,10,10,0,0,0,0
다사583123,4,3,0,0,0,0,0,2,6,6,0,0,0,0
다사665094,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사590116,4,0,0,0,0,0,0,0,16,16,0,0,0,0
다사594126,4,4,0,0,0,0,0,0,8,8,0,0,0,0
다사648068,4,6,0,0,0,0,0,0,0,0,0,0,0,0
다사368117,4,1,0,0,0,0,0,1,3,3,0,0,0,0
다사513132,4,6,0,0,0,0,0,0,6,6,0,0,0,0
다사584127,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사621118,4,3,0,0,0,0,0,0,1,1,0,0,0,0
다사599124,4,4,0,0,0,0,0,2,12,12,0,0,0,0
다사627132,4,4,0,0,0,0,0,1,0,0,0,0,0,0
다사615151,4,4,0,0,0,0,0,2,5,5,0,0,0,0
다사595126,4,3,0,0,0,0,0,0,0,0,0,0,0,0
다사633083,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다바377940,4,7,0,0,0,0,0,0,0,0,0,0,0,0
다사537129,4,4,0,0,0,0,0,1,0,0,0,0,0,0
다사641117,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사625133,4,1,0,0,0,0,0,0,0,0,0,0,0,0
다사650123,4,0,0,0,0,0,0,0,8,8,0,0,0,0
다사449048,4,0,0,0,0,0,0,0,0,0,0,0,0,0
다사620142,4,1,0,0,0,0,0,0,0,0,0,0,0,0
다사655279,3,0,0,0,0,0,0,4,1,1,1,1,0,0
다사648276,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사663341,3,0,0,0,0,0,0,2,0,0,0,0,0,0
다사668303,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사648330,3,0,0,0,0,0,0,1,0,0,0,0,0,0
다사680308,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사648304,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사672350,3,0,0,0,0,0,0,1,0,0,0,0,0,0
다사648288,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사664316,3,2,0,0,0,0,0,1,1,3,0,0,0,0
다사671340,3,0,0,0,0,0,0,0,1,1,0,0,0,0
다사671333,3,0,0,0,0,0,0,0,0,0,2,2,0,0
다사663280,3,1,0,0,0,0,0,1,0,0,0,0,0,0
다사670329,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사654312,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사648301,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사655326,3,0,0,0,0,0,0,0,1,5,0,0,0,0
다사649294,3,0,0,0,0,0,0,0,1,1,0,0,0,0
다사620303,3,0,0,0,0,0,0,0,2,5,0,0,0,0
다사658293,3,0,0,0,0,0,0,2,1,1,1,1,0,0
다사647288,3,1,0,0,0,0,0,1,0,0,0,0,0,0
다사662284,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사669345,3,2,0,0,0,0,0,3,0,0,2,2,0,0
다사654278,3,0,0,0,0,0,0,0,2,9,0,0,0,0
다사662289,3,0,0,0,0,0,0,0,1,1,0,0,0,0
다사660312,3,1,0,0,0,0,0,0,0,0,0,0,0,0
다사664325,3,1,0,0,0,0,0,1,0,0,0,0,0,0
다사653268,3,0,0,0,0,0,0,4,1,5,0,0,0,0
다사648283,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사663289,3,0,0,0,0,0,0,2,1,4,0,0,0,0
다사651301,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사652334,3,0,0,0,0,0,0,0,1,5,0,0,0,0
다사648306,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사670347,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사652294,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사675308,3,0,0,0,0,0,0,1,0,0,2,2,0,0
다사648284,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사653330,3,0,0,0,0,0,1,0,0,0,0,0,0,0
다사658325,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사649295,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사653299,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사650271,3,1,0,0,0,0,0,0,0,0,0,0,0,0
다사650294,3,1,0,0,0,0,1,0,0,0,0,0,0,0
다사649299,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사642338,3,0,0,0,0,0,0,0,0,0,1,1,0,0
다사659339,3,0,0,0,0,0,0,2,1,1,0,0,0,0
다사643338,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사666317,3,0,0,0,0,0,0,1,1,5,0,0,0,0
다사675345,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사674316,3,1,0,0,0,0,0,2,0,0,0,0,0,0
다사669347,3,0,0,0,0,0,0,0,1,3,0,0,0,0
다사657318,3,0,0,0,0,0,0,0,0,0,1,1,0,0
다사668311,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사655309,3,0,0,0,0,0,0,1,0,0,0,0,0,0
다사669298,3,2,0,0,0,0,0,1,1,4,1,1,0,0
다사654269,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사668320,3,1,0,0,0,0,0,2,1,1,0,0,0,0
다사648287,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사656308,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사652279,3,0,0,0,0,0,0,0,2,2,1,1,0,0
다사652298,3,0,0,0,0,0,0,0,1,1,2,2,0,0
다사653278,3,1,0,0,0,0,0,0,0,0,0,0,0,0
다사664314,3,0,0,0,0,0,0,2,0,0,0,0,0,0
다사672348,3,0,0,0,0,0,0,0,2,4,1,1,0,0
다사647274,3,0,0,0,0,0,0,1,0,0,0,0,0,0
다사659310,3,0,0,0,0,0,0,2,2,8,0,0,0,0
다사669319,3,0,0,0,0,0,0,1,2,5,0,0,0,0
다사690316,3,0,0,0,0,0,0,0,1,3,1,1,0,0
다사647328,3,0,0,0,0,0,0,1,0,0,0,0,0,0
다사669401,3,1,0,0,0,0,0,0,0,0,1,1,0,0
다사643339,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사677384,3,0,0,0,0,0,0,0,1,5,0,0,0,0
다사695404,3,0,0,0,0,0,0,2,0,0,0,0,0,0
다사675387,3,0,0,0,0,0,0,1,1,5,2,2,0,0
다사687380,3,0,0,0,0,0,0,3,2,5,0,0,0,0
다사659359,3,0,0,0,0,0,0,4,0,0,0,0,0,0
다사683381,3,0,0,0,0,0,0,0,2,6,0,0,0,0
다사670372,3,0,1,1,1,0,0,0,0,0,0,0,0,0
다사679382,3,0,0,0,0,0,0,5,1,3,0,0,0,0
다사690394,3,0,0,0,0,0,0,0,1,4,0,0,0,0
다사673382,3,2,0,0,0,0,0,0,1,4,1,1,0,0
다사677407,3,0,0,0,0,0,0,1,0,0,0,0,0,0
다사673381,3,0,0,0,0,0,0,0,2,6,1,1,0,0
다사671384,3,0,0,0,0,0,0,2,1,3,0,0,0,0
다사699393,3,0,0,0,0,0,0,1,1,3,0,0,0,0
다사669389,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사675381,3,1,0,0,0,0,0,0,3,12,0,0,0,0
다사641363,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사689382,3,0,0,0,0,0,0,0,1,5,1,1,0,0
다사686379,3,0,0,0,0,0,0,2,2,5,0,0,0,0
다사694387,3,0,0,0,0,0,0,0,3,14,1,1,0,0
다사671378,3,0,0,0,0,0,0,0,1,5,0,0,0,0
다사675385,3,2,0,0,0,0,0,1,1,5,0,0,0,0
다사686386,3,0,0,0,0,0,0,0,1,1,0,0,0,0
다사691381,3,0,0,0,0,0,0,3,0,0,0,0,0,0
다사669407,3,1,0,0,0,0,0,0,0,0,0,0,0,0
다사670397,3,0,0,0,0,0,0,0,1,5,0,0,0,0
다사674381,3,0,0,0,0,0,0,1,1,4,0,0,0,0
다사684417,3,1,0,0,0,0,0,2,1,3,0,0,0,0
다사681383,3,0,0,0,0,0,0,2,1,1,0,0,0,0
다사692390,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사667370,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사648363,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사688381,3,0,0,0,0,0,0,0,1,5,0,0,0,0
다사648357,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사682406,3,0,0,0,0,0,0,2,1,4,0,0,0,0
다사626360,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사660359,3,1,0,0,0,0,0,4,1,1,0,0,0,0
다사664371,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사687412,3,0,0,0,0,0,0,0,0,0,1,1,0,0
다사661357,3,1,0,0,0,0,0,2,1,2,0,0,0,0
다사684416,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사678382,3,0,0,0,0,0,0,0,2,8,1,1,0,0
다사683407,3,0,0,0,0,0,0,0,1,1,0,0,0,0
다사676380,3,0,0,0,0,0,0,2,1,5,1,1,0,0
다사672378,3,0,0,0,0,0,0,0,1,4,0,0,0,0
다사700395,3,0,0,0,0,0,0,2,2,2,0,0,0,0
다사703399,3,1,0,0,0,0,0,2,0,0,1,1,0,0
다사701359,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사702385,3,0,0,0,0,0,0,1,0,0,0,0,0,0
다사677372,3,0,0,0,0,0,0,1,1,1,0,0,0,0
다사688352,3,1,0,0,0,0,0,1,0,0,0,0,0,0
다사696369,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사684351,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사704398,3,1,0,0,0,0,0,1,1,3,1,0,0,1
다사715377,3,0,0,0,0,0,0,2,0,0,0,0,0,0
다사699380,3,1,0,0,0,0,0,0,2,7,0,0,0,0
다사701385,3,0,0,0,0,0,0,1,1,6,0,0,0,0
다사698371,3,0,0,0,0,0,0,0,0,0,1,0,0,1
다사695369,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사666367,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사703381,3,0,0,0,0,0,0,1,1,5,0,0,0,0
다사701379,3,1,0,0,0,0,0,1,3,10,0,0,0,0
다사697374,3,1,0,0,0,0,0,2,3,12,0,0,0,0
다사668358,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사677371,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사697384,3,3,0,0,0,0,0,1,0,0,0,0,0,0
다사666359,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사681373,3,0,0,0,0,0,2,0,0,0,0,0,0,0
다사674370,3,0,0,0,0,0,0,0,1,4,0,0,0,0
다사666368,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사707359,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사703398,3,0,0,0,0,0,0,3,1,1,0,0,0,0
다사668371,3,0,0,0,0,0,0,0,1,1,0,0,0,0
다사699372,3,1,0,0,0,0,0,0,1,5,0,0,0,0
다사700390,3,0,0,0,0,0,0,1,1,5,0,0,0,0
다사683375,3,1,0,0,0,0,0,0,1,1,0,0,0,0
다사670371,3,1,0,0,0,0,0,0,1,1,0,0,0,0
다사667358,3,0,0,0,0,0,0,0,3,11,0,0,0,0
다사693359,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사631452,3,2,0,0,0,0,0,0,1,2,1,0,1,0
다사659430,3,2,0,0,0,0,0,2,0,0,0,0,0,0
다사678417,3,1,0,0,0,0,0,0,1,5,0,0,0,0
다사673440,3,3,1,0,1,211,0,0,0,0,1,0,1,0
다사663476,3,2,0,0,0,0,0,0,0,0,0,0,0,0
다사663432,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사685445,3,5,0,0,0,0,0,4,2,5,2,0,2,0
다사630456,3,0,0,0,0,0,0,0,2,9,0,0,0,0
다사660444,3,1,0,0,0,0,0,0,0,0,0,0,0,0
다사680441,3,1,0,0,0,0,0,2,0,0,0,0,0,0
다사660453,3,4,0,0,0,0,0,0,0,0,1,0,1,0
다사672449,3,2,0,0,0,0,0,0,0,0,0,0,0,0
다사637453,3,2,0,0,0,0,0,2,2,2,0,0,0,0
다사652461,3,5,0,0,0,0,0,1,2,4,0,0,0,0
다사635451,3,0,0,0,0,0,0,0,1,2,0,0,0,0
다사657444,3,1,0,0,0,0,0,0,0,0,0,0,0,0
다사663429,3,2,0,0,0,0,0,1,0,0,0,0,0,0
다사649462,3,3,0,0,0,0,0,0,0,0,0,0,0,0
다사679422,3,2,0,0,0,0,0,0,1,5,0,0,0,0
다사655464,3,1,0,0,0,0,0,0,1,4,0,0,0,0
다사633459,3,2,0,0,0,0,0,0,0,0,0,0,0,0
다사656442,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사639449,3,5,0,0,0,0,0,0,1,4,1,0,1,0
다사664459,3,5,0,0,0,0,0,0,1,3,0,0,0,0
다사657463,3,3,0,0,0,0,0,0,1,4,0,0,0,0
다사677425,3,4,0,0,0,0,0,0,0,0,0,0,0,0
다사655463,3,0,0,0,0,0,0,2,0,0,2,0,2,0
다사670449,3,1,0,0,0,0,0,0,0,0,1,0,1,0
다사665439,3,4,0,0,0,0,0,0,0,0,0,0,0,0
다사659443,3,2,0,0,0,0,0,0,0,0,0,0,0,0
다사657442,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사662477,3,2,0,0,0,0,0,0,2,4,1,0,1,0
다사677450,3,0,0,0,0,0,0,2,1,3,3,0,3,0
다사661490,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사674432,3,3,0,0,0,0,0,0,0,0,0,0,0,0
다사670426,3,2,0,0,0,0,0,0,1,4,1,0,1,0
다사632458,3,0,0,0,0,0,0,3,1,3,0,0,0,0
다사641443,3,1,0,0,0,0,1,1,0,0,0,0,0,0
다사642459,3,1,0,0,0,0,0,0,1,3,0,0,0,0
다사665482,3,4,0,0,0,0,0,0,0,0,0,0,0,0
다사670448,3,1,0,0,0,0,0,2,0,0,0,0,0,0
다사656455,3,2,0,0,0,0,0,2,1,3,0,0,0,0
다사661444,3,2,0,0,0,0,0,0,0,0,2,0,2,0
다사676455,3,1,0,0,0,0,0,0,2,5,0,0,0,0
다사637450,3,3,0,0,0,0,0,2,3,9,1,0,1,0
다사627457,3,1,0,0,0,0,0,2,1,3,0,0,0,0
다사635446,3,1,0,0,0,0,0,1,1,2,2,0,2,0
다사686441,3,3,0,0,0,0,0,2,4,15,0,0,0,0
다사665440,3,5,0,0,0,0,0,0,1,1,2,0,2,0
다사670415,3,0,0,0,0,0,0,2,0,0,0,0,0,0
다사681441,3,3,0,0,0,0,0,0,0,0,1,0,1,0
다사657476,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사660489,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사672461,3,1,0,0,0,0,0,0,0,0,0,0,0,0
다사633457,3,0,0,0,0,0,0,0,2,6,0,0,0,0
다사643448,3,3,0,0,0,0,0,0,1,1,1,0,1,0
다사672453,3,8,0,0,0,0,0,0,2,6,0,0,0,0
다사683445,3,5,0,0,0,0,0,1,5,8,2,0,2,0
다사664483,3,4,0,0,0,0,0,0,2,5,2,0,2,0
다사658456,3,3,0,0,0,0,0,3,0,0,0,0,0,0
다사668422,3,2,0,0,0,0,0,3,1,4,0,0,0,0
다사628453,3,6,0,0,0,0,0,0,0,0,1,0,1,0
다사670418,3,0,0,0,0,0,0,0,0,0,0,0,0,0
