link_id,road_name,road_rank,max_speed,length,accident_cnt,accident_uids
571558800,,107,80,0.176,4,306|339|904|944
571501648,분당수서간고속화도로,102,80,1.835,4,329|1197|2547|3443
571500995,백현로,107,60,0.036,4,331|1023|1084|1251
571544126,대왕판교로,105,60,1.724,4,379|385|470|549
571552118,대왕판교로,105,60,0.559,4,383|834|2108|2407
571501170,분당수서간고속화도로,108,60,0.053,4,388|943|1009|1292
571551464,분당수서간고속화도로,102,80,0.23,4,423|443|725|1324
571540581,분당수서간고속화도로,102,60,0.587,4,510|613|772|850
572540462,분당로,107,50,0.036,4,515|574|1081|1463
571557864,대왕판교로,107,70,0.199,4,596|1094|1444|1567
572510374,서현로,105,60,0.431,4,775|815|1238|1319
571540258,수도권제1순환고속도로,101,100,0.881,4,788|949|2495|6989
571557889,판교역로146번길,107,30,0.156,4,802|945|1111|1114
571548894,대왕판교로,107,50,0.302,4,845|902|1040|1203
572501131,희망로,107,50,0.075,4,941|1415|1586|3421
572541023,야탑로,107,50,0.063,4,991|1005|1284|1386
572540656,양현로,107,30,0.434,4,1025|1372|1519|1588
572500831,황새울로,107,50,0.077,4,1027|1416|1508|1548
572672395,수정로,107,50,0.025,4,1654|2077|2130|2206
572643732,수정로,107,50,0.202,4,1691|1802|1847|2420
572610826,남문로,107,30,0.27,4,1704|1984|2204|2501
572646874,시민로,107,60,0.05,4,1746|1825|2419|3149
572648195,산성대로,107,60,0.109,4,1770|1806|2346|2353
572672889,헌릉로,107,50,0.591,4,1836|1933|2234|2502
572644302,희망로,107,30,0.224,4,1841|2091|2260|2308
572642194,수도권제1순환고속도로,101,100,0.711,4,1859|2153|2412|3468
572657554,산성대로,107,60,0.102,4,1915|2870|3157|3247
572661961,분당수서간고속화도로,102,80,1.145,4,1969|2105|2127|2305
571664677,대왕판교로,105,70,0.073,4,1975|2109|2136|2319
572669078,수도권제1순환고속도로,101,100,0.685,4,2058|4536|5035|5604
572645620,희망로,107,40,0.048,4,2070|3036|3405|3427
572661850,위례중앙로,107,50,0.1,4,2271|2538|6778|6902
572661536,위례중앙로,107,60,0.748,4,2504|3485|5234|5509
572611070,제일로,107,50,0.136,4,2564|2772|3043|3304
572654154,광명로,107,40,0.061,4,2626|3012|3180|3454
572603365,둔촌대로,107,60,0.04,4,2627|2640|2770|3040
572610959,금상로,107,30,0.241,4,2628|2721|2861|3114
572646373,둔촌대로,107,60,0.175,4,2629|2951|3172|3381
572673783,성남대로,107,60,0.112,4,2646|2647|2687|3414
572662296,성장간선로,103,80,0.92,4,2685|2859|2946|3277
572672231,성남대로,103,60,0.058,4,2698|2802|2826|3031
572672333,성남대로,103,40,0.051,4,2710|3211|3324|3329
572662315,둔촌대로,107,50,0.172,4,2714|3044|3146|3362
572651376,희망로,107,40,0.057,4,2743|2945|2947|3221
572648075,광명로,107,40,0.132,4,2763|2868|3024|3424
572673303,성남이천로,107,40,0.396,4,2775|2949|3102|3161
572610972,광명로,107,40,0.022,4,2834|2899|2931|3335
572646889,공원로,107,40,0.047,4,2869|3204|3264|3475
572645788,산성대로,107,60,0.256,4,2950|3074|3210|3350
571681947,여수대로,107,70,0.155,4,3028|3091|3094|3115
572550808,성장간선로,103,90,1.165,4,3224|3229|3235|3269
572672181,성남대로,103,60,0.168,4,3300|3330|3382|3480
571704513,올림픽로12길,104,30,0.215,4,3484|4181|4580|5236
571654600,송이로,104,50,0.078,4,3497|3802|5338|5963
571651591,송파대로,103,50,0.324,4,3502|3530|3977|4723
572610174,동남로,104,50,0.155,4,3552|4174|5056|5326
571772265,올림픽로,104,50,0.067,4,3564|5057|5337|5399
572752698,동남로,104,50,0.02,4,3570|4166|5086|7010
572610200,문정로,104,50,0.114,4,3577|5231|5462|5601
571704576,올림픽로35길,104,30,0.236,4,3586|3984|4445|4917
571654222,중대로,104,50,0.26,4,3611|4298|5391|5505
571682562,송파대로,103,50,0.269,4,3612|4957|5008|5744
571703498,올림픽대로,102,80,0.747,4,3623|4067|4192|5895
571728836,오금로,104,50,0.136,4,3631|4266|5661|5926
571709481,백제고분로41길,104,30,0.496,4,3637|3749|3991|4804
572642975,,104,30,0.027,4,3643|4074|4994|5677
571773773,송파대로,103,50,0.145,4,3685|4317|4769|5691
571773253,위례성대로,104,50,0.37,4,3686|4501|5402|5653
572668289,수도권제1순환고속도로,108,40,0.416,4,3695|4429|4669|4997
571743888,백제고분로,104,50,0.275,4,3698|4841|5358|5778
571682899,송파대로,103,50,0.139,4,3701|4969|5037|5050
571665654,법원로,104,30,0.133,4,3716|3738|5282|5389
571651590,송파대로,103,50,0.136,4,3743|4261|4826|5558
571603701,탄천동로,104,40,0.279,4,3752|4026|4093|5011
572656212,송이로,104,50,0.152,4,3774|5136|5257|5392
571772348,올림픽로,104,50,0.075,4,3784|4020|4030|4071
571714096,풍성로,104,30,0.145,4,3805|3946|4164|4756
571773048,백제고분로,104,50,0.045,4,3806|4056|4505|5725
571728948,석촌호수로,104,50,0.214,4,3833|4096|4411|5835
571655418,중대로,104,50,0.046,4,3840|4205|4816|5811
571783761,올림픽대로,102,80,0.644,4,3846|4924|5269|5541
571704059,백제고분로42길,104,10,0.161,4,3847|4182|5101|5306
571744825,백제고분로,104,50,0.1,4,3849|4325|5254|5451
571709435,오금로18길,104,40,0.167,4,3850|3862|4133|5751
572610969,오금로,104,50,0.039,4,3851|3922|4807|5370
572661986,위례중앙로,104,50,0.29,4,3855|4275|5463|5538
571610653,삼전로2길,104,40,0.402,4,3860|3882|3921|5755
572643065,거마로,104,30,0.209,4,3869|4870|4893|4912
571715824,삼전로,104,50,0.046,4,3878|4019|4297|4520
571704798,풍성로,104,30,0.207,4,3879|3881|3891|4763
571731073,강동대로,104,50,0.175,4,3908|4311|5468|5829
571650584,중대로9길,104,30,0.103,4,3909|3950|4054|4345
572782108,양재대로,104,50,0.283,4,3910|4454|4633|5461
571679699,탄천동로,104,50,0.123,4,3912|4471|5033|5137
572710400,오금로35길,104,40,0.517,4,3932|4999|5016|5756
571704811,올림픽로,104,50,0.191,4,4009|4950|5519|5587
571774424,올림픽로,104,50,0.036,4,4022|4206|5876|5879
571739298,오금로,104,50,0.034,4,4058|4511|4644|5319
571744798,올림픽대로,102,80,0.137,4,4062|4441|4496|5596
571644639,중대로,104,50,0.128,4,4151|4754|4981|5551
571719165,백제고분로37길,104,50,0.169,4,4160|4320|4718|4755
571772954,강동대로,104,50,0.147,4,4170|5373|5557|5916
571772487,올림픽로,104,50,0.033,4,4177|4787|5304|5569
571713645,올림픽로,104,50,0.117,4,4228|4443|4720|4923
572782330,위례성대로,104,50,0.201,4,4238|4589|5750|5788
571773291,위례성대로,104,50,0.181,4,4241|4570|5339|5730
572664045,수도권제1순환고속도로,101,100,1.733,4,4288|4671|4876|5476
571744818,백제고분로,104,50,0.018,4,4292|5157|5965|5969
572610143,성내천로,104,30,0.267,4,4318|5605|5630|5664
571682865,송파대로,103,50,0.549,4,4331|5281|5395|5397
572610461,오금로,104,50,0.068,4,4382|4504|4881|5800
572710445,중대로,104,50,0.152,4,4396|4849|5663|5689
571701313,백제고분로27길,104,10,0.463,4,4410|5311|5447|5870
571642011,백제고분로28길,104,30,0.398,4,4416|4735|5431|5678
571773341,백제고분로,104,50,0.066,4,4483|4845|5063|5668
571705005,탄천동로,104,50,0.567,4,4646|5341|5759|5859
571772650,백제고분로,104,50,0.166,4,4936|5246|5639|5970
571669084,분당수서간고속화도로,102,80,0.937,4,5127|5142|5654|5724
572781381,감일중앙로,107,50,0.044,4,5997|6940|7005|7032
573713462,태허정로,103,60,1.083,4,6009|6301|6484|6485
572766766,미사강변동로,107,60,0.204,4,6047|6584|6602|6642
572766772,아리수로,107,60,0.095,4,6052|6263|6553|6913
572774505,감일중앙로,107,60,0.185,4,6066|6324|6943|7121
572764998,미사강변남로,107,50,0.039,4,6074|6160|6468|6469
572767236,미사강변중앙로,107,30,0.086,4,6079|6596|6842|7094
572778972,하남대로,103,30,0.146,4,6087|6545|6770|7023
572780515,,107,30,0.062,4,6095|6535|6680|6788
572778979,감일중앙로,107,60,0.408,4,6102|6305|6417|6592
572754423,창우로,107,50,0.258,4,6113|6250|6502|6701
572782353,하남대로,103,60,0.265,4,6121|6310|6734|6836
572766770,아리수로,107,60,0.17,4,6134|6378|6925|6945
572753615,초광로,107,60,0.655,4,6143|6145|6513|6970
572757546,수도권제1순환고속도로,101,50,0.711,4,6149|6283|6786|6899
572766712,미사강변남로,107,60,0.234,4,6202|6684|6866|6897
572765162,미사강변동로,107,60,0.155,4,6213|6599|6872|6958
572766732,미사강변동로,107,40,0.086,4,6229|6384|6901|7045
572754764,덕풍북로,107,30,0.209,4,6252|6366|6738|7089
572749647,수도권제1순환고속도로,101,100,1.599,4,6309|6373|6703|7069
572748310,서하남로,107,30,1.275,4,6312|6861|6890|7075
572753342,미사동로40번길,107,40,1.669,4,6340|6457|6847|7017
572753527,서하남로,107,30,0.645,4,6387|6414|6637|6827
572783051,서하남로,107,60,0.129,4,6571|6575|6640|7048
572783011,서하남로,107,60,0.163,4,6627|6776|6793|6971
571254797,동탄순환대로,107,60,0.041,4,7144|7593|8713|9585
478351056,동화길,107,30,0.337,4,7168|8744|9732|10167
571350600,떡전골로,107,50,0.117,4,7184|7651|9364|9435
478343921,동화역말길,107,30,0.376,4,7186|8242|9366|10358
476340959,화성로,106,70,0.535,4,7193|7418|8474|10367
478342069,기안남로,107,30,0.604,4,7196|7340|8980|9756
478242947,발안로,105,50,0.031,4,7212|8283|9299|9696
571348036,노작로4길,107,50,0.053,4,7237|8849|9790|10666
478354246,과천봉담도시고속화도로,102,100,2.018,4,7241|8944|8973|10412
478351444,삼천병마로,103,60,0.129,4,7266|7983|8103|9679
571344790,효행로,107,30,0.098,4,7341|7656|9980|10023
477340725,화성로,103,70,0.036,4,7346|7510|8429|10657
571347165,삼성1로,107,60,0.236,4,7359|7917|8896|10162
571387643,봉영로,103,60,0.59,4,7376|7756|9259|10765
571379153,동탄순환대로,107,60,0.282,4,7384|8068|9649|9666
571341867,경기대로,105,30,0.026,4,7422|9174|9847|10107
478246806,행정남로,103,50,0.196,4,7426|9009|9505|9823
571371154,동탄대로,107,60,0.194,4,7435|8412|8860|9646
571355882,동탄중앙로,107,60,0.119,4,7482|8683|9058|10384
571358257,반월북길,107,30,0.667,4,7529|7939|8692|9969
571370746,동탄대로,107,60,0.176,4,7546|9950|10150|10782
571254798,동탄순환대로,107,60,0.037,4,7567|7883|9412|10599
477345588,화성로,106,70,0.255,4,7580|7884|9940|10379
478255516,,107,60,0.388,4,7587|9094|9979|10795
921348142,여울로,107,60,0.279,4,7636|7927|8501|9372
571244281,발안로,105,60,0.332,4,7638|7842|8012|8883
571347387,동탄원천로,107,60,1.03,4,7658|8392|8695|9827
571254795,경기동로,105,50,0.09,4,7686|9853|9897|9989
477342710,화성로,106,70,0.783,4,7707|7826|8308|9733
571253416,동부대로,107,60,0.793,4,7726|9055|9653|9763
571368912,동탄공원로,107,30,0.184,4,7730|8974|9293|10056
477356820,남양로,103,50,0.202,4,7773|7972|9818|10200
571371031,동탄대로19길,107,50,0.337,4,7787|8362|8829|9047
477350776,남양중앙로,107,60,0.393,4,7800|8121|9327|10678
571370451,동탄순환대로,107,60,0.242,4,7882|8759|9203|9538
2024000081,수도권제2순환고속도로,108,50,0.476,4,7918|8298|8333|10759
476340900,송산포도로,106,50,3.076,4,7961|8050|8597|8652
572350139,,105,70,0.549,4,7968|8418|8452|10502
478245094,발안로,105,30,0.212,4,7998|8906|9154|10299
478241391,삼천병마로,103,50,0.115,4,8027|8526|8741|10801
478310091,세자로,106,50,0.286,4,8046|8437|9254|10351
571348985,경기대로,103,60,0.188,4,8078|9392|10137|10321
571349501,동탄중앙로,107,40,0.647,4,8119|8260|9396|10749
571371115,동탄산척로,107,50,0.033,4,8129|8301|8329|10422
571345603,효행로,105,50,0.082,4,8159|9226|9710|10385
477310957,남양성지로,107,30,0.533,4,8228|8854|9652|10533
571371149,동탄산척로2길,107,40,0.189,4,8232|8572|8663|9138
571370965,동탄대로19길,107,50,0.117,4,8255|8310|9579|10388
477459971,수노을2로,107,50,0.124,4,8288|8533|8836|9348
571382965,,107,30,0.058,4,8295|9609|10519|10639
478250590,행정서남로,103,50,0.548,4,8307|9704|9865|10357
478341965,와우안길,107,60,0.242,4,8325|8423|8477|8655
478341797,샘마을길,107,60,0.089,4,8377|8739|9903|10342
571375379,동탄신리천로,107,60,0.039,4,8378|8736|10561|10748
477246228,평택시흥고속도로,108,50,1.044,4,8391|8504|8541|10403
571370820,동탄순환대로,107,60,0.146,4,8440|9307|10096|10346
571344518,효행로,105,50,0.493,4,8446|9044|9079|10432
571349445,삼성1로,107,60,0.232,4,8451|8466|9465|9932
571349680,동탄숲속로,107,40,0.206,4,8458|9472|9698|10776
571351156,동탄중앙로,107,60,0.041,4,8620|9338|9547|9588
571367248,동탄순환대로24길,107,40,0.202,4,8628|9513|9927|10285
571371572,동탄순환대로,107,50,0.258,4,8697|8819|9699|10100
477140495,기아자동차로,106,60,0.365,4,8953|9363|9561|9995
571366916,동탄대로,107,60,0.151,4,8964|9335|9460|10002
571350595,떡전골로,107,50,0.051,4,8979|9018|10458|10654
477140992,화곡로,107,60,0.033,4,9083|9371|10289|10307
478200478,서해안고속도로,101,110,2.761,4,9099|9146|9390|10269
478343150,와우로,107,60,0.325,4,9192|10181|10523|10771
571349464,삼성전자로,107,60,0.069,4,9471|10026|10312|10613
571370438,동탄순환대로,107,60,0.154,4,9757|10166|10267|10399
571510417,분당수서간고속화도로,108,60,0.048,3,21|1096|1099
571541440,,107,50,0.033,3,22|238|291
571551468,분당수서간고속화도로,108,50,0.205,3,28|558|1239
571557911,경부고속도로,108,40,0.155,3,32|230|1182
571500230,황새울로240번길,107,30,0.088,3,39|650|965
571501078,성남대로,107,70,0.042,3,42|464|1048
572544960,서현로,105,60,0.158,3,43|1086|1531
572500739,장미로,107,50,0.151,3,48|615|1183
571500312,정자일로198번길,107,40,0.179,3,83|243|873
571501001,백현로,107,50,0.13,3,87|860|1593
572541017,성남대로916번길,107,50,0.07,3,88|1314|1475
571543539,성남대로,107,70,0.282,3,89|449|1429
571501074,성남대로,107,70,0.038,3,97|917|1321
571545134,대왕판교로,105,60,0.357,3,107|1298|1514
571540551,분당수서간고속화도로,102,80,0.609,3,109|700|1172
571543148,서현로180번길,107,30,0.073,3,163|830|1505
572501124,성남대로,107,60,0.03,3,165|609|1264
571540963,금곡로,107,30,0.164,3,170|282|686
572500825,중앙공원로,107,50,0.183,3,193|199|1454
572500955,야탑로,107,50,0.093,3,204|1315|1578
571500329,성남대로144번길,107,30,0.088,3,213|956|1126
571554770,,107,50,0.04,3,215|1342|1577
571542245,돌마로,107,50,0.131,3,216|1019|1334
571562622,판교대장로7길,107,60,0.176,3,217|635|1430
571542735,황새울로,107,50,0.098,3,222|1128|1542
571545277,판교로,107,50,0.041,3,239|914|1188
571542249,불정로,107,50,0.112,3,265|327|1153
571540295,성남대로,107,70,0.667,3,270|1174|1648
572542494,매화로37번길,107,30,0.161,3,272|504|1230
571500485,정자일로,107,50,0.174,3,273|431|579
571501063,성남대로,107,70,0.041,3,307|332|1490
571547835,용인서울고속도로,101,100,0.594,3,316|418|749
571501280,백현로,107,50,0.021,3,317|612|701
571500603,미금일로,107,50,0.087,3,319|1087|1621
571548300,운중로225번길,107,30,0.048,3,359|556|769
572540600,서현로,105,60,0.055,3,373|835|998
572500743,장미로,107,50,0.091,3,382|912|1644
571542060,대왕판교로,105,60,0.548,3,401|733|1398
571556938,,107,50,0.038,3,406|559|898
571542225,분당수서간고속화도로,102,80,0.768,3,412|626|675
571544821,안양판교로,105,60,0.205,3,415|858|997
571501051,성남대로,107,70,0.116,3,439|727|1566
571552323,탄천로,107,50,0.252,3,444|714|1043
571459669,분당수서로,107,50,0.22,3,460|1162|1216
571549163,성남대로,107,70,0.146,3,467|816|1469
571540856,대왕판교로,105,60,0.347,3,484|789|875
571540922,대왕판교로,105,60,0.036,3,489|642|1213
571556756,대왕판교로606번길,107,60,0.041,3,513|935|1033
571549896,서현로,105,60,0.252,3,516|862|950
571552858,대왕판교로,105,60,0.489,3,525|841|1500
571501056,성남대로,107,70,0.047,3,541|1344|1638
571540341,탄천상로,107,50,0.092,3,594|874|1399
571543553,성남대로,107,70,0.188,3,624|1190|1269
572544874,성남대로,107,60,0.105,3,634|721|931
572501399,서현로,105,60,0.039,3,659|1007|1229
571551036,동판교로,107,30,0.15,3,708|1062|1602
571501079,성남대로,107,50,0.023,3,715|1263|1597
571547511,서현로,105,60,0.52,3,732|927|1329
572544878,성남대로,107,60,0.073,3,734|773|1206
571500977,백현로,107,50,0.033,3,737|1121|1358
572500978,야탑로65번길,107,60,0.109,3,750|1132|1623
571558133,돌마로,107,60,0.234,3,779|1573|1641
572543805,판교로,107,50,0.215,3,813|828|1534
572542444,장미로48번길,107,60,0.032,3,819|1050|1149
571548520,서현로,105,60,0.031,3,832|1275|1488
571540943,성남대로172번길,107,30,0.084,3,838|1178|1232
571501195,성남대로,107,70,0.2,3,972|1029|1442
571501545,서현로,105,60,0.129,3,973|1364|1537
571500640,느티로,107,50,0.091,3,1145|1244|1501
571545031,운중로,107,50,0.309,3,1168|1241|1571
572541660,새마을로,107,60,0.652,3,1309|1482|1617
571550461,수도권제1순환고속도로,108,40,0.216,3,1332|1354|1451
572648355,산성대로,107,60,0.251,3,1679|2128|2313
572644250,수정로,107,30,0.247,3,1685|2100|2277
572658692,산성대로,107,60,0.126,3,1706|1763|2766
572644215,수정로171번길,107,30,0.089,3,1711|1721|2464
572664076,수도권제1순환고속도로,101,100,0.636,3,1726|2965|3209
572644375,산성대로303번길,107,30,0.08,3,1729|2090|2370
571682072,여수대로,107,80,0.289,3,1745|2041|2214
571669070,대왕판교로,105,60,0.27,3,1747|2122|2508
572656080,수정로366번길,107,30,0.087,3,1767|2218|2398
571682080,여수대로,107,80,0.043,3,1778|2017|2436
572672360,성남대로,107,60,0.034,3,1807|2140|2470
571682304,여수대로,107,10,0.02,3,1842|2026|2175
572673228,공원로,107,40,0.057,3,1865|2029|2463
572610505,수정로,107,50,0.129,3,1882|2034|2102
572610982,,107,60,0.474,3,1893|2257|2369
571606584,수도권제1순환고속도로,101,100,3.25,3,1901|2101|5884
572610718,남문로,107,30,0.338,3,1942|2190|2337
571682137,여수대로,107,80,0.236,3,1955|2194|2388
571558900,경부고속도로,101,110,1.921,3,2005|2385|2503
572646878,탄리로,107,30,0.036,3,2014|2280|2423
571672921,탄천로,107,60,1.573,3,2038|2135|2258
572610380,수정로366번길,107,30,0.457,3,2097|2201|2307
572659658,수정로,107,50,0.019,3,2106|2311|2487
572655556,공원로,107,40,0.083,3,2125|2223|2348
571510307,탄천로,107,50,0.183,3,2152|2358|2461
572649849,공원로,107,40,0.225,3,2236|2380|2427
572673004,공원로,107,30,0.018,3,2248|2347|2525
572648595,산성대로,107,60,0.095,3,2360|2455|2568
572646290,마지로,106,50,0.239,3,2545|2825|3019
572610949,광명로,107,40,0.105,3,2561|2888|3133
572554430,성장간선로,103,90,0.465,3,2565|2676|2940
571643588,수도권제1순환고속도로,108,40,0.628,3,2574|2799|3239
572672206,광명로,107,40,0.022,3,2601|2715|3256
572553788,돌마로,107,60,0.134,3,2602|2610|2633
572672477,성남대로,107,60,0.028,3,2605|3006|3041
572672179,성남대로,103,60,0.083,3,2645|2751|3128
572610281,산성대로,107,60,0.117,3,2648|2980|2982
572646192,순환로,107,50,0.24,3,2649|3129|3259
572672148,성남대로,103,60,0.051,3,2659|2865|2886
572651380,공원로,107,60,0.065,3,2660|3136|3308
572660370,경충대로,107,70,0.587,3,2661|2779|2908
572648150,산성대로,107,50,0.046,3,2665|3181|3220
572644870,광명로,107,40,0.099,3,2679|2857|2960
572610217,제일로,107,50,0.038,3,2680|3026|3461
572651440,산성대로,107,60,0.046,3,2705|3183|3390
572643841,자혜로,107,30,0.277,3,2720|3415|3416
572642314,수도권제1순환고속도로,108,50,0.274,3,2724|2923|2962
572649564,경충대로,107,70,0.626,3,2749|2842|3348
572611521,금상로57번길,107,30,0.129,3,2800|3168|3231
572611240,산성대로,107,60,0.3,3,2819|3022|3322
572651016,희망로,107,60,0.122,3,2830|2974|3004
572648596,제일로,107,50,0.081,3,2853|2882|3125
572603840,수도권제1순환고속도로,101,100,0.266,3,2875|3234|3274
