grid_gid,epdo_total,epdo_avg,accident_cnt,사망_cnt,중상_cnt,경상_cnt,부상신고_cnt,상해없음_cnt,기타불명_cnt,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,speedbump_cnt
다사651450,109.0,15.5714,7,0,1,5,0,0,0,1,0,0,0,0,2,1,4,6
다사737488,109.0,18.1667,6,0,1,5,0,0,0,0,0,0,0,2,0,4,14,5
다사728516,109.0,15.5714,7,0,1,4,0,0,1,0,0,0,0,0,6,0,0,0
다사431144,109.0,18.1667,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
다사654311,108.0,15.4286,7,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0
다사648461,108.0,15.4286,7,0,1,4,1,1,0,2,0,0,0,0,0,1,3,0
다사680382,107.0,17.8333,6,0,1,4,1,0,0,1,0,0,0,0,0,2,6,0
다사614110,105.0,15.0,7,0,1,3,2,0,0,3,0,0,0,0,2,0,0,0
다사650338,103.0,14.7143,7,0,1,4,0,2,0,0,0,0,0,0,0,1,1,0
다사647461,103.0,14.7143,7,0,1,4,0,2,0,0,0,0,0,0,2,1,2,0
다사624109,103.0,14.7143,7,0,1,4,0,2,0,6,1,0,1,0,1,9,9,0
다사672345,102.0,17.0,6,0,1,4,0,1,0,0,1,1,0,0,1,2,4,3
다사666322,102.0,17.0,6,0,1,4,0,1,0,0,0,0,0,0,0,2,2,0
다사653359,102.0,17.0,6,0,1,4,0,1,0,0,0,0,0,0,2,1,4,0
다사671370,102.0,17.0,6,0,1,4,0,1,0,0,0,0,0,0,3,0,0,5
다사698384,102.0,17.0,6,0,1,4,0,1,0,2,0,0,0,0,2,1,1,0
다사652462,102.0,14.5714,7,0,1,4,0,1,0,3,0,0,0,0,0,1,1,0
다사731522,102.0,14.5714,7,0,1,4,0,1,0,1,0,0,0,0,0,2,2,0
다사728505,102.0,17.0,6,0,1,4,0,1,0,1,0,0,0,1,0,0,0,0
다사557112,102.0,17.0,6,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0
다사664329,101.0,20.2,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
다사678306,101.0,20.2,5,0,1,4,0,0,0,1,0,0,0,0,2,0,0,0
다사657325,101.0,20.2,5,0,1,4,0,0,0,0,0,0,0,0,1,2,6,0
다사648314,101.0,20.2,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
다사653274,101.0,20.2,5,0,1,4,0,0,0,0,0,0,0,0,0,1,5,0
다사677312,101.0,20.2,5,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0
다사693381,101.0,20.2,5,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
다사681375,101.0,16.8333,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1
다사679367,101.0,16.8333,6,0,1,4,0,0,0,0,0,0,0,0,0,2,2,0
다사661473,101.0,20.2,5,0,1,4,0,0,0,3,0,0,0,0,2,0,0,0
다사639459,101.0,16.8333,6,0,1,3,0,0,1,3,0,0,0,0,0,1,4,0
다사666486,101.0,20.2,5,0,1,4,0,0,0,3,0,0,0,0,1,3,8,0
다사684418,101.0,20.2,5,0,1,4,0,0,0,3,0,0,0,0,0,1,3,0
다사727497,101.0,20.2,5,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0
다사760488,101.0,20.2,5,0,1,4,0,0,0,1,0,0,0,0,0,3,7,0
다사661081,101.0,20.2,5,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0
다사485036,101.0,20.2,5,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0
다사664093,101.0,20.2,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
다사671357,100.0,16.6667,6,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0
다사671347,99.0,14.1429,7,0,1,2,2,2,0,1,0,0,0,0,4,5,15,1
다사682404,99.0,16.5,6,0,1,3,1,0,0,0,0,0,0,0,2,1,1,0
다사631456,99.0,19.8,5,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
다사629452,99.0,19.8,5,0,1,3,1,0,0,1,0,0,0,0,1,3,9,2
다사626465,99.0,19.8,5,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0
다사726519,99.0,19.8,5,0,1,3,1,0,0,2,0,0,0,3,0,3,15,0
다사721500,99.0,16.5,6,0,1,3,1,0,0,0,0,0,0,0,1,7,21,0
다사472032,99.0,19.8,5,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
다사626132,99.0,19.8,5,0,1,3,1,0,0,0,0,0,0,0,0,2,2,0
다사656112,99.0,19.8,5,0,1,3,1,0,0,3,0,0,0,0,0,12,12,0
다사684382,97.0,19.4,5,0,1,2,2,0,0,0,0,0,0,0,0,2,6,1
다사670378,95.0,15.8333,6,0,1,3,0,2,0,1,0,0,0,0,3,1,1,1
다사671359,95.0,15.8333,6,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0
다사666440,95.0,15.8333,6,0,1,3,0,2,0,3,0,0,0,0,1,0,0,0
다사663317,94.0,18.8,5,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0
다사653266,94.0,18.8,5,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
다사653281,94.0,18.8,5,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0
다사684376,94.0,18.8,5,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
다사656457,94.0,18.8,5,0,1,3,0,1,0,1,0,0,0,0,3,1,4,0
다사629457,94.0,18.8,5,0,1,3,0,1,0,3,0,0,0,0,0,0,0,0
다사676444,94.0,18.8,5,0,1,3,0,1,0,4,0,0,0,0,0,0,0,0
다사619463,94.0,18.8,5,0,1,3,0,1,0,2,0,0,0,0,0,0,0,0
다사669436,94.0,18.8,5,0,1,3,0,1,0,5,0,0,0,0,0,0,0,0
다사647471,94.0,18.8,5,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
다사723514,94.0,18.8,5,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0
다사626129,94.0,18.8,5,0,1,3,0,1,0,4,0,0,0,0,0,0,0,0
다사666341,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,1,0,1,1,0
다사660283,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사669346,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0
다사675304,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,2,1,1,1
다사653304,93.0,18.6,5,0,1,3,0,0,0,0,0,0,0,0,1,1,3,0
다사648299,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사657266,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사685350,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,1,1,3,0
다사669388,93.0,23.25,4,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
다사673372,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사680374,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사695382,93.0,23.25,4,0,1,3,0,0,0,1,0,0,0,0,1,3,13,0
다사703386,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,2,0,1,4,0
다사699384,93.0,23.25,4,0,1,3,0,0,0,1,1,0,1,1,0,2,9,1
다사700378,93.0,18.6,5,0,1,3,0,0,0,0,0,0,0,0,1,2,10,0
다사660437,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사650455,93.0,23.25,4,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0
다사669430,93.0,23.25,4,0,1,3,0,0,0,5,0,0,0,1,0,0,0,0
다사644453,93.0,23.25,4,0,1,3,0,0,0,3,0,0,0,0,1,1,3,0
다사654441,93.0,23.25,4,0,1,3,0,0,0,6,0,0,0,0,0,1,5,0
다사687438,93.0,23.25,4,0,1,3,0,0,0,2,0,0,0,1,0,2,6,0
다사663439,93.0,23.25,4,0,1,3,0,0,0,7,0,0,0,0,0,2,5,2
다사658468,93.0,23.25,4,0,1,3,0,0,0,2,0,0,0,1,1,1,1,0
다사669412,93.0,23.25,4,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0
다사686440,93.0,23.25,4,0,1,3,0,0,0,3,0,0,0,0,0,1,1,0
다사659464,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0
다사638445,93.0,23.25,4,0,1,3,0,0,0,2,0,0,0,0,1,1,4,10
다사653467,93.0,23.25,4,0,1,3,0,0,0,5,0,0,0,9,0,0,0,0
다사642448,93.0,23.25,4,0,1,3,0,0,0,4,0,0,0,0,0,1,4,0
다사690463,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사726515,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0
다사706495,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사739489,93.0,18.6,5,0,1,3,0,0,0,1,0,0,0,0,1,3,8,0
다사528132,93.0,23.25,4,0,1,3,0,0,0,5,0,0,0,0,0,0,0,0
다사480036,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,4,4,0
다사612126,93.0,23.25,4,0,1,3,0,0,0,2,0,0,0,2,0,4,4,0
다사570119,93.0,23.25,4,0,1,3,0,0,0,4,0,0,0,0,0,6,6,0
다사604126,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사616147,93.0,23.25,4,0,1,3,0,0,0,1,0,0,0,0,2,0,0,0
다사651123,93.0,23.25,4,0,1,3,0,0,0,3,0,0,0,0,0,6,6,0
다사614126,93.0,23.25,4,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0
다사602147,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,1,1,1,0
다사598131,93.0,23.25,4,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0
다사368117,93.0,23.25,4,0,1,3,0,0,0,1,0,0,0,0,1,3,3,0
다사621118,93.0,23.25,4,0,1,3,0,0,0,3,0,0,0,0,0,1,1,0
다사641117,93.0,23.25,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사680449,92.0,18.4,5,0,1,2,1,1,0,6,0,0,0,0,0,0,0,0
다사674452,92.0,18.4,5,0,1,2,1,1,0,7,0,0,0,0,3,0,0,2
다사635450,92.0,18.4,5,0,1,2,1,1,0,2,0,0,0,0,2,1,3,0
다사676369,91.0,22.75,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2
다사652458,91.0,22.75,4,0,1,2,1,0,0,2,0,0,0,0,2,1,4,0
다사730521,91.0,22.75,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
다사473038,91.0,22.75,4,0,1,2,1,0,0,1,0,0,0,0,0,30,30,0
다사583123,91.0,22.75,4,0,1,1,1,0,1,3,0,0,0,0,2,6,6,0
다사537129,91.0,22.75,4,0,1,2,1,0,0,4,0,0,0,0,1,0,0,0
다사657465,90.0,15.0,6,0,1,1,2,1,0,5,0,0,0,1,1,1,6,0
다사649279,89.0,7.4167,12,0,0,11,0,1,0,0,0,0,0,0,0,1,1,0
다사669423,89.0,12.7143,7,0,1,2,0,4,0,3,0,0,0,0,1,0,0,0
다사661080,89.0,22.25,4,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0
다사690381,88.0,14.6667,6,0,1,2,0,3,0,0,0,0,0,0,3,1,1,0
다사660463,87.0,17.4,5,0,1,2,0,2,0,3,1,0,1,0,0,0,0,0
다사664480,87.0,17.4,5,0,1,2,0,2,0,0,0,0,0,0,3,0,0,4
다사728517,87.0,17.4,5,0,1,2,0,2,0,3,0,0,0,0,1,2,6,0
다사580122,87.0,14.5,6,0,1,2,0,2,0,3,0,0,0,0,0,1,1,0
다사640067,87.0,17.4,5,0,1,2,0,2,0,3,0,0,0,0,0,3,3,0
다사651300,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0
다사658333,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
다사647283,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0
다사635324,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
다사645336,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
다사673341,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0
다사677367,86.0,21.5,4,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0
다사671356,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1
다사671365,86.0,17.2,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
다사669416,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
다사667488,86.0,21.5,4,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0
다사657445,86.0,21.5,4,0,1,2,0,1,0,5,0,0,0,1,2,2,4,0
다사637454,86.0,21.5,4,0,1,2,0,1,0,1,0,0,0,3,4,0,0,0
다사728534,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
다사733495,86.0,21.5,4,0,1,2,0,1,0,3,0,0,0,0,1,3,9,5
다사726483,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
다사501103,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
다사633074,86.0,21.5,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
다사648068,86.0,21.5,4,0,1,2,0,1,0,6,0,0,0,0,0,0,0,0
다사657327,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0
다사663341,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0
다사668303,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사664316,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,1,1,3,0
다사670329,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사655326,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,1,5,0
다사620303,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,2,5,0
다사652294,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사666317,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,1,1,5,0
다사669298,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,1,1,4,1
다사654269,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사653278,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
다사647328,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
다사677384,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,1,5,0
다사690394,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,1,0,1,4,0
다사673381,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,2,6,1
다사669407,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
다사692390,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사648363,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사626360,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사687412,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
다사696369,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사701379,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,1,1,3,10,0
다사697374,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,2,3,12,0
다사697384,85.0,28.3333,3,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0
다사681373,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0
다사666368,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사699372,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,1,0,1,5,0
다사659430,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0
다사630456,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,2,9,0
다사637453,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,2,2,2,0
다사662474,85.0,21.25,4,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0
다사663429,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0
다사689442,85.0,28.3333,3,0,1,2,0,0,0,2,1,0,0,1,1,2,4,4
다사662423,85.0,21.25,4,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0
다사655464,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,1,4,0
다사632458,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,3,1,3,0
다사641443,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0
다사656455,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,2,1,3,0
다사676455,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,2,5,0
다사665440,85.0,28.3333,3,0,1,2,0,0,0,5,0,0,0,0,0,1,1,4
다사657476,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사672461,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
다사628453,85.0,28.3333,3,0,1,2,0,0,0,6,0,0,0,0,0,0,0,2
다사687444,85.0,28.3333,3,0,1,2,0,0,0,4,0,0,0,0,2,1,2,20
다사660441,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0
다사659458,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,1,4,6
다사664453,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,1,0,1,3,4
다사665430,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사668459,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,1,2,7,4
다사664481,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,1,3,0
다사672438,85.0,28.3333,3,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0
다사649453,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,3,9,0
다사684438,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,2,6,2
다사719519,85.0,21.25,4,0,1,2,0,0,0,3,0,0,0,0,0,2,2,0
다사723501,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사722500,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,2,2,9
다사727510,85.0,28.3333,3,0,1,2,0,0,0,5,0,0,0,0,0,1,1,0
다사735490,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0
다사745499,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,2,8,0
다사726518,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0
다사720504,85.0,28.3333,3,0,1,2,0,0,0,4,0,0,0,0,4,0,0,0
다사728472,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사728497,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,2,10,0
다사732522,85.0,28.3333,3,0,1,2,0,0,0,4,0,0,0,0,0,3,3,0
다사733497,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,10
다사742486,85.0,21.25,4,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0
다사728504,85.0,21.25,4,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0
다사698434,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사744489,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15
다사571119,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,1,7,7,0
다사514136,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,2,2,0
다사487037,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,5,5,0
다사585122,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사620114,85.0,28.3333,3,0,1,2,0,0,0,3,0,0,0,0,0,26,26,0
다사655119,85.0,28.3333,3,0,1,2,0,0,0,4,0,0,0,0,0,1,1,0
다사667094,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
다사337127,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,1,6,6,0
다사470032,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0
다바476988,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,5,5,0
다사613121,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,1,1,0
다사458080,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사442103,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사600112,85.0,28.3333,3,0,1,2,0,0,0,3,0,0,0,0,0,1,1,0
다사648123,85.0,21.25,4,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0
다사597143,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사650085,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,5,5,0
다사663105,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사472168,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사591130,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,1,7,7,0
다사644118,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,2,9,9,0
다사459080,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사622107,85.0,28.3333,3,0,1,2,0,0,0,4,0,0,0,1,0,14,14,0
다사611123,85.0,28.3333,3,0,1,2,0,0,0,3,0,0,0,0,2,5,5,0
다사401116,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0
다사541078,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,1,12,12,0
다사511134,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,2,2,0
다사532094,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0
다사656108,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사543119,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,2,8,8,0
다사522155,85.0,28.3333,3,0,1,2,0,0,0,6,0,0,0,0,0,1,1,0
다사407127,85.0,28.3333,3,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0
다사597127,85.0,28.3333,3,0,1,2,0,0,0,4,0,0,0,0,0,12,12,0
다사401112,85.0,28.3333,3,0,1,2,0,0,0,3,0,0,0,0,0,5,5,0
다사590113,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0
다사593128,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,10,10,0
다사643118,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0
다사554068,85.0,28.3333,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사583113,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,8,8,0
다바395986,85.0,28.3333,3,0,1,2,0,0,0,2,0,0,0,0,2,4,4,0
다사641106,85.0,28.3333,3,0,1,2,0,0,0,1,0,0,0,0,0,10,10,0
다사668334,84.0,21.0,4,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0
다사648297,84.0,21.0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
다사673367,84.0,21.0,4,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0
다사668365,84.0,21.0,4,0,1,1,1,1,0,0,0,0,0,0,2,1,3,0
다사652451,84.0,6.0,14,0,0,9,0,4,1,5,0,0,0,0,0,0,0,0
다사588129,84.0,21.0,4,0,1,1,1,1,0,1,0,0,0,0,1,10,10,0
다사665094,84.0,21.0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
다사617120,84.0,21.0,4,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0
다사669345,83.0,27.6667,3,0,1,1,1,0,0,2,0,0,0,0,3,0,0,2
다사654278,83.0,27.6667,3,0,1,1,1,0,0,0,0,0,0,0,0,2,9,0
다사656308,83.0,27.6667,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
다사647274,83.0,27.6667,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
다사683381,83.0,27.6667,3,0,1,1,1,0,0,0,0,0,0,0,0,2,6,0
다사703378,83.0,20.75,4,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2
다사672453,83.0,27.6667,3,0,1,1,1,0,0,8,0,0,0,0,0,2,6,0
다사626459,83.0,27.6667,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
다사727530,83.0,27.6667,3,0,1,1,1,0,0,2,0,0,0,0,0,1,1,0
다사738492,83.0,27.6667,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
다사609112,83.0,27.6667,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
다사514133,83.0,27.6667,3,0,1,1,1,0,0,2,0,0,0,0,2,8,8,0
다사625097,83.0,27.6667,3,0,1,1,1,0,0,3,0,0,0,0,1,4,4,0
다사665341,79.0,15.8,5,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0
다사686444,79.0,19.75,4,0,1,1,0,2,0,5,0,0,0,0,0,1,3,0
다사687443,79.0,15.8,5,0,1,1,0,2,0,6,0,0,0,4,0,3,6,0
다사719525,79.0,19.75,4,0,1,1,0,2,0,4,0,0,0,0,0,0,0,0
다사648283,78.0,26.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
다사675308,78.0,26.0,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2
다사669397,78.0,19.5,4,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0
다사679382,78.0,26.0,3,0,1,1,0,1,0,0,0,0,0,0,5,1,3,0
다사671384,78.0,26.0,3,0,1,1,0,1,0,0,0,0,0,0,2,1,3,0
다사699393,78.0,26.0,3,0,1,1,0,1,0,0,0,0,0,0,1,1,3,0
다사688380,78.0,19.5,4,0,1,1,0,1,0,0,0,0,0,0,1,1,4,0
다사661357,78.0,26.0,3,0,1,1,0,1,0,1,0,0,0,0,2,1,2,0
다사693359,78.0,26.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
다사633459,78.0,26.0,3,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0
다사655463,78.0,26.0,3,0,1,1,0,1,0,0,0,0,0,0,2,0,0,4
다사659443,78.0,26.0,3,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0
다사665482,78.0,26.0,3,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0
다사658476,78.0,26.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
다사684439,78.0,26.0,3,0,1,1,0,1,0,0,0,0,0,0,2,0,0,12
다사660476,78.0,26.0,3,0,1,1,0,1,0,1,0,0,0,1,0,1,4,8
다사672447,78.0,26.0,3,0,1,1,0,1,0,1,0,0,0,0,0,1,3,0
다사643447,78.0,26.0,3,0,1,1,0,1,0,1,0,0,0,0,0,1,4,2
다사640458,78.0,26.0,3,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0
