uid,lon,lat,link_id,road_name,road_rank,max_speed,length,distance_m,acc_yr,acc_mon,acc_time,week_type,acc_type,injury_svrity,violation
196,127.05884328188947,37.38827802863084,571555920,석운로,107,60,1.51,4.58,2024,2,09시,주말,차대차 - 충돌,경상,중앙선침범
197,127.10156808935348,37.35390682360763,571540923,대왕판교로,105,60,0.387,14.21,2024,2,00시,주말,차대차 - 기타,경상,안전운전불이행
198,127.1193396237578,37.38544158185393,571500683,황새울로311번길,107,60,0.157,4.67,2024,2,21시,주말,차대사람 - 횡단중,경상,안전운전불이행
199,127.13192534915878,37.38276827240474,572500825,중앙공원로,107,50,0.183,10.01,2024,2,21시,주말,차대사람 - 횡단중,중상,안전운전불이행
200,127.11985124928873,37.39150049088891,571501555,서현로,105,60,0.024,12.1,2024,2,21시,주말,차대차 - 기타,경상,안전거리미확보
201,127.10976551482915,37.37356624877933,571500580,황새울로,107,50,0.207,5.04,2024,2,07시,주중,차대차 - 추돌,경상,안전거리미확보
202,127.1104998994063,37.349483734629814,571553052,돌마로90번길,107,30,0.186,5.74,2024,2,08시,주중,차량단독 - 기타,,기타
203,127.10331202045153,37.37011051951202,571547432,경부고속도로,101,110,3.093,12.61,2024,2,09시,주중,차대차 - 충돌,경상,안전운전불이행
204,127.1268997950532,37.40990201309972,572500955,야탑로,107,50,0.093,1.39,2024,2,10시,주중,차대차 - 추돌,부상신고,안전거리미확보
205,127.10458743373589,37.34012577454686,571542761,분당수서로,107,50,0.33,7.86,2024,2,23시,주중,차대차 - 기타,경상,기타
206,127.09795706947524,37.39580877158689,571551192,서판교로,107,30,0.412,21.18,2024,2,10시,주중,차대사람 - 차도통행중,경상,안전운전불이행
207,127.11608568764811,37.37227091755358,571543543,백현로,107,50,0.11,14.12,2024,2,14시,주중,차대차 - 추돌,중상,중앙선침범
208,127.1012144837236,37.39511672819876,571501772,경부고속도로,101,110,0.643,3.33,2024,2,17시,주중,차대차 - 추돌,중상,안전운전불이행
209,127.12373857024984,37.3890161059804,572541163,서현로,105,60,0.034,0.3,2024,2,21시,주중,차대차 - 기타,경상,신호위반
210,127.10294722837739,37.3814666823344,571555098,백현로,107,50,0.44,2.04,2024,2,07시,주중,차대차 - 기타,경상,안전운전불이행
211,127.11859397735984,37.383230800640405,571500679,황새울로,107,50,0.184,0.05,2024,2,08시,주중,차대차 - 기타,중상,중앙선침범
212,127.1437659656176,37.413244055697895,572540685,돌마로,107,60,0.063,8.02,2024,2,09시,주중,차대차 - 기타,경상,안전거리미확보
213,127.10983767208515,37.348724389654095,571500329,성남대로144번길,107,30,0.088,0.25,2024,2,14시,주중,차대사람 - 기타,부상신고,보행자보호의무위반
214,127.11171715165686,37.393727505834526,571557890,판교역로146번길,107,30,0.115,8.07,2024,2,15시,주중,차대차 - 기타,부상신고,안전거리미확보
215,127.10499072427788,37.40318770843354,571554770,,107,50,0.04,1.75,2024,2,18시,주중,차대차 - 기타,경상,신호위반
216,127.11920254268162,37.35893152764308,571542245,돌마로,107,50,0.131,11.59,2024,2,20시,주중,차대차 - 기타,경상,교차로운행방법위반
217,127.07187179885125,37.37175858144158,571562622,판교대장로7길,107,60,0.176,9.58,2024,2,00시,주중,차대차 - 추돌,경상,안전운전불이행
218,127.08135457181587,37.39894202736096,571501731,수도권제1순환고속도로,101,100,4.69,11.34,2024,2,14시,주중,차대차 - 기타,경상,안전운전불이행
219,127.11030027832201,37.37717353277474,571541946,황새울로,107,50,0.137,2.17,2024,2,17시,주중,차대차 - 기타,경상,교차로운행방법위반
220,127.12852792893456,37.40970883721067,572500958,야탑로,107,50,0.077,20.23,2024,2,18시,주중,차대사람 - 횡단중,경상,보행자보호의무위반
221,127.11637763847163,37.37925756218271,571500624,황새울로258번길,107,30,0.231,7.12,2024,2,20시,주중,차대사람 - 차도통행중,부상신고,안전운전불이행
222,127.11680516719544,37.38180985244172,571542735,황새울로,107,50,0.098,13.34,2024,2,01시,주중,차대차 - 기타,중상,신호위반
223,127.10817103152708,37.36525925770674,571540318,성남대로,107,70,0.201,7.98,2024,2,07시,주중,차대차 - 기타,경상,안전거리미확보
224,127.124356903564,37.387350521329836,572500830,황새울로,107,50,0.082,0.88,2024,2,09시,주중,차대차 - 기타,경상,신호위반
225,127.1258150703003,37.409889571291494,572542450,야탑로,107,50,0.062,6.38,2024,2,12시,주중,차대차 - 추돌,중상,안전거리미확보
226,127.0986216704954,37.34954318073577,571548918,동막로,107,50,0.113,4.75,2024,2,19시,주중,차대차 - 기타,경상,안전운전불이행
227,127.1044031472873,37.40319475774477,571558341,판교로,107,50,0.005,3.18,2024,2,23시,주중,차대차 - 기타,경상,안전운전불이행
228,127.1206514678538,37.39187262568244,571541403,분당수서간고속화도로,108,60,0.306,6.44,2024,2,01시,주말,차대차 - 기타,경상,안전운전불이행
229,127.1161703897982,37.34233625973164,571500768,미금로,107,30,0.042,6.69,2024,2,11시,주말,차대차 - 충돌,경상,신호위반
230,127.10205616784985,37.39618318848363,571557911,경부고속도로,108,40,0.155,0.53,2024,2,12시,주말,차대차 - 기타,경상,안전거리미확보
231,127.12946705986701,37.38421181661228,572541637,서현로,105,60,0.384,0.96,2024,2,11시,주말,차대차 - 충돌,경상,안전거리미확보
232,127.14186933342955,37.41285974802264,572542542,장미로,107,30,0.331,6.47,2024,2,14시,주중,차대차 - 기타,부상신고,안전거리미확보
233,127.14178058344417,37.367402946353366,572544516,분당로311번길,107,30,0.18,7.24,2024,2,20시,주중,차대사람 - 기타,중상,안전운전불이행
234,127.1162697436867,37.371613506823124,571540314,내정로,107,50,0.04,15.49,2024,2,22시,주중,차대차 - 기타,경상,교차로운행방법위반
235,127.10451187983071,37.35668394829468,571540926,금곡로,107,50,0.139,3.86,2024,2,11시,주중,차대차 - 추돌,중상,안전거리미확보
236,127.10988664840741,37.34362271425813,571500595,금곡로,107,50,0.088,3.57,2024,2,18시,주중,차대차 - 기타,중상,안전운전불이행
237,127.10884880632098,37.34999207569294,571544437,돌마로,107,50,0.226,4.45,2024,2,01시,주중,차대차 - 기타,경상,신호위반
238,127.10446063686415,37.35353794994073,571541440,,107,50,0.033,3.1,2024,2,06시,주중,차대차 - 기타,상해없음,안전운전불이행
239,127.10978102520568,37.40326671122327,571545277,판교로,107,50,0.041,2.01,2024,2,08시,주중,차대차 - 기타,경상,안전운전불이행
240,127.14384071388385,37.41416368367029,572541634,돌마로,107,60,0.041,2.66,2024,2,17시,주중,차대차 - 기타,경상,신호위반
241,127.10771588341986,37.37242372883343,571556660,성남대로407번길,107,30,0.159,2.66,2024,2,19시,주중,차대차 - 기타,중상,신호위반
242,127.13715472577398,37.37350922740387,572500464,,107,40,0.087,3.58,2024,2,19시,주중,차대사람 - 횡단중,경상,보행자보호의무위반
243,127.10708311250859,37.36814908304762,571500312,정자일로198번길,107,40,0.179,30.46,2024,2,21시,주중,차대사람 - 기타,경상,안전운전불이행
244,127.11112944880081,37.37627488206751,571543540,백현로,107,50,0.097,20.58,2024,3,08시,주중,차대사람 - 기타,중상,보행자보호의무위반
245,127.10891353290766,37.3396894615579,571540385,성남대로43번길,107,50,0.046,1.76,2024,3,11시,주중,차대차 - 기타,경상,신호위반
246,127.12192020003357,37.38218686756558,571501221,분당로,107,50,0.043,7.93,2024,3,12시,주중,차대사람 - 횡단중,경상,보행자보호의무위반
247,127.114281933558,37.36941668482932,571540231,내정로107번길,107,30,0.101,36.27,2024,3,18시,주중,차대사람 - 기타,경상,안전운전불이행
248,127.11906219218511,37.40454989037438,571501596,분당수서간고속화도로,108,60,0.232,0.59,2024,3,10시,주말,차대차 - 추돌,경상,안전운전불이행
249,127.12475126480216,37.385287615644934,572542227,황새울로360번길,107,30,0.349,5.68,2024,3,15시,주말,차대차 - 기타,경상,안전운전불이행
250,127.12953508855242,37.41170403685624,572541019,,107,50,0.109,1.43,2024,3,19시,주말,차대차 - 기타,부상신고,기타
251,127.10345700030092,37.35329121628601,571452971,경부고속도로,101,110,5.524,24.89,2024,3,17시,주말,차대차 - 기타,경상,안전거리미확보
252,127.1216342558624,37.40536938758496,571540704,판교로430번길,107,40,0.057,7.64,2024,3,19시,주말,차대차 - 기타,경상,안전운전불이행
253,127.11961675821057,37.37306652816528,571500225,내정로166번길,107,30,0.082,8.39,2024,3,08시,주중,차대사람 - 보도통행중,경상,안전운전불이행
254,127.11150932814878,37.37707835874487,571500631,황새울로200번길,107,30,0.087,12.79,2024,3,14시,주중,차대차 - 기타,경상,안전운전불이행
255,127.11442089807552,37.35991657238933,571540409,불정로,107,50,0.049,2.89,2024,3,19시,주중,차대차 - 기타,경상,안전운전불이행
256,127.10349734309068,37.35850134497983,571452971,경부고속도로,101,110,5.524,33.24,2024,3,19시,주중,차대차 - 추돌,경상,안전운전불이행
257,127.11655388944402,37.404532768650505,571544910,판교로,107,50,0.038,2.09,2024,3,21시,주중,차대차 - 기타,경상,안전운전불이행
258,127.121108824968,37.40873884998043,571541721,야탑로,107,50,0.145,2.32,2024,3,12시,주중,차대차 - 기타,경상,교차로운행방법위반
259,127.10821006748792,37.3599232051622,571540327,불정로,107,50,0.016,0.02,2024,3,13시,주중,차대차 - 기타,경상,안전거리미확보
260,127.12850616925813,37.41182700080827,572541693,성남대로,107,60,0.08,28.27,2024,3,14시,주중,차대사람 - 기타,부상신고,안전운전불이행
261,127.10883672586401,37.34579158480315,571544521,미금일로,107,50,0.072,6.91,2024,3,21시,주중,차대차 - 기타,경상,신호위반
262,127.1215398046399,37.36797087962598,571542169,백현로,107,50,0.074,3.54,2024,3,04시,주중,차대차 - 기타,경상,신호위반
263,127.04055932511875,37.39297668242119,571545039,안양판교로,105,60,0.652,10.8,2024,3,10시,주중,차대차 - 기타,상해없음,안전거리미확보
264,127.10454025447574,37.36849214689881,571500614,느티로,107,50,0.135,5.88,2024,3,14시,주중,차대차 - 충돌,경상,교차로운행방법위반
265,127.12030734517937,37.35929563232368,571542249,불정로,107,50,0.112,3.41,2024,3,15시,주중,차대차 - 기타,경상,안전운전불이행
266,127.11594308842211,37.33819816176649,571501296,구미로,107,30,0.043,8.12,2024,3,15시,주중,차대사람 - 횡단중,중상,신호위반
267,127.12998487555889,37.409857625943744,572541024,야탑로,107,30,0.089,0.87,2024,3,16시,주중,차대차 - 기타,상해없음,안전운전불이행
268,127.13044868551721,37.398249348816336,572542907,방아로,107,40,0.507,0.66,2024,3,18시,주중,차대차 - 기타,경상,안전운전불이행
269,127.11923052473989,37.37350696189925,571500225,내정로166번길,107,30,0.082,2.25,2024,3,21시,주중,차대차 - 기타,경상,안전운전불이행
270,127.11309610144293,37.37601091815349,571540295,성남대로,107,70,0.667,5.82,2024,3,23시,주중,차대차 - 충돌,경상,중앙선침범
271,127.13799108375359,37.408629498870155,572510026,벌말로,107,50,0.063,1.82,2024,3,08시,주중,차대차 - 기타,경상,안전거리미확보
272,127.13385592954708,37.410843163033576,572542494,매화로37번길,107,30,0.161,1.77,2024,3,16시,주중,차대차 - 기타,경상,교차로운행방법위반
273,127.10590980363244,37.37007413483273,571500485,정자일로,107,50,0.174,5.64,2024,3,19시,주중,차대차 - 기타,중상,안전운전불이행
274,127.11054341828628,37.3803922591328,571554838,,107,80,0.272,2.14,2024,3,06시,주중,차대차 - 충돌,경상,안전거리미확보
275,127.10977092560145,37.37470200588469,571541949,황새울로,107,50,0.262,3.45,2024,3,08시,주중,차대사람 - 기타,경상,안전운전불이행
276,127.1184973681703,37.3800035505306,571540294,성남대로,107,70,0.044,4.09,2024,3,08시,주중,차대차 - 충돌,경상,교차로운행방법위반
277,127.10980458397367,37.37038450385191,571500582,황새울로,107,50,0.084,2.78,2024,3,09시,주중,차대사람 - 기타,중상,안전운전불이행
278,127.12296644146156,37.35821346448079,571500427,불곡남로14번길,107,30,0.037,1.28,2024,3,14시,주중,차대사람 - 기타,경상,안전운전불이행
279,127.1066999977237,37.39609957424709,571554980,대왕판교로,105,60,0.072,1.73,2024,3,14시,주중,차대차 - 충돌,경상,교차로운행방법위반
280,127.08825909257213,37.3904392491553,571548298,운중로225번길,107,30,0.073,4.74,2024,3,15시,주중,차대사람 - 횡단중,중상,안전운전불이행
281,127.13354726880527,37.38372877177039,572553980,새마을로,107,50,0.072,1.42,2024,3,17시,주중,차대차 - 추돌,경상,안전운전불이행
282,127.11707461478342,37.35324594326011,571540963,금곡로,107,30,0.164,3.21,2024,3,18시,주중,차대차 - 기타,경상,신호위반
283,127.1263269029249,37.41376710293963,572542436,장미로,107,50,0.241,9.48,2024,3,20시,주중,차대사람 - 횡단중,경상,신호위반
284,127.10334262783891,37.36858728843959,571547432,경부고속도로,101,110,3.093,10.04,2024,3,17시,주말,차대차 - 추돌,중상,안전운전불이행
285,127.10402664838978,37.35017433724063,571558135,돌마로,107,50,0.057,7.08,2024,3,11시,주말,차대차 - 충돌,경상,교차로운행방법위반
286,127.11397608059887,37.39824178752318,571552058,,107,50,0.073,9.28,2024,3,12시,주말,차대차 - 기타,경상,교차로운행방법위반
287,127.10339571180903,37.35635571339956,571452971,경부고속도로,101,110,5.524,20.34,2024,3,15시,주말,차대차 - 추돌,경상,안전운전불이행
288,127.11483732641902,37.36018834389422,571542234,내정로,107,30,0.056,0.69,2024,3,16시,주말,차대차 - 충돌,경상,안전거리미확보
289,127.12708015118415,37.40543175845112,572501279,판교로,107,30,0.111,0.22,2024,3,10시,주중,차대차 - 기타,상해없음,교차로운행방법위반
290,127.10909584588383,37.35025429363633,571500978,성남대로,107,70,0.046,19.27,2024,3,11시,주중,차대차 - 기타,상해없음,안전거리미확보
291,127.10447192806454,37.35353798769502,571541440,,107,50,0.033,1.84,2024,3,11시,주중,차대차 - 기타,경상,교차로운행방법위반
292,127.11786067859602,37.334048979948065,571461949,무지개로,107,50,0.368,7.85,2024,3,14시,주중,차대차 - 기타,경상,안전운전불이행
293,127.12365928155343,37.38679846218657,572500829,황새울로,107,50,0.097,4.61,2024,3,21시,주중,차대사람 - 횡단중,경상,보행자보호의무위반
294,127.12500266149841,37.409652639724726,572542451,야탑로,107,50,0.052,0.81,2024,3,07시,주중,차대차 - 충돌,경상,안전운전불이행
295,127.10885332370334,37.342591723337705,571540387,탄천상로,107,50,0.043,5.06,2024,3,11시,주중,차대차 - 기타,경상,안전운전불이행
296,127.11599074026878,37.40417940436847,571544907,판교로,107,50,0.039,6.94,2024,3,15시,주중,차대차 - 추돌,경상,안전운전불이행
297,127.10757243941586,37.3999513512394,571556366,,107,30,0.028,1.2,2024,3,17시,주중,차대차 - 충돌,경상,안전운전불이행
298,127.10469803567347,37.35348466050111,571541437,,107,50,0.031,0.56,2024,3,17시,주중,차대차 - 충돌,경상,교차로운행방법위반
