grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,elderly_res_pop,elderly_res_ratio,child_float_pop,elderly_float_pop,vuln_float_ratio,vuln_time_work,vuln_time_visit,vuln_peak_pop,weekend_ratio,grid_avg_speed,grid_congestion,gap_cnt,gap_items,land_use,vuln_correction,infra_penalty,speed_weight,congestion_factor,peak_factor,weekend_factor,composite_risk,risk_label,composite_rank,correction_index,entropy_composite_risk,entropy_rank
다사662438,240.0,8,0,3,0.0,0,7840.48,57805.15,0.3011,1183.9045,2048.9756,3232.8801,0.6222,21.67,87.9425,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3011,1.8333,0.3612,1.8794,1.5,1.0611,618.54,주말방문집중 | 통행피크위험,86,0.219384,292.65,73
다사671345,263.0,11,0,3,0.0,0.0,2169.59,13098.82,0.362,303.5237,708.0731,1011.5968,0.5778,32.37,29.1783,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.362,2.0,0.5395,1.2918,1.5,1.0389,778.06,교통약자유동多 | 주말방문집중 | 통행피크위험,58,0.109743,291.86,74
다사678380,230.0,7,0,3,87.0,0.3295,284.94,2044.86,0.3891,104.7466,306.3388,411.0854,0.4503,31.37,66.1026,2,crosswalk_cnt(없음) | child_zone_cnt(없음),미분류,1.7186,1.3333,0.5228,1.661,1.3915,1.0,636.82,노인밀집거주 | 교통약자유동多 | 통행피크위험,82,0.250751,287.67,75
다사726520,261.0,10,0,3,0.0,0,3027.35,6215.68,0.3277,155.2589,597.9826,753.2415,0.4234,28.32,33.4077,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),도로,1.3277,1.6667,0.472,1.3341,1.5,1.0,545.53,통행피크위험,104,0.090001,284.49,76
다사671375,230.0,7,0,3,128.0,0.253,407.79,2466.15,0.3843,55.0516,200.0442,255.0958,0.2675,40.88,99.8501,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.6373,1.5,0.6813,1.9985,1.1291,1.0,868.4,노인밀집거주 | 교통약자유동多 | 통행피크위험,48,0.234525,283.94,77
다사653447,192.0,9,0,2,58.0,0.6667,4194.07,19591.65,0.3117,676.3017,1381.3383,2057.64,0.4463,21.58,69.3075,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.9784,1.5,0.3597,1.6931,1.5,1.0,520.5,노인밀집거주 | 통행피크위험,111,0.464266,281.14,78
다사685379,229.0,6,0,3,11.0,0.078,1704.7,9263.32,0.3495,410.5174,1361.6256,1772.143,0.5359,28.95,44.9686,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.4275,1.8333,0.4825,1.4497,1.5,1.0179,640.05,교통약자유동多 | 통행피크위험,79,0.177134,269.56,79
다사644123,256.0,12,0,3,0.0,0,372.29,643.14,0.2067,34.6225,58.9312,93.5537,0.4064,39.34,10.6898,2,child_zone_cnt(없음) | speedbump_cnt(없음),공공공지,1.2067,1.3333,0.6557,1.1069,1.0,1.0,298.94,일반,377,0.049689,268.72,80
다사666430,231.0,8,0,3,0.0,0.0,2390.21,13965.24,0.2693,570.3578,846.6997,1417.0575,0.6312,31.07,72.2101,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2693,1.8333,0.5178,1.7221,1.5,1.0656,766.15,주말방문집중 | 통행피크위험,61,0.149938,265.64,81
다사645097,251.0,10,0,3,0.0,0,3460.38,3984.03,0.2059,47.7914,190.312,238.1034,0.4684,41.7,5.4323,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),상업시설,1.2059,1.5,0.695,1.0543,1.1005,1.0,366.11,통행피크위험 | 상업지역,269,0.057459,265.42,82
다사681453,240.0,8,0,3,0.0,0,4269.34,19528.43,0.3293,255.7201,710.6838,966.4039,0.6376,30.81,26.3982,4,child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3293,1.6667,0.5135,1.264,1.5,1.0688,553.31,주말방문집중 | 통행피크위험,103,0.101127,264.27,83
다사734492,207.0,3,0,3,65.0,0.4088,227.89,1579.98,0.3693,44.4877,171.3874,215.8751,0.2752,23.39,56.1547,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.7781,1.3333,0.3898,1.5615,1.0631,1.0,317.55,노인밀집거주 | 교통약자유동多 | 통행피크위험,337,0.263778,261.6,84
다사733496,239.0,7,0,3,0.0,0,391.27,1903.17,0.3351,56.727,139.6638,196.3908,0.5281,25.42,69.866,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3351,1.3333,0.4237,1.6987,1.0303,1.0141,319.93,통행피크위험,332,0.090975,260.74,85
다사586121,162.0,6,0,2,9.0,1.0,6143.02,19923.25,0.2946,273.4734,895.8611,1169.3345,0.6127,17.28,88.0943,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,2.2946,1.3333,0.288,1.8809,1.5,1.0564,425.43,노인밀집거주 | 주말방문집중 | 통행피크위험,174,0.600638,259.3,86
다사738493,231.0,8,0,3,0.0,0,1089.24,5041.98,0.3819,88.5911,318.1058,406.6969,0.4814,36.28,99.9283,1,child_zone_cnt(없음),미분류,1.3819,1.1667,0.6047,1.9993,1.3841,1.0,623.21,교통약자유동多 | 통행피크위험,85,0.120718,258.89,87
다사671348,191.0,11,0,2,0.0,0,16842.59,90838.24,0.3295,2283.1982,5148.6186,7431.8168,0.6554,27.0,51.1798,2,crosswalk_cnt(없음) | child_zone_cnt(없음),미분류,1.3295,1.3333,0.45,1.5118,1.5,1.0777,372.35,주말방문집중 | 통행피크위험,260,0.338101,255.58,88
다사656307,237.0,7,0,3,0.0,0.0,499.56,1285.08,0.3073,34.1773,118.7722,152.9495,0.3457,36.88,19.8629,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.3073,1.8333,0.6147,1.1986,1.0,1.0,418.5,일반,189,0.064611,252.31,89
다사646129,232.0,7,0,3,0.0,0,2407.62,6744.17,0.181,288.8107,362.4291,651.2398,0.6797,34.7,17.772,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),도시지원시설용지,1.181,1.6667,0.5783,1.1777,1.5,1.0898,508.42,주말방문집중 | 통행피크위험,120,0.085924,251.93,90
다사658317,232.0,7,0,3,0.0,0,443.82,1716.43,0.2821,33.047,93.8878,126.9348,0.513,38.03,36.254,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),일반광장,1.2821,2.0,0.6338,1.3625,1.0,1.0065,517.06,일반,114,0.083392,251.35,91
다사660436,231.0,6,0,3,0.0,0,1367.11,11760.62,0.3407,291.7613,510.2953,802.0566,0.4917,39.29,11.2032,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3407,1.3333,0.6548,1.112,1.5,1.0,451.0,통행피크위험,148,0.079354,249.33,92
다사654462,207.0,19,0,1,6.0,0.0714,4114.7,18829.48,0.2737,734.4716,1771.5293,2506.0009,0.504,51.85,48.8162,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.3451,1.3333,0.8642,1.4882,1.5,1.002,717.61,통행피크위험,66,0.204377,249.31,93
다사671459,231.0,6,0,3,0.0,0,557.43,2203.78,0.3579,71.0175,225.7559,296.7734,0.3651,40.8,18.8052,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3579,1.8333,0.68,1.1881,1.1992,1.0,557.14,교통약자유동多 | 통행피크위험,101,0.072366,247.72,94
다사739488,182.0,9,0,2,154.0,0.4242,2561.56,20324.56,0.3863,453.7447,1389.5509,1843.2956,0.5601,23.06,81.4937,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.8105,1.3333,0.3843,1.8149,1.5,1.0301,473.47,노인밀집거주 | 교통약자유동多 | 주말방문집중 | 통행피크위험,134,0.354561,246.53,95
다사758483,222.0,13,0,2,0.0,0,2484.31,21891.56,0.3954,174.9016,473.7587,648.6603,0.659,31.28,36.3236,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3954,1.6667,0.5213,1.3632,1.5,1.0795,594.11,교통약자유동多 | 주말방문집중 | 통행피크위험,91,0.098375,243.84,96
다사633458,201.0,11,0,2,0.0,0,19328.68,57802.07,0.2721,884.0617,3099.713,3983.7747,0.5095,28.21,40.3158,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2721,1.5,0.4702,1.4032,1.5,1.0048,381.4,통행피크위험,245,0.207535,242.71,97
다사653264,223.0,6,0,3,0.0,0,1257.62,5773.4,0.2988,140.6033,333.5553,474.1586,0.454,36.01,22.7641,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.2988,1.8333,0.6002,1.2276,1.4975,1.0,585.87,통행피크위험,93,0.080803,241.02,98
다사627132,215.0,4,0,3,0.0,0,655.82,3672.25,0.1714,174.3574,289.864,464.2214,0.6728,15.55,77.4607,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),종합의료시설,1.1714,1.6667,0.2592,1.7746,1.4808,1.0864,310.62,주말방문집중 | 통행피크위험,351,0.108618,238.35,99
다사644463,211.0,12,0,2,0.0,0,1063.87,4316.28,0.3288,165.5125,233.6466,399.1591,0.5663,27.92,93.5641,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3288,1.8333,0.4653,1.9356,1.3714,1.0332,655.95,주말방문집중 | 통행피크위험,77,0.12535,237.45,100
다사670413,210.0,11,0,2,0.0,0,2802.54,15349.23,0.2811,182.2417,630.2755,812.5172,0.5851,27.03,52.1059,2,child_zone_cnt(없음) | speedbump_cnt(없음),공공공지,1.2811,1.3333,0.4505,1.5211,1.5,1.0425,384.37,주말방문집중 | 통행피크위험,238,0.102797,231.59,101
다사659112,212.0,13,0,2,0.0,0,3741.19,2424.03,0.2911,33.6695,114.5129,148.1824,0.2977,36.44,23.8185,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),공공공지,1.2911,1.5,0.6073,1.2382,1.0,1.0,308.73,일반,352,0.059271,224.57,102
다사653461,194.0,9,0,2,0.0,0.0,2925.21,14359.47,0.2721,853.9432,1590.7653,2444.7085,0.5121,39.88,36.873,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2721,1.5,0.6647,1.3687,1.5,1.0061,508.25,통행피크위험,121,0.157532,224.56,103
다사689463,162.0,5,0,2,10.0,0.625,895.05,6712.14,0.3054,92.9422,221.746,314.6882,0.5152,28.0,45.0008,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.9304,2.0,0.4667,1.45,1.2293,1.0076,524.26,노인밀집거주 | 통행피크위험,109,0.381581,223.82,104
다사654458,179.0,8,0,2,79.0,0.3238,1921.8,8377.91,0.2924,279.1925,687.3949,966.5874,0.3753,34.08,32.6806,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6162,1.6667,0.568,1.3268,1.5,1.0,545.07,노인밀집거주 | 통행피크위험,105,0.24889,223.55,105
다사663325,202.0,12,0,2,0.0,0,187.2,682.2,0.3006,19.4087,54.8086,74.2173,0.4197,41.76,66.7069,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),일반광장,1.3006,1.6667,0.696,1.6671,1.0,1.0,508.07,일반,122,0.095438,221.28,106
다사587122,195.0,13,0,2,0.0,0,3672.8,12406.1,0.2931,192.0278,622.2768,814.3046,0.5616,29.94,90.2283,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2931,1.5,0.499,1.9023,1.5,1.0308,555.14,주말방문집중 | 통행피크위험,102,0.132411,220.82,107
다사682376,189.0,12,0,2,0.0,0,3019.36,17869.46,0.369,563.1609,1905.1205,2468.2814,0.5006,27.16,51.0442,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.369,1.3333,0.4527,1.5104,1.5,1.0003,353.93,교통약자유동多 | 통행피크위험,287,0.158787,219.01,108
다사650082,195.0,10,0,2,0.0,0,17675.56,16868.63,0.2711,304.9614,1003.2116,1308.173,0.4414,32.94,24.6147,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),공공공지,1.2711,1.8333,0.549,1.2461,1.5,1.0,466.3,통행피크위험,136,0.108979,216.25,109
다사725520,154.0,5,0,2,176.0,0.6175,3808.36,6918.14,0.3328,165.9697,646.9133,812.883,0.4218,25.76,43.654,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),중심상업,1.9503,1.8333,0.4293,1.4365,1.5,1.0,509.35,노인밀집거주 | 통행피크위험,119,0.38788,213.73,110
다사590126,191.0,10,0,2,0.0,0.0,2250.87,6361.86,0.2713,231.4734,683.4388,914.9122,0.4922,19.81,74.8925,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2713,1.5,0.3302,1.7489,1.5,1.0,315.5,통행피크위험,343,0.117546,213.45,111
다사633461,178.0,7,0,2,130.0,0.2222,348.46,858.19,0.307,37.4905,135.9564,173.4469,0.3769,20.86,65.1563,4,child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5292,1.6667,0.3477,1.6516,1.0,1.0,260.53,노인밀집거주,455,0.188485,211.55,112
다사666488,154.0,4,0,2,14.0,0.3333,9211.02,67511.77,0.3454,1248.1814,3793.8033,5041.9847,0.5244,,,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6787,1.5,1.0,1.0,1.5,1.0122,588.77,노인밀집거주 | 교통약자유동多 | 통행피크위험,92,0.362615,209.84,113
다사667318,170.0,6,0,2,0.0,0,12741.47,33865.9,0.3019,1171.0944,2574.0261,3745.1205,0.4466,22.42,68.6441,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3019,2.0,0.3737,1.6864,1.5,1.0,418.44,통행피크위험,190,0.222083,207.75,114
다사676386,162.0,6,0,2,67.0,0.3873,216.22,1575.66,0.3491,80.5045,257.0217,337.5262,0.3652,20.66,82.7261,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.7364,1.3333,0.3443,1.8273,1.2677,1.0,299.13,노인밀집거주 | 교통약자유동多 | 통행피크위험,376,0.277103,206.89,115
다사617103,171.0,7,0,2,55.0,0.3254,402.37,637.25,0.2669,17.0366,51.2501,68.2867,0.4615,29.28,24.1919,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),녹지,1.5923,1.5,0.488,1.2419,1.0,1.0,247.52,노인밀집거주,497,0.209218,206.78,116
다사558115,187.0,9,0,2,0.0,0,910.3,4526.68,0.2757,99.5283,123.43,222.9583,0.6413,31.57,66.6674,3,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),미분류,1.2757,1.5,0.5262,1.6667,1.075,1.0707,361.22,주말방문집중 | 통행피크위험,281,0.099007,205.51,117
다사657330,178.0,8,0,2,0.0,0,3092.45,12109.1,0.2462,938.302,1287.5849,2225.8869,0.5412,48.85,26.0824,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),주상복합,1.2462,1.8333,0.8142,1.2608,1.5,1.0206,639.09,통행피크위험 | 주거밀집,80,0.153967,205.41,118
다사403113,179.0,8,0,2,0.0,0,4527.96,22376.9,0.287,528.8089,689.7956,1218.6045,0.4474,30.27,86.348,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.287,1.8333,0.5045,1.8635,1.5,1.0,595.59,통행피크위험,88,0.146277,205.18,119
다사652297,170.0,7,0,2,0.0,0,12125.46,40178.17,0.268,1848.1947,2440.4328,4288.6275,0.6536,40.1,10.3747,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.268,1.3333,0.6683,1.1037,1.5,1.0768,342.41,주말방문집중 | 통행피크위험,303,0.206373,205.08,120
다사660314,178.0,7,0,2,16.0,0.0936,2671.4,7589.86,0.2352,436.2428,540.6837,976.9265,0.6628,30.03,34.8528,3,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),미분류,1.3288,1.5,0.5005,1.3485,1.5,1.0814,388.42,주말방문집중 | 통행피크위험,231,0.147067,204.18,121
다사663437,173.0,9,0,2,0.0,0,2855.76,21685.6,0.313,834.4322,1213.1881,2047.6203,0.6644,27.53,83.268,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.313,1.6667,0.4588,1.8327,1.5,1.0822,516.75,주말방문집중 | 통행피크위험,115,0.176324,203.5,122
다사740488,162.0,5,0,2,80.0,0.3902,1322.61,8901.78,0.4012,244.9366,650.1244,895.061,0.582,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.7914,1.6667,1.0,1.0,1.5,1.041,755.28,노인밀집거주 | 교통약자유동多 | 주말방문집중 | 통행피크위험,62,0.248543,202.26,123
다사479029,154.0,4,0,2,43.0,0.5059,105.55,269.83,0.2969,6.4997,16.4324,22.9321,0.1992,29.95,56.7128,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.8028,1.6667,0.4992,1.5671,1.0,1.0,361.99,노인밀집거주,278,0.308646,201.53,124
다사662453,162.0,6,0,2,131.0,0.3649,436.69,2014.19,0.3359,87.4156,200.3536,287.7692,0.5408,37.57,18.7707,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.7008,1.3333,0.6262,1.1877,1.184,1.0204,330.09,노인밀집거주 | 통행피크위험,317,0.236737,200.35,125
다사741491,153.0,5,0,2,107.0,0.3365,4400.02,18863.79,0.4105,330.9003,1161.1242,1492.0245,0.5272,28.47,80.252,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.747,1.5,0.4745,1.8025,1.5,1.0136,521.37,노인밀집거주 | 교통약자유동多 | 통행피크위험,110,0.305667,199.77,126
다사677443,154.0,4,0,2,80.0,0.4103,4613.96,21900.3,0.3622,421.7575,1075.5722,1497.3297,0.499,40.62,11.7523,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.7725,1.3333,0.677,1.1175,1.5,1.0,413.01,노인밀집거주 | 교통약자유동多 | 통행피크위험,200,0.296377,199.64,127
다사654434,186.0,8,0,2,0.0,0,162.57,1492.78,0.3295,35.7361,50.7909,86.527,0.6231,35.91,20.9843,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3295,1.5,0.5985,1.2098,1.0,1.0615,285.1,주말방문집중,402,0.065923,198.26,128
다사647460,160.0,5,0,2,0.0,0,11211.26,36745.28,0.2615,1371.6861,3360.9719,4732.658,0.467,31.98,46.2822,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2615,1.3333,0.533,1.4628,1.5,1.0,314.73,통행피크위험,344,0.235567,197.69,129
다사661463,147.0,4,0,2,59.0,0.5413,1675.52,6629.54,0.3449,176.7883,489.2646,666.0529,0.4712,40.56,27.3117,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.8862,1.6667,0.676,1.2731,1.5,1.0,596.57,노인밀집거주 | 교통약자유동多 | 통행피크위험,87,0.343229,197.45,130
다사685378,178.0,7,0,2,0.0,0,1349.57,7640.63,0.3621,286.8984,981.349,1268.2474,0.5158,32.1,32.635,1,child_zone_cnt(없음),미분류,1.3621,1.1667,0.535,1.3263,1.5,1.0079,303.45,교통약자유동多 | 통행피크위험,364,0.104356,196.58,131
다사657338,179.0,8,0,2,0.0,0,646.56,2184.19,0.2878,117.9405,143.287,261.2275,0.4263,48.37,21.5458,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),수도공급시설,1.2878,1.8333,0.8062,1.2155,1.1394,1.0,471.86,통행피크위험,135,0.078254,193.01,132
다사627459,169.0,17,0,1,15.0,0.0862,2984.23,9588.87,0.2956,238.8811,769.2878,1008.1689,0.4656,29.67,31.4323,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3818,1.5,0.4945,1.3143,1.5,1.0,341.49,통행피크위험,306,0.136565,192.08,133
다사665425,171.0,7,0,2,0.0,0,1642.75,7493.67,0.2415,592.5419,852.4458,1444.9877,0.4157,21.43,62.493,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2415,1.3333,0.3572,1.6249,1.5,1.0,246.43,통행피크위험,502,0.122998,192.03,134
다사676469,178.0,7,0,2,0.0,0,710.35,3432.69,0.3443,61.4655,200.5925,262.058,0.6626,31.33,27.3738,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3443,1.5,0.5222,1.2737,1.1408,1.0813,294.49,교통약자유동多 | 주말방문집중 | 통행피크위험,388,0.075344,191.41,135
다사674372,162.0,5,0,2,18.0,0.1895,544.2,4466.07,0.3438,115.5982,389.6397,505.2379,0.4981,42.79,20.6387,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5333,2.0,0.7132,1.2064,1.5,1.0,641.16,교통약자유동多 | 통행피크위험,78,0.177282,190.72,136
다사623120,177.0,15,0,1,0.0,0,3724.97,4486.48,0.2245,157.4175,329.7215,487.139,0.5278,37.62,19.7989,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),광장,1.2245,1.5,0.627,1.198,1.5,1.0139,371.39,통행피크위험,261,0.075802,190.42,137
다사676373,176.0,7,0,2,0.0,0,399.39,2994.88,0.3449,70.8792,249.3287,320.2079,0.3858,36.51,32.3782,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3449,1.8333,0.6085,1.3238,1.2386,1.0,432.96,교통약자유동多 | 통행피크위험,164,0.080475,190.16,138
다사664428,154.0,4,0,2,0.0,0,2763.91,16642.79,0.2361,2520.5247,1652.9472,4173.4719,0.5844,25.12,58.7488,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2361,1.8333,0.4187,1.5875,1.5,1.0422,362.63,주말방문집중 | 통행피크위험,276,0.232743,189.84,139
다사618124,177.0,8,0,2,0.0,0,342.33,563.34,0.1614,41.8306,49.936,91.7666,0.4115,33.59,33.6217,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),녹지,1.1614,1.8333,0.5598,1.3362,1.0,1.0,281.9,일반,412,0.070258,189.44,140
다사651451,170.0,6,0,2,0.0,0.0,3296.57,18775.47,0.3013,412.5045,880.1117,1292.6162,0.6077,33.94,24.4922,3,child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3013,1.5,0.5657,1.2449,1.5,1.0538,369.39,주말방문집중 | 통행피크위험,265,0.108824,188.5,141
다사680373,161.0,6,0,2,186.0,0.1051,869.58,5313.86,0.3228,170.294,580.2717,750.5657,0.5194,23.75,65.139,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.4279,2.0,0.3958,1.6514,1.5,1.0097,455.16,통행피크위험,143,0.166541,187.81,142
다사671448,169.0,7,0,2,0.0,0,3999.16,21846.73,0.3543,424.8402,921.5277,1346.3679,0.6434,35.77,16.1169,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3543,1.6667,0.5962,1.1612,1.5,1.0717,424.54,교통약자유동多 | 주말방문집중 | 통행피크위험,176,0.110811,187.73,143
다사651301,146.0,3,0,2,73.0,0.2674,8433.3,8951.66,0.3321,412.9643,1433.1999,1846.1642,0.4249,19.3,79.6566,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5995,2.0,0.3217,1.7966,1.5,1.0,404.91,노인밀집거주 | 통행피크위험,207,0.285015,187.61,144
다사670379,148.0,12,0,1,28.0,0.2414,4015.41,26928.01,0.3226,325.2351,1271.5184,1596.7535,0.5087,27.93,86.7598,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.564,1.5,0.4655,1.8676,1.5,1.0044,454.77,노인밀집거주 | 통행피크위험,144,0.267507,187.59,145
다사649439,178.0,7,0,2,0.0,0,90.33,550.05,0.3268,9.147,22.4997,31.6467,0.2784,34.8,22.732,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3268,1.5,0.58,1.2273,1.0,1.0,252.17,일반,481,0.053344,187.5,146
