grid_gid,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,kindergarten_child_cnt,speedbump_cnt,speedbump_hght_below,speedbump_hght_above
다사597337,0,0,0,0,0,0,0,0,0,0,0,0
다사597338,0,0,0,0,0,0,0,0,0,0,0,0
다사597339,0,0,0,0,0,0,0,0,0,0,0,0
다사597340,0,0,0,0,0,0,0,0,0,0,0,0
다사597341,0,0,0,0,0,0,0,0,0,0,0,0
다사597342,0,0,0,0,0,0,0,0,0,0,0,0
다사597343,0,0,0,0,0,0,0,0,0,0,0,0
다사597344,0,0,0,0,0,0,0,0,0,0,0,0
다사597345,0,0,0,0,0,0,0,0,0,0,0,0
다사597346,0,0,0,0,0,0,0,0,0,0,0,0
다사597350,0,0,0,0,0,0,0,0,0,0,0,0
다사597351,0,0,0,0,0,0,0,0,0,0,0,0
다사597352,0,0,0,0,0,0,0,0,0,0,0,0
다사597353,0,0,0,0,0,0,0,0,0,0,0,0
다사597354,0,0,0,0,0,0,0,0,0,0,0,0
다사597355,0,0,0,0,0,0,0,0,0,0,0,0
다사597356,0,0,0,0,0,0,0,0,0,0,0,0
다사597357,0,0,0,0,0,0,0,0,0,0,0,0
다사597358,0,0,0,0,0,0,0,0,0,0,0,0
다사597359,0,0,0,0,0,0,0,0,0,0,0,0
다사597360,0,0,0,0,0,0,0,0,0,0,0,0
다사597361,0,0,0,0,0,0,0,0,0,0,0,0
다사597362,0,0,0,0,0,0,0,0,0,0,0,0
다사597363,0,0,0,0,0,0,0,0,0,0,0,0
다사597364,0,0,0,0,0,0,0,0,0,0,0,0
다사597365,0,0,0,0,0,0,0,0,0,0,0,0
다사597366,0,0,0,0,0,0,0,0,0,0,0,0
다사597367,0,0,0,0,0,0,0,0,0,0,0,0
다사597368,0,0,0,0,0,0,0,0,0,0,0,0
다사598298,0,0,0,0,0,0,0,0,0,0,0,0
다사598299,0,0,0,0,0,0,0,0,0,0,0,0
다사598300,0,0,0,0,0,0,0,0,0,0,0,0
다사598301,0,0,0,0,0,0,0,0,0,0,0,0
다사598302,0,0,0,0,0,0,0,0,0,0,0,0
다사598303,0,0,0,0,0,0,0,0,0,0,0,0
다사598304,0,0,0,0,0,0,0,0,0,0,0,0
다사598305,0,0,0,0,0,0,0,0,0,0,0,0
다사598306,0,0,0,0,0,0,0,0,0,0,0,0
다사598307,0,0,0,0,0,0,0,0,0,0,0,0
다사598308,0,0,0,0,0,0,0,0,0,0,0,0
다사598309,0,0,0,0,0,0,0,0,0,1,0,0
다사598310,0,0,0,0,0,1,0,0,0,1,0,0
다사598311,0,0,0,0,0,0,0,0,0,1,0,0
다사598312,0,0,0,0,0,0,0,0,0,0,0,0
다사598313,0,0,0,0,0,2,1,4,0,1,0,0
다사598314,0,0,0,0,0,0,0,0,0,0,0,0
다사598315,0,0,0,0,0,0,0,0,0,0,0,0
다사598316,0,0,0,0,0,0,0,0,0,0,0,0
다사598317,0,0,0,0,0,0,0,0,0,0,0,0
다사598318,0,0,0,0,0,0,0,0,0,0,0,0
다사598319,0,0,0,0,0,0,0,0,0,0,0,0
다사598320,0,0,0,0,0,0,0,0,0,0,0,0
다사598321,0,0,0,0,0,0,0,0,0,0,0,0
다사598322,0,0,0,0,0,0,0,0,0,0,0,0
다사598323,0,0,0,0,0,0,0,0,0,0,0,0
다사598324,0,0,0,0,0,0,0,0,0,0,0,0
다사598325,0,0,0,0,0,0,0,0,0,0,0,0
다사598326,0,0,0,0,0,0,0,0,0,0,0,0
다사598327,0,0,0,0,0,0,0,0,0,0,0,0
다사598328,0,0,0,0,0,0,0,0,0,0,0,0
다사598329,0,0,0,0,0,0,1,3,0,0,0,0
다사598330,0,0,0,0,0,0,0,0,0,0,0,0
다사598331,0,0,0,0,0,0,0,0,0,0,0,0
다사598332,0,0,0,0,0,0,0,0,0,0,0,0
다사598333,0,0,0,0,0,0,0,0,0,0,0,0
다사598334,0,0,0,0,0,0,0,0,0,0,0,0
다사598335,0,0,0,0,0,0,0,0,0,0,0,0
다사598336,0,0,0,0,0,0,0,0,0,0,0,0
다사598337,0,0,0,0,0,0,0,0,0,0,0,0
다사598338,0,0,0,0,0,0,0,0,0,0,0,0
다사598339,0,0,0,0,0,0,0,0,0,0,0,0
다사598340,0,0,0,0,0,0,0,0,0,0,0,0
다사598341,0,0,0,0,0,0,0,0,0,0,0,0
다사598342,0,0,0,0,0,0,0,0,0,0,0,0
다사598343,0,0,0,0,0,0,0,0,0,0,0,0
다사598344,0,0,0,0,0,0,0,0,0,0,0,0
다사598345,0,0,0,0,0,0,0,0,0,0,0,0
다사598346,0,0,0,0,0,0,0,0,0,0,0,0
다사598347,0,0,0,0,0,0,0,0,0,0,0,0
다사598348,0,0,0,0,0,0,0,0,0,0,0,0
다사598349,0,0,0,0,0,0,0,0,0,0,0,0
다사598350,0,0,0,0,0,0,0,0,0,0,0,0
다사598351,0,0,0,0,0,0,0,0,0,0,0,0
다사598352,0,0,0,0,0,0,0,0,0,0,0,0
다사598353,0,0,0,0,0,0,0,0,0,0,0,0
다사598354,0,0,0,0,0,0,0,0,0,0,0,0
다사598355,0,0,0,0,0,0,0,0,0,0,0,0
다사598356,0,0,0,0,0,0,0,0,0,0,0,0
다사598357,0,0,0,0,0,0,0,0,0,0,0,0
다사598358,0,0,0,0,0,0,0,0,0,0,0,0
다사598359,0,0,0,0,0,0,0,0,0,0,0,0
다사598360,0,0,0,0,0,0,0,0,0,0,0,0
다사598361,0,0,0,0,0,0,0,0,0,0,0,0
다사598362,0,0,0,0,0,0,0,0,0,0,0,0
다사598363,0,0,0,0,0,0,0,0,0,0,0,0
다사598364,0,0,0,0,0,0,0,0,0,0,0,0
다사598365,0,0,0,0,0,0,0,0,0,0,0,0
다사598366,0,0,0,0,0,0,0,0,0,0,0,0
다사598367,0,0,0,0,0,0,0,0,0,0,0,0
다사598368,0,0,0,0,0,0,0,0,0,0,0,0
다사598369,0,0,0,0,0,0,0,0,0,0,0,0
다사599297,0,0,0,0,0,0,0,0,0,0,0,0
다사599298,0,0,0,0,0,0,0,0,0,0,0,0
다사599299,0,0,0,0,0,0,0,0,0,0,0,0
다사599300,0,0,0,0,0,0,0,0,0,0,0,0
다사599301,0,0,0,0,0,0,0,0,0,0,0,0
다사599302,0,0,0,0,0,0,0,0,0,0,0,0
다사599303,0,0,0,0,0,0,0,0,0,0,0,0
다사599304,0,0,0,0,0,0,0,0,0,0,0,0
다사599305,0,0,0,0,0,0,0,0,0,0,0,0
다사599306,0,0,0,0,0,0,0,0,0,0,0,0
다사599307,0,0,0,0,0,0,0,0,0,0,0,0
다사599308,0,0,0,0,0,0,0,0,0,0,0,0
다사599309,0,0,0,0,0,0,0,0,0,0,0,0
다사599310,0,0,0,0,0,0,0,0,0,1,0,0
다사599311,0,0,0,0,0,0,0,0,0,2,0,0
다사599312,0,0,0,0,0,0,0,0,0,0,0,0
다사599313,0,0,0,0,0,0,0,0,0,1,0,0
다사599314,0,0,0,0,0,0,0,0,0,1,0,0
다사599315,0,0,0,0,0,0,0,0,0,0,0,0
다사599316,0,0,0,0,0,0,0,0,0,0,0,0
다사599317,0,0,0,0,0,0,0,0,0,0,0,0
다사599318,0,0,0,0,0,0,0,0,0,0,0,0
다사599319,0,0,0,0,0,0,0,0,0,0,0,0
다사599320,0,0,0,0,0,0,0,0,0,0,0,0
다사599321,0,0,0,0,0,0,0,0,0,0,0,0
다사599322,0,0,0,0,0,0,0,0,0,0,0,0
다사599323,0,0,0,0,0,0,0,0,0,0,0,0
다사599324,0,0,0,0,0,0,0,0,0,0,0,0
다사599325,0,0,0,0,0,0,0,0,0,0,0,0
다사599326,0,0,0,0,0,0,0,0,0,0,0,0
다사599327,0,0,0,0,0,0,0,0,0,0,0,0
다사599328,0,0,0,0,0,0,0,0,0,0,0,0
다사599329,0,0,0,0,0,0,0,0,0,0,0,0
다사599330,0,0,0,0,0,0,0,0,0,0,0,0
다사599331,0,0,0,0,0,0,0,0,0,0,0,0
다사599332,0,0,0,0,0,0,0,0,0,0,0,0
다사599333,0,0,0,0,0,0,0,0,0,0,0,0
다사599334,0,0,0,0,0,0,0,0,0,0,0,0
다사599335,0,0,0,0,0,0,0,0,0,0,0,0
다사599336,0,0,0,0,0,0,0,0,0,0,0,0
다사599337,0,0,0,0,0,0,0,0,0,0,0,0
다사599338,0,0,0,0,0,0,0,0,0,0,0,0
다사599339,0,0,0,0,0,0,0,0,0,0,0,0
다사599340,0,0,0,0,0,0,0,0,0,0,0,0
다사599341,0,0,0,0,0,0,0,0,0,0,0,0
다사599342,0,0,0,0,0,0,0,0,0,0,0,0
다사599343,0,0,0,0,0,0,0,0,0,0,0,0
다사599344,0,0,0,0,0,0,0,0,0,0,0,0
다사599345,0,0,0,0,0,0,0,0,0,0,0,0
다사599346,0,0,0,0,0,0,0,0,0,0,0,0
다사599347,0,0,0,0,0,0,0,0,0,0,0,0
다사599348,0,0,0,0,0,0,0,0,0,0,0,0
다사599349,0,0,0,0,0,0,0,0,0,0,0,0
다사599350,0,0,0,0,0,0,0,0,0,0,0,0
다사599351,0,0,0,0,0,0,0,0,0,0,0,0
다사599352,0,0,0,0,0,0,0,0,0,0,0,0
다사599353,0,0,0,0,0,0,0,0,0,0,0,0
다사599354,0,0,0,0,0,0,0,0,0,0,0,0
다사599355,0,0,0,0,0,0,0,0,0,0,0,0
다사599356,0,0,0,0,0,0,0,0,0,0,0,0
다사599357,0,0,0,0,0,0,0,0,0,0,0,0
다사599358,0,0,0,0,0,0,0,0,0,0,0,0
다사599359,0,0,0,0,0,0,0,0,0,0,0,0
다사599360,0,0,0,0,0,0,0,0,0,0,0,0
다사599361,0,0,0,0,0,0,0,0,0,0,0,0
다사599362,0,0,0,0,0,0,0,0,0,0,0,0
다사599363,0,0,0,0,0,0,0,0,0,0,0,0
다사599364,0,0,0,0,0,0,0,0,0,0,0,0
다사599365,0,0,0,0,0,0,0,0,0,0,0,0
다사599366,0,0,0,0,0,0,0,0,0,0,0,0
다사599367,0,0,0,0,0,0,0,0,0,0,0,0
다사599368,0,0,0,0,0,0,0,0,0,0,0,0
다사599369,0,0,0,0,0,0,0,0,0,0,0,0
다사600296,0,0,0,0,0,0,0,0,0,0,0,0
다사600297,0,0,0,0,0,0,0,0,0,0,0,0
다사600298,0,0,0,0,0,0,0,0,0,0,0,0
다사600299,0,0,0,0,0,0,0,0,0,0,0,0
다사600300,0,0,0,0,0,0,0,0,0,0,0,0
다사600301,0,0,0,0,0,0,0,0,0,0,0,0
다사600302,0,0,0,0,0,0,0,0,0,0,0,0
다사600303,0,0,0,0,0,0,0,0,0,0,0,0
다사600304,0,0,0,0,0,0,0,0,0,0,0,0
다사600305,0,0,0,0,0,0,0,0,0,0,0,0
다사600306,0,0,0,0,0,0,0,0,0,0,0,0
다사600307,0,0,0,0,0,0,0,0,0,0,0,0
다사600308,0,0,0,0,0,0,0,0,0,0,0,0
다사600309,0,0,0,0,0,0,0,0,0,0,0,0
다사600310,0,0,0,0,0,0,0,0,0,0,0,0
다사600311,0,0,0,0,0,0,0,0,0,0,0,0
다사600312,0,0,0,0,0,0,0,0,0,0,0,0
다사600313,1,0,0,0,0,0,0,0,0,0,0,0
다사600314,0,0,0,0,0,0,0,0,0,0,0,0
다사600315,0,0,0,0,0,0,0,0,0,0,0,0
다사600316,0,0,0,0,0,0,0,0,0,0,0,0
다사600317,0,0,0,0,0,0,0,0,0,0,0,0
다사600318,0,0,0,0,0,0,0,0,0,0,0,0
다사600319,0,0,0,0,0,0,0,0,0,0,0,0
다사600320,0,0,0,0,0,0,0,0,0,0,0,0
다사600321,0,0,0,0,0,0,0,0,0,0,0,0
다사600322,0,0,0,0,0,0,0,0,0,0,0,0
다사600323,0,0,0,0,0,0,0,0,0,0,0,0
다사600324,0,0,0,0,0,0,0,0,0,0,0,0
다사600325,0,0,0,0,0,0,0,0,0,0,0,0
다사600326,0,0,0,0,0,0,0,0,0,0,0,0
다사600327,0,0,0,0,0,0,0,0,0,0,0,0
다사600328,0,0,0,0,0,0,0,0,0,0,0,0
다사600329,0,0,0,0,0,0,0,0,0,0,0,0
다사600330,0,0,0,0,0,0,0,0,0,0,0,0
다사600331,0,0,0,0,0,0,0,0,0,0,0,0
다사600332,0,0,0,0,0,0,0,0,0,0,0,0
다사600333,0,0,0,0,0,0,0,0,0,0,0,0
다사600334,0,0,0,0,0,0,0,0,0,0,0,0
다사600335,0,0,0,0,0,0,0,0,0,0,0,0
다사600336,0,0,0,0,0,0,0,0,0,0,0,0
다사600337,0,0,0,0,0,0,0,0,0,0,0,0
다사600338,0,0,0,0,0,0,0,0,0,0,0,0
다사600339,0,0,0,0,0,0,0,0,0,0,0,0
다사600340,0,0,0,0,0,0,0,0,0,0,0,0
다사600341,0,0,0,0,0,0,0,0,0,0,0,0
다사600342,0,0,0,0,0,0,0,0,0,0,0,0
다사600343,0,0,0,0,0,0,0,0,0,0,0,0
다사600344,0,0,0,0,0,0,0,0,0,0,0,0
다사600345,0,0,0,0,0,0,0,0,0,0,0,0
다사600346,0,0,0,0,0,0,0,0,0,0,0,0
다사600347,0,0,0,0,0,0,0,0,0,0,0,0
다사600348,0,0,0,0,0,0,0,0,0,0,0,0
다사600349,0,0,0,0,0,0,0,0,0,0,0,0
다사600350,0,0,0,0,0,0,0,0,0,0,0,0
다사600351,0,0,0,0,0,0,0,0,0,0,0,0
다사600352,0,0,0,0,0,0,0,0,0,0,0,0
다사600353,0,0,0,0,0,0,0,0,0,0,0,0
다사600354,0,0,0,0,0,0,0,0,0,0,0,0
다사600355,0,0,0,0,0,0,0,0,0,0,0,0
다사600356,0,0,0,0,0,0,0,0,0,0,0,0
다사600357,0,0,0,0,0,0,0,0,0,0,0,0
다사600358,0,0,0,0,0,0,0,0,0,0,0,0
다사600359,0,0,0,0,0,0,0,0,0,0,0,0
다사600360,0,0,0,0,0,0,0,0,0,0,0,0
다사600361,0,0,0,0,0,0,0,0,0,0,0,0
다사600362,0,0,0,0,0,0,0,0,0,0,0,0
다사600363,0,0,0,0,0,0,0,0,0,0,0,0
다사600364,0,0,0,0,0,0,0,0,0,0,0,0
다사600365,0,0,0,0,0,0,0,0,0,0,0,0
다사600366,0,0,0,0,0,0,0,0,0,0,0,0
다사600367,0,0,0,0,0,0,0,0,0,0,0,0
다사600368,0,0,0,0,0,0,0,0,0,0,0,0
다사600369,0,0,0,0,0,0,0,0,0,0,0,0
다사601296,0,0,0,0,0,0,0,0,0,1,0,0
다사601297,0,0,0,0,0,0,1,4,0,1,0,0
다사601298,0,0,0,0,0,1,0,0,0,1,0,0
다사601299,0,0,0,0,0,1,0,0,0,1,0,0
다사601300,0,0,0,0,0,0,0,0,0,0,0,0
다사601301,0,0,0,0,0,0,0,0,0,0,0,0
다사601302,0,0,0,0,0,2,0,0,0,0,0,0
다사601303,0,0,0,0,0,0,0,0,0,0,0,0
다사601304,0,0,0,0,0,0,0,0,0,0,0,0
다사601305,0,0,0,0,0,0,0,0,0,0,0,0
다사601306,0,0,0,0,0,0,0,0,0,0,0,0
다사601307,0,0,0,0,0,0,0,0,0,0,0,0
다사601308,0,0,0,0,0,0,0,0,0,0,0,0
다사601309,0,0,0,0,0,0,0,0,0,0,0,0
다사601310,0,0,0,0,0,0,0,0,0,0,0,0
다사601311,0,0,0,0,0,0,0,0,0,0,0,0
다사601312,0,0,0,0,0,0,0,0,0,0,0,0
다사601313,0,0,0,0,0,0,0,0,0,0,0,0
다사601314,0,0,0,0,0,0,0,0,0,0,0,0
다사601315,0,0,0,0,0,0,0,0,0,0,0,0
다사601316,0,0,0,0,0,0,0,0,0,0,0,0
다사601317,0,0,0,0,0,0,0,0,0,0,0,0
다사601318,0,0,0,0,0,0,0,0,0,0,0,0
다사601319,0,0,0,0,0,0,0,0,0,0,0,0
다사601320,0,0,0,0,0,0,0,0,0,0,0,0
다사601321,0,0,0,0,0,0,0,0,0,0,0,0
다사601322,0,0,0,0,0,0,0,0,0,0,0,0
다사601323,0,0,0,0,0,0,0,0,0,0,0,0
다사601324,0,0,0,0,0,0,0,0,0,0,0,0
다사601325,0,0,0,0,0,0,0,0,0,0,0,0
다사601326,0,0,0,0,0,0,0,0,0,0,0,0
다사601327,0,0,0,0,0,0,2,9,0,0,0,0
다사601328,0,0,0,0,0,0,0,0,0,0,0,0
다사601329,0,0,0,0,0,0,0,0,0,0,0,0
다사601330,0,0,0,0,0,0,0,0,0,0,0,0
다사601331,0,0,0,0,0,0,0,0,0,0,0,0
다사601332,0,0,0,0,0,0,0,0,0,0,0,0
다사601333,0,0,0,0,0,0,0,0,0,0,0,0
다사601334,0,0,0,0,0,0,0,0,0,0,0,0
다사601335,0,0,0,0,0,0,0,0,0,0,0,0
다사601336,0,0,0,0,0,0,0,0,0,0,0,0
다사601337,0,0,0,0,0,0,0,0,0,0,0,0
다사601338,0,0,0,0,0,0,0,0,0,0,0,0
다사601339,0,0,0,0,0,0,0,0,0,0,0,0
다사601340,0,0,0,0,0,0,0,0,0,0,0,0
다사601341,0,0,0,0,0,0,0,0,0,0,0,0
다사601342,0,0,0,0,0,0,0,0,0,0,0,0
다사601343,0,0,0,0,0,0,0,0,0,0,0,0
다사601344,0,0,0,0,0,0,0,0,0,0,0,0
다사601345,0,0,0,0,0,0,0,0,0,0,0,0
다사601346,0,0,0,0,0,0,0,0,0,0,0,0
다사601347,0,0,0,0,0,0,0,0,0,0,0,0
다사601348,0,0,0,0,0,0,0,0,0,0,0,0
다사601349,0,0,0,0,0,0,0,0,0,0,0,0
다사601350,0,0,0,0,0,0,0,0,0,0,0,0
다사601351,0,0,0,0,0,0,0,0,0,0,0,0
다사601352,0,0,0,0,0,0,0,0,0,0,0,0
다사601353,0,0,0,0,0,0,0,0,0,0,0,0
다사601354,0,0,0,0,0,0,0,0,0,0,0,0
다사601355,0,0,0,0,0,0,0,0,0,0,0,0
다사601356,0,0,0,0,0,0,0,0,0,0,0,0
다사601357,0,0,0,0,0,0,0,0,0,0,0,0
다사601358,0,0,0,0,0,0,0,0,0,0,0,0
다사601359,0,0,0,0,0,0,0,0,0,0,0,0
다사601360,0,0,0,0,0,0,0,0,0,0,0,0
다사601361,0,0,0,0,0,0,0,0,0,0,0,0
다사601362,0,0,0,0,0,0,0,0,0,0,0,0
다사601363,0,0,0,0,0,0,0,0,0,0,0,0
다사601364,0,0,0,0,0,0,0,0,0,0,0,0
다사601365,0,0,0,0,0,0,0,0,0,0,0,0
다사601366,0,0,0,0,0,0,0,0,0,0,0,0
다사601367,0,0,0,0,0,0,0,0,0,0,0,0
다사601368,0,0,0,0,0,0,0,0,0,0,0,0
다사602295,0,0,0,0,0,0,0,0,0,0,0,0
다사602296,0,0,0,0,0,0,0,0,0,0,0,0
다사602297,0,0,0,0,0,1,0,0,0,0,0,0
다사602298,0,0,0,0,0,0,0,0,0,0,0,0
다사602299,0,0,0,0,0,1,0,0,0,0,0,0
다사602300,0,0,0,0,0,0,0,0,0,0,0,0
다사602301,0,0,0,0,0,0,0,0,0,0,0,0
다사602302,0,0,0,0,0,0,0,0,0,0,0,0
다사602303,0,0,0,0,0,0,0,0,0,0,0,0
다사602304,0,0,0,0,0,0,0,0,0,0,0,0
다사602305,0,0,0,0,0,0,0,0,0,0,0,0
다사602306,0,0,0,0,0,0,0,0,0,0,0,0
다사602307,0,0,0,0,0,0,0,0,0,0,0,0
다사602308,0,0,0,0,0,0,0,0,0,0,0,0
다사602309,0,0,0,0,0,0,0,0,0,0,0,0
다사602310,0,0,0,0,0,0,0,0,0,0,0,0
다사602311,0,0,0,0,0,0,0,0,0,0,0,0
다사602312,0,0,0,0,0,0,0,0,0,0,0,0
다사602313,0,0,0,0,0,0,0,0,0,0,0,0
다사602314,0,0,0,0,0,0,0,0,0,0,0,0
다사602315,0,0,0,0,0,0,0,0,0,0,0,0
다사602316,0,0,0,0,0,0,0,0,0,0,0,0
다사602317,0,0,0,0,0,0,0,0,0,0,0,0
다사602318,0,0,0,0,0,0,0,0,0,0,0,0
다사602319,0,0,0,0,0,0,0,0,0,0,0,0
다사602320,0,0,0,0,0,0,0,0,0,0,0,0
다사602321,0,0,0,0,0,0,0,0,0,0,0,0
다사602322,0,0,0,0,0,0,0,0,0,0,0,0
다사602323,0,0,0,0,0,0,0,0,0,0,0,0
다사602324,0,0,0,0,0,0,0,0,0,0,0,0
다사602325,0,0,0,0,0,0,0,0,0,0,0,0
다사602326,0,0,0,0,0,0,0,0,0,0,0,0
다사602327,0,0,0,0,0,0,0,0,0,0,0,0
다사602328,0,0,0,0,0,0,0,0,0,0,0,0
다사602329,0,0,0,0,0,0,0,0,0,0,0,0
다사602330,0,0,0,0,0,0,0,0,0,0,0,0
다사602331,0,0,0,0,0,0,0,0,0,0,0,0
다사602332,0,0,0,0,0,0,0,0,0,0,0,0
다사602333,0,0,0,0,0,0,0,0,0,0,0,0
다사602334,0,0,0,0,0,0,0,0,0,0,0,0
다사602335,0,0,0,0,0,0,0,0,0,0,0,0
다사602336,0,0,0,0,0,0,0,0,0,0,0,0
다사602337,0,0,0,0,0,0,0,0,0,0,0,0
다사602338,0,0,0,0,0,0,0,0,0,0,0,0
다사602339,0,0,0,0,0,0,0,0,0,0,0,0
다사602340,0,0,0,0,0,0,0,0,0,0,0,0
다사602341,0,0,0,0,0,0,0,0,0,0,0,0
다사602342,0,0,0,0,0,0,0,0,0,0,0,0
다사602343,0,0,0,0,0,0,0,0,0,0,0,0
다사602344,0,0,0,0,0,0,0,0,0,0,0,0
다사602345,0,0,0,0,0,0,0,0,0,0,0,0
다사602346,0,0,0,0,0,0,0,0,0,0,0,0
다사602347,0,0,0,0,0,0,0,0,0,0,0,0
다사602348,0,0,0,0,0,0,0,0,0,0,0,0
다사602349,0,0,0,0,0,0,0,0,0,0,0,0
다사602350,0,0,0,0,0,0,0,0,0,0,0,0
다사602351,0,0,0,0,0,0,0,0,0,0,0,0
다사602352,0,0,0,0,0,0,0,0,0,0,0,0
다사602353,0,0,0,0,0,0,0,0,0,0,0,0
다사602354,0,0,0,0,0,0,0,0,0,0,0,0
다사602355,0,0,0,0,0,0,0,0,0,0,0,0
다사602356,0,0,0,0,0,0,0,0,0,0,0,0
다사602357,0,0,0,0,0,0,0,0,0,0,0,0
다사602358,0,0,0,0,0,0,0,0,0,0,0,0
다사602359,0,0,0,0,0,0,0,0,0,0,0,0
다사602360,0,0,0,0,0,0,0,0,0,0,0,0
다사602361,0,0,0,0,0,0,0,0,0,0,0,0
다사602362,0,0,0,0,0,0,0,0,0,0,0,0
다사602363,0,0,0,0,0,0,0,0,0,0,0,0
다사602364,0,0,0,0,0,0,0,0,0,0,0,0
다사602365,0,0,0,0,0,0,0,0,0,0,0,0
다사602366,0,0,0,0,0,0,0,0,0,0,0,0
다사602367,0,0,0,0,0,0,0,0,0,0,0,0
다사602368,0,0,0,0,0,0,0,0,0,0,0,0
다사603294,0,0,0,0,0,0,0,0,0,0,0,0
다사603295,0,0,0,0,0,0,0,0,0,0,0,0
다사603296,0,0,0,0,0,0,0,0,0,0,0,0
다사603297,0,0,0,0,0,0,0,0,0,0,0,0
다사603298,0,0,0,0,0,0,0,0,0,0,0,0
다사603299,0,0,0,0,0,0,0,0,0,0,0,0
다사603300,0,0,0,0,0,0,0,0,0,0,0,0
다사603301,0,0,0,0,0,0,0,0,0,0,0,0
다사603302,0,0,0,0,0,0,0,0,0,0,0,0
다사603303,0,0,0,0,0,0,0,0,0,0,0,0
다사603304,0,0,0,0,0,0,0,0,0,0,0,0
다사603305,0,0,0,0,0,0,0,0,0,0,0,0
다사603306,0,0,0,0,0,0,0,0,0,0,0,0
다사603307,0,0,0,0,0,0,0,0,0,0,0,0
다사603308,0,0,0,0,0,0,0,0,0,0,0,0
다사603309,0,0,0,0,0,0,0,0,0,0,0,0
다사603310,0,0,0,0,0,0,0,0,0,0,0,0
다사603311,0,0,0,0,0,0,0,0,0,0,0,0
다사603312,0,0,0,0,0,0,0,0,0,0,0,0
다사603313,0,0,0,0,0,0,0,0,0,0,0,0
다사603314,0,0,0,0,0,0,0,0,0,0,0,0
다사603315,0,0,0,0,0,0,0,0,0,0,0,0
다사603316,0,0,0,0,0,0,0,0,0,0,0,0
다사603317,0,0,0,0,0,0,0,0,0,0,0,0
다사603318,0,0,0,0,0,0,0,0,0,0,0,0
다사603319,0,0,0,0,0,0,0,0,0,0,0,0
다사603320,0,0,0,0,0,0,0,0,0,0,0,0
다사603321,0,0,0,0,0,0,0,0,0,0,0,0
다사603322,0,0,0,0,0,0,0,0,0,0,0,0
다사603323,0,0,0,0,0,0,0,0,0,0,0,0
다사603324,0,0,0,0,0,0,0,0,0,0,0,0
다사603325,0,0,0,0,0,0,0,0,0,0,0,0
다사603326,0,0,0,0,0,0,0,0,0,0,0,0
다사603327,0,0,0,0,0,0,0,0,0,0,0,0
다사603328,0,0,0,0,0,0,0,0,0,0,0,0
다사603329,0,0,0,0,0,0,0,0,0,0,0,0
다사603330,0,0,0,0,0,0,0,0,0,0,0,0
다사603331,0,0,0,0,0,0,0,0,0,0,0,0
다사603332,0,0,0,0,0,0,0,0,0,0,0,0
다사603333,0,0,0,0,0,0,0,0,0,0,0,0
다사603334,0,0,0,0,0,0,0,0,0,0,0,0
다사603335,0,0,0,0,0,0,0,0,0,0,0,0
다사603336,0,0,0,0,0,0,0,0,0,0,0,0
다사603337,0,0,0,0,0,0,0,0,0,0,0,0
다사603338,0,0,0,0,0,0,0,0,0,0,0,0
다사603339,0,0,0,0,0,0,0,0,0,0,0,0
다사603340,0,0,0,0,0,0,0,0,0,0,0,0
다사603341,0,0,0,0,0,0,0,0,0,0,0,0
다사603342,0,0,0,0,0,0,0,0,0,0,0,0
다사603343,0,0,0,0,0,0,0,0,0,0,0,0
다사603344,0,0,0,0,0,0,0,0,0,0,0,0
다사603345,0,0,0,0,0,0,0,0,0,0,0,0
다사603346,0,0,0,0,0,0,0,0,0,0,0,0
다사603347,0,0,0,0,0,0,0,0,0,0,0,0
다사603348,0,0,0,0,0,0,0,0,0,0,0,0
다사603349,0,0,0,0,0,0,0,0,0,0,0,0
다사603350,0,0,0,0,0,0,0,0,0,0,0,0
다사603351,0,0,0,0,0,0,0,0,0,0,0,0
다사603352,0,0,0,0,0,0,0,0,0,0,0,0
다사603353,0,0,0,0,0,0,0,0,0,0,0,0
다사603354,0,0,0,0,0,0,0,0,0,0,0,0
다사603355,0,0,0,0,0,0,0,0,0,0,0,0
다사603356,0,0,0,0,0,0,0,0,0,0,0,0
다사603357,0,0,0,0,0,0,0,0,0,0,0,0
다사603358,0,0,0,0,0,0,0,0,0,0,0,0
다사603359,0,0,0,0,0,0,0,0,0,0,0,0
다사603360,0,0,0,0,0,0,0,0,0,0,0,0
다사603361,0,0,0,0,0,0,0,0,0,0,0,0
다사603362,0,0,0,0,0,0,0,0,0,0,0,0
다사603363,0,0,0,0,0,0,0,0,0,0,0,0
다사603364,0,0,0,0,0,0,0,0,0,0,0,0
다사603365,0,0,0,0,0,0,0,0,0,0,0,0
다사603366,0,0,0,0,0,0,0,0,0,0,0,0
다사603367,0,0,0,0,0,0,0,0,0,0,0,0
다사604291,0,0,0,0,0,0,0,0,0,0,0,0
다사604292,0,0,0,0,0,0,0,0,0,0,0,0
다사604293,0,0,0,0,0,0,0,0,0,0,0,0
다사604294,0,0,0,0,0,0,0,0,0,0,0,0
다사604295,0,0,0,0,0,0,0,0,0,0,0,0
다사604296,0,0,0,0,0,0,0,0,0,0,0,0
다사604297,0,0,0,0,0,0,0,0,0,0,0,0
다사604298,0,0,0,0,0,0,0,0,0,0,0,0
다사604299,0,0,0,0,0,0,0,0,0,0,0,0
