link_id,road_name,road_rank,accident_cnt,epdo_total,epdo_rate,epdo_rank,avg_speed,peak_speed,speed_label,speed_weight,frin_cg,ti_cg,congestion_risk,enhanced_rate,enhanced_rank
571358948,,107,1,69.0,222549.0576,229,34.3,35.09,저속(40미만),0.5717,15.98,28.35,4.5303,132995.2556,213
572610778,탄리로,107,25,649.0,152776.0515,375,31.37,31.36,저속(40미만),0.5228,73.73,89.655,66.1026,132668.3387,214
572541905,벌말로49번길,107,1,69.0,264866.5974,169,15.39,14.64,저속(40미만),0.2565,96.03,99.025,95.0937,132543.3085,215
571679931,양재대로,104,5,223.0,190200.333,281,40.95,39.19,중속(40~60),0.6825,7.42,18.88,1.4009,131630.2598,216
572644164,제일로,107,11,316.0,217956.2873,235,20.21,18.42,저속(40미만),0.3368,83.45,94.185,78.5974,131104.2035,217
477245812,,107,1,69.0,295883.3619,142,17.99,14.44,저속(40미만),0.2998,62.125,75.405,46.8454,130260.4337,218
571771824,도곡로,104,1,69.0,195993.2169,273,31.37,29.63,저속(40미만),0.5228,37.34,70.13,26.1865,129297.3175,219
572765052,,107,1,69.0,303138.1387,139,13.73,12.7,저속(40미만),0.2288,88.72,96.995,86.054,129043.3447,220
572541692,성남대로,107,2,138.0,162331.3607,346,39.13,36.51,저속(40미만),0.6522,35.96,60.37,21.7091,128856.4833,221
572710149,신평로,107,25,597.0,183071.3297,292,23.06,21.11,저속(40미만),0.3843,85.365,95.465,81.4937,127688.644,222
571668395,탄천대교로,107,1,69.0,237528.4647,210,24.97,25.14,저속(40미만),0.4162,48.195,60.5,29.158,127684.7554,223
571255285,동탄대로1길,107,1,69.0,230914.4211,220,23.38,23.02,저속(40미만),0.3897,59.355,70.245,41.6939,127506.5856,224
571540086,내정로107번길,107,1,69.0,239941.9966,205,16.6,15.78,저속(40미만),0.2767,93.905,97.72,91.764,127315.8599,225
572648262,시민로,107,1,69.0,211327.1344,240,21.55,20.32,저속(40미만),0.3592,76.49,86.84,66.4239,126330.2301,226
571500548,미금로,107,2,77.0,192678.2274,278,35.81,35.16,저속(40미만),0.5968,22.15,42.7,9.4581,125866.2699,227
476344074,사강로,107,1,69.0,197959.5818,266,22.97,22.85,저속(40미만),0.3828,76.285,86.62,66.0781,125852.2037,228
478353632,세자로,107,1,391.0,154285.1822,369,46.48,37.63,중속(40~60),0.7747,15.76,33.23,5.237,125784.2408,229
478241522,제약공단4길,107,1,69.0,192845.4344,277,22.23,21.06,저속(40미만),0.3705,80.68,92.575,74.6895,124814.3087,230
571510417,분당수서간고속화도로,108,3,85.0,206824.7294,251,35.84,35.85,저속(40미만),0.5973,,,,123536.4109,231
478346684,서봉로,106,1,391.0,79482.4736,762,53.57,50.4,중속(40~60),0.8928,82.64,89.555,74.0083,123479.6871,232
571500977,백현로,107,3,146.0,174052.5758,305,33.84,27.34,저속(40미만),0.564,37.98,67.515,25.6422,123337.4858,233
571347197,동탄원천로,107,1,69.0,197798.4176,267,34.44,32.08,저속(40미만),0.574,22.6,36.05,8.1473,122786.434,234
478242641,서촌길21번길,107,2,77.0,173571.7804,308,25.11,28.44,저속(40미만),0.4185,73.36,91.975,67.4729,121651.963,235
571649924,청계산로,107,2,77.0,211135.9112,241,25.55,25.02,저속(40미만),0.4258,51.46,68.335,35.1652,121515.7734,236
478350978,삼천병마로,107,2,70.0,165123.7426,331,38.73,35.93,저속(40미만),0.6455,22.865,58.7,13.4218,120893.3203,237
477340321,화성로,106,2,77.0,104423.275,576,40.02,48.43,중속(40~60),0.667,79.435,91.995,73.0762,120548.1348,238
476345138,마도북로,107,2,16.0,219668.575,233,19.04,17.73,저속(40미만),0.3173,79.76,91.37,72.8767,120496.5101,239
572754836,덕풍북로,107,2,77.0,226403.9988,226,19.81,18.9,저속(40미만),0.3302,70.715,85.085,60.1679,119739.2803,240
571772679,,104,3,85.0,127541.6423,461,44.12,40.82,중속(40~60),0.7353,36.275,75.61,27.4275,119503.2547,241
571351160,동탄중앙로,107,2,77.0,208702.9114,246,29.43,30.74,저속(40미만),0.4905,32.33,51.72,16.7211,119485.9638,242
571650584,중대로9길,104,4,154.0,226640.2351,225,16.52,15.58,저속(40미만),0.2753,92.755,97.94,90.8442,119075.4384,243
478251682,평3길,107,3,75.0,189802.3019,282,19.85,18.08,저속(40미만),0.3308,91.095,96.495,87.9021,117977.3427,244
571353986,동탄지성로,107,1,69.0,209394.2134,245,28.84,27.78,저속(40미만),0.4807,33.02,49.33,16.2888,117051.4201,245
478341034,언창길,107,1,8.0,157402.8529,361,27.08,12.21,저속(40미만),0.4513,69.805,91.405,63.8053,116360.5814,246
476340645,공룡로,106,1,69.0,89471.3024,681,39.35,34.64,저속(40미만),0.6558,98.905,99.395,98.3066,116356.953,247
572662077,,104,2,77.0,197971.9445,265,29.39,29.68,저속(40미만),0.4898,37.445,49.54,18.5503,114954.2645,248
572672326,둔촌대로,107,3,85.0,198113.9551,264,29.6,30.76,저속(40미만),0.4933,35.11,50.15,17.6077,114937.5513,249
572765904,미사강변대로226번안길,107,1,69.0,226044.226,227,16.06,16.58,저속(40미만),0.2677,91.7,97.17,89.1049,114431.2314,250
572672477,성남대로,107,3,138.0,160034.1406,354,42.24,40.0,중속(40~60),0.704,7.48,18.81,1.407,114249.218,251
571760255,석촌호수로,104,6,168.0,188829.6049,284,26.08,25.2,저속(40미만),0.4347,50.615,77.395,39.1735,114239.4948,252
572775294,올림픽로,104,5,155.0,205460.749,254,26.02,26.47,저속(40미만),0.4337,43.935,63.89,28.0701,114121.1233,253
571774374,올림픽로,104,2,77.0,195381.8828,275,31.42,31.81,저속(40미만),0.5237,26.72,43.005,11.4909,114079.1523,254
572542809,야탑로245번길,107,1,69.0,177610.9779,299,23.27,21.47,저속(40미만),0.3878,75.66,85.91,64.9995,113647.592,255
571367930,,107,1,69.0,273900.8241,158,13.81,11.27,저속(40미만),0.2302,83.945,95.255,79.9618,113469.4596,256
572667253,,107,1,8.0,236023.0122,212,16.31,16.53,저속(40미만),0.2718,80.875,94.595,76.5037,113228.9852,257
477457962,,107,1,69.0,170173.3055,318,30.43,30.15,저속(40미만),0.5072,45.665,68.22,31.1527,113200.388,258
572672387,,104,1,69.0,181960.5858,293,33.78,34.67,저속(40미만),0.563,25.3,41.03,10.3806,113078.0919,259
572655808,희망로490번길,107,1,69.0,214016.2001,238,16.96,16.01,저속(40미만),0.2827,89.84,96.0,86.2464,112683.5042,260
572710436,위례성대로16길,104,3,85.0,169772.6744,319,23.72,21.97,저속(40미만),0.3953,75.26,90.175,67.8657,112656.5819,261
572541079,판교로,107,1,69.0,147270.6899,392,44.08,40.24,중속(40~60),0.7347,11.485,25.61,2.9413,111382.2559,262
571552313,,107,1,69.0,207633.698,248,21.63,22.29,저속(40미만),0.3605,59.35,82.0,48.667,111280.1457,263
571345999,병점중앙로,107,1,69.0,205859.2311,253,21.0,22.46,저속(40미만),0.35,64.42,83.925,54.0645,111004.5983,264
572663114,성남대로1416번길,107,1,69.0,202120.8038,257,17.82,16.74,저속(40미만),0.297,87.985,95.56,84.0785,110502.1003,265
478343930,샘마을길,107,1,69.0,159286.3969,356,25.27,24.28,저속(40미만),0.4212,73.225,87.995,64.4343,110321.3239,266
571540385,성남대로43번길,107,2,77.0,186373.4391,288,21.2,19.54,저속(40미만),0.3533,73.75,90.56,66.788,109822.7862,267
571367282,동탄청계로,107,5,101.0,157767.1419,360,31.74,30.89,저속(40미만),0.529,44.855,69.675,31.2527,109541.9521,268
572766466,,107,3,146.0,298883.8938,140,11.17,10.58,저속(40미만),0.1862,97.205,99.51,96.7287,109483.8123,269
571702695,도곡로,104,1,69.0,173584.9057,307,34.51,34.0,저속(40미만),0.5752,22.73,41.98,9.5421,109373.4465,270
571371248,동부대로922번길,107,2,70.0,156733.8458,364,40.16,39.71,중속(40~60),0.6693,12.005,34.79,4.1765,109283.1935,271
572611053,광명로,107,25,426.0,171265.9205,312,22.89,22.21,저속(40미만),0.3815,75.035,89.41,67.0888,109172.3944,272
478242947,발안로,105,4,25.0,116741.6927,513,28.6,28.46,저속(40미만),0.4767,97.1,98.9,96.0319,109093.2518,273
571361650,,107,2,77.0,503300.8693,65,6.51,6.6,저속(40미만),0.1085,99.45,99.92,99.3704,108872.4758,274
477461662,수노을2로,107,1,69.0,173689.775,306,22.31,20.87,저속(40미만),0.3718,75.58,90.33,68.2714,108666.0663,275
571361624,큰재봉길,107,1,69.0,164061.3019,338,29.21,27.34,저속(40미만),0.4868,49.32,72.135,35.577,108278.6277,276
572782521,하남대로,103,1,69.0,80791.7119,753,40.1,40.73,중속(40~60),0.6683,99.96,99.98,99.94,107953.8063,277
571540314,내정로,107,5,94.0,174857.6956,304,29.45,28.01,저속(40미만),0.4908,42.705,59.73,25.5077,107710.9052,278
571350580,떡전골로,107,1,69.0,179554.2371,296,30.15,31.07,저속(40미만),0.5025,33.705,57.235,19.2911,107631.5928,279
571552058,,107,4,86.0,171757.1354,311,22.4,22.82,저속(40미만),0.3733,76.14,88.885,67.677,107509.3592,280
478243470,행정서로,107,3,85.0,206547.3066,252,21.33,21.59,저속(40미만),0.3555,61.375,75.615,46.4087,107504.347,281
572661550,위례대로,107,2,77.0,161565.2949,348,32.28,31.49,저속(40미만),0.538,37.645,62.315,23.4585,107312.7562,282
572644566,산성대로405번길,107,1,69.0,170734.1817,313,20.36,20.13,저속(40미만),0.3393,88.485,96.1,85.0341,107190.4537,283
572651956,중대로,104,3,85.0,165027.3945,332,33.52,31.92,저속(40미만),0.5587,27.81,57.755,16.0617,107009.8221,284
571701541,올림픽로,104,6,95.0,144611.839,401,38.37,35.72,저속(40미만),0.6395,28.555,54.75,15.6339,106937.3878,285
571704569,오금로,104,5,101.0,169453.4204,320,32.61,32.41,저속(40미만),0.5435,27.395,58.43,16.0069,106839.9582,286
478361537,삼천병마로,107,1,69.0,190372.6614,280,31.72,30.83,저속(40미만),0.5287,18.67,32.59,6.0846,106774.1776,287
478354276,비봉매송고속화도로,102,1,391.0,66456.7585,910,95.48,97.04,고속(80+),1.5913,7.46,10.46,0.7803,106577.8276,288
571367402,동탄순환대로,107,1,69.0,124801.719,474,48.93,41.92,중속(40~60),0.8155,15.94,28.345,4.5182,106374.2361,289
571652363,충민로,104,1,69.0,166870.8214,326,34.75,34.54,저속(40미만),0.5792,22.52,43.66,9.8322,106154.5564,290
571367448,동탄치동천로,107,3,76.0,149857.0443,386,37.17,36.13,저속(40미만),0.6195,26.855,53.375,14.3339,106143.5213,291
572610768,수정로,107,23,782.0,170248.6926,317,23.9,23.57,저속(40미만),0.3983,64.845,86.375,56.0099,105790.3978,292
571367154,동탄순환대로26길,107,2,77.0,153655.811,373,25.16,22.95,저속(40미만),0.4193,71.81,88.185,63.3256,105227.2241,293
571554854,분당수서간고속화도로,102,1,69.0,120127.0213,497,26.24,24.6,저속(40미만),0.4373,99.96,99.99,99.95,105036.8271,294
478241307,발안남로,107,1,69.0,188244.5378,285,17.63,17.8,저속(40미만),0.2938,92.785,96.885,89.8947,105023.6284,295
572647666,거마로,104,1,69.0,172978.9354,309,27.92,27.55,저속(40미만),0.4653,43.815,69.51,30.4558,105000.0884,296
571704565,오금로11길,104,45,451.0,81375.3554,749,51.85,44.58,중속(40~60),0.8642,54.525,89.53,48.8162,104654.3708,297
572782493,하남대로,103,1,69.0,115863.7644,523,27.07,27.41,저속(40미만),0.4512,99.99,100.0,99.99,104550.2332,298
571540325,정자로,107,2,77.0,165005.8931,333,29.7,27.51,저속(40미만),0.495,42.395,65.9,27.9383,104497.3386,299
478340634,푸른들판로,107,1,69.0,180100.6998,294,26.38,26.63,저속(40미만),0.4397,49.425,63.045,31.16,103865.9682,300
572672382,산성대로,107,1,69.0,168300.8927,323,24.19,23.81,저속(40미만),0.4032,64.99,80.94,52.6029,103554.6797,301
571375336,,107,2,77.0,146719.7652,394,31.19,30.77,저속(40미만),0.5198,49.61,70.46,34.9552,102923.4941,302
571352152,동탄중앙로,107,2,77.0,175979.0836,302,31.45,33.04,저속(40미만),0.5242,26.225,43.16,11.3187,102689.5367,303
571358936,,107,1,69.0,201453.9721,259,21.49,25.14,저속(40미만),0.3582,48.66,86.47,42.0763,102523.4129,304
572746332,덕풍공원로,107,2,138.0,170611.1216,314,18.44,17.43,저속(40미만),0.3073,96.995,98.38,95.4237,102458.2963,305
572541831,구미로173번길,107,2,77.0,150694.0734,384,31.49,30.17,저속(40미만),0.5248,40.665,72.185,29.354,102298.6404,306
571349479,큰재봉길,107,1,69.0,202378.386,256,15.59,14.83,저속(40미만),0.2598,95.24,98.575,93.8828,101939.5138,307
572660576,,107,1,69.0,197205.9631,268,15.76,15.28,저속(40미만),0.2627,97.37,98.96,96.3574,101724.9274,308
571500329,성남대로144번길,107,3,83.0,161753.0129,347,20.96,18.47,저속(40미만),0.3493,84.34,94.36,79.5832,101465.096,309
571540943,성남대로172번길,107,3,78.0,164581.9618,335,20.29,19.49,저속(40미만),0.3382,86.625,94.895,82.2028,101417.0292,310
571652059,,104,3,146.0,268389.26,166,11.64,13.59,저속(40미만),0.194,95.0,99.13,94.1735,101101.319,311
476345570,전곡산단로,107,1,69.0,144231.9752,403,32.16,34.17,저속(40미만),0.536,42.73,70.01,29.9153,100435.3602,312
476340468,사강로,107,3,85.0,146261.2191,397,25.03,24.72,저속(40미만),0.4172,74.02,86.48,64.0125,100080.7237,313
571716514,오금로,104,3,78.0,147633.3242,391,35.42,32.91,저속(40미만),0.5903,29.56,50.1,14.8096,100054.2143,314
572651578,,107,1,69.0,304922.5099,136,10.01,9.7,저속(40미만),0.1668,96.825,99.11,95.9633,99669.0403,315
572767964,,107,1,69.0,236016.0491,213,13.72,12.51,저속(40미만),0.2287,86.515,97.645,84.4776,99575.2351,316
477241904,장안공단2길,107,1,69.0,136374.4169,432,42.91,46.38,중속(40~60),0.7152,7.58,25.575,1.9386,99425.7961,317
478352664,주석로,106,1,8.0,70133.2971,865,43.22,43.29,중속(40~60),0.7203,97.115,98.095,95.265,98642.0472,318
571544521,미금일로,107,2,77.0,179001.4971,298,21.69,20.59,저속(40미만),0.3615,65.96,79.265,52.2832,98540.9986,319
478252340,발안공단로,107,1,69.0,162577.4894,344,24.88,23.0,저속(40미만),0.4147,56.355,81.685,46.0336,98457.1453,320
571367756,동탄대로시범길,107,2,138.0,163944.2613,339,20.51,18.91,저속(40미만),0.3418,81.665,92.695,75.6994,98455.1767,321
477352174,남양로621번길,103,3,146.0,80250.6459,756,36.92,33.17,저속(40미만),0.6153,99.41,99.855,99.2659,98393.9593,322
571356024,동탄지성로,107,1,69.0,164070.0793,337,30.09,28.44,저속(40미만),0.5015,36.42,53.52,19.492,98319.3855,323
572662739,위례광장로2길,104,3,85.0,185427.5742,289,17.92,17.02,저속(40미만),0.2987,83.115,91.795,76.2954,97645.1147,324
571739298,오금로,104,4,93.0,168036.2525,324,27.9,27.75,저속(40미만),0.465,38.28,65.125,24.9299,97616.2978,325
478354630,,107,1,8.0,162392.0347,345,19.71,19.23,저속(40미만),0.3285,88.185,93.81,82.7263,97476.7762,326
571382965,,107,4,93.0,160072.704,352,22.07,21.24,저속(40미만),0.3678,70.8,92.355,65.3873,97371.3437,327
571350600,떡전골로,107,4,93.0,165822.8424,328,19.03,17.56,저속(40미만),0.3172,89.275,95.225,85.0121,97314.5249,328
571542172,정자로,107,1,69.0,189194.2655,283,21.42,20.88,저속(40미만),0.357,60.565,72.77,44.0732,97310.429,329
571342349,용주로,107,2,77.0,139253.6007,422,30.45,29.09,저속(40미만),0.5075,51.205,73.53,37.651,97279.6168,330
571541880,황새울로312번길,107,2,77.0,165805.3402,329,18.59,17.27,저속(40미만),0.3098,91.955,96.675,88.8975,97030.0237,331
571366926,동탄치동천로,107,3,85.0,127433.225,462,40.87,36.83,중속(40~60),0.6812,23.445,49.095,11.5103,96799.318,332
572603063,산성대로,107,2,77.0,159672.1951,355,34.86,34.02,저속(40미만),0.581,15.24,26.565,4.0485,96525.3204,333
571650570,양재대로62길,104,2,138.0,154568.594,368,21.0,20.59,저속(40미만),0.35,81.635,94.55,77.1859,95855.814,334
572647225,성남대로1390번길,107,1,69.0,166591.0166,327,17.86,17.21,저속(40미만),0.2977,94.765,97.315,92.2206,95330.1643,335
571770889,,104,1,69.0,175776.4735,303,20.59,19.5,저속(40미만),0.3432,65.31,87.19,56.9438,94678.6791,336
571350471,동탄솔빛로,107,1,69.0,164879.6737,334,30.43,29.6,저속(40미만),0.5072,30.18,43.39,13.0951,94578.0059,337
571557470,분당내곡로,107,2,77.0,140774.0011,417,35.0,34.27,저속(40미만),0.5833,29.07,51.11,14.8577,94313.6486,338
571344215,병점로,107,1,69.0,167070.2179,325,24.5,25.84,저속(40미만),0.4083,53.965,70.555,38.075,94187.5436,339
571648549,송파대로28길,104,1,69.0,177004.9985,301,16.83,15.97,저속(40미만),0.2805,92.515,96.675,89.4389,94056.2284,340
571370450,동탄순환대로,107,3,78.0,124184.2448,479,42.62,41.29,중속(40~60),0.7103,16.235,40.49,6.5736,94006.5147,341
571370433,동탄순환대로,107,6,88.0,131131.9068,445,41.23,41.14,중속(40~60),0.6872,12.185,32.78,3.9942,93713.1736,342
571700555,삼전로,104,1,69.0,160164.1567,351,19.3,16.22,저속(40미만),0.3217,86.27,94.52,81.5424,93539.3752,343
571544425,불정로,107,1,69.0,147250.8899,393,27.47,24.83,저속(40미만),0.4578,49.895,77.38,38.6088,93438.2122,344
572768960,,107,1,69.0,158332.2338,358,19.97,19.24,저속(40미만),0.3328,81.855,94.305,77.1934,93368.4605,345
571611316,송파대로28길,104,2,77.0,153759.9807,372,19.55,20.29,저속(40미만),0.3258,89.23,96.385,86.0043,93178.8573,346
571772796,도곡로62길,104,1,8.0,165234.6332,330,23.74,23.78,저속(40미만),0.3957,55.72,75.76,42.2135,92983.9424,347
571370432,화산중앙로,107,3,78.0,158323.2352,359,28.39,26.86,저속(40미만),0.4732,40.97,58.31,23.8896,92816.298,348
571709337,백제고분로48길,104,15,226.0,102454.0929,593,32.58,31.94,저속(40미만),0.543,70.97,93.785,66.5592,92661.1676,349
571370412,봉영로,107,1,8.0,170328.7345,316,27.58,27.72,저속(40미만),0.4597,35.47,51.41,18.2351,92578.2243,350
571366804,동탄영천로,107,2,69.0,147809.8437,390,32.75,28.94,저속(40미만),0.5458,30.325,48.53,14.7167,92547.2534,351
571557800,판교역로,107,1,69.0,160034.1406,353,23.38,23.78,저속(40미만),0.3897,55.88,85.82,47.9562,92273.3348,352
572549876,희망로,107,1,8.0,141372.7292,415,34.65,35.63,저속(40미만),0.5775,28.55,44.84,12.8018,92094.4928,353
477352309,시청로,103,2,77.0,101399.177,602,27.19,26.61,저속(40미만),0.4532,99.925,99.985,99.91,91866.8553,354
572657554,산성대로,107,4,154.0,128691.0946,454,34.37,33.05,저속(40미만),0.5728,33.205,72.78,24.1666,91528.4891,355
572768188,미사강변중앙로31번길,107,2,138.0,157071.102,362,21.26,20.29,저속(40미만),0.3543,72.385,88.905,64.3539,91463.4243,356
571611324,동남로,104,1,69.0,132947.4646,437,36.19,33.95,저속(40미만),0.6032,23.96,57.665,13.8165,91273.9023,357
477351050,남양중앙로,107,2,16.0,127235.0628,464,30.71,27.69,저속(40미만),0.5118,52.345,76.04,39.8031,91038.2481,358
571548298,운중로225번길,107,1,69.0,157063.0574,363,18.72,18.78,저속(40미만),0.312,89.17,95.635,85.2777,90792.8799,359
572647698,오금로,104,5,94.0,158709.3888,357,18.52,16.51,저속(40미만),0.3087,87.625,97.255,85.2197,90745.7773,360
572610120,마천로,104,1,69.0,140063.1299,420,34.82,34.3,저속(40미만),0.5803,23.165,49.39,11.4412,90577.8854,361
572642034,거마로,104,1,69.0,155721.4076,366,26.24,27.22,저속(40미만),0.4373,46.08,70.625,32.544,90258.45,362
571540332,금곡로,107,1,69.0,152549.2303,376,28.5,27.79,저속(40미만),0.475,40.42,60.425,24.4238,90158.5859,363
572647931,산성대로341번길,107,2,77.0,141824.2466,412,21.53,20.12,저속(40미만),0.3588,82.345,92.75,76.375,89751.1344,364
572647568,동남로,104,1,69.0,113676.1465,536,46.26,43.42,중속(40~60),0.771,7.32,29.92,2.1901,89563.807,365
572644121,남문로,107,8,247.0,152292.4014,378,19.36,17.45,저속(40미만),0.3227,87.07,94.02,81.8632,89376.2294,366
571354542,10용사로,107,2,77.0,150765.4774,382,32.04,30.9,저속(40미만),0.534,26.8,40.51,10.8567,89249.36,367
571345611,병점3로,107,1,69.0,162655.0969,342,18.22,18.09,저속(40미만),0.3037,86.885,91.885,79.8343,88835.1822,368
572542691,매화로,107,1,69.0,150745.041,383,29.42,27.74,저속(40미만),0.4903,35.725,54.255,19.3826,88236.0302,369
571540922,대왕판교로,105,3,78.0,64300.4115,937,50.52,46.99,중속(40~60),0.842,72.785,85.555,62.2712,87855.1635,370
571367278,동탄청계로,107,5,94.0,124042.3011,480,30.58,27.68,저속(40미만),0.5097,49.715,78.31,38.9318,87838.7426,371
478344043,효행로,107,3,78.0,124901.52,472,23.63,22.85,저속(40미만),0.3938,83.145,94.48,78.5554,87824.6493,372
