install_priority,grid_gid,epdo_before,accident_cnt,사망_cnt,중상_cnt,gap_cnt,missing_facilities,total_reduction_pct,epdo_after,epdo_saved,efficiency,entropy_rank,entropy_risk
192,다사666486,101.0,5,0,1,2,child_zone_cnt | speedbump_cnt,40.0,60.6,40.4,20.2,310,127.81
193,다사694387,146.0,3,0,2,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,85.63,60.37,20.1233,156,184.19
194,다사657338,179.0,8,0,2,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,79.79,99.21,19.842,131,194.51
195,다사657330,178.0,8,0,2,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,79.34,98.66,19.732,112,214.99
196,다사661463,147.0,4,0,2,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,68.97,78.03,19.5075,130,196.86
197,다사634448,147.0,4,0,2,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,68.97,78.03,19.5075,197,170.33
198,다사661079,97.0,5,0,1,2,child_zone_cnt | speedbump_cnt,40.0,58.2,38.8,19.4,423,104.87
199,다사695384,156.0,6,0,2,3,cctv_cam_cnt | cctv_cnt | child_zone_cnt,37.3,97.81,58.19,19.3967,177,175.88
200,다사729481,146.0,3,0,2,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,68.5,77.5,19.375,229,157.95
201,다사403113,179.0,8,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,82.6,96.4,19.28,120,204.24
202,다사671369,118.0,9,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,60.18,57.82,19.2733,234,156.69
203,다사647359,165.0,13,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,87.94,77.06,19.265,166,180.11
204,다사667456,77.0,2,0,1,1,child_zone_cnt,25.0,57.75,19.25,19.25,797,85.37
205,다사733493,77.0,2,0,1,1,child_zone_cnt,25.0,57.75,19.25,19.25,515,98.19
206,다사670397,144.0,3,0,2,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,67.56,76.44,19.11,182,174.19
207,다사671368,117.0,8,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,59.67,57.33,19.11,167,180.08
208,다사618124,177.0,8,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,81.68,95.32,19.064,135,190.22
209,다사660324,138.0,2,0,2,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,80.94,57.06,19.02,175,176.24
210,다사741488,138.0,2,0,2,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,80.94,57.06,19.02,188,172.44
211,다사685445,76.0,3,0,1,1,child_zone_cnt,25.0,57.0,19.0,19.0,526,97.19
212,다사633461,178.0,7,0,2,4,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt,42.32,102.68,75.32,18.83,115,209.81
213,다사652463,151.0,13,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,75.74,75.26,18.815,202,169.58
214,다사656457,94.0,5,0,1,2,child_zone_cnt | speedbump_cnt,40.0,56.4,37.6,18.8,401,107.75
215,다사638454,125.0,10,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,69.0,56.0,18.6667,282,137.95
216,다사695382,93.0,4,0,1,2,child_zone_cnt | speedbump_cnt,40.0,55.8,37.2,18.6,325,121.04
217,다사644453,93.0,4,0,1,2,child_zone_cnt | speedbump_cnt,40.0,55.8,37.2,18.6,477,100.64
218,다사739489,93.0,5,0,1,2,child_zone_cnt | speedbump_cnt,40.0,55.8,37.2,18.6,321,122.75
219,다사368117,93.0,4,0,1,2,child_zone_cnt | speedbump_cnt,40.0,55.8,37.2,18.6,476,100.66
220,다사655308,147.0,4,0,2,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,73.74,73.26,18.315,142,188.96
221,다사690379,138.0,2,0,2,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,64.75,73.25,18.3125,206,168.36
222,다사407119,138.0,2,0,2,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,64.75,73.25,18.3125,240,155.17
223,다사582119,138.0,2,0,2,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,64.75,73.25,18.3125,251,150.57
224,다사722519,170.0,6,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,78.45,91.55,18.31,159,183.09
225,다사542113,170.0,6,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,78.45,91.55,18.31,152,185.55
226,다사652458,91.0,4,0,1,2,child_zone_cnt | speedbump_cnt,40.0,54.6,36.4,18.2,503,98.72
227,다사583123,91.0,4,0,1,2,child_zone_cnt | speedbump_cnt,40.0,54.6,36.4,18.2,276,140.33
228,다사722501,153.0,15,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,80.23,72.77,18.1925,211,167.02
229,다사663280,146.0,3,0,2,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,73.23,72.77,18.1925,235,156.36
230,다사685438,117.0,7,0,1,2,bus_stop_cnt | child_zone_cnt,31.0,80.73,36.27,18.135,285,136.35
231,다사595130,126.0,9,0,1,3,cctv_cam_cnt | child_zone_cnt | speedbump_cnt,43.0,71.82,54.18,18.06,271,143.11
232,다사657465,90.0,6,0,1,2,child_zone_cnt | speedbump_cnt,40.0,54.0,36.0,18.0,492,99.36
233,다사666279,162.0,5,0,2,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,72.21,89.79,17.958,160,182.92
234,다사676373,176.0,7,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,86.3,89.7,17.94,133,191.74
235,다사646461,143.0,12,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,71.73,71.27,17.8175,193,171.15
236,다사704401,155.0,5,0,2,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,66.09,88.91,17.782,199,169.95
237,다사669394,154.0,4,0,2,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,65.66,88.34,17.668,174,176.31
238,다사664428,154.0,4,0,2,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,65.66,88.34,17.668,155,184.29
239,다사637452,70.0,2,0,1,1,child_zone_cnt,25.0,52.5,17.5,17.5,877,83.54
240,다사396132,117.0,7,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,64.58,52.42,17.4733,309,128.38
241,다사728517,87.0,5,0,1,2,child_zone_cnt | speedbump_cnt,40.0,52.2,34.8,17.4,581,94.29
242,다사663438,139.0,3,0,2,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,69.72,69.28,17.32,162,182.09
243,다사679343,69.0,1,0,1,1,child_zone_cnt,25.0,51.75,17.25,17.25,1439,72.52
244,다사635449,69.0,1,0,1,1,child_zone_cnt,25.0,51.75,17.25,17.25,1029,78.95
245,다사677437,69.0,1,0,1,1,child_zone_cnt,25.0,51.75,17.25,17.25,755,86.62
246,다사671454,69.0,1,0,1,1,child_zone_cnt,25.0,51.75,17.25,17.25,635,91.42
247,다사678446,69.0,1,0,1,1,child_zone_cnt,25.0,51.75,17.25,17.25,1392,73.45
248,다사631320,170.0,6,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,66.68,103.32,17.22,144,188.25
249,다사667318,170.0,6,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,66.68,103.32,17.22,108,218.82
250,다사653275,138.0,2,0,2,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,69.22,68.78,17.195,259,146.93
251,다사670448,138.0,3,0,2,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,69.22,68.78,17.195,238,155.67
252,다사667412,138.0,2,0,2,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,69.22,68.78,17.195,252,150.39
253,다사609117,138.0,2,0,2,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,69.22,68.78,17.195,254,150.14
254,다사664316,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,474,100.69
255,다사701379,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,378,110.36
256,다사697374,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,333,119.21
257,다사637453,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,387,108.98
258,다사656455,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,390,108.78
259,다사337127,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,668,89.98
260,다사591130,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,480,100.5
261,다사644118,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,677,89.59
262,다사611123,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,577,94.48
263,다사541078,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,402,107.74
264,다바395986,85.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,51.0,34.0,17.0,295,132.37
265,다사699371,131.0,11,0,1,4,cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,51.55,63.47,67.53,16.8825,255,148.88
266,다사647461,103.0,7,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,52.53,50.47,16.8233,277,140.01
267,다사661454,156.0,6,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,71.99,84.01,16.802,184,173.98
268,다사673367,84.0,4,0,1,2,child_zone_cnt | speedbump_cnt,40.0,50.4,33.6,16.8,427,104.58
269,다사635450,84.0,4,0,1,2,child_zone_cnt | speedbump_cnt,40.0,50.4,33.6,16.8,489,99.69
270,다사588129,84.0,4,0,1,2,child_zone_cnt | speedbump_cnt,40.0,50.4,33.6,16.8,525,97.5
271,다사655309,146.0,3,0,2,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,62.25,83.75,16.75,170,178.34
272,다사653359,102.0,6,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,52.02,49.98,16.66,380,109.96
273,다사514133,83.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,49.8,33.2,16.6,542,96.35
274,다사625097,83.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,49.8,33.2,16.6,727,87.61
275,다사683383,125.0,10,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,58.65,66.35,16.5875,241,155.16
276,다사725520,154.0,5,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,71.07,82.93,16.586,111,215.23
277,다사595126,154.0,4,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,71.07,82.93,16.586,216,164.4
278,다사657325,101.0,5,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,51.51,49.49,16.4967,305,128.97
279,다사674372,162.0,5,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,63.54,98.46,16.41,132,192.7
280,다사689463,162.0,5,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,63.54,98.46,16.41,103,225.35
281,다사738470,138.0,2,0,2,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,72.37,65.63,16.4075,263,145.9
282,다사659468,124.0,10,0,1,2,bus_stop_cnt | speedbump_cnt,26.4,91.26,32.74,16.37,293,133.09
283,다사680373,161.0,6,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,63.15,97.85,16.3083,138,189.8
284,다사659462,109.0,6,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,60.17,48.83,16.2767,315,126.6
285,다사760488,109.0,6,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,60.17,48.83,16.2767,346,116.25
286,다사623321,147.0,4,0,2,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt,44.28,81.9,65.1,16.275,200,169.84
287,다사651075,151.0,13,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,69.68,81.32,16.264,219,162.23
288,다사668371,146.0,3,0,2,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,65.08,80.92,16.184,239,155.33
289,다사721500,99.0,6,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,50.49,48.51,16.17,356,114.0
290,다사662084,121.0,8,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,56.77,64.23,16.0575,312,127.48
291,다사680382,107.0,6,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,59.06,47.94,15.98,291,133.52
292,다사737491,144.0,3,0,2,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt,44.28,80.23,63.77,15.9425,195,171.11
293,다사669390,138.0,2,0,2,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,58.84,79.16,15.832,220,162.02
294,다사637343,138.0,2,0,2,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,58.84,79.16,15.832,248,151.83
295,다사669426,146.0,3,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,67.37,78.63,15.726,223,160.55
296,다사758484,146.0,3,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,67.37,78.63,15.726,232,157.42
297,다사661440,109.0,6,0,1,2,cctv_cam_cnt | child_zone_cnt,28.75,77.66,31.34,15.67,288,135.25
298,다사672366,141.0,10,0,1,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,62.85,78.15,15.63,148,187.59
299,다사661357,78.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.8,31.2,15.6,932,82.45
300,다사620120,78.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.8,31.2,15.6,729,87.57
301,다사665315,117.0,7,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,54.9,62.1,15.525,272,142.9
302,다사660312,144.0,3,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,66.45,77.55,15.51,201,169.81
303,다사657329,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,511,98.48
304,다사688384,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,508,98.62
305,다사675385,77.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,512,98.46
306,다사647444,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,556,95.47
307,다사663462,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,641,91.3
308,다사649461,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,453,101.96
309,다사740506,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,943,82.27
310,다사400111,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,783,85.62
311,다사395123,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,806,85.19
312,다사503113,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,858,83.76
313,다사460167,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,845,84.11
314,다사606149,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,867,83.64
315,다사617122,77.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,46.2,30.8,15.4,752,86.67
316,다사690350,77.0,2,0,1,1,speedbump_cnt,20.0,61.6,15.4,15.4,912,82.83
317,다사651328,152.0,4,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,59.62,92.38,15.3967,213,166.39
318,다사702398,152.0,4,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,59.62,92.38,15.3967,158,183.1
319,다사669413,123.0,8,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,61.7,61.3,15.325,278,139.9
320,다사672345,102.0,6,0,1,1,crosswalk_cnt,15.0,86.7,15.3,15.3,361,112.54
321,다사664349,115.0,7,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,53.96,61.04,15.26,317,125.24
322,다사645462,133.0,10,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,56.71,76.29,15.258,237,155.76
323,다사731522,102.0,7,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,56.3,45.7,15.2333,385,109.18
324,다사653304,93.0,5,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,47.43,45.57,15.19,462,101.34
325,다사685350,93.0,4,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,47.43,45.57,15.19,509,98.6
326,다사700378,93.0,5,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,47.43,45.57,15.19,332,119.34
327,다사662437,141.0,10,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,65.07,75.93,15.186,208,168.03
328,다사653310,132.0,10,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,56.28,75.72,15.144,260,146.58
329,다사639459,101.0,6,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,55.75,45.25,15.0833,362,112.45
330,다사684418,101.0,5,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,55.75,45.25,15.0833,324,121.24
331,다사737488,109.0,6,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,63.93,45.07,15.0233,261,146.05
332,다사610123,139.0,11,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,64.14,74.86,14.972,224,160.09
333,다사648461,100.0,6,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,55.2,44.8,14.9333,304,129.55
334,다사661474,141.0,12,0,1,4,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt,42.32,81.33,59.67,14.9175,244,154.61
335,다사657318,146.0,3,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,71.59,74.41,14.882,226,158.51
336,다사666461,138.0,2,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,63.68,74.32,14.864,256,147.7
337,다사668438,138.0,2,0,2,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,63.68,74.32,14.864,194,171.12
338,다사648304,146.0,3,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,57.27,88.73,14.7883,214,165.93
339,다사651301,146.0,3,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,57.27,88.73,14.7883,139,189.57
340,다사653330,146.0,3,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,57.27,88.73,14.7883,147,187.63
341,다사663432,146.0,3,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,57.27,88.73,14.7883,205,168.88
342,다사572110,146.0,3,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,57.27,88.73,14.7883,217,163.85
343,다사726519,99.0,5,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,54.65,44.35,14.7833,352,115.25
344,다사656112,99.0,5,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,54.65,44.35,14.7833,360,112.7
345,다사684350,133.0,9,0,1,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,59.28,73.72,14.744,273,141.67
346,다사698384,102.0,6,0,1,3,cctv_cam_cnt | child_zone_cnt | speedbump_cnt,43.0,58.14,43.86,14.62,279,139.66
347,다사607125,144.0,3,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,56.48,87.52,14.5867,236,155.85
348,다사647458,117.0,7,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,58.69,58.31,14.5775,287,135.86
349,다사647314,109.0,6,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,51.14,57.86,14.465,297,131.65
350,다사663439,93.0,4,0,1,2,bus_stop_cnt | child_zone_cnt,31.0,64.17,28.83,14.415,365,112.1
351,다사643123,132.0,10,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,60.91,71.09,14.218,264,145.78
352,다사627458,118.0,8,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,61.88,56.12,14.03,267,144.99
353,다사621122,118.0,9,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,61.88,56.12,14.03,314,126.68
354,다사702390,70.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,42.0,28.0,14.0,705,88.29
355,다사636450,70.0,3,0,1,2,child_zone_cnt | speedbump_cnt,40.0,42.0,28.0,14.0,1178,76.15
356,다사512134,70.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,42.0,28.0,14.0,599,92.84
357,다사568119,70.0,2,0,1,2,child_zone_cnt | speedbump_cnt,40.0,42.0,28.0,14.0,1145,76.74
358,다사646334,138.0,2,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,54.13,83.87,13.9783,243,155.04
359,다사665334,138.0,2,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,54.13,83.87,13.9783,210,167.5
360,다사647306,138.0,2,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,54.13,83.87,13.9783,245,154.26
361,다사616323,138.0,2,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,54.13,83.87,13.9783,247,151.89
362,다사678372,138.0,2,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,54.13,83.87,13.9783,203,169.41
363,다사660439,138.0,2,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,54.13,83.87,13.9783,258,147.48
364,다사584143,138.0,2,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,54.13,83.87,13.9783,269,144.09
365,다사482028,138.0,2,0,2,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,54.13,83.87,13.9783,173,176.73
366,다사655330,77.0,2,0,1,2,child_zone_cnt | crosswalk_cnt,36.25,49.09,27.91,13.955,647,91.18
367,다사727513,117.0,7,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,61.35,55.65,13.9125,274,141.38
368,다사654441,93.0,4,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,51.34,41.66,13.8867,464,101.22
369,다사687438,93.0,4,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,51.34,41.66,13.8867,340,117.66
370,다사642453,93.0,4,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,51.34,41.66,13.8867,409,106.56
371,다사642448,93.0,4,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,51.34,41.66,13.8867,383,109.59
372,다사612126,93.0,4,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,51.34,41.66,13.8867,507,98.63
373,다사570119,93.0,4,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,51.34,41.66,13.8867,463,101.22
374,다사651123,93.0,4,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,51.34,41.66,13.8867,498,99.17
375,다사666317,85.0,3,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,43.35,41.65,13.8833,358,113.11
376,다사632458,85.0,3,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,43.35,41.65,13.8833,471,100.91
377,다사543119,85.0,3,0,1,3,child_zone_cnt | crosswalk_cnt | speedbump_cnt,49.0,43.35,41.65,13.8833,566,95.02
378,다사677345,69.0,1,0,1,2,child_zone_cnt | speedbump_cnt,40.0,41.4,27.6,13.8,1023,79.3
379,다사647302,69.0,1,0,1,2,child_zone_cnt | speedbump_cnt,40.0,41.4,27.6,13.8,1150,76.68
