link_id,road_name,road_rank,length_km,k_length,ALL_AADT_total,exposure
477356672,봉담송산고속도로,101,1.052,1.052,17548.0,18460.496
571611989,송파대로,103,0.55,0.55,33560.0,18458.0
478359644,봉담송산고속도로,101,0.792,0.792,23289.0,18444.888
476341015,화성로,106,1.139,1.139,16165.5,18412.5045
477241115,포승향남로,103,0.971,0.971,18953.5,18403.8485
478255437,평택화성고속도로,101,0.425,0.425,43287.0,18396.975
571606534,분당수서간고속화도로,102,0.375,0.375,48941.0,18352.875
571210067,가장로,106,2.148,2.148,8543.0,18350.364
571552118,대왕판교로,105,0.559,0.559,32690.0,18273.71
571682216,송파대로,103,0.476,0.476,38271.0,18216.996
571540295,성남대로,107,0.667,0.667,27285.5,18199.4285
478362327,봉영로,103,0.907,0.907,20063.0,18197.141
571552858,대왕판교로,105,0.489,0.489,37203.5,18192.5115
2024000212,경부고속도로,101,0.198,0.198,91759.0,18168.282
2024000200,경부고속도로,101,0.2,0.2,90606.0,18121.2
571253416,동부대로,107,0.793,0.793,22829.0,18103.397
572782345,조정대로,107,0.651,0.651,27772.0,18079.572
572704411,중부고속도로,101,0.219,0.219,82307.0,18025.233
571702437,강동대로,104,0.477,0.477,37403.0,17841.231
571612004,분당내곡간고속화도로,102,0.631,0.631,28109.0,17736.779
572781661,미사대로,107,0.389,0.389,45510.0,17703.39
571557664,분당수서간고속화도로,102,0.52,0.52,34032.0,17696.64
571352520,오산화성고속도로,108,0.79,0.79,22363.0,17666.77
571681944,여수대로,107,0.321,0.321,54848.0,17606.208
478342240,효행로,105,0.958,0.958,18344.5,17574.031
571362774,삼성2로,106,0.726,0.726,24183.5,17557.221
477147282,평택시흥고속도로,101,0.573,0.573,30601.0,17534.373
477147459,평택시흥고속도로,101,0.575,0.575,30443.0,17504.725
478359714,수도권제2순환고속도로(봉담동탄,101,0.342,0.342,51128.0,17485.776
572547000,희망로,107,0.872,0.872,19970.5,17414.276
571774414,올림픽로,104,0.572,0.572,30430.0,17405.96
571243902,동부대로,107,0.649,0.649,26693.0,17323.757
572550854,성장간선로,103,0.272,0.272,63540.5,17283.016
478355764,서부로,107,0.551,0.551,31256.5,17222.3315
571543604,대왕판교로,105,0.568,0.568,30297.0,17208.696
571547931,동막로,107,0.718,0.718,23951.0,17196.818
571774523,송파대로,103,0.266,0.266,64387.0,17126.942
571682273,대왕판교로,105,0.711,0.711,24083.0,17123.013
571349501,동탄중앙로,107,0.647,0.647,26438.0,17105.386
571555418,경부고속도로,101,0.155,0.155,110042.0,17056.51
571545132,안양판교로,105,0.717,0.717,23750.5,17029.1085
478255575,발안양감로,107,1.226,1.226,13843.0,16971.518
477348494,평택시흥고속도로,101,0.491,0.491,34525.0,16951.775
476341961,화성로,106,0.8,0.8,21147.0,16917.6
571682865,송파대로,103,0.549,0.549,30717.0,16863.633
478150992,서해안고속도로,101,0.309,0.309,54320.0,16784.88
572668727,수도권제1순환고속도로,108,0.461,0.461,36359.0,16761.499
572671867,성남대로,103,0.424,0.424,39297.0,16661.928
2024002014,경부고속도로,101,0.188,0.188,88402.0,16619.576
477248676,평택시흥고속도로,101,0.549,0.549,30243.0,16603.407
478357016,수도권제2순환고속도로(봉담동탄,101,0.319,0.319,51987.0,16583.853
571550451,경부고속도로,108,0.356,0.356,46393.0,16515.908
478150995,서해안고속도로,101,0.308,0.308,53522.0,16484.776
478341277,매송고색로,105,0.806,0.806,20425.0,16462.55
571557634,서현로,105,0.328,0.328,50187.5,16461.5
478466893,본오매송로,105,1.062,1.062,15478.5,16438.167
571387647,봉영로,103,0.547,0.547,29986.0,16402.342
571548884,안양판교로,105,0.513,0.513,31881.0,16354.953
572760862,수도권제1순환고속도로,108,0.447,0.447,36587.0,16354.389
572782676,강동대로,104,0.353,0.353,45921.0,16210.113
572749634,수도권제1순환고속도로,101,0.93,0.93,17423.0,16203.39
571361162,봉영로,103,0.325,0.325,49775.0,16176.875
571682235,송파대로,103,0.411,0.411,39326.0,16162.986
571555098,백현로,107,0.44,0.44,36652.0,16126.88
572611202,산성대로,107,0.539,0.539,29893.5,16112.5965
477248677,평택시흥고속도로,101,0.517,0.517,31153.0,16106.101
571387637,봉영로,103,0.323,0.323,49341.0,15937.143
572647416,남한산성로,106,3.304,3.304,4771.0,15763.384
571548096,용인서울고속도로,101,0.549,0.549,28676.0,15743.124
477348592,평택시흥고속도로,101,0.431,0.431,36442.0,15706.502
477146248,포승향남로,103,1.223,1.223,12795.5,15648.8965
477457720,,103,0.78,0.78,19961.0,15569.58
928344552,세자로,106,0.814,0.814,19065.5,15519.317
571773439,송파대로,103,0.434,0.434,35708.0,15497.272
572355247,화성광주고속도로,101,0.614,0.614,25114.0,15419.996
571351340,경부고속도로,108,0.904,0.904,17020.0,15386.08
2024002165,봉영로,103,0.322,0.322,47758.0,15378.076
571545134,대왕판교로,105,0.357,0.357,43044.5,15366.8865
571551464,분당수서간고속화도로,102,0.23,0.23,66705.0,15342.15
477348472,평택시흥고속도로,101,0.46,0.46,33239.0,15289.94
572672485,송파대로,103,0.349,0.349,43758.0,15271.542
572640001,분당수서간고속화도로,102,0.293,0.293,52119.0,15270.867
572668289,수도권제1순환고속도로,108,0.416,0.416,36641.0,15242.656
2024002164,봉영로,103,0.322,0.322,47333.0,15241.226
572756842,올림픽대로,108,0.597,0.597,25517.0,15233.649
2023002146,경부고속도로,101,0.163,0.163,93336.0,15213.768
571550455,경부고속도로,108,0.798,0.798,18973.0,15140.454
572782532,하남대로,103,0.559,0.559,27069.0,15131.571
571679859,양재대로,104,0.449,0.449,33669.0,15117.381
572662239,성장간선로,103,0.347,0.347,43528.0,15104.216
478360810,서해로,103,0.569,0.569,26545.0,15104.105
571370629,동탄대로,107,0.679,0.679,22220.0,15087.38
571558203,안양판교로,105,0.52,0.52,28948.5,15053.22
2024002031,경부고속도로,101,0.193,0.193,77610.0,14978.73
571556598,안양판교로,105,0.513,0.513,29196.0,14977.548
572510374,서현로,105,0.431,0.431,34747.5,14976.1725
478255771,발안양감로,107,1.082,1.082,13833.5,14967.847
477354973,남양로,103,0.918,0.918,16268.5,14934.483
572742651,창우로,107,0.713,0.713,20902.0,14903.126
572651233,공원로,107,0.994,0.994,14961.0,14871.234
572216407,,105,0.642,0.642,23154.5,14865.189
572749629,수도권제1순환고속도로,101,0.846,0.846,17555.0,14851.53
478356094,수도권제2순환고속도로(봉담동탄,101,0.3,0.3,49454.0,14836.2
572669068,수도권제1순환고속도로,108,0.379,0.379,39145.0,14835.955
571257085,동부대로,107,0.547,0.547,27119.0,14834.093
571545125,분당수서간고속화도로,102,0.395,0.395,37506.0,14814.87
571660226,분당수서간고속화도로,102,0.303,0.303,48688.0,14752.464
572671864,성남대로,103,0.4,0.4,36746.0,14698.4
572672339,송파대로,103,0.372,0.372,39510.0,14697.72
2024000253,세종포천고속도로,101,0.365,0.365,40253.0,14692.345
571388116,화성광주고속도로,101,0.626,0.626,23450.0,14679.7
478476507,서해로,103,0.52,0.52,28117.0,14620.84
571679820,양재대로,104,0.419,0.419,34894.0,14620.586
572753615,초광로,107,0.655,0.655,22220.0,14554.1
571773082,올림픽로,104,0.521,0.521,27848.0,14508.808
572669065,수도권제1순환고속도로,108,0.645,0.645,22465.0,14489.925
572782563,미사대로,107,0.515,0.515,28093.0,14467.895
572782634,양재대로,104,0.397,0.397,36411.0,14455.167
571542502,,107,0.462,0.462,31244.0,14434.728
478354283,비봉매송고속화도로,102,0.735,0.735,19638.0,14433.93
572669075,수도권제1순환고속도로,108,0.347,0.347,41518.0,14406.746
478447923,서해로,103,0.51,0.51,28223.0,14393.73
572350155,,105,0.434,0.434,33135.0,14380.59
571603589,탄천동로,104,0.935,0.935,15291.0,14297.085
571784378,올림픽대로,108,0.639,0.639,22348.0,14280.372
571547867,용인서울고속도로,101,0.3,0.3,47575.0,14272.5
478251026,서해로,103,0.587,0.587,24206.0,14208.922
572355237,화성광주고속도로,101,0.631,0.631,22443.0,14161.533
571547511,서현로,105,0.52,0.52,27219.5,14154.14
572541637,서현로,105,0.384,0.384,36852.0,14151.168
572662238,성장간선로,103,0.337,0.337,41978.0,14146.586
571387005,수도권제2순환고속도로(봉담동탄,108,0.622,0.622,22733.0,14139.926
477246210,평택시흥고속도로,101,0.506,0.506,27806.0,14069.836
571783758,올림픽대로,102,0.16,0.16,87881.0,14060.96
571654212,용인서울고속도로,101,0.539,0.539,26065.0,14049.035
572672889,헌릉로,107,0.591,0.591,23706.0,14010.246
572651892,산성대로,107,0.571,0.571,24520.5,14001.2055
571379620,경기대로,103,0.474,0.474,29417.0,13943.658
571246430,평택화성고속도로,101,0.269,0.269,51806.0,13935.814
2024001641,세종포천고속도로,101,0.587,0.587,23736.0,13933.032
572704394,중부고속도로,108,0.687,0.687,20275.0,13928.925
571668649,분당수서간고속화도로,108,0.525,0.525,26509.0,13917.225
571772911,강동대로,104,0.372,0.372,37262.0,13861.464
477353444,시청로,106,1.251,1.251,11066.0,13843.566
572555926,성남대로,107,0.667,0.667,20735.0,13830.245
571367574,용구대로,105,0.498,0.498,27763.0,13825.974
572642066,경충대로,107,0.284,0.284,48637.0,13812.908
572750282,하남대로,103,0.393,0.393,35127.0,13804.911
478344686,수도권제2순환고속도로(봉담동탄,108,0.607,0.607,22691.0,13773.437
478360559,봉담송산고속도로,101,0.553,0.553,24888.0,13763.064
572704054,수도권제1순환고속도로,108,0.391,0.391,35188.0,13758.508
571550461,수도권제1순환고속도로,108,0.216,0.216,63687.0,13756.392
571352476,수도권제2순환고속도로(봉담동탄,101,0.325,0.325,42245.0,13729.625
571774542,송파대로,103,0.348,0.348,39424.0,13719.552
572672896,헌릉로,107,0.515,0.515,26629.0,13713.935
477344214,현대기아로,107,2.229,2.229,6145.0,13697.205
572772585,초광로,107,0.577,0.577,23690.0,13669.13
572350157,,105,0.437,0.437,31242.0,13652.754
478362287,봉영로,103,0.577,0.577,23622.0,13629.894
571542745,분당수서간고속화도로,102,0.335,0.335,40630.0,13611.05
572661536,위례중앙로,107,0.748,0.748,18193.0,13608.364
478200498,서해안고속도로,101,0.232,0.232,58649.0,13606.568
572664085,분당수서간고속화도로,102,0.261,0.261,52101.0,13598.361
572350137,,105,0.407,0.407,33321.5,13561.8505
572672338,송파대로,103,0.348,0.348,38956.0,13556.688
478340642,서해로,103,0.495,0.495,27368.0,13547.16
477349992,화성로,106,0.945,0.945,14300.5,13513.9725
478310131,효행로,105,0.697,0.697,19387.5,13513.0875
572649670,송파대로,103,0.376,0.376,35899.0,13498.024
571703502,올림픽대로,102,0.151,0.151,88970.0,13434.47
478242123,서해로,103,0.514,0.514,26098.5,13414.629
572704446,수도권제1순환고속도로,101,0.716,0.716,18729.0,13409.964
478344624,수도권제2순환고속도로(봉담동탄,101,0.46,0.46,29152.0,13409.92
571246418,평택화성고속도로,101,0.297,0.297,45036.0,13375.692
571540923,대왕판교로,105,0.387,0.387,34486.5,13346.2755
478356096,수도권제2순환고속도로(봉담동탄,101,0.305,0.305,43742.0,13341.31
572758031,수도권제1순환고속도로,101,0.174,0.174,76571.0,13323.354
572782510,하남대로,103,0.399,0.399,33376.0,13317.024
572673306,성남이천로,107,0.402,0.402,33096.0,13304.592
478343567,삼천병마로,103,0.542,0.542,24541.5,13301.493
478354295,비봉매송고속화도로,102,0.753,0.753,17624.0,13270.872
478354281,비봉매송고속화도로,102,0.736,0.736,18015.0,13259.04
572648601,경충대로,107,0.254,0.254,52171.5,13251.561
571545123,분당수서간고속화도로,102,0.395,0.395,33434.0,13206.43
478243091,3.1만세로,107,0.851,0.851,15507.5,13196.8825
571547871,용인서울고속도로,101,0.212,0.212,61712.0,13082.944
478240645,삼천병마로,103,0.625,0.625,20916.5,13072.8125
572355216,화성광주고속도로,101,0.417,0.417,31274.0,13041.258
572782974,강동대로,104,0.28,0.28,46552.0,13034.56
571550115,경부고속도로,108,0.283,0.283,45825.0,12968.475
477240676,매바위로,107,2.395,2.395,5403.5,12941.3825
572742130,샘재로,107,1.491,1.491,8671.0,12928.461
572550856,성장간선로,103,0.205,0.205,63009.0,12916.845
571664394,용인서울고속도로,101,0.491,0.491,26267.0,12897.097
478255431,평택화성고속도로,101,0.283,0.283,45572.0,12896.876
571682930,송파대로,103,0.317,0.317,40632.0,12880.344
572603734,경충대로,107,0.463,0.463,27739.0,12843.157
571558117,제2경인고속도로,101,0.375,0.375,34229.0,12835.875
928241633,초록로,106,1.582,1.582,8103.0,12818.946
571679641,양재대로,104,0.311,0.311,41156.0,12799.516
571501771,수도권제1순환고속도로,108,0.287,0.287,44453.0,12758.011
572757055,올림픽대로,108,0.409,0.409,31185.0,12754.665
571377252,봉영로,103,0.261,0.261,48832.0,12745.152
571551896,분당수서간고속화도로,102,0.304,0.304,41907.0,12739.728
571774526,송파대로,103,0.334,0.334,37999.0,12691.666
477241039,포승향남로,103,0.772,0.772,16407.0,12666.204
478354293,비봉매송고속화도로,102,0.749,0.749,16901.0,12658.849
571368266,서부로,107,0.474,0.474,26654.5,12634.233
572543967,돌마로,107,0.68,0.68,18574.0,12630.32
571681996,여수대로,107,0.298,0.298,42379.0,12628.942
571611326,송파대로,103,0.311,0.311,40564.0,12615.404
571772991,강동대로,104,0.348,0.348,36211.0,12601.428
571544946,판교로,107,0.743,0.743,16949.0,12593.107
571647855,분당수서간고속화도로,102,0.243,0.243,51821.0,12592.503
571545117,분당수서간고속화도로,102,0.313,0.313,40186.0,12578.218
571643588,수도권제1순환고속도로,108,0.628,0.628,20000.0,12560.0
477356660,봉담송산고속도로,101,0.733,0.733,17125.0,12552.625
571672921,탄천로,107,1.573,1.573,7966.5,12531.3045
571501664,분당수서간고속화도로,102,0.245,0.245,51141.0,12529.545
477352019,,107,1.08,1.08,11563.5,12488.58
571557910,경부고속도로,108,0.27,0.27,46248.0,12486.96
572543965,돌마로,107,0.712,0.712,17510.0,12467.12
571540803,,107,0.435,0.435,28568.0,12427.08
572648054,희망로,107,0.536,0.536,23168.0,12418.048
478353602,봉영로,103,0.53,0.53,23391.0,12397.23
571387631,봉영로,103,0.266,0.266,46581.0,12390.546
572778685,미사대로,107,0.428,0.428,28918.0,12376.904
478240374,서해안고속도로,108,0.85,0.85,14541.0,12359.85
478362309,봉영로,103,0.466,0.466,26491.0,12344.806
572782568,미사대로,107,0.341,0.341,36158.0,12329.878
571744798,올림픽대로,102,0.137,0.137,89622.0,12278.214
478344682,수도권제2순환고속도로(봉담동탄,101,0.254,0.254,48320.0,12273.28
478350680,봉영로,103,0.448,0.448,27376.0,12264.448
478150983,서해안고속도로,101,0.228,0.228,53772.0,12260.016
571540856,대왕판교로,105,0.347,0.347,35304.0,12250.488
572669015,수도권제1순환고속도로,108,0.83,0.83,14638.0,12149.54
571705005,탄천동로,104,0.567,0.567,21424.5,12147.6915
477342710,화성로,106,0.783,0.783,15510.0,12144.33
572782553,조정대로,107,0.321,0.321,37749.0,12117.429
478360522,봉담송산고속도로,101,0.731,0.731,16535.0,12087.085
478255802,서해안고속도로,101,0.218,0.218,55436.0,12085.048
571352018,경기대로,103,0.294,0.294,41101.0,12083.694
572749568,동남로,104,0.478,0.478,25225.0,12057.55
478249556,서해로,103,0.56,0.56,21472.0,12024.32
571387615,봉영로,103,0.326,0.326,36674.0,11955.724
478362283,봉영로,103,0.622,0.622,19210.0,11948.62
477348850,남양로,107,0.687,0.687,17343.5,11914.9845
571716264,올림픽대로,108,0.456,0.456,26116.0,11908.896
571547959,동막로,107,0.445,0.445,26761.0,11908.645
571555726,안양판교로,105,0.313,0.313,38045.5,11908.2415
571366472,동부대로,106,0.454,0.454,26208.0,11898.432
571651591,송파대로,103,0.324,0.324,36680.0,11884.32
478140797,서해로,103,0.634,0.634,18717.0,11866.578
572756060,조정대로,107,0.654,0.654,18120.0,11850.48
573711245,미사대로,103,1.209,1.209,9752.0,11790.168
572782499,하남대로,103,0.247,0.247,47696.0,11780.912
477141753,포승향남로,103,1.321,1.321,8914.5,11776.0545
478150981,서해안고속도로,101,0.225,0.225,52317.0,11771.325
477140904,포승향남로,103,1.25,1.25,9386.5,11733.125
571365240,경기대로,103,0.291,0.291,40193.0,11696.163
478147450,평택시흥고속도로,101,0.386,0.386,30265.0,11682.29
571556920,분당내곡간고속화도로,102,0.3,0.3,38939.0,11681.7
478353208,봉영로,103,0.598,0.598,19496.0,11658.608
478356082,비봉매송고속화도로,102,0.666,0.666,17502.0,11656.332
571501806,안양판교로,105,0.304,0.304,38310.0,11646.24
478348182,삼천병마로,103,0.49,0.49,23644.5,11585.805
477246232,평택시흥고속도로,108,1.079,1.079,10730.0,11577.67
571387053,화성광주고속도로,101,0.382,0.382,30277.0,11565.814
571388120,화성광주고속도로,101,0.349,0.349,33065.0,11539.685
571351484,동탄원천로,107,0.457,0.457,25223.0,11526.911
571540405,분당수서간고속화도로,102,0.304,0.304,37852.0,11507.008
477356527,봉담송산고속도로,101,0.856,0.856,13437.0,11502.072
