grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,elderly_res_pop,elderly_res_ratio,child_float_pop,elderly_float_pop,vuln_float_ratio,vuln_time_work,vuln_time_visit,vuln_peak_pop,weekend_ratio,grid_avg_speed,grid_congestion,gap_cnt,gap_items,land_use,vuln_correction,infra_penalty,speed_weight,congestion_factor,peak_factor,weekend_factor,composite_risk,risk_label,composite_rank,correction_index,entropy_composite_risk,entropy_rank
다사678380,230.0,7,0,3,87.0,0.3295,46.6,335.75,0.4082,16.1942,48.2394,64.4336,0.4326,31.37,66.1026,2,crosswalk_cnt(없음) | child_zone_cnt(없음),미분류,1.7377,1.3333,0.5228,1.661,1.5,1.0,694.11,노인밀집거주 | 교통약자유동多 | 통행피크위험,78,0.256414,288.98,75
다사726520,261.0,10,0,3,0.0,0,275.3,576.4,0.3053,23.2364,95.3661,118.6025,0.2697,28.32,33.4077,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),도로,1.3053,1.6667,0.472,1.3341,1.5,1.0,536.33,통행피크위험,116,0.09897,286.83,76
다사662438,240.0,8,0,3,0.0,0,550.87,5112.65,0.2921,92.4875,164.5156,257.0031,0.6183,21.67,87.9425,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2921,1.8333,0.3612,1.8794,1.5,1.0592,613.16,주말방문집중 | 통행피크위험,95,0.189972,285.59,77
다사671375,230.0,7,0,3,128.0,0.253,47.58,381.32,0.3689,8.5483,32.5631,41.1114,0.2593,,99.8661,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.6219,1.5,1.0,1.9987,1.3412,1.0,1499.98,노인밀집거주 | 교통약자유동多 | 통행피크위험,18,0.221101,280.85,78
다사653447,192.0,9,0,2,58.0,0.6667,335.44,1735.18,0.3121,58.3416,106.505,164.8466,0.4501,21.58,69.3075,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.9788,1.5,0.3597,1.6931,1.5,1.0,520.61,노인밀집거주 | 통행피크위험,122,0.44383,277.22,79
다사685379,229.0,6,0,3,11.0,0.078,205.59,1209.76,0.3681,60.1958,204.4619,264.6577,0.5247,28.95,44.9686,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.4461,1.8333,0.4825,1.4497,1.5,1.0124,644.89,교통약자유동多 | 통행피크위험,85,0.201537,275.15,80
다사644123,256.0,12,0,3,0.0,0,23.97,42.31,0.2148,2.5548,3.8234,6.3782,0.356,41.03,10.6898,2,child_zone_cnt(없음) | speedbump_cnt(없음),공공공지,1.2148,1.3333,0.6838,1.1069,1.0,1.0,313.84,일반,357,0.049531,268.68,81
다사666430,231.0,8,0,3,0.0,0.0,167.22,1272.86,0.267,37.8306,63.6536,101.4842,0.645,32.07,76.8384,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.267,1.8333,0.5345,1.7684,1.5,1.0725,815.9,주말방문집중 | 통행피크위험,60,0.140352,263.42,82
다사671348,183.0,10,0,2,0.0,0,2601.04,13987.94,0.3336,358.2948,796.5261,1154.8209,0.6564,27.56,51.1798,2,crosswalk_cnt(없음) | child_zone_cnt(없음),미분류,1.3336,1.3333,0.4593,1.5118,1.5,1.0782,365.41,주말방문집중 | 통행피크위험,276,0.43809,263.17,83
다사645097,251.0,10,0,3,0.0,0,584.11,569.82,0.1961,7.9941,33.1492,41.1433,0.4627,,5.4297,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),상업시설,1.1961,1.5,1.0,1.0543,1.3417,1.0,637.02,통행피크위험 | 상업지역,88,0.04558,262.44,84
다사681453,240.0,8,0,3,0.0,0,289.1,1382.48,0.3414,20.7861,53.1152,73.9013,0.6197,31.23,24.2936,4,child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3414,1.6667,0.5205,1.2429,1.5,1.0598,551.82,교통약자유동多 | 주말방문집중 | 통행피크위험,111,0.092236,262.14,85
다사734492,207.0,3,0,3,65.0,0.4088,33.21,243.48,0.366,6.9641,27.0389,34.003,0.1493,23.39,56.1547,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.7748,1.3333,0.3898,1.5615,1.2303,1.0,366.81,노인밀집거주 | 교통약자유동多 | 통행피크위험,273,0.26297,261.43,86
다사733496,239.0,7,0,3,0.0,0,51.9,276.88,0.3291,8.0856,20.9928,29.0784,0.3191,25.2,69.866,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3291,1.3333,0.42,1.6987,1.1535,1.0,348.55,통행피크위험,303,0.087633,259.94,87
다사738493,231.0,8,0,3,0.0,0,249.51,993.34,0.3963,13.832,50.1602,63.9922,0.3252,36.31,99.9371,1,child_zone_cnt(없음),미분류,1.3963,1.1667,0.6052,1.9994,1.5,1.0,683.03,교통약자유동多 | 통행피크위험,81,0.121667,259.11,88
다사586121,162.0,6,0,2,9.0,1.0,401.62,1504.28,0.2955,21.7189,65.3861,87.105,0.6124,17.28,88.0943,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,2.2955,1.3333,0.288,1.8809,1.5,1.0562,425.52,노인밀집거주 | 주말방문집중 | 통행피크위험,181,0.584961,256.76,89
다사656307,237.0,7,0,3,0.0,0.0,74.68,199.6,0.3201,5.778,19.3723,25.1503,0.3777,36.74,19.8629,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.3201,1.8333,0.6123,1.1986,1.0922,1.0,459.76,통행피크위험,146,0.073041,254.31,90
다사658317,232.0,7,0,3,0.0,0,83.05,337.53,0.2867,5.2148,14.7389,19.9537,0.508,38.03,36.254,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),일반광장,1.2867,2.0,0.6338,1.3625,1.0112,1.004,523.43,통행피크위험,121,0.090882,253.08,91
다사646129,232.0,7,0,3,0.0,0,248.24,428.47,0.2361,20.5941,25.3208,45.9149,0.6609,35.98,17.772,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),도시지원시설용지,1.2361,1.6667,0.5997,1.1777,1.4161,1.0804,516.47,주말방문집중 | 통행피크위험,124,0.081866,250.99,92
다사739488,182.0,9,0,2,154.0,0.4242,334.94,2754.14,0.3781,71.0138,207.7928,278.8066,0.3601,23.06,81.4937,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.8023,1.3333,0.3843,1.8149,1.5,1.0,457.55,노인밀집거주 | 교통약자유동多 | 통행피크위험,149,0.370049,249.35,93
다사671459,231.0,6,0,3,0.0,0,31.65,135.18,0.362,5.1352,16.7141,21.8493,0.3944,40.8,18.8052,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.362,1.8333,0.68,1.1881,1.0408,1.0,485.01,교통약자유동多 | 통행피크위험,138,0.074547,248.22,94
다사660436,231.0,6,0,3,0.0,0,92.75,988.5,0.3384,23.4525,37.9972,61.4497,0.4916,39.29,11.2032,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3384,1.3333,0.6548,1.112,1.5,1.0,450.23,통행피크위험,155,0.071877,247.6,95
다사653264,223.0,6,0,3,0.0,0,199.88,973.16,0.2929,24.1405,59.8734,84.0139,0.4492,36.01,22.7641,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.2929,1.8333,0.6002,1.2276,1.5,1.0,584.18,통행피크위험,101,0.094911,244.17,96
다사654462,207.0,19,0,1,6.0,0.0714,214.65,1249.76,0.2956,57.6691,136.1659,193.835,0.5084,51.85,48.8162,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.367,1.3333,0.8642,1.4882,1.5,1.0042,730.89,통행피크위험,72,0.178185,243.88,97
다사758483,222.0,13,0,2,0.0,0,437.85,3648.78,0.3865,16.053,34.8467,50.8997,0.4468,31.28,36.3236,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3865,1.6667,0.5213,1.3632,1.4938,1.0,544.59,교통약자유동多 | 통행피크위험,114,0.088087,241.56,98
다사627132,215.0,4,0,3,0.0,0,55.92,328.91,0.1648,14.8181,25.2931,40.1112,0.6885,15.55,77.4607,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),종합의료시설,1.1648,1.6667,0.2592,1.7746,1.3256,1.0942,278.48,주말방문집중 | 통행피크위험,430,0.108851,238.4,99
다사644463,211.0,12,0,2,0.0,0,51.39,252.7,0.307,13.7975,16.6734,30.4709,0.5823,27.92,93.5641,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.307,1.8333,0.4653,1.9356,1.1752,1.0412,557.17,주말방문집중 | 통행피크위험,108,0.125579,237.5,100
다사633458,201.0,11,0,2,0.0,0,922.24,3560.88,0.2795,75.5048,227.4894,302.9942,0.5202,28.21,40.3158,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2795,1.5,0.4702,1.4032,1.5,1.0101,385.64,통행피크위험,240,0.164763,234.12,101
다사670413,210.0,11,0,2,0.0,0,121.02,1001.47,0.2714,14.9573,43.4066,58.3639,0.557,28.07,52.1059,2,child_zone_cnt(없음) | speedbump_cnt(없음),공공공지,1.2714,1.3333,0.4678,1.5211,1.5,1.0285,390.79,주말방문집중 | 통행피크위험,229,0.093455,229.63,102
다사689463,162.0,5,0,2,10.0,0.625,151.92,1120.62,0.3037,16.6044,39.3388,55.9432,0.4988,27.54,45.0008,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.9287,2.0,0.459,1.45,1.5,1.0,623.85,노인밀집거주 | 통행피크위험,91,0.391066,225.35,103
다사682376,189.0,12,0,2,0.0,0,421.09,2822.06,0.3682,84.6842,286.0961,370.7803,0.4823,27.16,51.0442,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.3682,1.3333,0.4527,1.5104,1.5,1.0,353.62,교통약자유동多 | 통행피크위험,292,0.188295,224.59,104
다사663325,202.0,12,0,2,0.0,0,28.74,122.75,0.3006,3.0795,8.3202,11.3997,0.409,41.76,66.7069,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),일반광장,1.3006,1.6667,0.696,1.6671,1.0,1.0,508.07,일반,128,0.099607,222.12,105
다사654458,179.0,8,0,2,79.0,0.3238,75.56,381.15,0.2974,22.2705,51.2403,73.5108,0.3801,34.08,32.6806,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6212,1.6667,0.568,1.3268,1.5,1.0,546.75,노인밀집거주 | 통행피크위험,113,0.240753,222.09,106
다사653461,194.0,9,0,2,0.0,0.0,211.84,1150.17,0.2996,69.0062,124.3353,193.3415,0.5168,39.88,36.873,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2996,1.5,0.6647,1.3687,1.5,1.0084,520.43,통행피크위험,123,0.1348,220.15,107
다사667318,170.0,6,0,2,0.0,0,1638.86,5640.0,0.3009,183.658,429.4519,613.1099,0.452,22.42,68.6441,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3009,2.0,0.3737,1.6864,1.5,1.0,418.12,통행피크위험,189,0.287162,218.82,108
다사587122,195.0,13,0,2,0.0,0,282.42,1001.38,0.2971,16.9433,49.7195,66.6628,0.5592,19.12,90.2283,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2971,1.5,0.3187,1.9023,1.5,1.0296,355.24,주말방문집중 | 통행피크위험,290,0.120983,218.59,109
다사652297,170.0,7,0,2,0.0,0,1964.07,7538.18,0.2644,310.1008,420.4659,730.5667,0.6644,39.92,10.3747,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2644,1.3333,0.6653,1.1037,1.5,1.0822,341.61,주말방문집중 | 통행피크위험,314,0.284851,218.42,110
다사725520,154.0,5,0,2,176.0,0.6175,276.9,653.43,0.3063,26.5014,105.2389,131.7403,0.258,25.76,43.654,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),중심상업,1.9238,1.8333,0.4293,1.4365,1.5,1.0,502.43,노인밀집거주 | 통행피크위험,131,0.397625,215.23,111
다사657330,178.0,8,0,2,0.0,0,497.85,2161.35,0.2709,178.3992,228.9536,407.3528,0.5482,48.85,26.0824,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),주상복합,1.2709,1.8333,0.8142,1.2608,1.5,1.0241,654.0,통행피크위험 | 주거밀집,84,0.207822,214.99,112
다사590126,191.0,10,0,2,0.0,0.0,230.25,563.26,0.282,18.762,51.3391,70.1011,0.4864,19.81,74.8925,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.282,1.5,0.3302,1.7489,1.5,1.0,318.16,통행피크위험,344,0.109661,211.95,113
다사650082,195.0,10,0,2,0.0,0,824.54,691.48,0.2754,18.3813,58.8086,77.1899,0.443,,24.6147,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),공공공지,1.2754,1.8333,1.0,1.2461,1.5,1.0,852.23,통행피크위험,53,0.077889,210.19,114
다사633461,178.0,7,0,2,130.0,0.2222,15.94,45.32,0.3127,1.6225,6.1545,7.777,0.0924,20.86,65.1563,4,child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5349,1.6667,0.3477,1.6516,1.0,1.0,261.5,노인밀집거주,470,0.178687,209.81,115
다사676386,162.0,6,0,2,67.0,0.3873,21.02,180.6,0.3447,13.0898,44.2531,57.3429,0.3548,20.66,82.7261,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.732,1.3333,0.3443,1.8273,1.5,1.0,353.04,노인밀집거주 | 교통약자유동多 | 통행피크위험,293,0.282945,207.84,116
다사660314,178.0,7,0,2,16.0,0.0936,447.47,1316.6,0.2973,67.3464,80.3814,147.7278,0.7021,30.03,34.8528,3,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),미분류,1.3909,1.5,0.5005,1.3485,1.5,1.101,413.94,주말방문집중 | 통행피크위험,197,0.163072,207.03,117
다사617103,171.0,7,0,2,55.0,0.3254,30.14,45.51,0.265,1.5877,3.8053,5.393,0.4617,29.28,24.1919,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),녹지,1.5904,1.5,0.488,1.2419,1.0,1.0,247.23,노인밀집거주,512,0.210241,206.95,118
다사558115,187.0,9,0,2,0.0,0,65.15,314.29,0.2761,7.2091,7.9846,15.1937,0.6222,29.3,80.0536,3,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),미분류,1.2761,1.5,0.4883,1.8005,1.0,1.0611,333.93,주말방문집중,325,0.105498,206.73,119
다사403113,179.0,8,0,2,0.0,0,366.86,1896.16,0.2796,43.7527,62.12,105.8727,0.4255,31.78,86.348,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2796,1.8333,0.5297,1.8635,1.5,1.0,621.74,통행피크위험,92,0.140989,204.24,120
다사740488,162.0,5,0,2,80.0,0.3902,263.67,1491.15,0.3988,39.7927,102.962,142.7547,0.3985,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.789,1.6667,1.0,1.0,1.5,1.0,724.56,노인밀집거주 | 교통약자유동多 | 통행피크위험,75,0.258271,203.84,121
다사479029,154.0,4,0,2,43.0,0.5059,6.28,17.69,0.2905,0.4993,1.2266,1.7259,0.2023,30.7,56.7128,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.7964,1.6667,0.5117,1.5671,1.0,1.0,369.74,노인밀집거주,268,0.310985,201.89,122
다사666488,154.0,4,0,2,14.0,0.3333,613.39,5013.13,0.3285,98.1836,292.5917,390.7753,0.5306,,,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6618,1.5,1.0,1.0,1.5,1.0153,584.62,노인밀집거주 | 통행피크위험,100,0.308695,201.54,123
다사741491,153.0,5,0,2,107.0,0.3365,840.79,2823.72,0.409,45.4475,163.577,209.0245,0.349,28.47,80.252,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.7455,1.5,0.4745,1.8025,1.5,1.0,513.93,노인밀집거주 | 교통약자유동多 | 통행피크위험,126,0.313874,201.02,124
다사685378,178.0,7,0,2,0.0,0,188.38,1221.93,0.3633,45.6469,159.6784,205.3253,0.4988,31.6,34.5186,1,child_zone_cnt(없음),미분류,1.3633,1.1667,0.5267,1.3452,1.5,1.0,300.89,교통약자유동多 | 통행피크위험,379,0.124615,200.18,125
다사662453,162.0,6,0,2,131.0,0.3649,36.59,179.83,0.3456,7.0186,15.7444,22.763,0.5405,37.57,18.7707,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.7105,1.3333,0.6262,1.1877,1.055,1.0202,295.75,노인밀집거주 | 교통약자유동多 | 통행피크위험,392,0.234305,199.96,126
다사663437,173.0,9,0,2,0.0,0,157.74,1518.08,0.3105,56.6789,81.3112,137.9901,0.6637,28.67,83.268,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3105,1.6667,0.4778,1.8327,1.5,1.0818,536.93,주말방문집중 | 통행피크위험,115,0.151282,199.17,127
다사654434,186.0,8,0,2,0.0,0,8.53,102.69,0.3358,2.7322,3.6433,6.3755,0.6118,35.91,20.9843,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3358,1.5,0.5985,1.2098,1.0,1.0559,284.94,주말방문집중,414,0.067238,198.51,128
다사677443,154.0,4,0,2,80.0,0.4103,309.39,1560.53,0.3568,35.6653,84.0155,119.6808,0.5017,40.62,11.7523,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.7671,1.3333,0.677,1.1175,1.5,1.0008,412.08,노인밀집거주 | 교통약자유동多 | 통행피크위험,198,0.281346,197.33,129
다사661463,147.0,4,0,2,59.0,0.5413,161.43,649.0,0.377,14.7531,37.8752,52.6283,0.4888,40.56,27.3117,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.9183,1.6667,0.676,1.2731,1.5,1.0,606.72,노인밀집거주 | 교통약자유동多 | 통행피크위험,97,0.339179,196.86,130
다사657338,179.0,8,0,2,0.0,0,104.15,336.75,0.3,19.3619,22.5103,41.8722,0.4133,48.37,21.5458,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),수도공급시설,1.3,1.8333,0.8062,1.2155,1.353,1.0,565.62,통행피크위험,105,0.086648,194.51,131
다사674372,162.0,5,0,2,18.0,0.1895,99.2,838.34,0.3497,18.0708,64.4289,82.4997,0.4652,42.79,20.6387,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5392,2.0,0.7132,1.2064,1.5,1.0,643.63,교통약자유동多 | 통행피크위험,86,0.189495,192.7,132
다사676373,176.0,7,0,2,0.0,0,75.49,573.97,0.3487,11.1291,41.1519,52.281,0.3584,36.51,32.3782,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3487,1.8333,0.6085,1.3238,1.5,1.0,525.82,교통약자유동多 | 통행피크위험,120,0.089442,191.74,133
다사676469,178.0,7,0,2,0.0,0,39.01,240.83,0.3358,4.4922,14.0656,18.5578,0.6131,31.31,27.6035,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3358,1.5,0.5218,1.276,1.0,1.0566,250.91,주말방문집중,502,0.072985,190.99,134
다사618124,177.0,8,0,2,0.0,0,30.75,51.33,0.1554,3.9744,4.0428,8.0172,0.4208,33.59,33.6217,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),녹지,1.1554,1.8333,0.5598,1.3362,1.0,1.0,280.44,일반,423,0.074665,190.22,135
다사627459,169.0,17,0,1,15.0,0.0862,148.31,589.43,0.3044,18.3122,47.1163,65.4285,0.4666,29.99,33.1378,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3906,1.5,0.4998,1.3314,1.5,1.0,351.87,통행피크위험,296,0.125336,190.18,136
다사623120,177.0,15,0,1,0.0,0,301.95,390.47,0.2134,14.862,23.7803,38.6423,0.5112,37.62,19.7989,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),광장,1.2134,1.5,0.627,1.198,1.3027,1.0056,317.0,통행피크위험,350,0.072779,189.88,137
다사680373,161.0,6,0,2,186.0,0.1051,131.26,936.78,0.3203,26.1266,85.3269,111.4535,0.4781,23.75,65.139,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.4254,2.0,0.3958,1.6514,1.5,1.0,450.0,통행피크위험,157,0.178906,189.8,138
다사651301,146.0,3,0,2,73.0,0.2674,614.52,1373.13,0.2742,50.532,185.0998,235.6318,0.4497,19.27,79.6566,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5416,2.0,0.3212,1.7966,1.5,1.0,389.65,노인밀집거주 | 통행피크위험,232,0.298439,189.57,139
다사665425,171.0,7,0,2,0.0,0,88.19,479.14,0.2278,44.6748,61.9709,106.6457,0.4142,24.53,62.493,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2278,1.3333,0.4088,1.6249,1.5,1.0,278.92,통행피크위험,427,0.1084,189.54,140
다사670379,148.0,12,0,1,28.0,0.2414,501.23,4071.22,0.3097,46.7041,188.7323,235.4364,0.5094,22.38,81.7291,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.5511,1.5,0.373,1.8173,1.5,1.0047,351.77,노인밀집거주 | 통행피크위험,297,0.279815,189.41,141
다사655308,147.0,4,0,2,547.0,0.3635,306.26,937.84,0.2862,34.3161,91.1805,125.4966,0.4759,28.03,48.4192,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.6497,1.6667,0.4672,1.4842,1.5,1.0,420.4,노인밀집거주 | 통행피크위험,184,0.285474,188.96,142
다사647460,160.0,5,0,2,0.0,0,576.28,2359.2,0.2485,111.1644,241.1319,352.2963,0.4767,31.98,46.2822,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2485,1.3333,0.533,1.4628,1.5,1.0,311.49,통행피크위험,360,0.180425,188.87,143
다사631320,170.0,6,0,2,0.0,0,33.35,77.2,0.2968,0.8998,2.5363,3.4361,0.611,49.63,53.9858,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2968,2.0,0.8272,1.5399,1.0,1.0555,592.81,주말방문집중,98,0.107363,188.25,144
다사673382,146.0,3,0,2,135.0,0.4369,57.86,350.25,0.4113,10.6427,29.195,39.8377,0.3468,22.81,59.8753,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.8482,1.3333,0.3802,1.5988,1.3213,1.0,288.96,노인밀집거주 | 교통약자유동多 | 통행피크위험,406,0.286836,187.88,145
다사649439,178.0,7,0,2,0.0,0,6.22,48.43,0.337,0.7369,1.5592,2.2961,0.2634,34.8,22.732,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.337,1.5,0.58,1.2273,1.0,1.0,254.11,일반,490,0.055316,187.85,146
다사653330,146.0,3,0,2,97.0,0.265,145.86,681.9,0.201,107.1814,54.6983,161.8797,0.719,22.8,81.139,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),주상복합,1.466,2.0,0.38,1.8114,1.5,1.1095,490.38,노인밀집거주 | 주말방문집중 | 통행피크위험 | 주거밀집,136,0.285103,187.63,147
다사672366,141.0,10,0,1,50.0,0.431,39.89,388.82,0.3205,6.5697,25.1455,31.7152,0.4152,41.08,98.3488,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.7515,1.8333,0.6847,1.9835,1.1946,1.0,734.54,노인밀집거주 | 통행피크위험,71,0.330395,187.59,148
다사699380,146.0,3,0,2,128.0,0.4076,28.61,253.55,0.4232,12.8145,44.8142,57.6287,0.4717,20.88,56.2768,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.8308,1.5,0.348,1.5628,1.5,1.0,327.08,노인밀집거주 | 교통약자유동多 | 통행피크위험,334,0.283521,187.39,149
다사651451,170.0,6,0,2,0.0,0.0,269.9,1814.32,0.299,34.4181,66.4203,100.8384,0.601,33.94,24.4922,3,child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.299,1.5,0.5657,1.2449,1.5,1.0505,367.58,주말방문집중 | 통행피크위험,271,0.097163,186.52,150
