gid,sigungu,pop_0to12
다사706312,성남시,5
다사708314,성남시,2
다사709314,성남시,5
다사709315,성남시,5
다사712316,성남시,2
다사713317,성남시,5
다사666322,성남시,0
다사671313,성남시,0
다사678316,성남시,0
다사694320,성남시,0
다사694326,성남시,0
다사705312,성남시,0
다사711315,성남시,0
다사713318,성남시,0
다사678304,성남시,109
다사677304,성남시,72
다사677305,성남시,52
다사679303,성남시,42
다사680308,성남시,36
다사678302,성남시,43
다사678305,성남시,33
다사678303,성남시,35
다사679307,성남시,35
다사679309,성남시,34
다사678309,성남시,31
다사675306,성남시,30
다사678308,성남시,32
다사679308,성남시,27
다사677306,성남시,31
다사677310,성남시,26
다사676309,성남시,27
다사680310,성남시,27
다사678307,성남시,28
다사676305,성남시,24
다사677309,성남시,21
다사678310,성남시,21
다사676308,성남시,18
다사680307,성남시,19
다사675308,성남시,18
다사677303,성남시,17
다사682309,성남시,14
다사674307,성남시,11
다사675307,성남시,17
다사677307,성남시,11
다사681307,성남시,12
다사679305,성남시,12
다사679306,성남시,8
다사681310,성남시,10
다사682306,성남시,10
다사682308,성남시,10
다사679304,성남시,6
다사679310,성남시,6
다사681306,성남시,6
다사681308,성남시,6
다사682307,성남시,6
다사679311,성남시,2
다사680309,성남시,5
다사682310,성남시,5
다사681309,성남시,0
다사687376,성남시,155
다사680373,성남시,91
다사688374,성남시,83
다사685376,성남시,79
다사674368,성남시,39
다사681373,성남시,34
다사682371,성남시,34
다사680368,성남시,35
다사682374,성남시,28
다사681374,성남시,28
다사682367,성남시,29
다사681367,성남시,34
다사682375,성남시,26
다사683374,성남시,24
다사682372,성남시,22
다사677369,성남시,25
다사679368,성남시,21
다사683372,성남시,21
다사683375,성남시,22
다사680369,성남시,22
다사675372,성남시,23
다사679373,성남시,27
다사668367,성남시,21
다사676370,성남시,19
다사677370,성남시,18
다사669370,성남시,18
다사676372,성남시,19
다사677367,성남시,18
다사681375,성남시,19
다사684375,성남시,13
다사685375,성남시,14
다사677374,성남시,17
다사668369,성남시,16
다사677368,성남시,13
다사683373,성남시,17
다사680367,성남시,15
다사681372,성남시,13
다사668366,성남시,16
다사673368,성남시,12
다사675371,성남시,16
다사682373,성남시,12
다사677371,성남시,15
다사679367,성남시,12
다사681371,성남시,12
다사684373,성남시,12
다사687375,성남시,15
다사670370,성남시,9
다사673367,성남시,14
다사673369,성남시,10
다사683371,성남시,10
다사668368,성남시,10
다사669369,성남시,10
다사674369,성남시,10
다사675368,성남시,10
다사675369,성남시,10
다사676367,성남시,13
다사676368,성남시,10
다사676371,성남시,10
다사678367,성남시,10
다사679369,성남시,10
다사680372,성남시,10
다사680375,성남시,10
다사687373,성남시,8
다사668365,성남시,6
다사669366,성남시,8
다사669371,성남시,8
다사670369,성남시,8
다사671366,성남시,6
다사671369,성남시,6
다사674367,성남시,8
다사674372,성남시,8
다사675367,성남시,6
다사675370,성남시,8
다사677372,성남시,3
다사678373,성남시,8
다사679375,성남시,6
다사681366,성남시,8
다사681376,성남시,8
다사682377,성남시,6
다사684376,성남시,6
다사684378,성남시,8
다사686376,성남시,8
다사686377,성남시,8
다사667366,성남시,5
다사668370,성남시,2
다사670368,성남시,2
다사670371,성남시,5
다사671370,성남시,5
다사672366,성남시,5
다사672371,성남시,2
다사673370,성남시,5
다사673372,성남시,5
다사674370,성남시,5
다사674371,성남시,5
다사675366,성남시,5
다사676366,성남시,2
다사676369,성남시,5
다사678368,성남시,2
다사678374,성남시,2
다사679372,성남시,5
다사682370,성남시,2
다사684374,성남시,2
다사686373,성남시,2
다사686375,성남시,2
다사687374,성남시,2
다사669367,성남시,0
다사671367,성남시,0
다사673371,성남시,0
다사678369,성남시,0
다사682366,성남시,0
다사684372,성남시,0
다사655308,성남시,137
다사662307,성남시,120
다사662311,성남시,87
다사661303,성남시,86
다사662305,성남시,70
다사663307,성남시,69
다사661305,성남시,64
다사661306,성남시,52
다사664306,성남시,54
다사660304,성남시,54
다사661311,성남시,56
다사661314,성남시,59
다사660309,성남시,54
다사662309,성남시,48
다사660305,성남시,44
다사661304,성남시,44
다사661308,성남시,50
다사659306,성남시,43
다사662304,성남시,46
다사656310,성남시,42
다사665307,성남시,40
다사658307,성남시,40
다사662308,성남시,38
다사663306,성남시,36
다사664307,성남시,31
다사659305,성남시,26
다사663308,성남시,28
다사660310,성남시,31
다사658306,성남시,24
다사659308,성남시,23
다사661310,성남시,23
다사662310,성남시,23
다사663309,성남시,23
다사656308,성남시,26
다사663310,성남시,21
다사657307,성남시,23
다사662312,성남시,21
다사658305,성남시,18
다사661309,성남시,18
다사657309,성남시,14
다사659307,성남시,14
다사657308,성남시,13
다사658308,성남시,12
다사658312,성남시,14
다사655309,성남시,6
다사657306,성남시,6
다사657311,성남시,8
다사658309,성남시,6
다사661312,성남시,6
다사656307,성남시,2
다사660311,성남시,2
다사660313,성남시,5
다사661307,성남시,2
다사657314,성남시,0
다사659304,성남시,0
다사666303,성남시,111
다사667304,성남시,90
다사665300,성남시,79
다사663304,성남시,79
다사664302,성남시,74
다사667303,성남시,61
다사666305,성남시,60
다사662302,성남시,51
다사664305,성남시,49
다사663303,성남시,43
다사664301,성남시,42
다사664303,성남시,40
다사667302,성남시,44
다사665306,성남시,43
다사664300,성남시,45
다사664304,성남시,37
다사665302,성남시,34
다사665303,성남시,39
다사665304,성남시,33
다사662303,성남시,26
다사663301,성남시,23
다사665301,성남시,26
다사666304,성남시,22
다사664299,성남시,21
다사663302,성남시,15
다사667300,성남시,67
다사665299,성남시,71
다사666299,성남시,63
다사667297,성남시,65
다사669299,성남시,56
다사668299,성남시,62
다사669300,성남시,55
다사666298,성남시,47
다사668300,성남시,43
다사668301,성남시,34
다사670299,성남시,39
다사667298,성남시,36
다사668298,성남시,40
다사668297,성남시,25
다사669301,성남시,24
다사670300,성남시,23
다사671294,성남시,18
다사671295,성남시,17
다사670294,성남시,17
다사665298,성남시,13
다사666300,성남시,13
다사669295,성남시,15
다사672296,성남시,13
다사669296,성남시,15
다사670295,성남시,12
다사670296,성남시,12
다사672295,성남시,15
다사667301,성남시,10
다사668296,성남시,10
다사666295,성남시,9
다사667296,성남시,11
다사673295,성남시,10
다사670297,성남시,10
다사671296,성남시,8
다사673296,성남시,8
다사668295,성남시,6
다사668302,성남시,3
다사669297,성남시,6
다사667295,성남시,5
다사668294,성남시,2
다사671293,성남시,5
다사676377,성남시,21
다사678377,성남시,25
다사676375,성남시,22
다사679377,성남시,19
다사676376,성남시,18
다사677377,성남시,19
다사678375,성남시,17
다사680378,성남시,18
다사677379,성남시,19
다사678378,성남시,17
다사677378,성남시,14
다사675378,성남시,13
다사675375,성남시,13
다사674378,성남시,12
다사679379,성남시,15
다사674379,성남시,12
다사676378,성남시,15
다사677375,성남시,12
다사677376,성남시,12
다사678376,성남시,15
다사681377,성남시,11
다사678379,성남시,10
다사675376,성남시,10
다사675377,성남시,10
다사676381,성남시,10
다사678381,성남시,10
다사679376,성남시,10
다사680376,성남시,13
다사680377,성남시,10
다사675379,성남시,6
다사676379,성남시,6
다사677381,성남시,6
다사678380,성남시,6
다사679378,성남시,6
다사675380,성남시,2
다사676374,성남시,2
다사677380,성남시,5
다사676380,성남시,0
다사670375,성남시,55
다사666377,성남시,42
다사671375,성남시,34
다사667378,성남시,32
다사672377,성남시,24
다사671377,성남시,26
다사672379,성남시,24
다사673377,성남시,21
다사668377,성남시,21
다사664377,성남시,21
다사666378,성남시,20
다사673378,성남시,19
다사668378,성남시,17
다사673374,성남시,17
다사674377,성남시,17
다사667377,성남시,14
다사669377,성남시,17
다사670377,성남시,13
다사664378,성남시,15
다사670373,성남시,13
다사670374,성남시,13
다사673376,성남시,13
다사672375,성남시,12
다사673375,성남시,11
다사664379,성남시,12
다사671379,성남시,15
다사672373,성남시,12
다사673379,성남시,12
다사669372,성남시,10
다사674376,성남시,10
다사668372,성남시,10
다사672376,성남시,10
다사669376,성남시,6
다사670376,성남시,6
다사670378,성남시,8
다사671374,성남시,6
다사671376,성남시,8
다사672374,성남시,8
다사675374,성남시,8
다사667372,성남시,5
다사669373,성남시,2
다사672378,성남시,5
다사673380,성남시,2
다사666379,성남시,0
다사668373,성남시,0
다사669374,성남시,0
다사669378,성남시,0
다사670379,성남시,0
다사659356,성남시,8
다사643347,성남시,6
다사647361,성남시,8
다사652358,성남시,8
다사653351,성남시,8
다사656352,성남시,8
다사657351,성남시,3
다사657352,성남시,8
다사626354,성남시,5
다사627353,성남시,5
다사636344,성남시,5
다사637338,성남시,2
다사639345,성남시,5
다사642349,성남시,5
다사644349,성남시,5
다사645347,성남시,5
다사645359,성남시,2
다사646360,성남시,5
다사649358,성남시,5
다사650363,성남시,2
다사651356,성남시,5
다사651358,성남시,5
다사655352,성남시,2
다사655353,성남시,5
다사656351,성남시,2
다사658351,성남시,5
다사658352,성남시,5
다사658356,성남시,5
다사658357,성남시,5
다사660357,성남시,2
다사628355,성남시,0
다사633341,성남시,0
다사638339,성남시,0
다사642346,성남시,0
다사642348,성남시,0
다사644345,성남시,0
다사644347,성남시,0
다사645360,성남시,0
다사646359,성남시,0
다사647349,성남시,0
다사647356,성남시,0
다사652359,성남시,0
다사653358,성남시,0
다사654361,성남시,0
다사657356,성남시,0
다사657357,성남시,0
다사659357,성남시,0
다사648386,성남시,92
다사651386,성남시,74
다사648385,성남시,49
다사649385,성남시,38
다사651387,성남시,37
다사649386,성남시,30
다사650386,성남시,27
다사651385,성남시,22
다사646390,성남시,10
다사646391,성남시,10
다사651401,성남시,10
다사645390,성남시,8
다사647389,성남시,6
다사649395,성남시,6
다사649399,성남시,8
다사649400,성남시,8
다사650385,성남시,8
다사650394,성남시,6
다사650395,성남시,6
다사650401,성남시,6
다사652400,성남시,6
다사643390,성남시,5
다사644389,성남시,5
다사644390,성남시,5
다사646394,성남시,5
다사646395,성남시,5
다사647390,성남시,5
다사647394,성남시,5
다사647395,성남시,5
다사648390,성남시,2
다사648394,성남시,5
다사648399,성남시,5
다사648400,성남시,5
다사649394,성남시,5
다사649401,성남시,5
다사650400,성남시,2
다사651395,성남시,2
다사651396,성남시,5
다사651399,성남시,2
다사651400,성남시,5
다사645392,성남시,0
다사647387,성남시,0
다사647391,성남시,0
다사648391,성남시,0
다사650396,성남시,0
다사650397,성남시,0
다사651397,성남시,0
다사651398,성남시,0
다사652401,성남시,0
다사683382,성남시,75
다사684382,성남시,44
다사683381,성남시,21
다사682382,성남시,19
다사680381,성남시,18
다사679380,성남시,19
다사682379,성남시,13
다사682380,성남시,13
다사684380,성남시,17
다사683380,성남시,16
다사680379,성남시,15
다사680380,성남시,12
다사681380,성남시,12
