v_link_id,vel_mean,vel_min,vel_max,vel_std,probe_mean,ts_vel_mean,ts_vel_min,ts_vel_max,ts_probe_mean,outlier_flag
47634081201,37.24,31.22,40.23,2.67,149.29,1,3,11,7,False
47634081202,48.15,40.58,53.33,3.04,196.43,11,0,3,6,False
47634084601,32.55,28.99,34.07,1.57,903.62,0,7,4,5,False
47634084602,31.42,29.78,33.87,1.35,164.88,6,5,2,5,False
47634087701,33.14,30.84,36.64,1.76,156.43,8,6,0,7,False
47634087702,32.28,29.2,35.4,1.83,314.57,12,1,2,10,False
47634088001,34.51,29.62,37.58,2.42,296.0,7,0,1,5,False
47634088002,33.3,32.01,34.33,0.8,201.88,2,0,3,1,False
47634090001,38.41,34.72,43.34,3.04,902.12,4,7,2,5,False
47634090002,36.84,26.11,42.65,5.13,405.75,5,7,2,5,False
47634091701,17.21,11.12,34.45,7.28,46.0,8,12,4,7,False
47634091702,16.77,11.79,28.13,5.65,75.0,7,6,2,7,False
47634091901,30.95,20.2,36.96,5.61,500.36,9,12,5,6,False
47634091902,30.76,23.86,34.54,3.29,358.14,1,12,7,7,False
47634092101,19.04,8.67,24.06,4.26,45.08,6,1,11,7,False
47634092102,18.44,7.0,28.44,5.47,48.08,13,5,6,8,False
47634092601,23.31,16.0,29.02,3.9,81.29,7,4,9,10,False
47634092602,30.01,18.69,42.28,7.24,204.93,13,3,8,9,False
47634095201,44.35,30.71,75.8,11.67,216.5,2,1,3,7,False
47634095202,47.84,36.04,72.25,11.41,158.93,13,5,2,6,False
47634096901,34.2,30.5,36.81,1.98,89.5,13,4,1,10,False
47634097001,39.63,29.95,45.46,4.97,419.5,4,0,5,5,False
47634097201,33.41,30.44,39.83,2.99,185.86,3,13,7,9,False
47634097302,16.72,5.67,29.93,8.01,36.36,9,1,0,10,False
47634097901,55.42,47.32,58.33,3.43,468.62,1,0,7,5,False
47634097902,41.11,32.9,45.61,3.97,406.38,7,0,5,5,False
47634099901,72.58,69.38,74.08,1.51,517.25,1,0,7,5,True
47634099902,68.2,64.81,70.47,1.88,507.62,2,0,5,5,True
47634102701,45.71,22.0,52.0,8.19,93.93,12,0,3,7,False
47634102702,46.79,35.33,95.0,14.5,57.29,6,4,3,8,False
47634104101,39.72,22.45,52.83,13.85,64.14,0,5,3,1,False
47634104102,46.21,26.71,52.91,10.51,76.75,0,6,1,1,False
47634104201,16.11,8.0,24.0,5.06,11.6,7,5,3,12,False
47634104202,17.5,10.0,28.5,4.53,19.6,11,5,8,8,False
47634109401,64.11,59.06,68.05,2.5,459.0,3,0,6,5,False
47634109601,39.73,30.0,44.07,3.88,323.29,3,4,7,7,False
47634109701,28.15,19.2,32.5,3.3,113.43,2,0,7,7,False
47634109801,36.82,31.76,49.43,4.97,34.43,9,5,3,6,False
47634109901,31.7,28.4,33.69,1.35,138.93,12,0,4,13,False
47634110401,28.84,22.98,33.86,2.54,291.64,11,0,4,6,False
47634110402,19.37,15.11,27.0,3.13,64.92,5,3,2,7,False
47634110701,20.37,13.34,27.7,3.89,59.85,6,8,1,7,False
47634110702,27.84,19.59,34.17,3.14,165.57,13,0,4,6,False
47634111001,20.01,12.36,28.15,4.63,22.58,12,9,0,8,False
47634111002,15.53,6.0,28.4,6.63,45.43,7,4,3,7,False
47634111301,20.13,14.94,32.25,4.97,66.0,5,7,0,7,False
47634111302,25.62,18.73,29.38,2.56,131.79,13,2,3,13,False
47634117201,31.59,23.21,45.71,7.15,49.4,13,12,6,4,False
47634117301,32.76,30.67,34.34,1.17,58.3,12,8,7,7,False
47634117401,28.64,21.64,34.3,3.04,206.29,9,2,1,7,False
47634117501,17.84,11.0,34.79,6.59,177.0,0,3,1,7,False
47634117601,45.44,41.65,48.53,1.7,568.5,11,3,2,7,False
47634117901,38.04,36.01,40.5,1.35,361.0,11,5,6,7,False
47634118101,27.81,21.63,52.77,8.44,66.0,9,12,7,6,False
47634118201,57.43,31.57,95.75,15.89,61.64,8,3,5,6,False
47634118301,35.31,26.12,37.57,2.88,564.93,5,0,6,6,False
47634118302,29.39,13.17,36.62,9.15,71.5,13,4,10,8,False
47634118401,33.9,27.92,46.5,5.71,78.64,13,7,5,6,False
47634118402,41.45,34.07,44.05,2.46,582.79,7,0,6,6,False
47634118601,14.91,10.64,17.91,2.01,704.64,8,0,2,6,False
47634118602,27.03,20.25,32.13,3.16,74.07,11,3,6,7,False
47634118701,17.55,10.4,23.67,4.29,77.43,8,3,0,7,False
47634118702,28.17,21.41,30.89,2.33,499.29,12,0,6,6,False
47634118801,29.53,28.14,31.03,0.85,713.86,11,3,6,6,False
47634118802,29.48,24.2,32.77,2.62,97.77,8,3,5,7,False
47634118901,33.33,25.29,44.17,5.4,91.67,7,1,5,8,False
47634118902,32.54,25.67,36.58,2.68,210.62,9,3,5,8,False
47634119101,51.71,42.65,54.33,2.94,761.64,4,0,8,6,False
47634119201,24.76,20.24,28.0,2.31,548.43,8,0,2,6,False
47634119301,21.73,16.07,30.15,4.62,41.15,8,13,6,0,False
47634119401,48.67,43.25,55.0,2.84,71.69,1,3,0,7,False
47634119601,29.73,21.57,37.17,4.01,41.45,12,11,7,7,False
47634119701,24.78,20.74,32.5,4.01,57.64,7,9,3,8,False
47634120101,30.55,23.75,37.45,3.74,155.21,3,4,6,7,False
47634120102,25.05,18.97,39.7,5.93,126.57,1,8,2,8,False
47634120701,33.79,29.75,36.75,2.65,270.21,5,2,11,6,False
47634120702,38.39,35.53,48.0,3.11,232.79,6,8,1,7,False
47634121001,23.18,17.58,34.0,4.84,47.42,3,9,5,9,False
47634121002,20.12,6.7,37.41,13.33,49.75,11,10,6,8,False
47634121401,35.07,28.11,46.38,5.79,233.93,0,8,3,8,False
47634121402,35.36,28.0,43.26,4.32,161.64,13,4,7,7,False
47634121501,33.48,26.59,40.14,4.28,16.22,10,11,6,8,False
47634122001,53.13,40.33,98.5,13.51,58.79,6,4,3,8,False
47634122002,46.74,36.0,51.4,3.58,95.64,5,0,3,7,False
47634122101,14.48,7.0,25.94,7.8,6.43,12,13,7,6,False
47634122102,15.89,3.25,37.63,14.14,6.33,9,11,7,13,False
47634124801,49.74,36.89,55.85,6.56,247.5,2,0,5,5,False
47634125101,41.27,37.2,45.74,2.49,183.86,2,3,6,7,False
47634125102,43.24,37.67,47.08,2.74,244.43,12,2,5,6,False
47634125201,40.84,32.13,46.27,4.16,264.79,12,0,5,6,False
47634125202,43.08,36.92,48.13,3.05,198.93,8,3,6,7,False
47634125401,33.1,25.63,39.57,3.16,299.14,13,0,1,6,False
47634125402,31.81,29.07,35.92,1.98,238.43,9,3,1,7,False
47634127101,30.19,26.45,33.53,1.87,107.36,11,3,8,7,False
47634127102,30.05,18.2,49.4,7.88,72.36,6,1,3,7,False
47634128401,45.91,35.0,59.29,6.06,63.5,8,3,0,7,False
47634128402,37.68,29.6,40.79,2.95,99.29,4,0,8,7,False
47634128601,63.06,59.61,68.83,2.71,692.38,5,7,3,5,False
47634128901,50.58,44.73,53.85,3.08,371.5,0,7,6,4,False
47634128902,54.16,35.3,61.45,8.07,677.0,4,7,3,5,False
47634129701,61.28,58.16,62.56,1.55,380.75,6,7,2,4,False
47634130601,48.88,47.39,52.68,1.72,626.38,4,6,3,5,False
47634130602,42.61,40.94,45.64,1.6,345.0,3,2,6,4,False
47634130701,52.47,48.17,57.35,2.9,630.62,4,7,3,5,False
47634130702,53.46,51.47,55.97,1.6,359.12,2,7,1,5,False
47634130901,32.84,28.2,40.0,4.17,18.29,5,4,0,0,False
47634131001,37.66,22.44,45.67,8.41,23.29,0,3,1,5,False
47634131301,26.59,19.0,35.0,6.16,33.71,5,1,0,5,False
47634131302,22.69,13.84,48.75,12.03,18.86,4,7,0,6,False
47634131401,44.15,42.48,46.73,1.57,332.25,2,0,6,4,False
47634131402,47.67,44.79,54.28,3.04,608.88,4,6,3,5,False
47634132601,35.94,33.18,37.89,1.35,553.0,13,4,2,7,False
47634132602,37.42,31.85,39.78,2.25,636.29,13,0,4,6,False
47634132901,27.56,20.43,49.87,11.14,10.33,6,5,7,6,False
47634132902,19.89,17.45,22.8,1.62,21.29,3,6,1,5,False
47634133001,22.25,15.47,33.29,7.29,21.14,1,6,3,5,False
47634133002,31.12,17.25,42.0,8.92,10.0,5,2,1,5,False
47634134201,40.93,26.09,65.12,11.76,101.79,1,6,13,13,False
47634134202,35.53,24.83,46.27,6.97,54.21,8,1,6,7,False
47634134701,17.56,9.33,29.14,6.21,13.23,6,10,4,9,False
47634134702,17.14,7.59,23.86,4.91,15.46,13,10,12,6,False
47634134801,19.38,14.25,23.33,3.0,16.77,9,1,3,7,False
47634134802,25.57,15.0,44.38,9.64,15.6,11,6,9,0,False
47634134901,21.65,18.51,25.75,2.68,162.29,4,12,2,7,False
47634134902,25.18,18.07,32.2,4.94,251.64,7,13,3,12,False
47634135601,17.71,13.12,22.57,2.77,56.21,8,13,1,7,False
47634135602,17.16,13.05,30.67,4.6,49.36,10,6,3,8,False
47634135701,17.28,13.0,19.94,1.97,38.86,11,5,8,8,False
47634135702,18.22,14.25,23.5,2.9,46.86,9,0,7,6,False
47634135901,23.46,18.44,33.16,4.57,118.43,9,13,6,7,False
47634135902,22.83,19.15,26.18,2.53,317.0,7,13,1,12,False
47634136301,41.12,36.37,44.85,2.45,457.21,2,4,6,7,False
47634136302,42.76,40.72,47.54,1.83,326.07,3,13,2,8,False
47634137201,38.1,36.44,39.25,1.04,934.12,6,2,3,5,False
47634137202,37.96,32.95,41.42,2.66,174.5,0,5,2,5,False
47634139001,35.01,30.78,38.69,2.82,109.38,5,2,4,5,False
47634139002,36.14,31.19,39.38,2.42,74.5,6,1,0,5,False
47634141201,23.47,14.38,31.62,4.68,71.36,9,6,4,12,False
47634141202,22.1,15.71,31.48,4.56,68.36,11,6,4,12,False
47634141402,10.34,5.42,17.6,3.43,31.08,5,6,1,12,False
47634151801,31.54,26.91,37.68,2.32,380.43,12,0,4,6,False
47634151802,27.12,21.58,29.48,2.29,389.07,8,4,6,7,False
47634154601,24.45,12.83,52.0,10.58,21.38,3,9,1,8,False
47634154602,35.29,21.5,81.5,16.14,22.77,3,13,0,12,False
47634161801,50.97,31.94,64.46,11.7,54.46,3,4,13,7,False
47634161802,43.29,21.17,55.79,11.36,55.14,5,0,7,6,False
47634163401,31.67,23.2,44.83,5.56,39.93,13,5,3,12,False
47634163402,16.54,3.0,26.37,8.08,25.92,6,2,9,7,False
47634164801,23.13,22.53,24.04,0.57,516.25,5,0,1,5,False
47634165001,33.02,29.88,35.19,1.62,255.75,6,0,4,5,False
47634166001,33.56,30.7,35.61,1.91,731.25,4,7,2,5,False
47634166002,14.96,12.21,19.23,2.76,586.38,3,6,0,5,False
47634166201,23.42,20.44,25.71,2.36,77.5,5,7,1,0,False
47634166202,23.16,22.16,24.13,0.71,398.5,2,1,3,4,False
47634166401,19.63,10.68,35.59,8.91,91.57,6,13,5,13,False
47634166601,29.54,23.82,31.7,1.96,478.0,6,0,5,6,False
47634166602,20.88,17.76,25.18,2.24,317.21,1,13,5,7,False
47634166801,35.81,31.35,40.19,2.97,312.86,1,13,2,7,False
47634166802,40.57,35.81,43.56,2.03,513.79,9,0,5,6,False
47634173001,38.1,34.6,44.67,2.84,175.79,4,13,3,10,False
47634173002,35.85,30.89,44.5,3.09,94.21,6,2,0,7,False
47634173201,34.57,29.38,41.83,3.42,67.64,12,4,0,7,False
47634173202,37.17,32.2,41.73,2.78,116.71,10,3,0,10,False
47634173401,40.05,37.71,43.55,2.13,285.57,10,4,8,10,False
47634173402,37.35,33.5,45.58,3.33,144.93,11,2,0,7,False
47634186001,37.53,14.55,83.8,27.54,19.67,4,10,0,10,False
47634186002,37.35,18.25,84.83,22.68,24.5,6,13,5,5,False
47634190601,32.81,29.15,44.29,5.04,71.77,10,5,3,8,False
47634190602,31.58,29.64,40.45,3.04,141.23,2,12,0,12,False
47634190801,29.04,25.75,33.27,2.09,372.43,13,3,4,10,False
47634190802,28.89,25.56,33.63,1.97,152.86,10,5,0,7,False
47634191001,32.72,29.71,38.36,2.01,154.14,11,2,0,7,False
47634191002,33.12,27.5,36.52,2.48,315.5,11,3,8,10,False
47634191601,38.61,30.5,59.5,6.62,165.21,10,2,4,7,False
47634191602,40.69,32.67,79.71,11.47,392.5,7,3,4,10,False
47634200601,39.51,39.51,39.51,0.0,63.0,13,13,13,13,False
47634204401,39.7,35.0,45.42,2.25,109.31,12,4,1,7,False
47634204402,33.65,25.0,38.8,3.91,135.92,10,3,5,7,False
47634209401,29.67,27.68,30.5,0.84,760.07,5,0,7,6,False
47634209402,27.14,25.47,30.56,1.72,560.29,12,8,0,8,False
47634210801,33.13,24.86,38.73,3.12,132.21,12,3,0,7,False
47634210802,37.54,29.67,43.17,3.57,175.43,11,2,3,6,False
47634211801,38.54,34.45,43.8,2.3,185.0,4,0,5,6,False
47634211802,35.26,30.5,37.75,2.03,144.5,8,3,0,7,False
47634212401,33.18,29.0,37.91,2.31,137.21,2,6,0,7,False
47634212402,35.2,30.45,39.51,2.57,180.86,10,0,5,6,False
47634215001,37.29,27.45,66.0,10.66,102.57,3,5,2,7,False
47634215002,37.03,30.43,42.0,3.07,259.5,13,3,1,6,False
47634215801,34.74,26.5,43.0,4.61,99.93,3,2,0,7,False
47634215802,40.49,33.0,44.5,3.29,122.29,10,2,3,6,False
47634250001,43.45,24.67,77.0,16.25,10.0,4,1,3,0,False
47634250002,36.82,27.25,49.0,7.95,4.33,3,6,5,6,False
47634260001,23.14,12.0,53.19,14.72,15.44,12,7,6,10,False
47634260002,35.49,16.75,56.82,14.99,12.55,13,8,6,12,False
47634262801,38.19,27.75,43.91,5.38,33.25,4,1,7,5,False
47634262802,42.67,32.63,58.5,7.95,29.5,5,0,1,5,False
47634266201,28.45,23.16,32.24,2.1,354.57,8,0,4,6,False
47634266202,26.09,21.91,29.21,2.15,344.57,8,5,0,7,False
47634266801,35.78,29.79,38.85,2.18,337.21,7,2,5,7,False
47634266802,43.25,37.63,49.26,2.53,347.5,12,0,4,7,False
47634273201,25.96,24.12,29.15,1.64,235.62,0,6,1,5,False
47634273202,25.16,23.24,27.01,1.25,142.5,4,1,5,4,False
47634294801,42.74,30.25,50.05,6.71,45.92,9,2,12,8,False
47634294802,43.45,26.68,53.2,9.04,53.77,9,5,10,8,False
47634295401,37.27,36.19,38.4,0.74,868.38,6,2,5,5,False
47634295402,36.6,34.99,38.66,1.13,177.38,3,5,2,5,False
47634298001,31.58,28.0,33.7,1.65,315.57,7,2,11,7,False
47634298002,36.67,31.15,41.56,2.26,332.36,12,0,4,7,False
47634314801,41.08,27.5,49.2,5.89,79.79,10,1,2,7,False
47634314802,36.15,26.5,45.75,5.89,44.79,8,4,1,8,False
47634322201,34.73,27.5,40.97,4.36,26.91,5,8,1,10,False
47634322401,38.11,32.81,42.0,2.38,252.0,10,2,3,6,False
47634322402,16.57,12.95,20.83,2.72,206.29,7,8,2,7,False
47634322601,44.74,41.89,46.68,1.26,550.36,7,0,8,7,False
47634322602,39.02,36.89,41.5,1.31,247.36,4,0,6,7,False
47634323801,18.54,14.54,23.75,2.73,70.07,9,6,2,6,False
47634323802,35.28,19.4,55.88,9.96,25.25,13,12,1,7,False
47634324201,25.41,6.5,36.36,6.5,82.93,7,1,0,6,False
47634324202,38.89,28.17,55.88,6.07,94.79,9,2,1,6,False
47634324601,44.31,41.39,46.61,2.04,237.5,0,7,1,5,False
47634324602,42.71,38.69,45.84,2.26,384.0,1,7,3,5,False
47634325201,29.96,27.43,40.05,3.28,278.0,3,13,0,7,False
47634325202,24.12,21.76,32.43,2.96,187.43,1,11,2,8,False
47634335401,42.63,36.33,46.85,3.36,20.31,11,4,7,8,False
47634335402,30.12,24.94,36.5,3.76,12.57,11,13,3,6,False
47634337001,41.74,32.83,57.75,6.44,39.36,8,0,5,10,False
47634337002,40.25,27.25,48.2,5.58,30.23,8,0,1,8,False
47634337601,35.9,30.28,39.0,2.73,45.5,13,6,1,10,False
47634337602,35.45,24.67,43.79,4.94,34.6,6,4,11,9,False
47634340801,27.14,21.65,33.73,3.23,232.71,10,5,3,7,False
47634340802,28.13,16.25,37.42,5.58,169.0,5,0,4,8,False
47634365001,46.74,35.52,51.25,4.8,112.5,3,0,7,5,False
47634365002,47.91,44.88,50.14,1.73,82.5,4,0,5,1,False
47634381401,41.9,37.0,57.46,5.11,188.85,11,2,0,8,False
47634381402,41.92,33.6,46.57,3.51,119.64,10,2,7,6,False
47634389201,42.05,38.38,49.2,3.05,47.17,9,12,2,13,False
47634389202,34.81,23.5,46.67,5.23,41.08,7,4,2,8,False
47634391001,37.36,18.6,48.25,12.34,5.17,0,6,7,6,False
47634391002,35.59,26.0,45.29,6.19,11.71,6,1,7,5,False
47634393601,32.64,22.5,39.5,5.27,40.85,12,0,4,6,False
47634393602,27.22,20.36,39.33,7.13,28.17,12,6,4,13,False
47634394001,25.32,23.14,28.54,2.01,26.33,8,12,9,12,False
47634394002,26.38,12.88,66.25,15.63,25.89,9,7,6,13,False
47634394401,23.99,20.33,26.14,1.63,298.29,12,0,7,6,False
47634394402,19.51,15.31,25.02,3.4,44.89,11,7,5,13,False
47634394801,34.01,29.44,38.67,3.59,69.12,5,0,2,5,False
47634394802,38.71,33.88,44.67,3.21,32.38,0,2,1,5,False
47634395001,25.9,22.9,33.0,2.45,218.71,9,2,1,6,False
47634395002,25.34,21.5,28.25,1.87,260.5,6,3,1,6,False
47634395201,20.88,18.6,22.11,1.02,246.79,12,2,5,5,False
47634398001,29.91,14.5,36.57,7.86,11.88,1,3,5,0,False
47634398002,34.48,22.4,42.0,7.9,5.0,0,1,2,1,False
47634398401,33.92,23.5,41.33,5.16,28.33,13,4,2,8,False
47634398402,36.5,34.27,40.5,2.19,60.91,9,12,0,13,False
47634403401,46.68,43.84,48.9,1.9,107.62,0,4,7,0,False
47634403402,50.75,44.84,55.15,3.74,133.5,2,0,5,5,False
47634403801,26.43,23.0,31.92,2.1,78.79,12,4,5,9,False
47634404001,31.53,28.72,34.6,1.68,462.21,1,2,8,9,False
47634404201,44.66,38.33,48.71,3.13,105.0,4,0,7,5,False
47634404202,38.72,36.83,40.03,1.25,76.75,2,4,7,1,False
47634404401,29.13,26.63,31.32,1.38,58.12,0,4,1,6,False
47634404402,23.17,15.56,37.41,8.65,33.75,7,0,4,4,False
47634404801,32.55,22.88,37.39,4.36,77.23,11,0,5,10,False
47634404802,26.34,21.62,30.01,2.17,390.14,13,4,7,9,False
47634405001,25.33,18.5,28.89,3.11,181.43,8,0,10,9,False
47634405002,34.88,27.0,42.51,4.77,81.73,11,1,9,10,False
47634405201,29.32,20.53,34.1,4.74,139.29,6,4,9,9,False
47634405202,29.52,18.89,33.18,4.14,177.29,1,0,10,9,False
47634406001,35.23,32.84,37.35,1.5,380.0,6,2,1,5,False
47634406002,35.72,31.93,40.15,2.28,235.38,6,7,1,5,False
47634406201,27.13,24.59,30.0,1.29,535.36,9,3,4,7,False
47634406202,26.94,23.45,29.72,2.44,1608.36,7,12,4,6,False
47634406601,17.16,13.58,21.19,2.37,57.86,4,7,6,7,False
47634406801,18.23,16.04,21.43,1.63,351.64,4,13,1,9,False
47634406802,17.85,14.03,28.56,4.33,77.0,6,13,2,7,False
47634407201,19.05,17.6,20.65,1.2,1069.43,8,0,1,6,False
47634407202,29.35,26.86,33.42,1.95,382.86,2,8,1,7,False
47634407401,23.96,21.77,30.23,2.08,300.29,9,1,4,8,False
47634407402,21.98,18.66,24.42,2.28,1052.21,3,13,2,6,False
47634408401,51.61,39.74,57.15,4.61,7213.04,18,17,23,19,False
47634408602,63.68,57.93,68.56,3.65,328.62,2,3,7,5,False
47634409801,40.42,28.0,45.73,4.94,97.07,10,1,7,6,False
47634410001,46.03,44.72,50.25,1.81,272.12,4,7,1,5,False
47634410002,38.23,32.7,44.89,3.88,387.0,4,0,3,5,False
47634410201,51.08,46.34,55.51,2.64,425.38,6,2,3,5,False
47634410202,50.58,47.98,56.03,2.58,274.5,4,6,1,5,False
47634410401,46.78,38.68,52.78,3.98,331.71,2,0,8,7,False
47634410801,54.53,50.14,57.4,2.38,343.0,2,7,1,5,False
47634410802,58.35,54.04,62.92,2.89,615.75,6,0,3,5,False
47634411401,25.52,24.3,26.44,0.75,377.0,0,2,5,5,False
47634411402,27.38,25.71,29.08,1.09,227.12,6,7,1,5,False
47634411601,43.27,38.44,49.22,4.18,422.12,5,0,3,5,False
47634411602,48.54,46.34,53.83,2.4,268.75,6,0,1,5,False
47634411801,46.92,44.92,51.77,2.34,267.88,2,0,1,5,False
47634411802,46.06,41.2,51.25,3.64,421.25,5,2,7,5,False
47634412401,50.2,43.16,57.25,4.02,655.62,2,7,3,5,False
47634412402,46.16,38.92,50.7,3.33,359.88,2,7,1,4,False
47634412601,48.15,46.19,51.21,1.55,357.88,7,3,1,4,False
47634412602,47.98,45.16,54.22,3.07,647.12,5,7,3,5,False
47634414001,30.27,5.0,50.5,16.4,4.5,0,3,5,1,False
47634414002,34.62,19.25,43.26,9.2,11.43,6,1,7,0,False
47634417601,37.24,33.75,39.17,1.62,392.0,10,3,2,7,False
47634417602,37.15,32.56,39.68,1.82,544.5,9,0,2,6,False
47634422201,28.69,18.85,34.9,5.82,20.43,10,13,12,9,False
47634422202,32.0,12.0,41.05,9.43,41.57,7,13,11,8,False
47634422401,31.55,25.94,37.17,3.15,46.22,8,6,11,10,False
47634422402,30.75,26.75,34.8,2.45,33.5,10,4,5,9,False
47634422801,38.4,34.26,45.87,3.59,127.29,6,9,8,7,False
47634422802,32.63,15.83,51.71,9.16,27.0,11,10,5,7,False
47634429601,37.08,34.28,38.78,1.78,76.0,11,10,9,13,False
47634429602,36.5,34.96,38.05,2.18,125.0,13,13,10,10,False
47634430202,69.16,63.59,74.26,3.39,438.75,1,0,6,5,True
47634438601,17.67,7.71,33.28,8.98,35.07,1,8,4,3,False
47634438602,12.31,6.0,27.03,7.32,21.1,12,6,3,7,False
47634442601,49.47,47.3,51.96,1.75,339.75,7,0,3,5,False
47634442602,44.39,39.54,49.53,3.57,426.0,0,2,3,5,False
47634442801,46.85,40.95,51.45,3.41,498.75,1,2,3,5,False
47634442802,52.95,49.88,56.41,1.95,341.75,4,0,1,5,False
47634450801,30.74,28.17,33.47,1.64,376.0,12,5,7,9,False
47634450802,32.46,29.76,37.41,1.93,500.43,11,7,3,9,False
47634451401,35.39,28.93,38.04,2.34,510.86,12,0,8,9,False
47634451402,32.07,29.16,34.94,1.87,376.86,6,0,9,9,False
47634452002,71.18,64.04,75.39,3.43,434.38,3,0,6,5,True
47634459601,39.78,33.69,43.09,2.58,514.07,6,3,8,6,False
47634459602,36.34,33.73,40.19,1.79,336.71,13,2,1,7,False
47634459801,30.46,28.58,35.76,2.04,337.29,12,7,1,7,False
47634459802,33.52,29.21,37.14,2.1,510.86,9,3,0,6,False
47634487601,31.34,23.58,37.77,3.78,138.93,9,4,8,9,False
47634487602,31.36,28.88,35.7,2.02,161.29,6,4,8,9,False
47634488601,53.42,51.38,56.37,1.42,82.88,7,0,6,1,False
47634488602,53.28,48.86,55.99,2.21,111.62,3,0,7,5,False
47634488801,44.3,42.09,46.74,1.55,77.38,0,3,6,1,False
47634488802,44.72,35.98,49.2,4.08,105.62,2,0,7,5,False
47634490401,26.44,23.24,30.6,2.5,33.25,8,11,7,7,False
47634490402,34.81,24.0,48.0,8.01,31.8,11,3,6,7,False
47634497601,28.29,17.83,41.4,5.06,277.21,13,1,2,6,False
47634497602,19.82,8.72,34.34,7.57,34.77,13,5,0,9,False
47634500801,35.09,32.74,40.0,2.22,131.0,5,2,1,4,False
47634500802,37.92,35.91,39.61,1.27,203.12,7,3,0,5,False
47634501201,25.26,10.0,39.5,8.55,29.82,6,2,4,9,False
47634501202,33.31,23.0,41.56,5.42,31.86,13,2,8,7,False
47634501801,33.9,17.5,37.06,6.02,200.6,4,10,7,7,False
47634502001,38.35,36.98,38.99,0.62,303.44,8,5,11,12,False
47634502401,35.93,23.07,38.6,4.15,587.86,3,0,8,6,False
47634502402,40.14,37.43,46.24,2.25,522.57,1,3,2,7,False
47634505801,40.46,24.92,74.67,17.71,8.0,7,6,3,1,False
47634506001,43.6,31.0,75.67,14.62,11.0,5,1,3,0,False
47634506601,32.2,22.86,40.6,6.72,7.8,6,1,5,0,False
47634506602,35.61,30.25,41.23,4.57,9.25,5,6,7,5,False
47634509401,21.24,15.2,26.2,2.93,40.0,11,0,3,5,False
47634509402,20.59,16.91,26.0,2.96,95.67,11,8,5,11,False
47634510401,28.15,12.67,38.0,6.2,65.14,12,5,1,9,False
47634510402,44.61,33.33,102.75,18.35,114.0,0,8,1,11,False
47634511201,34.52,30.11,37.55,2.27,578.64,6,2,4,6,False
47634511202,31.37,25.4,36.38,2.87,435.5,8,0,2,7,False
47634511401,35.66,25.25,66.22,9.37,421.57,13,3,1,7,False
47634511402,31.92,28.73,35.11,2.05,537.36,2,8,5,6,False
47634511801,20.6,11.63,36.0,5.66,80.71,11,1,2,8,False
47634511802,20.68,14.38,30.0,3.81,65.5,8,1,2,6,False
47634513401,24.95,19.73,26.62,2.05,636.5,0,4,11,6,False
47634513402,28.08,26.85,30.5,0.9,661.86,11,0,4,6,False
47634513801,20.98,18.44,23.13,1.11,233.21,11,4,5,6,False
47634513802,17.11,13.94,22.38,2.97,190.64,6,8,3,7,False
47634514401,23.79,21.59,25.68,1.31,227.36,2,0,1,6,False
47634514402,16.6,12.58,31.2,5.03,205.79,7,10,3,7,False
47634520601,49.34,32.33,78.33,14.75,28.0,6,2,1,5,False
47634520602,44.93,36.0,64.75,9.6,29.25,3,4,0,5,False
47634528801,39.12,36.51,43.18,1.91,308.71,8,13,2,8,False
47634528802,40.74,36.9,43.53,2.35,398.07,7,0,8,6,False
47634529601,38.46,33.47,42.28,2.27,489.5,12,3,0,6,False
47634529602,37.76,36.33,40.38,1.27,322.36,6,5,0,7,False
47634537801,31.74,26.35,36.38,2.9,320.43,5,0,2,6,False
47634537802,33.39,28.22,42.8,3.81,259.86,2,3,1,7,False
47634538801,27.58,19.0,41.0,6.31,43.77,10,2,4,7,False
47634538802,31.5,24.0,35.93,3.19,56.33,12,2,8,7,False
47634539001,27.95,7.0,35.9,7.99,74.31,5,1,11,6,False
47634539002,22.88,13.5,40.0,6.34,46.79,13,5,4,8,False
47634540601,26.75,21.09,35.79,4.59,204.07,8,12,1,7,False
47634540602,36.91,29.95,44.88,5.09,326.64,13,0,8,6,False
47634542001,34.01,28.79,41.15,4.38,157.57,7,12,3,6,False
47634542002,25.63,20.65,35.5,4.16,69.31,12,8,4,8,False
47634542601,31.03,9.0,41.5,7.37,101.14,13,0,3,12,False
47634542602,32.86,27.67,43.1,5.07,52.17,9,0,6,8,False
47634543001,36.51,22.6,53.0,7.67,68.75,11,4,2,12,False
47634543002,24.72,18.73,29.45,3.23,47.18,8,6,12,8,False
47634543801,46.63,38.14,53.01,4.11,796.71,13,0,8,6,False
47634543802,49.2,47.18,52.09,1.63,539.0,4,5,2,7,False
47634544201,38.19,35.21,44.35,2.43,675.43,1,9,2,7,False
47634544202,35.89,30.54,39.84,2.27,1010.5,5,0,7,6,False
47634544401,28.96,27.27,32.9,1.6,747.57,12,9,2,7,False
47634544601,12.86,5.5,20.1,4.55,16.0,8,6,7,8,False
47634544602,34.97,26.46,39.83,3.67,1146.71,5,0,7,6,False
47634546201,48.83,43.4,54.16,3.89,532.25,2,6,3,5,False
47634546202,49.0,44.05,51.92,3.03,315.62,5,7,2,5,False
47634546401,45.9,39.05,50.05,3.98,184.62,1,7,4,5,False
47634546402,49.89,46.08,53.76,2.75,533.25,2,0,5,5,False
47634546601,49.43,43.88,54.42,3.72,200.25,0,7,2,5,False
