v_link_id,all_mean,all_min,all_max,all_std,pscr_mean,bus_mean,fgcr_mean,ts_all_mean,ts_all_min,ts_all_max,outlier_flag
47634011901,453.04,65.0,886.0,287.34,284.75,4.54,163.79,18,0,13,False
47634011902,416.33,48.0,873.0,272.55,271.42,5.12,139.67,18,1,14,False
47634012301,319.79,56.0,551.0,176.33,254.54,4.67,60.46,5,0,14,False
47634012302,150.79,23.0,278.0,92.39,117.42,3.42,30.08,10,1,14,False
47634022501,99.71,14.0,220.0,65.64,83.0,2.38,14.12,5,23,15,False
47634022502,85.62,16.0,262.0,74.32,68.71,2.38,14.38,10,2,15,False
47634029701,87.46,3.0,211.0,71.08,71.83,2.0,13.5,9,4,16,False
47634029702,96.38,16.0,295.0,78.25,78.04,2.62,15.71,18,2,16,False
47634033301,182.71,12.0,354.0,115.38,150.71,3.5,28.75,5,3,6,False
47634033302,149.42,13.0,319.0,107.98,120.5,3.17,25.83,5,2,8,False
47634035101,106.17,0.0,260.0,87.12,76.46,5.67,24.08,17,3,8,False
47634035201,97.62,7.0,198.0,73.33,69.21,4.83,23.67,18,3,8,False
47634035202,78.5,1.0,172.0,62.04,55.12,5.58,18.04,18,2,17,False
47634035301,99.29,0.0,209.0,73.51,69.08,5.96,24.29,6,3,10,False
47634035302,149.5,4.0,333.0,114.02,121.46,3.71,24.25,6,3,7,False
47634035501,692.62,76.0,1379.0,461.08,465.5,5.79,221.46,16,0,6,False
47634035502,661.12,44.0,1484.0,490.1,449.46,9.62,201.96,19,1,15,False
47634036701,168.04,14.0,346.0,122.24,119.58,3.0,45.62,5,2,6,False
47634036702,169.04,21.0,386.0,130.53,119.12,2.62,47.17,5,1,11,False
47634041701,93.52,1.0,233.0,76.61,64.65,1.87,27.09,5,2,8,False
47634041702,109.3,4.0,218.0,84.29,81.35,2.13,25.91,18,4,16,False
47634041901,52.04,0.0,149.0,41.43,33.39,0.7,17.7,16,2,6,False
47634041902,49.52,2.0,102.0,35.2,30.96,0.83,17.61,9,3,16,False
47634042101,344.75,45.0,624.0,208.16,248.75,10.58,85.5,18,1,8,False
47634042102,272.17,19.0,466.0,158.41,215.83,10.58,45.75,5,2,15,False
47634042301,24.14,0.0,47.0,15.23,17.76,0.86,5.57,8,21,17,False
47634042302,31.87,0.0,61.0,16.06,24.2,0.87,6.87,10,7,9,False
47634044201,107.22,2.0,272.0,76.14,81.96,3.74,21.35,19,0,8,False
47634044202,149.83,7.0,308.0,102.43,121.04,3.83,25.0,6,0,8,False
47634044501,121.83,1.0,301.0,75.43,91.26,3.96,26.74,19,0,7,False
47634044502,195.25,9.0,402.0,129.06,160.29,4.08,30.79,19,0,9,False
47634044701,176.75,11.0,334.0,107.97,142.96,4.12,29.79,19,2,8,False
47634044702,126.3,1.0,276.0,75.86,95.39,3.74,27.0,19,0,7,False
47634045001,178.33,18.0,326.0,111.53,147.25,4.17,26.92,19,2,7,False
47634045002,93.25,1.0,170.0,61.43,68.25,3.67,21.38,20,4,13,False
47634045201,104.43,3.0,195.0,58.32,79.91,3.43,21.0,8,3,12,False
47634045202,80.58,4.0,168.0,55.77,60.5,3.33,16.75,11,5,13,False
47634045301,163.25,10.0,319.0,106.15,132.38,4.17,26.54,19,2,8,False
47634045302,99.88,3.0,229.0,68.07,74.42,3.67,21.71,19,2,16,False
47634045501,162.46,17.0,300.0,107.11,123.58,7.08,31.96,19,1,16,False
47634045502,186.12,33.0,387.0,103.16,135.67,7.33,43.08,19,1,7,False
47634045601,111.46,12.0,214.0,70.57,81.33,6.5,23.54,8,1,19,False
47634045602,187.5,32.0,347.0,103.43,137.96,7.21,42.38,19,1,7,False
47634046501,128.08,19.0,316.0,78.89,100.71,4.12,23.42,19,2,7,False
47634046502,82.91,5.0,184.0,51.44,61.61,3.17,18.09,6,3,14,False
47634046601,164.17,27.0,292.0,93.12,134.54,4.71,24.88,19,2,8,False
47634046602,111.61,9.0,210.0,62.9,85.35,3.48,22.78,6,3,16,False
47634046701,188.96,29.0,358.0,103.8,138.04,7.29,43.67,5,1,7,False
47634046702,212.21,30.0,364.0,113.62,164.21,9.58,38.62,19,2,7,False
47634046801,195.54,34.0,360.0,103.91,144.33,7.29,44.04,19,1,7,False
47634046802,185.79,22.0,347.0,102.64,143.08,7.79,34.83,6,1,16,False
47634047501,75.58,4.0,151.0,58.61,51.71,1.75,22.21,5,1,8,False
47634047502,71.67,3.0,150.0,57.29,49.83,1.58,20.42,6,2,14,False
47634064501,239.42,13.0,548.0,185.98,175.75,3.38,60.38,6,1,16,False
47634064502,251.17,16.0,564.0,180.74,166.04,3.54,81.62,5,23,7,False
47634065801,41.42,3.0,99.0,32.01,26.25,1.33,14.0,17,0,14,False
47634065802,49.0,1.0,101.0,36.22,31.58,1.46,15.96,17,2,13,False
47634067901,120.92,8.0,308.0,102.52,83.58,1.0,36.42,17,0,9,False
47634067902,121.29,6.0,349.0,100.04,84.92,1.12,35.29,6,0,8,False
47634068001,99.62,7.0,220.0,74.48,67.04,1.0,31.67,18,0,16,False
47634068002,97.75,7.0,214.0,76.54,66.62,0.96,30.08,17,0,10,False
47634069101,56.12,8.0,106.0,35.15,40.29,2.79,13.08,5,1,16,False
47634069102,115.54,7.0,273.0,95.62,89.29,3.38,22.88,17,0,8,False
47634069201,140.96,5.0,303.0,103.37,110.75,3.62,26.62,6,0,8,False
47634069202,92.04,9.0,215.0,60.39,70.78,2.78,18.57,5,1,16,False
47634069601,96.67,0.0,191.0,68.0,71.75,2.42,22.5,19,1,9,False
47634069602,131.62,20.0,340.0,92.56,104.54,2.83,24.46,17,3,6,False
47634074901,235.29,12.0,435.0,149.96,156.42,3.17,75.67,6,0,10,False
47634075001,96.0,1.0,169.0,53.98,59.12,2.12,34.71,8,20,14,False
47634075201,263.0,28.0,531.0,181.54,188.42,3.83,70.42,5,1,6,False
47634075202,153.35,0.0,380.0,102.3,109.71,2.47,41.0,18,6,17,False
47634075301,212.0,24.0,411.0,138.81,127.08,4.12,80.96,17,23,11,False
47634075302,311.38,33.0,750.0,238.91,189.71,4.38,117.38,17,22,7,False
47634075501,217.5,31.0,419.0,149.95,138.46,4.17,74.88,5,22,7,False
47634075502,213.62,32.0,401.0,134.48,131.17,4.12,78.12,5,23,11,False
47634081201,94.83,5.0,231.0,78.9,69.5,2.38,22.92,5,0,17,False
47634081202,91.0,4.0,222.0,77.75,66.0,2.25,22.75,5,23,12,False
47634084601,196.54,20.0,613.0,173.25,134.5,2.88,59.17,14,1,7,False
47634084602,196.71,12.0,479.0,141.5,141.58,2.71,52.46,12,1,17,False
47634087701,83.83,7.0,181.0,60.13,65.29,1.79,16.75,6,3,17,False
47634087702,82.12,1.0,291.0,81.91,63.25,1.58,17.21,17,1,7,False
47634088001,160.67,21.0,391.0,118.24,97.79,2.54,60.46,5,23,6,False
47634088002,155.79,21.0,283.0,97.55,96.17,2.62,57.12,5,23,16,False
47634090001,319.67,29.0,676.0,244.13,185.5,3.5,130.71,16,22,7,False
47634090002,380.67,38.0,822.0,276.48,234.12,3.71,143.0,18,23,16,False
47634091701,99.54,8.0,199.0,61.47,77.58,3.67,18.21,5,3,18,False
47634091702,111.79,6.0,245.0,66.35,87.33,3.29,21.25,7,1,16,False
47634091901,187.54,36.0,363.0,104.75,138.96,7.04,41.62,5,23,7,False
47634091902,161.71,19.0,297.0,99.02,123.25,7.04,31.33,6,1,9,False
47634092101,77.83,2.0,126.0,30.18,57.57,3.48,16.74,9,3,16,False
47634092102,91.61,9.0,213.0,50.58,69.74,3.3,18.43,7,2,17,False
47634092601,80.92,10.0,211.0,59.68,67.71,1.96,11.08,10,2,15,False
47634092602,84.67,11.0,202.0,59.26,72.54,1.71,10.38,5,1,15,False
47634095201,80.58,6.0,148.0,55.69,57.88,1.62,21.21,18,1,10,False
47634095202,69.54,7.0,140.0,49.1,48.25,1.5,19.67,5,3,8,False
47634095901,814.79,77.0,1488.0,539.61,570.92,5.96,237.92,17,0,11,False
47634095902,859.29,63.0,1738.0,591.62,613.54,5.88,239.88,6,1,16,False
47634096901,77.08,9.0,225.0,58.69,62.29,1.71,12.96,6,2,15,False
47634097001,159.67,7.0,322.0,115.93,123.08,1.92,34.62,5,0,15,False
47634097002,197.71,32.0,405.0,136.03,158.46,2.17,37.0,7,1,15,False
47634097201,82.58,7.0,195.0,64.57,63.25,1.79,17.5,17,0,14,False
47634097301,113.92,19.0,259.0,67.32,94.0,2.21,17.92,17,23,4,False
47634097302,105.0,4.0,269.0,85.65,84.29,1.79,18.79,9,4,15,False
47634097901,184.21,26.0,413.0,134.92,143.33,2.08,38.67,18,1,15,False
47634097902,159.92,8.0,322.0,116.1,122.83,1.88,35.25,5,0,15,False
47634099201,438.79,63.0,813.0,284.6,330.67,3.88,104.46,5,0,10,False
47634099202,418.75,42.0,854.0,298.45,307.46,3.5,107.83,19,2,16,False
47634099901,191.46,28.0,410.0,134.96,147.62,2.33,41.5,6,1,16,False
47634099902,175.04,10.0,338.0,123.56,129.08,2.54,43.5,18,0,15,False
47634101501,670.92,48.0,1558.0,497.51,459.33,5.29,206.21,19,1,15,False
47634101502,676.21,69.0,1385.0,450.34,461.33,5.25,209.62,16,0,6,False
47634102701,61.83,2.0,137.0,46.64,31.54,5.42,25.04,4,0,8,False
47634102702,51.12,2.0,96.0,37.32,28.21,4.96,17.96,5,0,11,False
47634104101,53.43,0.0,113.0,39.96,29.61,2.57,21.26,5,2,10,False
47634104102,43.29,1.0,89.0,30.92,28.38,2.21,12.54,5,2,11,False
47634104201,49.06,2.0,111.0,30.63,35.18,2.35,11.59,5,19,14,False
47634104202,49.44,1.0,102.0,30.42,33.44,2.28,13.5,5,23,13,False
47634109401,208.33,12.0,489.0,156.33,153.5,2.25,52.67,18,0,15,False
47634109402,238.88,32.0,448.0,153.37,185.58,2.38,50.96,18,0,12,False
47634109601,132.96,15.0,244.0,89.73,96.25,3.04,33.58,6,2,8,False
47634109701,94.54,4.0,183.0,71.82,61.88,2.46,30.25,5,0,13,False
47634109801,44.08,5.0,103.0,29.34,28.21,2.92,13.08,5,1,7,False
47634109901,93.33,7.0,198.0,64.66,58.0,5.38,29.71,17,1,8,False
47634110301,647.12,46.0,1414.0,453.84,453.38,5.33,188.54,6,1,15,False
47634110302,683.62,80.0,1325.0,451.71,466.42,6.42,210.75,17,0,6,False
47634110401,129.88,14.0,342.0,83.96,93.38,3.58,33.08,18,2,7,False
47634110402,133.87,12.0,282.0,95.73,104.26,2.87,26.96,18,2,8,False
47634110701,120.83,15.0,284.0,83.99,85.91,1.91,32.91,6,21,8,False
47634110702,167.46,23.0,336.0,97.84,128.83,3.71,34.88,5,23,7,False
47634111001,62.23,2.0,139.0,48.52,39.55,3.32,19.32,13,23,10,False
47634111002,148.12,8.0,331.0,104.51,117.38,5.79,24.96,5,0,6,False
47634111301,114.29,6.0,205.0,73.31,74.08,5.29,34.75,5,3,18,False
47634111302,123.88,28.0,221.0,67.71,75.71,5.29,43.0,6,0,8,False
47634112001,669.5,79.0,1306.0,441.25,461.46,6.5,201.62,17,1,7,False
47634112002,656.71,43.0,1420.0,466.54,458.54,5.96,192.21,5,1,16,False
47634112201,640.96,43.0,1395.0,453.43,442.62,5.54,192.88,5,1,16,False
47634112202,668.62,79.0,1294.0,440.57,459.29,6.46,203.0,17,1,7,False
47634112401,675.67,79.0,1337.0,448.23,460.46,6.12,209.0,17,1,6,False
47634112402,639.04,43.0,1329.0,450.43,436.42,5.58,196.96,5,1,15,False
47634112701,548.79,71.0,1189.0,384.02,378.62,4.42,165.83,5,1,11,False
47634113001,547.25,73.0,1219.0,380.23,378.42,4.17,164.79,5,1,11,False
47634113101,527.38,48.0,1239.0,394.99,374.38,3.79,149.33,19,1,15,False
47634113401,509.46,47.0,1126.0,371.37,360.33,3.58,145.5,7,1,15,False
47634113601,557.08,73.0,1210.0,393.61,390.12,4.25,162.5,5,1,11,False
47634113801,557.75,75.0,1198.0,390.0,389.21,4.29,164.08,16,1,10,False
47634114101,495.42,49.0,1108.0,363.84,358.67,2.67,134.17,7,1,15,False
47634114201,495.96,47.0,1127.0,368.12,355.54,2.88,137.58,7,1,15,False
47634114701,556.04,70.0,1212.0,386.24,390.17,4.08,161.83,16,1,7,False
47634114801,518.17,72.0,1119.0,364.72,364.58,4.42,149.25,16,1,11,False
47634114901,463.17,47.0,1071.0,331.37,331.88,2.71,128.67,7,1,15,False
47634115001,427.17,41.0,1033.0,310.11,312.54,3.17,111.5,8,2,14,False
47634115501,502.71,71.0,995.0,341.94,353.21,4.38,145.25,16,1,7,False
47634116301,492.67,47.0,996.0,334.17,343.25,3.67,145.79,19,1,15,False
47634116302,501.38,75.0,963.0,327.43,351.75,4.29,145.67,17,0,7,False
47634116501,459.54,45.0,969.0,318.68,327.0,3.5,129.04,8,1,13,False
47634117201,56.37,4.0,112.0,36.73,23.05,1.68,31.37,8,1,7,False
47634117301,67.85,1.0,136.0,46.14,44.05,1.55,22.3,7,23,15,False
47634117401,101.04,7.0,212.0,78.56,70.46,2.21,28.46,5,1,6,False
47634117501,162.75,9.0,313.0,103.46,108.79,3.5,50.54,16,0,8,False
47634117601,204.96,11.0,365.0,136.63,140.71,3.0,61.08,7,1,8,False
47634117901,156.17,11.0,326.0,110.64,108.42,2.54,45.17,6,2,15,False
47634118101,90.0,12.0,154.0,49.05,48.82,3.0,38.18,5,22,14,False
47634118201,51.79,1.0,96.0,35.1,23.29,2.62,25.75,4,0,5,False
47634118301,194.96,21.0,377.0,136.38,130.33,3.79,60.79,18,2,6,False
47634118302,77.14,1.0,154.0,56.44,46.05,2.55,28.5,5,3,13,False
47634118401,73.0,1.0,129.0,47.31,39.6,2.85,30.6,6,3,15,False
47634118402,180.58,18.0,358.0,126.34,124.0,3.58,53.21,18,1,9,False
47634118601,275.54,49.0,470.0,154.97,183.62,3.88,87.96,18,2,11,False
47634118602,97.58,2.0,186.0,68.86,61.12,2.5,33.75,6,0,15,False
47634118701,114.04,2.0,283.0,86.62,72.67,2.96,38.33,6,3,14,False
47634118702,207.12,34.0,368.0,116.26,141.71,3.71,61.75,17,23,7,False
47634118801,218.71,27.0,404.0,130.9,137.42,3.79,77.71,19,23,7,False
47634118802,91.26,0.0,194.0,66.74,58.61,2.57,30.13,5,3,15,False
47634118901,69.45,1.0,152.0,49.14,40.09,2.09,27.05,17,23,14,False
47634118902,115.39,6.0,257.0,90.7,77.09,3.0,35.35,5,0,16,False
47634119101,236.83,24.0,463.0,164.79,146.67,3.21,86.83,5,2,11,False
47634119201,220.38,23.0,443.0,135.4,132.38,3.75,84.33,5,2,7,False
47634119301,87.0,1.0,186.0,59.04,40.45,2.68,43.82,18,0,15,False
47634119401,57.0,0.0,116.0,38.59,20.91,1.87,34.22,8,0,13,False
47634119601,63.15,1.0,140.0,44.69,25.2,2.65,35.25,10,20,12,False
47634119701,105.5,7.0,196.0,63.62,58.17,2.21,45.12,8,1,11,False
47634119801,490.71,70.0,931.0,331.75,356.25,4.17,130.38,17,23,9,False
47634119802,460.33,40.0,964.0,335.1,346.38,3.5,110.29,7,2,16,False
47634120101,93.12,7.0,233.0,68.94,72.21,1.71,19.0,6,0,13,False
47634120102,136.92,19.0,286.0,100.58,104.04,2.62,30.46,18,2,14,False
47634120201,436.92,41.0,952.0,314.76,321.46,3.5,112.04,19,2,15,False
47634120202,513.46,56.0,1039.0,376.42,381.29,3.62,128.54,17,0,11,False
47634120301,510.88,65.0,1113.0,370.13,379.38,3.67,127.83,17,23,7,False
47634120302,439.21,42.0,916.0,314.12,320.29,3.38,115.46,19,2,15,False
47634120701,114.25,5.0,258.0,97.0,81.04,2.58,30.62,17,23,15,False
47634120702,113.5,1.0,301.0,107.01,79.92,1.92,31.46,7,1,15,False
47634121001,96.23,0.0,231.0,76.24,49.09,2.77,44.27,17,3,5,False
47634121002,92.69,12.0,174.0,56.33,54.12,2.44,36.06,8,20,13,False
47634121401,126.62,8.0,287.0,97.9,90.83,2.71,33.25,18,2,15,False
47634121402,91.17,6.0,234.0,77.29,64.21,1.75,25.12,6,0,11,False
47634121501,60.47,6.0,155.0,47.11,24.84,2.37,33.32,8,0,6,False
47634121801,449.67,36.0,1007.0,341.05,329.08,3.42,117.17,7,2,16,False
47634121802,480.25,69.0,874.0,321.01,350.83,4.0,125.29,5,0,10,False
47634122001,51.17,3.0,107.0,36.79,23.67,4.67,22.92,5,0,16,False
47634122002,62.71,1.0,144.0,45.13,27.08,5.17,30.54,17,0,8,False
47634122101,129.64,50.0,172.0,48.28,95.91,4.36,29.27,9,12,11,False
47634122102,95.64,24.0,164.0,56.92,65.73,3.91,25.91,10,8,16,False
47634124801,178.96,9.0,421.0,128.22,139.46,1.83,37.67,18,0,15,False
47634124802,201.96,33.0,405.0,134.79,161.88,2.17,37.79,7,1,12,False
47634125101,124.54,6.0,313.0,108.33,94.67,2.54,27.46,7,0,16,False
47634125102,106.83,6.0,285.0,93.87,78.0,2.38,26.42,5,3,10,False
47634125201,113.5,6.0,242.0,93.81,82.08,2.58,28.75,17,3,15,False
47634125202,135.12,5.0,297.0,112.31,104.88,2.54,27.5,8,3,16,False
47634125401,101.42,8.0,197.0,75.29,68.92,2.12,30.21,5,1,7,False
47634125402,111.88,6.0,218.0,77.98,78.79,2.29,30.79,6,2,16,False
47634126201,705.21,79.0,1369.0,465.86,486.33,9.42,209.58,17,0,6,False
47634126202,658.79,44.0,1456.0,483.12,453.92,8.12,196.58,6,1,15,False
47634127101,78.96,7.0,165.0,56.17,43.5,5.54,29.92,17,1,11,False
47634127102,86.42,7.0,233.0,67.0,54.08,5.21,27.21,5,3,17,False
47634128401,53.0,1.0,100.0,38.72,27.38,4.83,20.75,5,3,13,False
47634128402,63.62,6.0,142.0,46.55,32.12,5.38,26.04,5,1,8,False
47634128601,254.79,28.0,554.0,182.49,173.96,4.33,76.5,16,2,7,False
47634128801,674.58,78.0,1331.0,446.77,461.04,6.38,207.29,16,1,6,False
47634128802,645.08,43.0,1510.0,464.46,442.21,5.75,197.04,5,1,15,False
47634128901,297.92,28.0,695.0,206.9,199.12,4.42,94.5,6,1,15,False
47634128902,304.12,27.0,636.0,211.12,202.88,4.79,96.58,5,2,10,False
47634129701,297.54,24.0,538.0,198.5,204.46,4.33,88.67,5,1,10,False
47634129901,527.62,50.0,981.0,353.71,367.29,3.96,156.42,7,1,15,False
47634129902,578.33,72.0,1367.0,400.91,391.58,4.38,182.5,16,1,7,False
47634130001,559.17,71.0,1111.0,367.24,387.46,4.25,167.54,17,1,6,False
47634130002,635.0,52.0,1347.0,440.4,438.08,5.04,191.79,5,1,15,False
47634130601,340.46,42.0,717.0,228.64,234.62,4.5,101.58,17,1,7,False
47634130602,355.83,39.0,665.0,229.34,252.54,4.71,98.58,5,2,16,False
47634130701,317.5,39.0,652.0,208.77,215.46,4.46,97.83,17,1,7,False
47634130702,308.04,27.0,691.0,207.65,216.17,4.58,87.21,5,1,16,False
47634130901,56.74,0.0,115.0,41.45,34.87,1.7,20.3,6,1,9,False
47634131001,44.87,1.0,99.0,34.85,27.48,0.96,16.43,18,1,10,False
47634131301,67.96,6.0,145.0,49.98,43.48,1.7,22.7,6,0,14,False
47634131302,114.78,0.0,274.0,87.46,87.91,2.09,24.83,18,0,7,False
47634131401,365.96,38.0,651.0,232.06,258.67,4.79,102.5,7,2,16,False
47634131402,371.08,43.0,746.0,236.19,255.88,5.08,110.12,17,1,7,False
47634132601,146.46,23.0,290.0,98.88,95.83,2.25,48.33,6,1,16,False
47634132602,136.17,10.0,280.0,93.98,89.58,1.92,44.71,5,2,7,False
47634132901,44.05,3.0,105.0,28.66,29.64,1.59,12.95,7,4,14,False
47634132902,53.83,1.0,94.0,31.92,36.13,1.74,16.04,18,0,13,False
47634133001,61.83,1.0,118.0,39.26,43.39,1.87,16.61,16,0,13,False
47634133002,50.78,2.0,129.0,34.56,33.52,2.0,15.26,6,4,14,False
47634134201,48.21,3.0,252.0,56.38,38.04,1.71,8.42,17,3,8,False
47634134202,52.71,5.0,181.0,45.97,40.46,1.67,10.54,13,3,17,False
47634134701,55.7,2.0,104.0,33.8,40.09,2.83,12.91,8,4,12,False
47634134702,57.35,0.0,98.0,28.53,40.04,3.04,14.3,16,1,11,False
47634134801,36.26,1.0,78.0,23.91,24.39,2.61,9.13,18,3,19,False
47634134802,28.5,0.0,73.0,21.6,18.3,2.85,7.4,18,0,15,False
47634134901,128.54,14.0,299.0,79.85,99.62,3.04,25.92,19,1,8,False
47634134902,141.12,18.0,326.0,86.77,112.92,3.0,25.12,15,3,7,False
47634135601,88.38,6.0,180.0,55.85,64.38,3.42,20.46,18,1,9,False
47634135602,94.46,4.0,199.0,58.05,70.71,3.38,20.29,6,2,15,False
47634135701,77.92,1.0,164.0,53.03,56.21,3.17,18.46,8,5,15,False
47634135702,73.96,6.0,136.0,41.0,50.75,3.54,19.62,8,3,11,False
47634135901,110.92,19.0,250.0,68.27,83.46,3.21,24.21,8,1,15,False
47634135902,175.21,32.0,370.0,101.75,140.5,6.17,28.38,19,3,7,False
47634136301,125.67,15.0,231.0,85.87,81.83,3.96,39.75,17,2,12,False
47634136302,116.04,11.0,230.0,79.54,79.58,4.21,32.29,6,2,15,False
47634137201,185.21,16.0,565.0,157.18,129.75,2.5,53.12,17,23,7,False
47634137202,183.12,11.0,435.0,132.97,132.04,2.58,48.67,7,2,16,False
47634139001,109.0,6.0,256.0,86.6,73.25,2.04,33.83,18,1,7,False
47634139002,114.33,6.0,281.0,94.77,79.0,0.88,34.42,6,2,11,False
47634141201,77.67,7.0,188.0,52.16,54.46,1.58,21.67,20,1,7,False
47634141202,75.57,0.0,170.0,45.24,55.0,1.71,18.81,15,0,7,False
47634141401,49.25,1.0,148.0,42.04,32.56,2.0,14.94,18,6,9,False
47634141402,134.48,1.0,315.0,91.5,105.09,3.13,26.43,18,2,7,False
47634151801,161.71,17.0,331.0,110.17,121.88,3.17,36.88,17,23,7,False
47634151802,169.75,16.0,346.0,118.19,126.46,3.04,40.33,18,2,7,False
47634154601,51.91,4.0,104.0,33.84,36.91,3.22,11.61,6,2,11,False
47634154602,31.35,2.0,67.0,20.26,20.78,2.78,7.74,9,2,13,False
47634161801,41.5,1.0,106.0,32.51,27.86,1.27,12.5,5,2,10,False
47634161802,38.81,0.0,90.0,28.21,24.29,0.95,13.48,16,2,13,False
47634163401,31.25,4.0,82.0,22.25,22.38,1.04,7.83,5,1,7,False
47634163402,53.36,1.0,104.0,32.65,40.05,1.18,12.14,9,23,11,False
47634164801,383.04,54.0,800.0,266.85,237.38,3.75,141.75,17,23,6,False
47634165001,153.29,12.0,352.0,109.7,107.0,3.46,42.83,17,1,8,False
47634165201,766.92,53.0,1715.0,542.69,535.21,5.88,225.92,6,2,16,False
47634165202,691.88,74.0,1238.0,445.8,466.33,5.58,219.67,17,0,7,False
47634166001,416.79,52.0,776.0,266.79,263.12,4.17,149.58,18,1,12,False
47634166002,436.92,43.0,797.0,289.39,293.46,4.25,139.25,5,2,13,False
47634166201,184.92,19.0,385.0,120.51,139.75,3.46,41.71,19,3,14,False
47634166202,451.96,48.0,843.0,287.23,295.12,3.75,152.96,8,2,15,False
47634166401,104.46,3.0,299.0,86.29,75.08,3.42,25.75,17,4,7,False
47634166601,181.46,22.0,336.0,120.03,129.75,6.25,45.58,5,23,7,False
47634166602,193.42,13.0,339.0,117.97,142.83,7.08,43.38,6,2,7,False
47634166801,130.21,6.0,331.0,93.43,90.0,5.54,34.71,7,2,17,False
47634166802,130.88,13.0,319.0,90.05,88.75,5.04,36.96,18,23,7,False
47634173001,111.12,4.0,321.0,94.69,84.25,2.08,24.79,17,3,8,False
47634173002,106.46,2.0,234.0,71.49,78.88,2.25,25.29,5,1,17,False
47634173201,109.42,2.0,240.0,75.01,84.21,2.38,23.0,5,1,17,False
47634173202,107.62,3.0,318.0,93.4,83.54,2.25,21.88,17,3,8,False
47634173401,95.75,2.0,327.0,89.71,74.79,1.96,19.12,17,1,8,False
47634173402,98.17,0.0,237.0,70.92,76.62,2.29,19.38,8,1,17,False
47634186001,36.0,1.0,102.0,29.0,23.91,2.95,9.32,18,19,15,False
47634186002,45.33,0.0,102.0,32.76,32.67,2.71,10.05,12,20,10,False
47634190601,64.39,0.0,167.0,52.15,50.17,2.17,11.91,13,4,17,False
47634190602,62.0,1.0,227.0,58.19,46.13,2.22,13.7,12,1,8,False
47634190801,101.71,1.0,328.0,92.81,78.38,2.58,20.71,5,3,7,False
47634190802,118.71,1.0,262.0,87.78,95.96,3.04,19.83,8,1,16,False
47634191001,88.79,0.0,201.0,67.37,69.75,2.0,16.96,19,3,17,False
47634191002,86.38,1.0,364.0,96.49,66.67,1.62,17.92,15,3,7,False
47634191601,78.54,0.0,189.0,58.02,60.04,1.88,16.46,19,1,18,False
47634191602,74.62,4.0,287.0,77.7,56.29,1.58,16.54,15,1,7,False
47634196101,907.38,74.0,1826.0,610.59,657.75,6.33,243.21,19,1,16,True
47634196102,854.88,104.0,1590.0,552.06,602.5,6.38,246.08,17,1,11,False
47634200601,4.0,4.0,4.0,0.0,2.0,1.0,0.0,13,13,13,False
47634200602,3.0,3.0,3.0,0.0,2.0,0.0,0.0,14,14,14,False
47634204401,53.17,1.0,110.0,39.37,28.96,1.39,22.83,5,2,8,False
47634204402,79.22,0.0,179.0,60.75,48.48,1.87,29.09,17,0,13,False
47634209401,209.38,27.0,428.0,143.74,126.75,5.17,77.5,17,23,7,False
47634209402,187.12,25.0,369.0,123.94,123.62,5.58,57.88,6,1,15,False
47634210801,88.67,6.0,214.0,75.63,65.25,2.38,20.96,7,2,16,False
47634210802,79.04,3.0,163.0,61.07,54.25,2.29,22.25,16,2,12,False
47634211801,87.92,7.0,197.0,72.53,59.33,2.38,26.08,5,2,12,False
47634211802,100.21,5.0,225.0,80.51,70.83,2.75,26.5,5,0,16,False
47634212401,103.5,5.0,229.0,81.69,74.0,2.62,26.75,7,0,16,False
47634212402,92.46,8.0,200.0,75.58,62.58,2.62,27.25,5,1,13,False
47634215001,56.46,0.0,114.0,44.2,37.0,2.04,17.38,6,0,14,False
47634215002,85.5,5.0,168.0,69.25,61.58,2.0,21.96,5,23,13,False
47634215801,54.71,3.0,117.0,39.61,37.58,1.96,15.08,6,0,15,False
47634215802,58.29,3.0,125.0,47.22,40.17,1.79,16.33,5,2,7,False
47634250001,29.78,2.0,54.0,16.53,15.83,5.09,8.83,5,1,6,False
47634250002,28.23,1.0,50.0,16.42,16.45,5.32,6.55,18,0,7,False
47634260001,33.29,1.0,61.0,20.26,23.5,1.43,8.21,12,17,10,False
47634260002,29.26,0.0,77.0,23.28,20.89,1.21,7.11,10,2,8,False
47634262801,56.17,2.0,138.0,49.03,35.5,1.17,19.5,17,1,11,False
47634262802,53.5,1.0,131.0,46.54,33.04,1.21,19.54,6,2,16,False
47634266201,156.0,9.0,331.0,110.61,116.0,3.12,36.92,18,2,7,False
47634266202,161.92,13.0,305.0,113.05,122.04,2.71,37.33,17,2,15,False
47634266801,104.92,10.0,211.0,81.08,73.0,1.62,30.12,6,2,14,False
47634266802,103.21,6.0,220.0,78.91,70.79,1.67,30.79,5,2,7,False
47634273201,203.5,24.0,468.0,141.02,123.12,3.62,76.79,5,23,6,False
47634273202,214.21,26.0,387.0,131.48,133.12,3.71,77.42,5,23,16,False
47634294801,36.09,0.0,67.0,24.99,21.78,0.78,13.35,8,0,9,False
47634294802,42.3,0.0,106.0,31.56,27.91,1.04,13.17,16,0,10,False
47634295401,214.75,13.0,610.0,176.65,151.83,3.42,59.46,17,1,7,False
47634295402,214.67,13.0,474.0,147.11,160.71,3.29,50.79,6,1,17,False
47634298001,103.17,8.0,196.0,76.18,70.54,2.08,30.46,6,2,10,False
