gid,m_20g_pop,w_20g_pop,m_30g_pop,w_30g_pop,m_40g_pop,w_40g_pop,m_50g_pop,w_50g_pop,m_60g_pop,w_60g_pop,m_70g_pop,w_70g_pop,m_80g_pop,w_80g_pop,m_90g_pop,w_90g_pop,m_100g_pop,w_100g_pop,outlier_flag
다사627326,0.0,7.0,7.0,8.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사627327,0.0,0.0,6.0,0.0,7.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사627328,0.0,7.0,0.0,0.0,7.0,7.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사627329,0.0,8.0,0.0,0.0,0.0,7.0,7.0,8.0,14.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사627330,0.0,6.0,7.0,9.0,6.0,0.0,8.0,11.0,12.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사627354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사628322,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사628323,0.0,8.0,0.0,0.0,0.0,12.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사628324,0.0,0.0,0.0,9.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사628325,7.0,7.0,8.0,13.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사628326,0.0,6.0,0.0,0.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사629322,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사629323,0.0,8.0,0.0,0.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사629324,0.0,7.0,0.0,0.0,7.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사629326,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사629327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사629328,6.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사630322,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사630324,0.0,0.0,14.0,16.0,15.0,14.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사630326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사630327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사630328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사631316,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사631322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사631324,0.0,8.0,10.0,0.0,9.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사631326,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사631327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사631373,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사632321,16.0,18.0,12.0,11.0,20.0,32.0,31.0,33.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사632322,24.0,19.0,11.0,10.0,25.0,38.0,45.0,43.0,16.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사632323,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사632324,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사632325,6.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사632373,0.0,0.0,0.0,0.0,7.0,6.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사633319,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사633320,18.0,11.0,0.0,8.0,29.0,42.0,32.0,31.0,19.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사633321,17.0,20.0,11.0,10.0,22.0,25.0,29.0,28.0,20.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사633322,23.0,24.0,8.0,10.0,23.0,36.0,50.0,41.0,11.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사633323,35.0,30.0,12.0,12.0,30.0,48.0,51.0,45.0,24.0,20.0,7.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사633325,15.0,12.0,6.0,0.0,6.0,10.0,21.0,21.0,12.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사633341,40.0,63.0,95.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사634321,25.0,19.0,9.0,11.0,31.0,36.0,43.0,37.0,6.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사634323,12.0,15.0,10.0,10.0,18.0,20.0,20.0,24.0,22.0,21.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사634324,22.0,16.0,12.0,16.0,16.0,17.0,32.0,42.0,22.0,19.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사634325,37.0,19.0,9.0,15.0,15.0,35.0,39.0,37.0,22.0,17.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사634326,20.0,23.0,0.0,6.0,9.0,18.0,40.0,36.0,18.0,15.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사635320,29.0,33.0,7.0,26.0,47.0,58.0,66.0,58.0,33.0,32.0,14.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,False
다사635321,17.0,17.0,6.0,15.0,26.0,31.0,33.0,34.0,26.0,20.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사635324,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사635325,13.0,7.0,0.0,8.0,13.0,12.0,19.0,21.0,10.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사635326,6.0,11.0,0.0,10.0,0.0,0.0,7.0,13.0,13.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사636320,16.0,11.0,39.0,47.0,52.0,50.0,30.0,30.0,10.0,14.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사636321,40.0,39.0,30.0,43.0,57.0,65.0,74.0,74.0,42.0,33.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,True
다사636323,9.0,7.0,13.0,12.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사636324,10.0,8.0,17.0,10.0,8.0,11.0,9.0,13.0,10.0,8.0,0.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,False
다사636325,12.0,11.0,11.0,19.0,12.0,14.0,11.0,19.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사637320,11.0,7.0,13.0,16.0,29.0,29.0,14.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사637321,16.0,23.0,46.0,63.0,72.0,72.0,45.0,39.0,17.0,34.0,12.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사637324,6.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사637325,9.0,7.0,11.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사637337,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사637338,0.0,7.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사638301,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사638321,10.0,14.0,40.0,49.0,62.0,62.0,26.0,20.0,0.0,15.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사638324,10.0,9.0,13.0,17.0,16.0,15.0,13.0,9.0,8.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사638325,0.0,0.0,0.0,0.0,7.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사638333,0.0,0.0,15.0,9.0,17.0,21.0,16.0,15.0,12.0,15.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사638334,0.0,6.0,7.0,8.0,10.0,16.0,10.0,8.0,18.0,20.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사638336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사638337,7.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사638338,0.0,0.0,11.0,11.0,7.0,13.0,8.0,9.0,20.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사639301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사639303,6.0,0.0,11.0,6.0,0.0,0.0,0.0,6.0,7.0,13.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사639320,18.0,12.0,18.0,25.0,70.0,75.0,37.0,28.0,21.0,24.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사639321,26.0,22.0,48.0,72.0,100.0,102.0,42.0,39.0,18.0,29.0,14.0,20.0,6.0,10.0,0.0,0.0,0.0,0.0,True
다사639323,7.0,6.0,11.0,9.0,11.0,13.0,11.0,13.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사639324,9.0,10.0,6.0,8.0,10.0,15.0,13.0,14.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사639334,10.0,6.0,0.0,10.0,14.0,18.0,14.0,12.0,16.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사639335,10.0,7.0,13.0,12.0,33.0,37.0,28.0,22.0,29.0,30.0,16.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사639337,6.0,0.0,0.0,0.0,8.0,13.0,15.0,12.0,8.0,11.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사639338,0.0,8.0,0.0,0.0,0.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사639345,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640302,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640317,239.0,202.0,196.0,239.0,262.0,315.0,344.0,381.0,277.0,242.0,94.0,93.0,19.0,26.0,0.0,11.0,0.0,0.0,True
다사640320,0.0,6.0,60.0,70.0,58.0,56.0,14.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사640321,0.0,9.0,35.0,39.0,29.0,23.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640323,0.0,8.0,9.0,7.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640324,0.0,0.0,6.0,0.0,6.0,12.0,6.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640331,0.0,9.0,9.0,6.0,11.0,21.0,13.0,13.0,19.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640332,6.0,0.0,0.0,6.0,16.0,22.0,11.0,11.0,11.0,16.0,9.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사640333,26.0,36.0,26.0,29.0,53.0,61.0,50.0,54.0,37.0,41.0,24.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사640334,7.0,9.0,10.0,16.0,21.0,17.0,15.0,17.0,14.0,13.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640335,12.0,13.0,13.0,16.0,14.0,20.0,26.0,23.0,22.0,30.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640337,9.0,7.0,0.0,0.0,6.0,12.0,11.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640338,0.0,0.0,0.0,6.0,7.0,6.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사640368,6.0,0.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641302,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641321,6.0,0.0,62.0,80.0,57.0,49.0,14.0,7.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사641322,7.0,0.0,0.0,8.0,19.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641323,21.0,22.0,18.0,29.0,55.0,73.0,58.0,43.0,19.0,12.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641324,9.0,9.0,9.0,8.0,26.0,35.0,21.0,15.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641327,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641332,17.0,15.0,8.0,16.0,26.0,33.0,24.0,24.0,19.0,25.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641333,12.0,14.0,9.0,13.0,31.0,34.0,28.0,28.0,17.0,26.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641334,0.0,0.0,0.0,0.0,10.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641335,18.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641338,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641347,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641365,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641366,6.0,7.0,19.0,26.0,24.0,20.0,9.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641367,8.0,8.0,20.0,24.0,20.0,7.0,14.0,20.0,19.0,22.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641368,6.0,9.0,37.0,38.0,34.0,25.0,16.0,17.0,11.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사641369,16.0,18.0,30.0,32.0,48.0,50.0,17.0,25.0,23.0,19.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642289,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,11.0,16.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사642302,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642321,0.0,0.0,25.0,37.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642322,6.0,6.0,13.0,22.0,31.0,28.0,21.0,21.0,7.0,6.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사642323,14.0,18.0,10.0,22.0,46.0,49.0,27.0,32.0,13.0,13.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642324,19.0,29.0,22.0,24.0,68.0,95.0,69.0,61.0,36.0,28.0,16.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,True
다사642325,12.0,6.0,8.0,8.0,23.0,24.0,21.0,17.0,10.0,8.0,6.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사642327,0.0,0.0,10.0,0.0,8.0,10.0,6.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642328,14.0,10.0,0.0,9.0,17.0,23.0,14.0,19.0,12.0,12.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642329,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642332,19.0,12.0,8.0,10.0,23.0,31.0,38.0,20.0,13.0,15.0,10.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사642336,0.0,0.0,0.0,0.0,7.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642337,0.0,0.0,0.0,7.0,16.0,18.0,9.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642348,32.0,30.0,83.0,69.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사642365,9.0,7.0,20.0,18.0,21.0,16.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642366,34.0,28.0,26.0,33.0,37.0,44.0,48.0,50.0,26.0,26.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642367,38.0,45.0,25.0,39.0,34.0,39.0,49.0,62.0,31.0,21.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642368,7.0,11.0,56.0,67.0,79.0,67.0,30.0,26.0,17.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사642369,0.0,0.0,13.0,11.0,14.0,14.0,9.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643288,6.0,6.0,6.0,6.0,0.0,0.0,6.0,15.0,10.0,10.0,13.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,False
다사643289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643293,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643294,0.0,0.0,9.0,0.0,8.0,9.0,9.0,9.0,9.0,18.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사643302,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643320,0.0,0.0,19.0,25.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643323,0.0,6.0,7.0,12.0,30.0,33.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643324,8.0,8.0,0.0,10.0,20.0,17.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643325,11.0,14.0,19.0,21.0,56.0,71.0,44.0,41.0,13.0,18.0,13.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사643327,0.0,6.0,0.0,0.0,9.0,10.0,9.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643328,0.0,7.0,0.0,0.0,10.0,16.0,13.0,7.0,14.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643329,0.0,0.0,0.0,0.0,12.0,13.0,6.0,7.0,6.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643334,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643335,11.0,0.0,6.0,0.0,0.0,0.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643336,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643345,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643365,25.0,24.0,19.0,24.0,24.0,26.0,35.0,37.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643366,20.0,16.0,11.0,22.0,25.0,21.0,27.0,25.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643367,42.0,25.0,23.0,29.0,28.0,29.0,40.0,54.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사643368,43.0,37.0,53.0,58.0,78.0,77.0,56.0,58.0,26.0,27.0,8.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사643375,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644274,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,8.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644275,7.0,0.0,7.0,9.0,0.0,0.0,8.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644288,0.0,0.0,6.0,6.0,6.0,9.0,0.0,9.0,0.0,11.0,9.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사644289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644295,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,16.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사644301,6.0,10.0,10.0,9.0,12.0,14.0,16.0,15.0,15.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644302,12.0,0.0,10.0,8.0,0.0,0.0,8.0,7.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644303,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644320,8.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644323,9.0,6.0,6.0,13.0,45.0,51.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644324,0.0,0.0,0.0,0.0,0.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644325,0.0,0.0,16.0,20.0,10.0,12.0,10.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644326,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644327,0.0,0.0,0.0,0.0,7.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사644330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
