v_link_id,link_id,dir,f_node,t_node,lanes_dir,max_speed,road_name,road_no,road_rank,link_type,pavement,road_type,lanes,oneway,length,level
47634113101,476341131,UP,183595,183582,2,70,전곡항로,318,106,1,0.0,0,2,1,0.109,5.5
47634113401,476341134,UP,183596,183595,2,70,전곡항로,318,106,1,0.0,3,2,1,0.083,5.5
47634113601,476341136,UP,183594,183597,2,70,전곡항로,318,106,1,0.0,0,2,1,0.127,5.5
47634113801,476341138,UP,183597,183598,2,70,전곡항로,318,106,1,0.0,3,2,1,0.077,5.5
47634114101,476341141,UP,183600,183596,2,70,전곡항로,318,106,1,0.0,0,2,1,0.145,5.5
47634114201,476341142,UP,183599,183600,2,70,전곡항로,318,106,1,0.0,3,2,1,0.069,5.5
47634114701,476341147,UP,183598,183603,2,70,전곡항로,318,106,1,0.0,0,2,1,0.23,5.5
47634114801,476341148,UP,183603,183602,2,70,전곡항로,318,106,1,0.0,4,2,1,0.534,5.5
47634114901,476341149,UP,183604,183599,2,70,전곡항로,318,106,1,0.0,0,2,1,0.215,5.5
47634115001,476341150,UP,183601,183604,2,70,전곡항로,318,106,1,0.0,4,2,1,0.566,5.5
47634115501,476341155,UP,183602,183592,2,70,전곡항로,318,106,1,0.0,0,2,1,0.485,5.5
47634116301,476341163,UP,183561,183592,2,70,전곡항로,318,106,32768,0.0,0,4,0,0.404,5.5
47634116501,476341165,UP,183592,183601,2,70,전곡항로,318,106,1,0.0,0,2,1,0.464,5.5
47634117201,476341172,UP,183607,183608,1,40,당성로,0,107,4,0.0,0,1,1,0.027,6.0
47634117301,476341173,UP,183609,183610,1,60,전곡항로,0,107,4,0.0,0,1,1,0.044,6.0
47634117401,476341174,UP,183611,183609,1,40,당성로,0,107,4,0.0,0,1,1,0.041,6.0
47634117501,476341175,UP,183560,183606,1,40,전곡항로,0,107,4,0.0,0,1,1,0.017,6.0
47634117601,476341176,UP,183606,183561,1,40,전곡항로,0,107,8,0.0,0,1,1,0.227,6.0
47634117901,476341179,UP,183605,183606,1,60,전곡항로,0,107,4,0.0,0,1,1,0.08,6.0
47634118101,476341181,UP,183607,183560,1,40,당성로,0,107,4,0.0,0,1,1,0.028,6.0
47634118201,476341182,UP,183563,183607,1,40,당성로,0,107,8,0.0,0,1,1,0.241,6.0
47634118301,476341183,UP,183560,183608,1,60,당성로,0,107,4,0.0,0,2,0,0.031,6.0
47634118401,476341184,UP,183605,183608,1,60,당성로,0,107,4,0.0,0,2,0,0.044,6.0
47634118601,476341186,UP,183562,183612,1,60,당성로,0,107,32768,0.0,0,2,0,0.007,6.0
47634118701,476341187,UP,183560,183613,1,60,당성로,0,107,32768,0.0,0,2,0,0.007,6.0
47634118801,476341188,UP,183612,183613,1,60,당성로,0,107,32768,0.0,3,2,0,0.034,6.0
47634118901,476341189,UP,183562,183609,1,60,당성로,0,107,4,0.0,0,2,0,0.038,6.0
47634119101,476341191,UP,183561,183611,1,40,당성로,0,107,8,0.0,0,1,1,0.189,6.0
47634119201,476341192,UP,183611,183562,1,40,당성로,0,107,4,0.0,0,1,1,0.039,6.0
47634119301,476341193,UP,183562,183610,1,40,전곡항로,0,107,4,0.0,0,1,1,0.022,6.0
47634119401,476341194,UP,183610,183563,1,40,전곡항로,0,107,8,0.0,0,1,1,0.261,6.0
47634119601,476341196,UP,183615,183616,1,60,당성로115번길,0,107,4,0.0,0,1,1,0.039,6.0
47634119701,476341197,UP,183616,183617,1,70,전곡항로,0,107,4,0.0,0,1,1,0.029,6.0
47634119801,476341198,UP,183555,183615,2,70,전곡항로,318,106,4,0.0,0,4,0,0.022,5.5
47634120101,476341201,UP,183555,183616,1,60,당성로115번길,0,107,4,0.0,0,2,0,0.023,5.5
47634120201,476341202,UP,183555,183617,2,70,전곡항로,318,106,4,0.0,0,4,0,0.026,5.5
47634120301,476341203,UP,183563,183617,2,70,전곡항로,318,106,32768,0.0,0,4,0,0.072,5.5
47634120701,476341207,UP,183609,550973,1,60,당성로,0,107,32768,0.0,0,2,0,0.338,6.0
47634121001,476341210,UP,183555,183619,1,40,당성로115번길,0,107,32768,0.0,0,2,0,0.179,6.0
47634121401,476341214,UP,183413,183616,1,60,당성로115번길,0,107,32768,0.0,0,2,0,0.325,5.5
47634121501,476341215,UP,183619,183614,1,30,당성로115번길,0,107,32768,0.0,0,1,1,0.154,6.0
47634121801,476341218,UP,183614,183615,2,70,전곡항로,318,106,32768,0.0,0,4,0,0.317,5.5
47634122001,476341220,UP,183571,550962,1,60,제부로,0,107,32768,0.0,0,2,0,0.274,6.0
47634122101,476341221,UP,183619,183620,1,30,,0,107,32768,0.0,0,2,0,0.011,6.5
47634124801,476341248,UP,183557,183621,2,70,전곡항로,301,106,32768,0.0,0,4,0,0.012,5.5
47634125101,476341251,UP,550958,550964,1,60,당성로,0,107,32768,0.0,0,2,0,0.305,6.0
47634125201,476341252,UP,550959,550964,1,60,당성로,0,107,32768,0.0,0,2,0,0.16,6.0
47634125401,476341254,UP,183410,550959,1,60,당성로,0,107,32768,0.0,0,2,0,0.62,6.0
47634126201,476341262,UP,183500,183584,2,70,화성로,305,106,32768,0.0,0,4,0,0.342,5.5
47634127101,476341271,UP,183587,550965,1,60,제부로,0,107,32768,0.0,0,2,0,0.114,6.0
47634128401,476341284,UP,550962,550965,1,60,제부로,0,107,32768,0.0,0,2,0,0.19,6.0
47634128601,476341286,UP,183622,183623,1,60,화성로,305,106,1,0.0,0,1,1,0.793,5.5
47634128801,476341288,UP,183591,183622,2,70,화성로,305,106,32768,0.0,0,4,0,0.053,5.5
47634128901,476341289,UP,183576,183623,1,60,화성로,305,106,32768,0.0,0,2,0,0.15,5.5
47634129701,476341297,UP,183623,183624,1,60,화성로,305,106,1,0.0,0,1,1,0.4,5.5
47634129901,476341299,UP,183582,183624,2,70,전곡항로,318,106,32768,0.0,0,4,0,0.081,5.5
47634130001,476341300,UP,183622,183624,2,70,화성로,305,106,32768,0.0,0,4,0,0.392,5.5
47634130601,476341306,UP,183575,183626,2,60,화성로,318,106,4,0.0,0,4,0,0.039,5.5
47634130701,476341307,UP,183626,550994,2,60,마도로,318,106,32768,0.0,0,4,0,0.122,5.5
47634130901,476341309,UP,183628,183627,1,60,화성로,318,106,4,0.0,0,1,1,0.039,6.0
47634131001,476341310,UP,183626,183628,1,60,마도로,318,106,4,0.0,0,1,1,0.06,6.0
47634131301,476341313,UP,183575,183628,1,60,마도로,318,106,4,0.0,0,2,0,0.033,5.5
47634131401,476341314,UP,183575,183627,2,60,화성로,318,106,4,0.0,0,4,0,0.024,5.5
47634132601,476341326,UP,183422,550992,1,60,당성로,0,107,32768,0.0,0,2,0,1.021,5.5
47634132901,476341329,UP,183503,183632,1,60,어섬길,322,106,32768,0.0,0,2,0,0.089,5.5
47634133001,476341330,UP,183536,183632,1,60,송산포도로,322,106,32768,0.0,0,2,0,0.08,5.5
47634134201,476341342,UP,183449,183496,1,40,송산동로,0,107,32768,0.0,0,2,0,0.285,6.0
47634134701,476341347,UP,183549,183634,1,40,사강시장길43번길,0,107,32768,0.0,0,2,0,0.127,6.5
47634134801,476341348,UP,183634,183635,1,40,사강시장길43번길,0,107,32768,0.0,0,2,0,0.138,6.5
47634134901,476341349,UP,183496,183502,1,30,송산포도로,0,107,32768,0.0,0,2,0,0.225,6.0
47634135601,476341356,UP,183513,183635,1,40,사강시장길,0,107,32768,0.0,0,2,0,0.076,6.0
47634135701,476341357,UP,183517,183635,1,40,사강시장길,0,107,32768,0.0,0,2,0,0.049,6.0
47634135901,476341359,UP,183502,183717,1,30,송산포도로,0,107,32768,0.0,0,2,0,0.15,6.0
47634136301,476341363,UP,183504,580260,1,60,제부로,0,107,32768,0.0,0,2,0,0.509,6.0
47634137201,476341372,UP,183416,183546,1,60,공룡로,305,106,32768,0.0,0,2,0,0.708,5.5
47634139001,476341390,UP,183445,183521,1,60,마도로,318,106,32768,0.0,0,2,0,0.333,5.5
47634141201,476341412,UP,183497,183637,1,40,매봉산길,0,107,34816,0.0,0,2,0,0.106,6.5
47634141401,476341414,UP,183498,183637,1,40,,0,107,34816,0.0,0,2,0,0.016,6.5
47634151801,476341518,UP,183583,183641,1,60,백곡로,0,107,32768,0.0,0,2,0,0.162,6.0
47634154601,476341546,UP,183646,183715,1,30,,0,107,32768,0.0,0,2,0,0.198,6.0
47634161801,476341618,UP,183647,183670,1,60,송산서로,0,107,32768,0.0,0,2,0,1.565,6.0
47634163401,476341634,UP,183519,183520,1,40,마도로182번길,0,107,32768,0.0,0,2,0,0.641,6.0
47634164801,476341648,UP,183650,183652,1,70,송산로,305,106,4,0.0,0,1,1,0.044,6.0
47634165001,476341650,UP,183652,183651,1,50,화성로,305,106,4,0.0,0,1,1,0.054,6.0
47634165201,476341652,UP,183453,183650,2,70,화성로,322,106,4,0.0,0,4,0,0.037,5.5
47634166001,476341660,UP,183452,183652,1,50,송산로,305,106,32768,0.0,0,2,0,0.181,5.5
47634166201,476341662,UP,183453,183652,1,50,송산로,305,106,4,0.0,0,2,0,0.033,5.5
47634166401,476341664,UP,183406,183653,1,60,사강로,0,107,4,0.0,0,1,1,0.063,6.0
47634166601,476341666,UP,183452,183653,1,60,사강로,0,107,4,0.0,0,2,0,0.053,6.0
47634166801,476341668,UP,183410,183653,1,60,사강로,0,107,32768,0.0,0,2,0,0.67,6.0
47634173001,476341730,UP,183656,183657,1,60,송산동로,0,107,32768,0.0,0,2,0,0.007,6.0
47634173201,476341732,UP,183655,183658,1,60,송산동로,0,107,32768,0.0,0,2,0,0.005,6.0
47634173401,476341734,UP,183657,183658,1,60,송산동로,0,107,32768,0.0,3,2,0,0.031,6.0
47634186001,476341860,UP,184125,183659,1,50,송산로,0,107,32768,0.0,0,2,0,0.093,6.0
47634190601,476341906,UP,197060,183661,1,60,용포로,0,107,32768,0.0,0,2,0,0.217,6.0
47634190801,476341908,UP,183414,183661,1,60,송산동로,0,107,32768,0.0,0,2,0,0.165,6.0
47634191001,476341910,UP,183656,183661,1,60,송산동로,0,107,32768,0.0,0,2,0,0.529,6.0
47634191601,476341916,UP,183414,183416,1,60,송산동로,0,107,32768,0.0,0,2,0,1.324,6.0
47634196101,476341961,UP,183454,183722,2,70,화성로,322,106,32768,0.0,0,4,0,0.8,5.5
47634200601,476342006,UP,580242,580243,1,30,,0,107,32768,0.0,0,2,0,0.686,6.5
47634204401,476342044,UP,550967,580261,1,40,수풀오얏길,0,107,32768,0.0,0,2,0,0.764,6.0
47634209401,476342094,UP,183422,183504,1,60,제부로,0,107,32768,0.0,0,2,0,0.131,6.0
47634210801,476342108,UP,550968,550969,1,60,당성로,0,107,32768,0.0,0,2,0,0.352,6.0
47634211801,476342118,UP,550951,550970,1,60,당성로,0,107,32768,0.0,0,2,0,0.181,6.0
47634212401,476342124,UP,550969,550970,1,60,당성로,0,107,32768,0.0,0,2,0,0.137,6.0
47634215001,476342150,UP,550960,550973,1,60,당성로,0,107,32768,0.0,0,2,0,0.68,6.0
47634215801,476342158,UP,550960,550968,1,60,당성로,0,107,32768,0.0,0,2,0,0.968,6.0
47634250001,476342500,UP,550952,550995,1,60,제부로,305,106,32768,0.0,0,2,0,0.312,6.0
47634260001,476342600,UP,183435,183670,1,60,송산서로,0,107,32768,0.0,0,2,0,0.223,6.5
47634262801,476342628,UP,183519,550950,1,60,마도로,318,106,32768,0.0,0,2,0,0.25,5.5
47634266201,476342662,UP,183641,550972,1,60,백곡로,0,107,32768,0.0,0,2,0,0.171,6.0
47634266801,476342668,UP,550971,550972,1,60,백곡로,0,107,32768,0.0,0,2,0,0.513,6.0
47634273201,476342732,UP,183675,631861,1,30,송산포도로,322,106,32768,0.0,0,2,0,0.277,5.5
47634294801,476342948,UP,183661,580291,1,50,용포로,0,107,32768,0.0,0,2,0,1.143,6.0
47634295401,476342954,UP,183433,183438,1,50,공룡로,305,106,32768,0.0,0,2,0,0.319,5.5
47634298001,476342980,UP,183445,550971,1,60,백곡로,0,107,32768,0.0,0,2,0,0.629,6.0
47634314801,476343148,UP,183572,550953,1,60,제부로,0,107,32768,0.0,0,2,0,0.62,6.0
47634322201,476343222,UP,183682,183683,1,60,궁평항로,0,107,4,0.0,0,1,1,0.049,6.0
47634322401,476343224,UP,183408,183682,1,60,제부로,0,107,4,0.0,0,2,0,0.053,6.0
47634322601,476343226,UP,183682,1720713,1,60,제부로,0,107,32768,0.0,0,2,0,0.619,6.0
47634323801,476343238,UP,183684,183685,1,60,궁평항로,0,107,4,0.0,0,2,0,0.021,6.0
47634324201,476343242,UP,183646,183684,1,60,매화1길,0,107,32768,0.0,0,2,0,0.383,6.0
47634324601,476343246,UP,183545,183685,2,60,궁평항로,309,106,32768,0.0,0,4,0,0.24,5.5
47634325201,476343252,UP,183421,183686,1,60,바다뜰길,0,107,32768,0.0,0,2,0,0.098,6.0
47634335401,476343354,UP,183503,183532,1,40,,0,107,32768,0.0,0,2,0,0.741,6.5
47634337001,476343370,UP,580242,580245,1,30,,0,107,32768,0.0,0,2,0,2.727,6.0
47634337601,476343376,UP,183735,580242,1,30,,0,107,32768,0.0,0,2,0,0.843,6.0
47634340801,476343408,UP,183647,580313,1,40,송산서로239번길,0,107,32768,0.0,0,2,0,0.276,6.0
47634365001,476343650,UP,183698,580240,2,50,해양공단로,301,106,32768,0.0,0,4,0,0.064,6.0
47634381401,476343814,UP,197101,183700,1,60,마도북로,0,107,32768,0.0,0,2,0,0.358,6.0
47634389201,476343892,UP,550953,550976,1,60,제부로,0,107,32768,0.0,0,2,0,0.148,6.0
47634391001,476343910,UP,550977,550978,1,60,제부로,305,106,32768,0.0,0,2,0,0.254,6.0
47634393601,476343936,UP,183701,183702,1,30,송산포도로645번길,0,107,32768,0.0,0,2,0,0.28,6.5
47634394001,476343940,UP,183701,183703,1,30,송산포도로645번길,0,107,32768,0.0,0,2,0,0.137,6.5
47634394201,476343942,UP,183701,183704,1,30,송산포도로645번길,0,107,34816,0.0,0,2,0,0.033,6.5
47634394401,476343944,UP,183705,183706,1,30,송산포도로645번길,0,107,4,0.0,0,2,0,0.018,6.0
47634394801,476343948,UP,183696,183705,1,60,송산포도로,322,106,4,0.0,0,2,0,0.01,5.5
47634395001,476343950,UP,183701,183706,1,30,송산포도로645번길,0,107,32768,0.0,0,2,0,0.602,6.0
47634395201,476343952,UP,183706,183696,1,60,송산포도로,0,107,4,0.0,0,1,1,0.023,6.0
47634398001,476343980,UP,183573,550978,1,60,제부로,305,106,32768,0.0,0,2,0,0.228,6.0
47634398401,476343984,UP,183573,550976,1,60,제부로,0,107,32768,0.0,0,2,0,0.268,6.0
47634403401,476344034,UP,183698,603923,2,50,해양공단로,301,106,32768,0.0,0,3,0,1.057,6.0
47634403801,476344038,UP,183714,183712,1,50,해양공단로,0,107,4,0.0,0,1,1,0.042,6.0
47634404001,476344040,UP,183712,183713,1,50,제부로,0,107,4,0.0,0,1,1,0.052,6.0
47634404201,476344042,UP,183442,183712,2,50,해양공단로,301,106,32768,0.0,0,4,0,0.16,6.0
47634404401,476344044,UP,183443,183712,2,50,해양공단로,301,106,4,0.0,0,4,0,0.037,6.0
47634404801,476344048,UP,183443,183713,1,50,제부로,0,107,4,0.0,0,2,0,0.024,6.0
47634405001,476344050,UP,183443,183714,1,50,제부로,0,107,4,0.0,0,2,0,0.027,6.0
47634405201,476344052,UP,183625,183714,1,50,제부로,0,107,32768,0.0,0,2,0,0.019,6.0
47634406001,476344060,UP,183545,183715,2,30,궁평항로,309,106,32768,0.0,0,4,0,0.131,5.5
47634406201,476344062,UP,183415,183716,2,60,송산포도로,0,107,32768,0.0,0,4,0,0.077,6.0
47634406601,476344066,UP,183717,183718,1,30,사강로,0,107,4,0.0,0,1,1,0.028,6.0
47634406801,476344068,UP,183415,183717,1,30,송산포도로,0,107,4,0.0,0,2,0,0.037,6.0
47634407201,476344072,UP,183415,183718,2,50,송산포도로,0,107,4,0.0,0,4,0,0.036,6.0
47634407401,476344074,UP,183446,183718,2,50,사강로,0,107,32768,0.0,0,4,0,0.052,6.0
47634407601,476344076,UP,183444,183719,2,70,화성로,305,106,4,0.0,0,4,0,0.028,5.5
47634407801,476344078,UP,183588,183719,2,70,화성로,305,106,4,0.0,0,4,0,0.006,5.5
47634408001,476344080,UP,183444,183720,2,70,화성로,305,106,4,0.0,0,4,0,0.025,5.5
47634408201,476344082,UP,183584,183720,2,70,화성로,305,106,4,0.0,0,4,0,0.016,5.5
47634408401,476344084,UP,183722,197166,1,40,평택시흥고속도로,153,108,8,0.0,0,1,1,0.403,5.5
47634408601,476344086,UP,196704,183722,2,50,화성로,322,106,32768,0.0,0,4,0,0.058,5.5
47634409801,476344098,UP,183723,183684,1,60,매화1길,0,107,4,0.0,0,1,1,0.049,6.0
47634410001,476344100,UP,183685,183723,2,60,궁평항로,305,106,4,0.0,0,4,0,0.048,5.5
47634410201,476344102,UP,183683,183723,2,60,궁평항로,305,106,32768,0.0,0,4,0,0.131,5.5
47634410401,476344104,UP,183724,183682,1,60,,0,107,4,0.0,0,1,1,0.112,6.0
47634410801,476344108,UP,183724,550996,2,60,제부로,305,106,32768,0.0,0,4,0,0.422,5.5
47634411001,476344110,UP,183725,183726,1,30,,0,107,34816,0.0,0,2,0,0.046,6.5
47634411401,476344114,UP,183715,183726,2,30,궁평항로,309,106,32768,0.0,0,4,0,0.063,5.5
47634411601,476344116,UP,183408,183727,2,60,궁평항로,305,106,4,0.0,0,4,0,0.023,5.5
47634411801,476344118,UP,183683,183727,2,60,궁평항로,305,106,4,0.0,0,4,0,0.026,5.5
47634412401,476344124,UP,183576,183729,1,60,화성로,318,106,32768,0.0,0,2,0,0.544,5.5
47634412601,476344126,UP,183627,183729,2,60,화성로,318,106,32768,0.0,0,4,0,0.085,5.5
47634414001,476344140,UP,550952,550977,1,60,제부로,305,106,32768,0.0,0,2,0,0.188,6.0
47634417601,476344176,UP,183413,183605,1,60,당성로,0,107,32768,0.0,0,2,0,0.448,6.0
47634422201,476344222,UP,183632,183735,1,30,송산포도로891번길,0,107,32768,0.0,0,2,0,0.311,6.5
47634422401,476344224,UP,183503,183735,1,30,,0,107,32768,0.0,0,2,0,0.372,6.0
47634422801,476344228,UP,580246,603922,1,30,,0,107,32768,0.0,0,2,0,0.067,6.5
47634429601,476344296,UP,580245,580247,1,30,,0,107,32768,0.0,0,2,0,0.479,6.5
47634430201,476344302,UP,550961,550979,2,70,전곡항로,301,106,32768,0.0,0,4,0,0.241,5.5
92634433201,926344332,UP,183465,183550,1,60,전곡항로,0,107,32768,0.0,0,2,0,0.113,6.0
92634435401,926344354,UP,183465,183467,1,60,전곡항로,0,107,32768,0.0,0,2,0,0.115,6.0
92634436401,926344364,UP,183463,1669117,1,60,전곡항로,0,107,32768,0.0,0,2,0,0.136,6.0
92634437401,926344374,UP,183457,183459,1,60,전곡항로,0,107,32768,0.0,0,2,0,0.115,6.0
47634438601,476344386,UP,183641,550981,1,30,,0,107,34816,0.0,0,2,0,0.074,6.5
47634442601,476344426,UP,183408,550983,2,60,제부로,305,106,4,0.0,0,4,0,0.022,5.5
47634442801,476344428,UP,183724,550983,2,60,제부로,305,106,4,0.0,0,4,0,0.048,5.5
47634450801,476344508,UP,183424,550984,1,40,제부로,0,107,32768,0.0,0,2,0,2.423,6.0
47634451401,476344514,UP,183713,550984,1,50,제부로,0,107,32768,0.0,0,2,0,0.108,6.0
47634452001,476344520,UP,550979,550980,2,70,전곡항로,301,106,32768,0.0,0,4,0,0.404,5.5
47634459601,476344596,UP,197090,550985,1,60,해운로,0,107,32768,0.0,0,2,0,0.247,6.0
47634459801,476344598,UP,183522,550985,1,60,해운로,0,107,32768,0.0,0,2,0,0.093,6.0
47634487601,476344876,UP,183424,183506,1,40,해안길,0,107,32768,0.0,0,2,0,0.669,6.0
47634488601,476344886,UP,550986,580240,2,50,해양공단로,301,106,32768,0.0,0,4,0,0.425,6.0
47634488801,476344888,UP,183442,550986,2,50,해양공단로,301,106,32768,0.0,0,4,0,0.021,6.0
47634490401,476344904,UP,580249,580251,1,40,전곡산단4길,0,107,32768,0.0,0,2,0,0.622,6.5
47634497601,476344976,UP,183504,183505,1,30,제부로654번길,0,107,34816,0.0,0,2,0,0.479,6.5
47634500801,476345008,UP,183696,631861,1,60,송산포도로,322,106,32768,0.0,0,2,0,0.593,5.5
47634501201,476345012,UP,550990,580311,1,40,송산서로239번길,0,107,32768,0.0,0,2,0,0.315,6.0
47634501801,476345018,UP,550992,550991,1,30,당성로,0,107,34816,0.0,0,1,1,0.048,6.5
47634502001,476345020,UP,550991,550955,1,30,당성로,0,107,34816,0.0,0,1,1,0.04,6.5
47634502401,476345024,UP,550955,550992,1,60,당성로,0,107,32768,0.0,0,2,0,0.011,5.5
47634505801,476345058,UP,550994,550995,1,60,제부로,305,106,4,0.0,0,1,1,0.034,6.0
47634506001,476345060,UP,550995,550996,1,60,제부로,305,106,4,0.0,0,1,1,0.046,6.0
47634506601,476345066,UP,183409,550995,1,60,제부로,305,106,4,0.0,0,2,0,0.029,6.0
47634509401,476345094,UP,550956,550997,1,30,송산포도로150번길,0,107,32768,0.0,0,2,0,0.062,6.0
47634510401,476345104,UP,550997,550998,1,40,송산포도로150번길,0,107,32768,0.0,0,2,0,0.215,6.0
47634511201,476345112,UP,183449,550998,1,50,삼일공원로,0,107,32768,0.0,0,2,0,0.234,6.0
47634511401,476345114,UP,183533,550998,1,50,삼일공원로,0,107,32768,0.0,0,2,0,0.332,6.0
47634511801,476345118,UP,183514,183549,1,40,사강시장길,0,107,32768,0.0,0,2,0,0.147,6.0
47634513401,476345134,UP,183449,183497,1,50,삼일공원로,0,107,32768,0.0,0,2,0,0.168,6.0
47634513801,476345138,UP,183454,550999,1,40,마도북로,0,107,32768,0.0,0,2,0,0.018,6.0
47634514401,476345144,UP,550999,551000,1,60,마도북로,0,107,32768,0.0,3,2,0,0.031,6.0
47634520601,476345206,UP,183628,550950,1,60,마도로,318,106,32768,0.0,0,2,0,1.339,5.5
47634528801,476345288,UP,183663,550954,1,60,제부로,0,107,32768,0.0,0,2,0,0.51,6.0
47634529601,476345296,UP,183522,551004,1,60,해운로,0,107,32768,0.0,0,2,0,0.337,6.0
47634537801,476345378,UP,551008,580253,2,40,전곡산단9길,0,107,32768,0.0,0,3,0,0.112,6.0
47634538801,476345388,UP,580252,580254,2,40,전곡산단8길,0,107,32768,0.0,0,3,0,0.204,6.0
47634539001,476345390,UP,551007,580254,1,40,전곡산단8길,0,107,32768,0.0,0,2,0,0.108,6.0
47634540601,476345406,UP,551007,551008,2,60,전곡산단로,0,107,32768,0.0,0,4,0,0.217,6.0
47634542001,476345420,UP,551009,580255,2,30,전곡산단13길,0,107,32768,0.0,0,3,0,0.113,6.0
47634542601,476345426,UP,580255,580256,2,30,전곡산단13길,0,107,32768,0.0,0,3,0,0.307,6.0
47634543001,476345430,UP,580256,580257,2,30,전곡산단13길,0,107,32768,0.0,0,3,0,0.227,6.0
47634543801,476345438,UP,551009,580258,2,60,전곡산단로,0,107,32768,0.0,0,4,0,0.212,6.0
47634544201,476345442,UP,551009,580259,2,60,전곡산단로,0,107,32768,0.0,0,4,0,0.108,6.0
47634544401,476345444,UP,551010,551011,1,70,전곡항로,0,107,4,0.0,0,1,1,0.044,6.0
47634544601,476345446,UP,551010,551012,3,70,전곡산단로,0,107,4,0.0,0,5,0,0.032,6.0
47634545001,476345450,UP,183614,551011,2,70,전곡항로,318,106,32768,0.0,0,4,0,0.216,5.5
47634545601,476345456,UP,551011,551012,2,70,전곡항로,318,106,4,0.0,0,4,0,0.036,5.5
47634545801,476345458,UP,183559,551013,2,70,전곡항로,318,106,32768,0.0,0,4,0,0.062,5.5
47634546001,476345460,UP,551012,551013,2,70,전곡항로,318,106,32768,0.0,0,4,0,0.375,5.5
47634546201,476345462,UP,183409,551014,2,60,제부로,305,106,4,0.0,0,4,0,0.014,5.5
47634546401,476345464,UP,550996,551014,2,60,제부로,305,106,4,0.0,0,4,0,0.014,5.5
47634546601,476345466,UP,183409,551015,2,60,마도로,318,106,4,0.0,0,4,0,0.008,5.5
47634546801,476345468,UP,550994,551015,2,60,마도로,318,106,4,0.0,0,4,0,0.015,5.5
47634549201,476345492,UP,580260,580261,1,40,수풀오얏길,0,107,4,0.0,0,1,1,0.035,6.0
47634549401,476345494,UP,580262,580263,1,40,제부로,0,107,4,0.0,0,1,1,0.034,6.0
47634549601,476345496,UP,550949,580260,1,60,제부로,0,107,4,0.0,0,2,0,0.031,6.0
47634550401,476345504,UP,550949,580262,1,40,수풀오얏길,0,107,4,0.0,0,2,0,0.025,6.0
47634550601,476345506,UP,580261,580262,1,40,수풀오얏길,0,107,4,0.0,0,2,0,0.008,6.0
47634550801,476345508,UP,550949,580263,1,60,제부로,0,107,4,0.0,0,2,0,0.015,6.0
47634551001,476345510,UP,550954,580263,1,60,제부로,0,107,32768,0.0,0,2,0,0.033,6.0
47634552201,476345522,UP,603923,603928,2,50,해양공단로,301,106,32768,0.0,0,3,0,0.307,6.0
47634552601,476345526,UP,580250,580264,2,60,전곡산단로,0,107,32768,0.0,0,4,0,0.192,6.0
47634553601,476345536,UP,580265,603924,1,40,전곡산단10길,0,107,32768,0.0,0,2,0,0.197,6.0
47634553801,476345538,UP,550967,580265,1,40,전곡산단10길,0,107,32768,0.0,0,2,0,0.338,6.0
47634554001,476345540,UP,580265,580270,1,40,전곡산단8길,0,107,32768,0.0,0,2,0,0.208,6.0
47634554201,476345542,UP,580252,580265,1,40,전곡산단8길,0,107,32768,0.0,0,2,0,0.361,6.0
