v_link_id,road_rank,k_length,sido_id,sigungu_id,emd_id,sido_name,sigungu_name,emd_name,FRIN_CG
47644213301,107,2.44,31000,31240,31240360,경기도,화성시,송산면,2.45
47724035101,107,0.019,31000,31240,31240390,경기도,화성시,장안면,55.18
57161006802,104,0.07,11000,11240,11240710,서울특별시,송파구,잠실본동,60.88
57125537801,107,0.018,31000,31240,31240710,경기도,화성시,동탄8동,90.98
47834411302,107,0.131,31000,31240,31240120,경기도,화성시,봉담읍,52.39
57155170001,107,0.104,31000,31023,31023680,경기도,성남시분당구,운중동,7.14
47824224702,107,0.051,31000,31240,31240140,경기도,화성시,향남읍,75.26
57136660201,107,0.277,31000,31240,31240700,경기도,화성시,동탄6동,37.35
57134475501,107,0.072,31000,31240,31240520,경기도,화성시,진안동,94.21
47724605601,107,0.047,31000,31240,31240150,경기도,화성시,남양읍,45.3
57274824401,107,0.259,31000,31180,31180660,경기도,하남시,감북동,72.87
57250117801,107,0.042,31000,31023,31023590,경기도,성남시분당구,서현2동,15.24
57135025101,107,0.746,31000,31240,31240610,경기도,화성시,동탄1동,72.64
47724208601,107,0.033,31000,31240,31240390,경기도,화성시,장안면,33.29
57264823701,107,0.027,31000,31022,31022510,경기도,성남시중원구,성남동,84.25
57150076802,107,0.042,31000,31023,31023670,경기도,성남시분당구,구미동,70.72
57135192801,107,0.231,31000,31240,31240550,경기도,화성시,반월동,8.91
57177340301,103,0.146,11000,11240,11240610,서울특별시,송파구,송파1동,99.98
57266274001,107,0.055,31000,31022,31022610,경기도,성남시중원구,도촌동,28.84
57168205501,104,0.037,11000,11240,11240690,서울특별시,송파구,문정2동,29.69
57235678401,107,0.015,31000,31240,31240720,경기도,화성시,동탄9동,39.68
57275441202,103,0.098,31000,31180,31180510,경기도,하남시,천현동,99.78
57125526702,107,0.145,31000,31240,31240710,경기도,화성시,동탄8동,63.36
47714956801,107,0.054,31000,31240,31240130,경기도,화성시,우정읍,76.61
57137797801,107,0.013,31000,31240,31240650,경기도,화성시,동탄5동,90.73
57176461801,104,0.042,11000,11240,11240520,서울특별시,송파구,풍납2동,36.32
57264884502,107,0.19,31000,31022,31022600,경기도,성남시중원구,하대원동,73.03
57166099601,107,0.174,31000,31022,31022510,경기도,성남시중원구,성남동,0.74
57250056602,107,0.138,31000,31023,31023670,경기도,성남시분당구,구미동,68.97
57137082302,107,0.129,31000,31240,31240650,경기도,화성시,동탄5동,71.8
47836025301,107,0.073,31000,31240,31240120,경기도,화성시,봉담읍,90.58
47734348601,107,0.15,31000,31240,31240150,경기도,화성시,남양읍,86.27
202400242202,107,1.492,31000,31240,31240370,경기도,화성시,서신면,21.96
47824326802,107,0.102,31000,31240,31240140,경기도,화성시,향남읍,21.15
47735236701,107,0.016,31000,31240,31240350,경기도,화성시,마도면,40.57
57254540201,107,0.054,31000,31023,31023580,경기도,성남시분당구,서현1동,94.03
57221576802,107,0.396,31000,31240,31240710,경기도,화성시,동탄8동,9.93
57254455001,107,0.03,31000,31023,31023590,경기도,성남시분당구,서현2동,92.42
57266183902,104,0.109,11000,11240,11240820,서울특별시,송파구,위례동,62.54
57165474202,107,0.221,31000,31021,31021590,경기도,성남시수정구,수진2동,17.44
57134479101,107,0.148,31000,31240,31240520,경기도,화성시,진안동,74.96
47734143501,107,0.215,31000,31240,31240350,경기도,화성시,마도면,76.24
47724583801,107,0.061,31000,31240,31240380,경기도,화성시,팔탄면,11.36
57266042802,104,0.055,11000,11240,11240820,서울특별시,송파구,위례동,83.33
57155835002,107,0.005,31000,31023,31023740,경기도,성남시분당구,삼평동,78.34
47724821102,107,0.148,31000,31240,31240390,경기도,화성시,장안면,72.95
92136678401,107,0.16,31000,31240,31240650,경기도,화성시,동탄5동,41.98
57250112601,107,0.042,31000,31023,31023580,경기도,성남시분당구,서현1동,5.4
47834859201,107,0.108,31000,31240,31240120,경기도,화성시,봉담읍,24.36
57265503202,107,0.015,31000,31021,31021520,경기도,성남시수정구,신흥2동,76.67
57134563002,107,0.059,31000,31240,31240540,경기도,화성시,병점2동,54.16
202300177001,107,0.619,31000,31240,31240360,경기도,화성시,송산면,3.44
57155205801,107,0.073,31000,31023,31023740,경기도,성남시분당구,삼평동,70.6
47824051202,107,0.042,31000,31240,31240380,경기도,화성시,팔탄면,66.99
47714233402,106,0.672,31000,31240,31240130,경기도,화성시,우정읍,93.48
57266645901,106,0.197,31000,31022,31022610,경기도,성남시중원구,도촌동,7.98
57156488201,107,0.017,31000,31023,31023680,경기도,성남시분당구,운중동,87.69
47725311901,107,0.02,31000,31240,31240150,경기도,화성시,남양읍,76.91
47724100102,107,0.155,31000,31240,31240130,경기도,화성시,우정읍,5.81
57276665402,107,0.04,31000,31180,31180630,경기도,하남시,미사2동,89.98
57250138302,105,0.14,31000,31023,31023580,경기도,성남시분당구,서현1동,93.97
57276726701,107,0.019,31000,31180,31180600,경기도,하남시,초이동,13.49
47634166401,107,0.063,31000,31240,31240360,경기도,화성시,송산면,84.41
57266053802,107,0.071,31000,31022,31022560,경기도,성남시중원구,은행2동,58.04
57134928401,107,0.134,31000,31240,31240600,경기도,화성시,동탄2동,98.32
47714953301,107,0.048,31000,31240,31240130,경기도,화성시,우정읍,34.26
47834093602,107,0.101,31000,31240,31240120,경기도,화성시,봉담읍,86.78
47836395601,107,0.163,31000,31240,31240560,경기도,화성시,기배동,42.2
57125476701,107,0.019,31000,31240,31240710,경기도,화성시,동탄8동,21.66
57235634702,107,0.374,31000,31240,31240720,경기도,화성시,동탄9동,11.36
57234225401,107,0.102,31000,31240,31240650,경기도,화성시,동탄5동,21.35
57172634501,104,0.019,11000,11240,11240750,서울특별시,송파구,잠실4동,55.05
57278131601,107,0.098,31000,31180,31180530,경기도,하남시,신장2동,4.95
57264654102,107,0.022,31000,31022,31022530,경기도,성남시중원구,금광1동,86.41
57276762902,107,0.137,31000,31180,31180611,경기도,하남시,미사3동,86.44
47634539002,107,0.108,31000,31240,31240370,경기도,화성시,서신면,64.67
57137656101,107,0.055,31000,31240,31240520,경기도,화성시,진안동,84.15
57155754601,107,0.02,31000,31023,31023760,경기도,성남시분당구,백현동,46.43
57250082001,107,0.026,31000,31023,31023510,경기도,성남시분당구,분당동,50.13
57261010101,104,0.234,11000,11240,11240560,서울특별시,송파구,마천2동,53.77
57267229501,103,0.237,31000,31021,31021540,경기도,성남시수정구,태평1동,99.54
57125352201,106,0.039,31000,31240,31240700,경기도,화성시,동탄6동,73.02
57265531002,107,0.052,31000,31021,31021520,경기도,성남시수정구,신흥2동,61.81
57135005402,107,0.165,31000,31240,31240530,경기도,화성시,병점1동,49.72
57135077302,106,0.063,31000,31240,31240550,경기도,화성시,반월동,88.6
57125360802,105,0.095,31000,31240,31240710,경기도,화성시,동탄8동,82.97
47714095601,107,0.041,31000,31240,31240130,경기도,화성시,우정읍,45.39
47724066001,107,0.063,31000,31240,31240150,경기도,화성시,남양읍,78.04
57134475602,107,0.055,31000,31240,31240520,경기도,화성시,진안동,84.94
47735284601,107,0.087,31000,31240,31240150,경기도,화성시,남양읍,35.03
57266905501,107,0.186,31000,31021,31021680,경기도,성남시수정구,위례동,0.36
57174369401,104,0.028,11000,11240,11240800,서울특별시,송파구,잠실3동,24.8
47724807402,106,0.055,31000,31240,31240390,경기도,화성시,장안면,99.74
57154984801,107,0.057,31000,31023,31023750,경기도,성남시분당구,판교동,89.27
57260356702,107,0.034,31000,31021,31021560,경기도,성남시수정구,태평3동,66.19
57270375901,107,0.009,31000,31180,31180530,경기도,하남시,신장2동,17.36
57137022801,107,0.095,31000,31240,31240700,경기도,화성시,동탄6동,31.22
47634117601,107,0.227,31000,31240,31240370,경기도,화성시,서신면,2.3
57278245701,104,0.018,11000,11240,11240590,서울특별시,송파구,오륜동,86.33
47824925801,103,0.053,31000,31240,31240140,경기도,화성시,향남읍,99.08
47835693201,107,0.011,31000,31240,31240120,경기도,화성시,봉담읍,74.92
92825211401,103,0.364,31000,31240,31240380,경기도,화성시,팔탄면,93.42
47834167901,103,0.168,31000,31240,31240120,경기도,화성시,봉담읍,99.09
57172099202,104,0.099,11000,11240,11240570,서울특별시,송파구,방이1동,94.81
47824709401,107,0.027,31000,31240,31240380,경기도,화성시,팔탄면,65.98
47735277401,107,0.027,31000,31240,31240150,경기도,화성시,남양읍,63.88
57261073502,107,0.163,31000,31021,31021550,경기도,성남시수정구,태평2동,77.54
47834584002,107,0.605,31000,31240,31240430,경기도,화성시,정남면,6.52
57265496601,107,0.08,31000,31022,31022620,경기도,성남시중원구,중앙동,86.04
47724101101,103,0.591,31000,31240,31240130,경기도,화성시,우정읍,41.94
57175401602,104,0.058,11000,11240,11240520,서울특별시,송파구,풍납2동,88.59
47744514501,107,0.088,31000,31240,31240150,경기도,화성시,남양읍,13.65
47824197001,107,0.189,31000,31240,31240430,경기도,화성시,정남면,83.05
57125467502,107,0.034,31000,31240,31240710,경기도,화성시,동탄8동,54.41
57154942802,107,0.03,31000,31023,31023680,경기도,성남시분당구,운중동,54.13
57155149801,107,0.136,31000,31023,31023760,경기도,성남시분당구,백현동,55.8
57134361002,107,0.13,31000,31240,31240520,경기도,화성시,진안동,86.73
47735175101,107,0.391,31000,31240,31240350,경기도,화성시,마도면,43.63
57264689601,107,0.012,31000,31021,31021520,경기도,성남시수정구,신흥2동,50.54
57275028902,107,0.037,31000,31180,31180611,경기도,하남시,미사3동,40.92
57277617201,101,0.023,31000,31180,31180510,경기도,하남시,천현동,95.0
47824632602,107,0.153,31000,31240,31240380,경기도,화성시,팔탄면,80.36
57255005202,107,0.217,31000,31022,31022610,경기도,성남시중원구,도촌동,64.66
57264297501,104,0.027,11000,11240,11240560,서울특별시,송파구,마천2동,32.02
57278306001,107,0.02,31000,31180,31180611,경기도,하남시,미사3동,25.48
57261012302,104,0.105,11000,11240,11240530,서울특별시,송파구,거여1동,39.53
47634110401,107,0.043,31000,31240,31240360,경기도,화성시,송산면,29.03
47834645202,107,0.32,31000,31240,31240120,경기도,화성시,봉담읍,72.01
57264696801,107,0.045,31000,31022,31022540,경기도,성남시중원구,금광2동,66.71
57275443101,103,0.099,31000,31180,31180560,경기도,하남시,덕풍3동,99.96
202300238501,103,0.033,31000,31240,31240420,경기도,화성시,양감면,95.24
47814395402,106,0.405,31000,31240,31240420,경기도,화성시,양감면,98.92
57255160402,107,0.075,31000,31023,31023590,경기도,성남시분당구,서현2동,92.0
47735171501,107,0.117,31000,31240,31240350,경기도,화성시,마도면,78.23
57136352201,107,0.042,31000,31240,31240550,경기도,화성시,반월동,88.0
57264321801,104,0.023,11000,11240,11240680,서울특별시,송파구,문정1동,84.62
47714163501,107,0.684,31000,31240,31240390,경기도,화성시,장안면,14.84
57156096701,107,0.013,31000,31021,31021660,경기도,성남시수정구,시흥동,72.0
202400063901,107,0.252,31000,31240,31240350,경기도,화성시,마도면,3.69
57261150402,107,0.021,31000,31022,31022570,경기도,성남시중원구,상대원1동,29.86
202400177001,101,3.777,31000,31180,31180660,경기도,하남시,감북동,98.71
47834213601,106,0.018,31000,31240,31240330,경기도,화성시,비봉면,99.39
57151019401,107,0.205,31000,31023,31023720,경기도,성남시분당구,구미1동,62.59
57264044001,104,0.137,11000,11240,11240560,서울특별시,송파구,마천2동,92.53
47520003601,107,0.243,31000,31240,31240370,경기도,화성시,서신면,87.95
57137161202,107,0.579,31000,31240,31240570,경기도,화성시,화산동,19.31
57137436601,107,0.156,31000,31240,31240700,경기도,화성시,동탄6동,30.07
57265689002,107,0.128,31000,31021,31021570,경기도,성남시수정구,태평4동,82.13
57136202402,107,0.017,31000,31240,31240570,경기도,화성시,화산동,76.73
202300245901,107,0.046,31000,31240,31240150,경기도,화성시,남양읍,85.71
57154360401,105,0.568,31000,31023,31023750,경기도,성남시분당구,판교동,56.49
57260300601,107,0.208,31000,31022,31022570,경기도,성남시중원구,상대원1동,36.38
47835892301,107,0.048,31000,31240,31240120,경기도,화성시,봉담읍,95.85
57155595602,107,0.111,31000,31023,31023740,경기도,성남시분당구,삼평동,61.41
57277398101,107,0.042,31000,31180,31180611,경기도,하남시,미사3동,96.17
57278297301,104,0.028,11000,11240,11240590,서울특별시,송파구,오륜동,17.03
57166526202,104,0.059,11000,11240,11240690,서울특별시,송파구,문정2동,88.26
57135191401,107,0.24,31000,31240,31240550,경기도,화성시,반월동,6.45
57250049902,107,0.044,31000,31023,31023520,경기도,성남시분당구,수내3동,95.95
47834350101,105,0.02,31000,31240,31240120,경기도,화성시,봉담읍,97.58
47830137202,107,0.038,31000,31240,31240120,경기도,화성시,봉담읍,84.43
47724750002,107,0.138,31000,31240,31240380,경기도,화성시,팔탄면,13.97
57177388901,104,0.027,11000,11240,11240590,서울특별시,송파구,오륜동,13.26
57125476202,107,0.254,31000,31240,31240691,경기도,화성시,동탄7동,72.88
47825554701,106,0.082,31000,31240,31240140,경기도,화성시,향남읍,74.69
57267221901,103,0.031,31000,31021,31021540,경기도,성남시수정구,태평1동,99.45
57166827202,107,0.101,31000,31021,31021650,경기도,성남시수정구,고등동,61.55
57277916401,107,0.036,31000,31180,31180530,경기도,하남시,신장2동,52.99
57161131402,104,0.081,11000,11240,11240650,서울특별시,송파구,가락본동,9.33
57137268502,107,0.046,31000,31240,31240700,경기도,화성시,동탄6동,86.2
47724140401,107,0.04,31000,31240,31240130,경기도,화성시,우정읍,42.73
57134965201,107,0.048,31000,31240,31240620,경기도,화성시,동탄3동,80.81
57261114202,107,0.04,31000,31022,31022600,경기도,성남시중원구,하대원동,13.65
47836238301,107,0.025,31000,31240,31240560,경기도,화성시,기배동,21.61
47835974401,107,0.321,31000,31240,31240330,경기도,화성시,비봉면,8.97
57265639201,102,0.15,31000,31021,31021540,경기도,성남시수정구,태평1동,62.79
47820040001,107,0.053,31000,31240,31240140,경기도,화성시,향남읍,15.26
57167087501,104,0.021,11000,11240,11240690,서울특별시,송파구,문정2동,99.93
57134798602,107,0.1,31000,31240,31240620,경기도,화성시,동탄3동,91.26
47634084602,106,0.824,31000,31240,31240360,경기도,화성시,송산면,99.85
47815031202,106,0.048,31000,31240,31240420,경기도,화성시,양감면,99.95
47724032202,107,0.094,31000,31240,31240390,경기도,화성시,장안면,70.84
57138026601,107,0.065,31000,31240,31240530,경기도,화성시,병점1동,98.24
47835130201,107,0.068,31000,31240,31240310,경기도,화성시,매송면,35.77
57137087801,107,0.233,31000,31240,31240700,경기도,화성시,동탄6동,20.78
47825377302,107,0.027,31000,31240,31240140,경기도,화성시,향남읍,94.94
47734085002,107,0.639,31000,31240,31240350,경기도,화성시,마도면,14.88
57266102001,107,0.123,31000,31021,31021680,경기도,성남시수정구,위례동,25.82
47834416202,107,0.312,31000,31240,31240120,경기도,화성시,봉담읍,79.12
47824323502,107,0.052,31000,31240,31240140,경기도,화성시,향남읍,96.1
57266613101,107,0.034,31000,31180,31180670,경기도,하남시,감일동,36.82
